SN	Distance_X_LOGO_MainBoard_LD1	Distance_X_LOGO_MainBoard_LD2	Distance_X_LOGO_MainBoard_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LD1	Distance_Y_LOGO_MainBoard_LD2	Distance_Y_LOGO_MainBoard_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LD1	Angle_MainBoard_LD2	Angle_MainBoard_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30K3GRWY____	-53.448	-53.412	-53.410	-53.484	-53.444	-53.484	-53.448	-53.480	-53.447	-53.482	-53.411	-53.446	-53.420	-53.310	-53.345	-53.411	-53.411	-53.380	-53.378	-53.378	-53.344	-53.378	-53.378	-53.377	-53.412	-53.378	-53.345	-53.419	-53.378	-53.411	-53.418	-53.413	-93.642	-93.678	-93.714	-93.790	-93.754	-93.715	-93.753	-93.788	-93.827	-93.753	-93.857	-93.903	-93.828	-93.891	-93.928	-93.857	-93.857	-93.891	-93.868	-93.856	-93.891	-93.856	-93.829	-93.853	-93.858	-93.856	-93.869	-93.830	-93.829	-93.857	-93.867	-93.868	240.073	240.099	240.110	240.095	240.104	240.076	240.103	240.097	240.122	240.087	240.147	240.142	240.135	240.202	240.196	240.147	240.147	240.170	240.165	240.162	240.187	240.162	240.155	240.161	240.146	240.162	240.180	240.136	240.155	240.147	240.146	240.149	2016_7_19_17_00_35
FLQS30K1GRWY____	-53.725	-53.688	-53.688	-53.762	-53.723	-53.763	-53.685	-53.759	-53.683	-53.719	-53.688	-53.724	-53.658	-53.587	-53.622	-53.688	-53.688	-53.657	-53.657	-53.655	-53.622	-53.655	-53.655	-53.655	-53.688	-53.655	-53.580	-53.655	-53.655	-53.688	-53.654	-53.693	-93.622	-93.660	-93.695	-93.770	-93.732	-93.696	-93.729	-93.765	-93.806	-93.729	-93.838	-93.876	-93.804	-93.873	-93.908	-93.838	-93.838	-93.869	-93.847	-93.835	-93.870	-93.835	-93.844	-93.833	-93.838	-93.835	-93.804	-93.809	-93.844	-93.838	-93.804	-93.848	240.490	240.518	240.527	240.513	240.520	240.493	240.538	240.513	240.558	240.522	240.565	240.558	240.570	240.620	240.613	240.565	240.565	240.587	240.581	240.579	240.604	240.579	240.581	240.579	240.565	240.579	240.606	240.572	240.581	240.565	240.572	240.565	2016_7_19_17_00_35
FLQS30JCGRWV____	-53.594	-53.557	-53.558	-53.630	-53.594	-53.632	-53.595	-53.628	-53.598	-53.630	-53.562	-53.596	-53.526	-53.456	-53.492	-53.562	-53.562	-53.527	-53.528	-53.527	-53.492	-53.527	-53.527	-53.526	-53.562	-53.527	-53.493	-53.524	-53.527	-53.562	-53.523	-53.562	-93.583	-93.619	-93.653	-93.726	-93.692	-93.658	-93.692	-93.726	-93.795	-93.690	-93.831	-93.797	-93.763	-93.831	-93.867	-93.831	-93.831	-93.828	-93.795	-93.795	-93.828	-93.795	-93.798	-93.794	-93.796	-93.795	-93.796	-93.797	-93.798	-93.831	-93.757	-93.760	240.016	240.043	240.051	240.037	240.045	240.018	240.045	240.038	240.070	240.028	240.096	240.072	240.095	240.145	240.138	240.096	240.096	240.111	240.103	240.103	240.128	240.103	240.104	240.103	240.087	240.103	240.119	240.105	240.104	240.096	240.095	240.078	2016_7_19_17_00_35
FLQS30J0GRWV____	-53.599	-53.557	-53.556	-53.630	-53.596	-53.630	-53.594	-53.630	-53.596	-53.630	-53.560	-53.596	-53.530	-53.457	-53.490	-53.560	-53.560	-53.525	-53.525	-53.524	-53.489	-53.524	-53.523	-53.525	-53.559	-53.524	-53.491	-53.523	-53.523	-53.560	-53.523	-53.562	-93.644	-93.715	-93.749	-93.786	-93.752	-93.713	-93.750	-93.787	-93.821	-93.749	-93.857	-93.859	-93.821	-93.890	-93.929	-93.857	-93.857	-93.890	-93.820	-93.855	-93.892	-93.855	-93.823	-93.854	-93.858	-93.855	-93.822	-93.824	-93.823	-93.857	-93.820	-93.821	239.999	240.038	240.047	240.022	240.030	240.003	240.030	240.023	240.047	240.013	240.074	240.058	240.078	240.130	240.125	240.074	240.074	240.098	240.080	240.089	240.115	240.089	240.082	240.089	240.074	240.089	240.096	240.082	240.082	240.074	240.081	240.063	2016_7_19_17_00_35
FLQS30HZGRWY____	-53.165	-53.087	-53.087	-53.161	-53.119	-53.158	-53.123	-53.155	-53.122	-53.158	-53.131	-53.164	-53.053	-52.984	-53.059	-53.131	-53.131	-53.055	-53.053	-53.093	-53.018	-53.093	-53.093	-53.051	-53.088	-53.093	-53.019	-53.053	-53.093	-53.131	-53.050	-53.088	-93.847	-93.822	-93.857	-93.935	-93.899	-93.861	-93.897	-93.933	-93.971	-93.897	-94.056	-94.049	-93.969	-94.035	-94.074	-94.056	-94.056	-94.077	-93.968	-94.036	-94.032	-94.036	-94.010	-93.994	-94.001	-94.036	-93.972	-94.015	-94.010	-94.056	-93.966	-93.967	240.292	240.322	240.332	240.318	240.327	240.300	240.325	240.320	240.345	240.309	240.363	240.346	240.377	240.425	240.401	240.363	240.363	240.404	240.376	240.375	240.409	240.375	240.369	240.384	240.369	240.375	240.393	240.389	240.369	240.363	240.377	240.360	2016_7_19_17_00_35
FLQS30H6GRWV____	-53.172	-53.173	-53.172	-53.207	-53.168	-53.209	-53.170	-53.206	-53.171	-53.206	-53.133	-53.168	-53.098	-53.031	-53.067	-53.133	-53.133	-53.101	-53.099	-53.100	-53.067	-53.100	-53.133	-53.099	-53.134	-53.100	-53.066	-53.100	-53.133	-53.133	-53.100	-53.136	-93.717	-93.789	-93.823	-93.894	-93.827	-93.791	-93.830	-93.895	-93.929	-93.828	-93.963	-93.965	-93.897	-93.964	-94.035	-93.963	-93.963	-93.967	-93.930	-93.932	-93.964	-93.932	-93.930	-93.963	-93.964	-93.932	-93.930	-93.926	-93.930	-93.963	-93.893	-93.897	240.168	240.187	240.196	240.198	240.199	240.170	240.198	240.199	240.224	240.181	240.251	240.235	240.249	240.298	240.300	240.251	240.251	240.266	240.257	240.258	240.281	240.258	240.242	240.266	240.250	240.258	240.273	240.256	240.242	240.251	240.248	240.232	2016_7_19_17_00_35
FLQS30GQGRWV____	-59.436	-59.400	-59.398	-59.470	-59.433	-59.470	-59.434	-59.465	-59.435	-59.470	-59.398	-59.433	-59.364	-59.295	-59.327	-59.398	-59.398	-59.364	-59.364	-59.364	-59.330	-59.364	-59.362	-59.361	-59.398	-59.364	-59.330	-59.364	-59.362	-59.398	-59.362	-59.399	-100.097	-100.136	-100.169	-100.241	-100.207	-100.173	-100.208	-100.240	-100.277	-100.205	-100.311	-100.312	-100.279	-100.345	-100.384	-100.311	-100.311	-100.344	-100.278	-100.310	-100.344	-100.310	-100.282	-100.309	-100.308	-100.310	-100.279	-100.320	-100.282	-100.311	-100.275	-100.278	329.299	329.324	329.333	329.321	329.328	329.303	329.327	329.322	329.345	329.312	329.369	329.354	329.375	329.421	329.417	329.369	329.369	329.391	329.375	329.383	329.405	329.383	329.377	329.383	329.368	329.383	329.389	329.385	329.377	329.369	329.375	329.360	2016_7_19_17_00_51
FLQS30GCGRWY____	-53.468	-53.433	-53.431	-53.505	-53.467	-53.503	-53.469	-53.500	-53.471	-53.504	-53.431	-53.467	-53.397	-53.327	-53.363	-53.431	-53.431	-53.400	-53.401	-53.399	-53.365	-53.399	-53.401	-53.399	-53.431	-53.399	-53.366	-53.397	-53.401	-53.431	-53.395	-53.436	-93.767	-93.800	-93.837	-93.914	-93.876	-93.842	-93.877	-93.912	-93.988	-93.875	-93.981	-93.983	-93.948	-94.017	-94.054	-93.981	-93.981	-94.014	-93.946	-93.980	-94.013	-93.980	-93.992	-93.977	-93.982	-93.980	-93.948	-93.989	-93.992	-93.981	-93.947	-93.948	240.024	240.049	240.059	240.046	240.053	240.028	240.052	240.047	240.081	240.036	240.097	240.081	240.105	240.155	240.148	240.097	240.097	240.120	240.102	240.112	240.136	240.112	240.114	240.111	240.097	240.112	240.119	240.115	240.114	240.097	240.105	240.086	2016_7_19_17_00_51
FLQS30G5GRWY____	-53.793	-53.720	-53.755	-53.827	-53.791	-53.829	-53.796	-53.791	-53.792	-53.831	-53.759	-53.794	-53.724	-53.657	-53.690	-53.759	-53.759	-53.725	-53.726	-53.725	-53.690	-53.725	-53.688	-53.688	-53.722	-53.725	-53.691	-53.722	-53.688	-53.759	-53.722	-53.761	-93.639	-93.674	-93.713	-93.788	-93.753	-93.715	-93.804	-93.786	-93.825	-93.802	-93.898	-93.900	-93.824	-93.933	-93.927	-93.898	-93.898	-93.890	-93.865	-93.853	-93.886	-93.853	-93.823	-93.848	-93.855	-93.853	-93.864	-93.825	-93.823	-93.898	-93.864	-93.864	239.901	239.943	239.938	239.924	239.932	239.904	239.943	239.940	239.950	239.927	239.985	239.969	239.982	240.041	240.024	239.985	239.985	239.998	239.991	239.988	240.013	239.988	239.997	240.004	239.990	239.988	240.007	239.982	239.997	239.985	239.993	239.975	2016_7_19_17_00_51
FLQS30E9GRWY____	-53.736	-53.698	-53.697	-53.768	-53.729	-53.766	-53.728	-53.765	-53.729	-53.767	-53.695	-53.732	-53.660	-53.594	-53.627	-53.695	-53.695	-53.662	-53.663	-53.662	-53.628	-53.662	-53.659	-53.662	-53.695	-53.662	-53.629	-53.660	-53.659	-53.695	-53.660	-53.699	-93.640	-93.676	-93.712	-93.785	-93.746	-93.711	-93.746	-93.835	-93.820	-93.745	-93.892	-93.890	-93.818	-93.886	-93.959	-93.892	-93.892	-93.884	-93.860	-93.850	-93.885	-93.850	-93.823	-93.847	-93.851	-93.850	-93.860	-93.824	-93.823	-93.892	-93.860	-93.860	239.888	239.915	239.925	239.911	239.919	239.893	239.919	239.926	239.939	239.901	239.973	239.956	239.970	240.018	240.022	239.973	239.973	239.986	239.979	239.977	240.002	239.977	239.971	239.977	239.962	239.977	239.995	239.971	239.971	239.973	239.981	239.963	2016_7_19_17_00_51
FLQS30DZGRWV	-53.539	-53.501	-53.502	-53.574	-53.534	-53.575	-53.539	-53.571	-53.538	-53.572	-53.500	-53.536	-53.467	-53.399	-53.433	-53.500	-53.500	-53.468	-53.466	-53.465	-53.433	-53.465	-53.463	-53.465	-53.499	-53.465	-53.472	-53.466	-53.463	-53.500	-53.465	-53.502	-93.679	-93.715	-93.752	-93.827	-93.790	-93.754	-93.791	-93.826	-93.863	-93.791	-93.895	-93.898	-93.858	-93.929	-93.965	-93.895	-93.895	-93.929	-93.858	-93.893	-93.925	-93.893	-93.902	-93.890	-93.894	-93.893	-93.860	-93.863	-93.902	-93.895	-93.856	-93.859	240.556	240.583	240.592	240.579	240.587	240.559	240.585	240.580	240.604	240.570	240.630	240.614	240.636	240.686	240.680	240.630	240.630	240.654	240.637	240.646	240.669	240.646	240.650	240.645	240.631	240.646	240.634	240.638	240.650	240.630	240.636	240.620	2016_7_19_17_00_51
FLQS30D5GRWQ____	-53.446	-53.410	-53.408	-53.483	-53.442	-53.480	-53.447	-53.477	-53.445	-53.481	-53.407	-53.444	-53.372	-53.305	-53.341	-53.407	-53.407	-53.416	-53.377	-53.377	-53.341	-53.377	-53.376	-53.375	-53.450	-53.377	-53.342	-53.374	-53.376	-53.407	-53.373	-53.414	-93.783	-93.819	-93.855	-93.933	-93.895	-93.862	-93.897	-93.931	-93.970	-93.895	-93.999	-94.001	-93.965	-94.034	-94.071	-93.999	-93.999	-94.035	-94.004	-94.036	-94.032	-94.036	-94.009	-93.996	-94.003	-94.036	-94.004	-93.967	-94.009	-93.999	-94.004	-94.005	240.112	240.138	240.149	240.135	240.143	240.117	240.142	240.137	240.162	240.126	240.187	240.170	240.194	240.243	240.236	240.187	240.187	240.192	240.202	240.210	240.226	240.210	240.204	240.201	240.168	240.210	240.218	240.194	240.204	240.187	240.204	240.185	2016_7_19_17_00_51
FLQS30CMGRWQ____	-53.447	-53.365	-53.364	-53.433	-53.439	-53.478	-53.442	-53.432	-53.441	-53.433	-53.406	-53.442	-53.375	-53.307	-53.295	-53.406	-53.406	-53.376	-53.375	-53.374	-53.342	-53.374	-53.375	-53.328	-53.362	-53.374	-53.341	-53.330	-53.375	-53.406	-53.328	-53.364	-93.790	-93.825	-93.860	-93.935	-93.898	-93.864	-93.900	-93.931	-93.971	-93.898	-94.003	-94.006	-93.971	-94.037	-94.074	-94.003	-94.003	-94.035	-93.969	-94.002	-94.036	-94.002	-93.972	-93.999	-94.001	-94.002	-93.970	-93.970	-93.972	-94.003	-93.968	-93.968	240.121	240.168	240.177	240.166	240.153	240.126	240.152	240.164	240.171	240.156	240.195	240.180	240.201	240.250	240.265	240.195	240.195	240.218	240.201	240.210	240.234	240.210	240.202	240.231	240.215	240.210	240.217	240.222	240.202	240.195	240.223	240.206	2016_7_19_17_00_51
FLQS30BWGRWY____	-53.807	-53.768	-53.767	-53.841	-53.803	-53.841	-53.805	-53.839	-53.807	-53.840	-53.769	-53.806	-53.735	-53.665	-53.701	-53.769	-53.769	-53.736	-53.737	-53.736	-53.699	-53.736	-53.735	-53.736	-53.770	-53.736	-53.703	-53.733	-53.735	-53.769	-53.732	-53.773	-93.641	-93.677	-93.712	-93.786	-93.750	-93.712	-93.749	-93.786	-93.863	-93.748	-93.853	-93.853	-93.820	-93.889	-93.926	-93.853	-93.853	-93.887	-93.861	-93.852	-93.887	-93.852	-93.865	-93.888	-93.893	-93.852	-93.862	-93.864	-93.865	-93.853	-93.820	-93.819	239.854	239.882	239.891	239.877	239.885	239.858	239.884	239.878	239.913	239.867	239.928	239.911	239.934	239.985	239.978	239.928	239.928	239.952	239.944	239.943	239.969	239.943	239.946	239.952	239.938	239.943	239.960	239.947	239.946	239.928	239.936	239.917	2016_7_19_17_00_52
FLQS30BJGRWV____	-53.458	-53.422	-53.421	-53.495	-53.457	-53.493	-53.459	-53.492	-53.459	-53.494	-53.424	-53.458	-53.391	-53.320	-53.354	-53.424	-53.424	-53.389	-53.389	-53.389	-53.355	-53.389	-53.390	-53.388	-53.423	-53.389	-53.356	-53.386	-53.390	-53.424	-53.384	-53.423	-93.782	-93.821	-93.855	-93.929	-93.891	-93.858	-93.892	-93.926	-93.963	-93.891	-93.997	-93.999	-93.963	-94.031	-94.067	-93.997	-93.997	-94.030	-93.962	-93.995	-94.028	-93.995	-93.964	-93.992	-93.995	-93.995	-93.964	-93.963	-93.964	-93.997	-93.959	-93.961	240.069	240.096	240.105	240.091	240.098	240.073	240.098	240.091	240.116	240.081	240.142	240.126	240.148	240.198	240.192	240.142	240.142	240.166	240.148	240.157	240.181	240.157	240.148	240.157	240.141	240.157	240.164	240.150	240.148	240.142	240.150	240.133	2016_7_19_17_00_52
FLQS30AEGRWV____	-53.505	-53.430	-53.431	-53.503	-53.507	-53.504	-53.509	-53.497	-53.468	-53.545	-53.428	-53.464	-53.438	-53.369	-53.403	-53.428	-53.428	-53.397	-53.396	-53.394	-53.403	-53.394	-53.394	-53.395	-53.428	-53.394	-53.404	-53.393	-53.394	-53.428	-53.393	-53.430	-93.769	-93.806	-93.843	-93.957	-93.879	-93.849	-93.882	-93.917	-93.992	-93.878	-93.986	-93.987	-93.951	-94.017	-94.055	-93.986	-93.986	-94.015	-93.948	-93.981	-94.014	-93.981	-93.990	-93.980	-93.986	-93.981	-93.986	-93.988	-93.990	-93.986	-93.948	-93.949	240.003	240.048	240.057	240.054	240.031	240.025	240.031	240.046	240.079	240.014	240.096	240.080	240.082	240.131	240.125	240.096	240.096	240.118	240.101	240.110	240.115	240.110	240.112	240.110	240.096	240.110	240.107	240.112	240.112	240.096	240.102	240.085	2016_7_19_17_00_52
FLQS309TGRWY____	-53.596	-53.562	-53.560	-53.632	-53.595	-53.632	-53.596	-53.628	-53.596	-53.631	-53.561	-53.595	-53.527	-53.455	-53.490	-53.561	-53.561	-53.526	-53.527	-53.527	-53.493	-53.527	-53.527	-53.524	-53.561	-53.527	-53.492	-53.526	-53.527	-53.561	-53.525	-53.561	-93.704	-93.742	-93.777	-93.853	-93.816	-93.781	-93.817	-93.848	-93.887	-93.816	-93.921	-93.922	-93.884	-93.955	-93.992	-93.921	-93.921	-93.955	-93.888	-93.921	-93.956	-93.921	-93.889	-93.919	-93.921	-93.921	-93.889	-93.888	-93.889	-93.921	-93.887	-93.887	239.948	239.973	239.983	239.971	239.978	239.951	239.977	239.971	239.996	239.961	240.021	240.006	240.027	240.079	240.072	240.021	240.021	240.046	240.028	240.037	240.061	240.037	240.028	240.037	240.021	240.037	240.044	240.029	240.028	240.021	240.029	240.012	2016_7_19_17_00_52
FLQS309QGRWV____	-53.396	-53.357	-53.358	-53.430	-53.390	-53.427	-53.393	-53.429	-53.396	-53.429	-53.355	-53.391	-53.323	-53.294	-53.288	-53.355	-53.355	-53.323	-53.322	-53.320	-53.290	-53.320	-53.320	-53.322	-53.356	-53.320	-53.288	-53.319	-53.320	-53.355	-53.320	-53.359	-93.831	-93.867	-93.865	-93.974	-93.937	-93.868	-93.939	-93.935	-94.009	-93.937	-94.044	-94.046	-94.009	-94.076	-94.077	-94.044	-94.044	-94.076	-94.011	-94.043	-94.034	-94.043	-94.011	-94.002	-94.004	-94.043	-94.010	-94.008	-94.011	-94.044	-93.970	-94.008	240.085	240.112	240.111	240.106	240.115	240.080	240.114	240.097	240.131	240.097	240.160	240.143	240.165	240.196	240.199	240.160	240.160	240.183	240.166	240.175	240.187	240.175	240.167	240.164	240.149	240.175	240.182	240.166	240.167	240.160	240.156	240.148	2016_7_19_17_00_52
FLQS309NGRWM____	-53.524	-53.486	-53.488	-53.558	-53.525	-53.562	-53.525	-53.558	-53.526	-53.560	-53.489	-53.525	-53.456	-53.387	-53.423	-53.489	-53.489	-53.455	-53.456	-53.456	-53.376	-53.456	-53.457	-53.453	-53.488	-53.456	-53.423	-53.453	-53.457	-53.489	-53.452	-53.492	-93.628	-93.662	-93.698	-93.776	-93.739	-93.703	-93.738	-93.771	-93.812	-93.737	-93.841	-93.843	-93.811	-93.879	-93.908	-93.841	-93.841	-93.875	-93.807	-93.839	-93.833	-93.839	-93.805	-93.840	-93.841	-93.839	-93.808	-93.811	-93.805	-93.841	-93.807	-93.807	240.051	240.078	240.086	240.075	240.080	240.054	240.080	240.073	240.099	240.063	240.124	240.107	240.131	240.181	240.172	240.124	240.124	240.148	240.130	240.138	240.173	240.138	240.129	240.140	240.124	240.138	240.145	240.132	240.129	240.124	240.132	240.113	2016_7_19_17_00_52
FLQS308YGRWQ____	-53.502	-53.465	-53.463	-53.533	-53.497	-53.535	-53.460	-53.532	-53.497	-53.535	-53.462	-53.500	-53.429	-53.362	-53.396	-53.462	-53.462	-53.429	-53.427	-53.427	-53.395	-53.427	-53.427	-53.428	-53.462	-53.427	-53.394	-53.428	-53.427	-53.462	-53.427	-53.464	-93.773	-93.772	-93.843	-93.921	-93.886	-93.808	-93.880	-93.915	-93.956	-93.883	-93.988	-93.990	-93.954	-94.018	-94.053	-93.988	-93.988	-94.015	-93.954	-93.947	-93.980	-93.947	-93.953	-93.980	-93.989	-93.947	-93.956	-93.956	-93.953	-93.988	-93.952	-93.956	240.162	240.179	240.198	240.187	240.194	240.156	240.210	240.186	240.212	240.176	240.236	240.220	240.243	240.291	240.284	240.236	240.236	240.259	240.244	240.242	240.266	240.242	240.244	240.250	240.237	240.242	240.260	240.244	240.244	240.236	240.243	240.228	2016_7_19_17_00_52
FLQS3084GRWM____	-53.569	-53.500	-53.500	-53.607	-53.574	-53.612	-53.535	-53.573	-53.574	-53.608	-53.538	-53.574	-53.504	-53.433	-53.469	-53.538	-53.538	-53.468	-53.507	-53.504	-53.432	-53.504	-53.466	-53.504	-53.499	-53.504	-53.468	-53.464	-53.466	-53.538	-53.461	-53.542	-93.767	-93.802	-93.835	-93.904	-93.870	-93.835	-93.836	-93.909	-93.941	-93.869	-93.974	-93.975	-93.942	-94.007	-94.046	-93.974	-93.974	-94.008	-93.938	-93.972	-94.008	-93.972	-93.944	-93.972	-93.976	-93.972	-93.939	-93.944	-93.944	-93.974	-93.939	-93.937	240.074	240.115	240.124	240.093	240.099	240.072	240.108	240.110	240.118	240.083	240.143	240.126	240.150	240.200	240.193	240.143	240.143	240.184	240.147	240.158	240.201	240.158	240.168	240.158	240.161	240.158	240.166	240.169	240.168	240.143	240.169	240.131	2016_7_19_17_00_52
FLQS307KGRWV____	-53.235	-53.156	-53.156	-53.228	-53.229	-53.228	-53.191	-53.223	-53.193	-53.226	-53.195	-53.231	-53.160	-53.090	-53.127	-53.195	-53.195	-53.121	-53.120	-53.160	-53.086	-53.160	-53.161	-53.120	-53.157	-53.160	-53.126	-53.159	-53.161	-53.195	-53.116	-53.195	-93.769	-93.757	-93.839	-93.919	-93.882	-93.846	-93.880	-93.914	-93.953	-93.881	-93.982	-93.985	-93.949	-94.016	-94.052	-93.982	-93.982	-94.013	-93.946	-93.979	-93.969	-93.979	-93.953	-93.973	-93.982	-93.979	-93.950	-93.952	-93.953	-93.982	-93.947	-93.951	240.189	240.222	240.244	240.231	240.221	240.212	240.238	240.232	240.256	240.222	240.263	240.247	240.271	240.320	240.312	240.263	240.263	240.305	240.288	240.278	240.310	240.278	240.271	240.295	240.281	240.278	240.286	240.272	240.271	240.263	240.290	240.255	2016_7_19_17_00_52
FLQS3072GRWV____	-52.982	-52.990	-52.992	-53.021	-52.981	-53.064	-53.026	-53.015	-53.024	-53.020	-52.948	-53.024	-52.956	-52.885	-52.924	-52.948	-52.948	-52.915	-52.954	-52.954	-52.921	-52.954	-52.954	-52.954	-52.989	-52.954	-52.919	-52.913	-52.954	-52.948	-52.912	-52.949	-93.756	-93.792	-93.785	-93.900	-93.866	-93.827	-93.865	-93.900	-93.935	-93.866	-93.967	-93.970	-93.934	-93.998	-93.996	-93.967	-93.967	-93.999	-93.932	-93.963	-93.958	-93.963	-93.935	-93.962	-93.966	-93.963	-93.933	-93.935	-93.935	-93.967	-93.931	-93.934	240.278	240.284	240.281	240.298	240.307	240.259	240.286	240.300	240.305	240.289	240.349	240.315	240.337	240.386	240.368	240.349	240.349	240.373	240.337	240.345	240.359	240.345	240.338	240.345	240.330	240.345	240.354	240.357	240.338	240.349	240.356	240.340	2016_7_19_17_00_53
FLQS305NGRWM____	-53.521	-53.438	-53.436	-53.505	-53.512	-53.504	-53.468	-53.506	-53.516	-53.504	-53.434	-53.471	-53.447	-53.335	-53.367	-53.434	-53.434	-53.401	-53.402	-53.401	-53.413	-53.401	-53.400	-53.400	-53.434	-53.401	-53.414	-53.400	-53.400	-53.434	-53.398	-53.484	-93.839	-93.874	-93.907	-93.982	-93.946	-93.909	-93.945	-93.980	-94.017	-93.944	-94.049	-94.052	-94.017	-94.086	-94.122	-94.049	-94.049	-94.082	-94.015	-94.049	-94.083	-94.049	-94.019	-94.047	-94.050	-94.049	-94.016	-94.016	-94.019	-94.049	-94.014	-94.015	239.989	240.037	240.046	240.034	240.021	240.015	240.041	240.033	240.038	240.024	240.084	240.068	240.070	240.139	240.134	240.084	240.084	240.108	240.090	240.099	240.103	240.099	240.092	240.100	240.084	240.099	240.085	240.091	240.092	240.084	240.092	240.052	2016_7_19_17_00_53
FLQS305DGRWM____	-53.507	-53.468	-53.470	-53.498	-53.502	-53.542	-53.502	-53.540	-53.503	-53.496	-53.469	-53.505	-53.431	-53.362	-53.399	-53.469	-53.469	-53.435	-53.435	-53.435	-53.399	-53.435	-53.435	-53.435	-53.429	-53.435	-53.400	-53.391	-53.435	-53.469	-53.390	-53.472	-93.709	-93.746	-93.818	-93.892	-93.818	-93.781	-93.818	-93.890	-93.926	-93.856	-93.959	-93.961	-93.888	-93.992	-94.030	-93.959	-93.959	-93.991	-93.924	-93.957	-93.990	-93.957	-93.929	-93.955	-93.960	-93.957	-93.925	-93.929	-93.929	-93.959	-93.925	-93.926	240.045	240.073	240.091	240.098	240.076	240.048	240.076	240.078	240.104	240.089	240.129	240.112	240.127	240.187	240.179	240.129	240.129	240.153	240.135	240.144	240.169	240.144	240.136	240.143	240.147	240.144	240.151	240.156	240.136	240.129	240.156	240.118	2016_7_19_17_00_53
FLQS3057GRWM____	-53.383	-53.347	-53.344	-53.417	-53.378	-53.460	-53.424	-53.408	-53.382	-53.417	-53.346	-53.383	-53.310	-53.243	-53.275	-53.346	-53.346	-53.356	-53.312	-53.310	-53.276	-53.310	-53.356	-53.354	-53.389	-53.310	-53.276	-53.309	-53.356	-53.346	-53.310	-53.349	-93.765	-93.763	-93.795	-93.872	-93.870	-93.802	-93.875	-93.913	-93.940	-93.868	-93.974	-93.976	-93.905	-94.010	-94.047	-93.974	-93.974	-94.013	-93.939	-93.973	-93.971	-93.973	-93.943	-93.974	-93.978	-93.973	-93.941	-93.908	-93.943	-93.974	-93.938	-93.939	240.135	240.151	240.161	240.148	240.165	240.109	240.145	240.162	240.182	240.146	240.207	240.190	240.205	240.263	240.258	240.207	240.207	240.212	240.213	240.223	240.238	240.223	240.194	240.203	240.188	240.223	240.230	240.207	240.194	240.207	240.214	240.196	2016_7_19_17_00_53
FLQS3052GRWY____	-53.739	-53.701	-53.701	-53.769	-53.735	-53.770	-53.732	-53.768	-53.733	-53.770	-53.699	-53.734	-53.667	-53.598	-53.633	-53.699	-53.699	-53.665	-53.666	-53.666	-53.629	-53.666	-53.663	-53.666	-53.699	-53.666	-53.634	-53.663	-53.663	-53.699	-53.663	-53.704	-93.700	-93.738	-93.773	-93.848	-93.809	-93.771	-93.810	-93.844	-93.881	-93.810	-93.914	-93.916	-93.879	-93.947	-93.983	-93.914	-93.914	-93.945	-93.879	-93.912	-93.947	-93.912	-93.883	-93.910	-93.913	-93.912	-93.881	-93.881	-93.883	-93.914	-93.879	-93.880	239.820	239.848	239.857	239.845	239.851	239.825	239.852	239.845	239.871	239.835	239.895	239.879	239.900	239.950	239.944	239.895	239.895	239.919	239.901	239.910	239.936	239.910	239.903	239.909	239.894	239.910	239.916	239.903	239.903	239.895	239.902	239.884	2016_7_19_17_00_53
