SN	Distance_X_LOGO_MainBoard_Corner1	Distance_X_LOGO_MainBoard_Corner2	Distance_X_LOGO_MainBoard_Corner3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_Corner1	Distance_Y_LOGO_MainBoard_Corner2	Distance_Y_LOGO_MainBoard_Corner3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_Corner1	Angle_MainBoard_Corner2	Angle_MainBoard_Corner3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30HZGRWY____	-50.534	-50.534	-50.602	-50.569	-50.571	-50.636	-50.421	-50.460	-50.390	-50.630	-50.561	-50.567	-50.350	-50.604	-50.495	-50.383	-50.497	-50.430	-50.462	-50.573	-50.390	-50.499	-50.534	-50.499	-50.351	-50.497	-50.243	-50.602	-50.534	-50.495	-50.459	-50.462	129.945	129.873	129.872	129.836	129.872	129.978	129.957	130.016	129.944	129.876	129.944	129.907	129.954	129.870	129.874	129.952	129.950	130.048	130.016	129.979	129.980	130.082	129.910	130.013	129.925	130.085	130.118	130.051	130.084	129.807	130.015	130.094	111.277	111.288	111.314	111.306	111.302	111.311	111.232	111.238	111.222	111.324	111.287	111.295	111.205	111.315	111.272	111.218	111.262	111.222	111.239	111.287	111.216	111.243	111.282	111.253	111.210	111.242	111.140	111.287	111.256	111.283	111.238	111.227	2016_7_19_17_05_12
FLQS30H6GRWV____	-50.594	-50.596	-50.664	-50.630	-50.632	-50.697	-50.480	-50.523	-50.455	-50.695	-50.663	-50.630	-50.412	-50.665	-50.597	-50.447	-50.558	-50.492	-50.525	-50.632	-50.456	-50.559	-50.594	-50.561	-50.414	-50.592	-50.347	-50.661	-50.593	-50.599	-50.524	-50.524	130.013	129.942	129.942	129.907	129.939	130.048	130.025	130.085	130.013	129.974	130.013	129.976	130.023	129.941	129.944	130.019	130.049	130.119	130.083	130.047	130.048	130.152	129.979	130.083	129.990	130.155	130.185	130.119	130.151	129.875	130.084	130.160	111.394	111.406	111.432	111.424	111.420	111.428	111.349	111.356	111.341	111.439	111.421	111.414	111.323	111.432	111.406	111.337	111.375	111.339	111.358	111.404	111.336	111.360	111.399	111.371	111.329	111.373	111.274	111.404	111.374	111.417	111.357	111.346	2016_7_19_17_05_13
FLQS30GQGRWV____	-51.021	-50.951	-51.021	-50.986	-50.986	-51.126	-50.846	-50.881	-50.811	-51.126	-51.021	-51.056	-50.776	-51.021	-50.951	-50.811	-50.916	-50.846	-50.881	-50.986	-50.811	-50.916	-50.951	-50.986	-50.776	-50.951	-50.706	-51.021	-50.951	-50.953	-50.881	-50.875	129.886	129.816	129.816	129.781	129.816	129.921	129.886	129.956	129.886	129.851	129.886	129.851	129.886	129.816	129.816	129.886	129.851	129.991	129.886	129.921	129.921	130.026	129.851	129.956	129.851	129.956	130.061	129.921	130.026	129.752	129.956	130.035	111.438	111.421	111.448	111.440	111.435	111.472	111.371	111.374	111.357	111.483	111.438	111.456	111.344	111.448	111.421	111.357	111.403	111.355	111.384	111.419	111.352	111.376	111.416	111.414	111.349	111.400	111.291	111.432	111.390	111.432	111.374	111.359	2016_7_19_17_05_13
FLQS30GCGRWY____	-50.690	-50.678	-50.747	-50.711	-50.712	-50.777	-50.565	-50.604	-50.550	-50.795	-50.743	-50.711	-50.495	-50.746	-50.690	-50.532	-50.639	-50.585	-50.613	-50.749	-50.547	-50.603	-50.676	-50.639	-50.498	-50.690	-50.375	-50.755	-50.673	-50.684	-50.620	-50.605	129.883	129.809	129.809	129.739	129.807	129.883	129.845	129.916	129.813	129.848	129.845	129.844	129.840	129.810	129.813	129.837	129.882	129.988	129.900	129.882	129.857	130.021	129.809	129.916	129.811	130.023	130.058	129.927	129.983	129.742	129.953	130.025	111.343	111.349	111.376	111.372	111.362	111.376	111.300	111.305	111.299	111.388	111.368	111.357	111.274	111.375	111.353	111.289	111.323	111.287	111.311	111.365	111.291	111.289	111.348	111.318	111.280	111.322	111.196	111.361	111.321	111.361	111.305	111.289	2016_7_19_17_05_13
FLQS30G5GRWY____	-50.465	-50.464	-50.532	-50.498	-50.500	-50.565	-50.351	-50.391	-50.323	-50.563	-50.531	-50.498	-50.283	-50.532	-50.464	-50.314	-50.428	-50.363	-50.391	-50.502	-50.325	-50.429	-50.466	-50.431	-50.284	-50.464	-50.248	-50.531	-50.463	-50.469	-50.393	-50.396	130.040	129.969	129.968	129.934	129.967	130.076	130.045	130.109	130.040	130.003	130.039	130.004	130.045	129.968	129.970	130.039	130.076	130.144	130.109	130.073	130.074	130.177	130.003	130.109	130.014	130.181	130.214	130.146	130.178	129.902	130.109	130.185	111.155	111.165	111.192	111.183	111.179	111.188	111.111	111.117	111.101	111.198	111.181	111.173	111.085	111.192	111.165	111.097	111.136	111.101	111.117	111.164	111.097	111.121	111.161	111.132	111.090	111.134	111.046	111.165	111.134	111.177	111.117	111.107	2016_7_19_17_05_13
FLQS30E9GRWY____	-50.399	-50.399	-50.462	-50.429	-50.432	-50.498	-50.286	-50.327	-50.255	-50.492	-50.464	-50.432	-50.216	-50.465	-50.395	-50.250	-50.363	-50.295	-50.322	-50.436	-50.257	-50.364	-50.398	-50.364	-50.219	-50.398	-50.109	-50.463	-50.396	-50.404	-50.325	-50.331	130.036	129.964	129.968	129.927	129.965	130.072	130.048	130.106	130.037	129.998	130.034	130.000	130.048	129.962	129.968	130.044	130.072	130.139	130.110	130.106	130.074	130.177	130.002	130.106	130.017	130.175	130.210	130.142	130.178	129.934	130.107	130.219	111.201	111.211	111.235	111.229	111.224	111.234	111.156	111.163	111.146	111.242	111.226	111.219	111.129	111.237	111.209	111.143	111.182	111.146	111.160	111.205	111.141	111.167	111.206	111.177	111.135	111.180	111.064	111.210	111.179	111.218	111.162	111.148	2016_7_19_17_05_13
FLQS30DZGRWV	-50.404	-50.403	-50.471	-50.435	-50.438	-50.503	-50.290	-50.333	-50.264	-50.502	-50.468	-50.440	-50.220	-50.470	-50.403	-50.255	-50.367	-50.301	-50.331	-50.437	-50.266	-50.368	-50.404	-50.369	-50.224	-50.401	-50.150	-50.434	-50.401	-50.410	-50.332	-50.337	130.033	129.961	129.963	129.928	129.959	130.100	130.035	130.103	130.033	129.997	130.033	130.028	130.033	129.962	129.963	130.026	130.070	130.139	130.104	130.068	130.067	130.171	129.996	130.101	130.002	130.173	130.206	130.171	130.170	129.893	130.101	130.206	111.377	111.388	111.414	111.405	111.402	111.406	111.334	111.340	111.324	111.420	111.402	111.392	111.307	111.413	111.387	111.321	111.358	111.322	111.339	111.385	111.319	111.343	111.383	111.354	111.313	111.355	111.254	111.368	111.356	111.401	111.340	111.326	2016_7_19_17_05_13
FLQS30D5GRWQ____	-50.730	-50.692	-50.796	-50.761	-50.764	-50.830	-50.618	-50.657	-50.587	-50.829	-50.794	-50.727	-50.509	-50.796	-50.728	-50.582	-50.692	-50.625	-50.659	-50.764	-50.592	-50.658	-50.729	-50.658	-50.549	-50.725	-50.475	-50.823	-50.725	-50.699	-50.620	-50.661	129.897	129.823	129.826	129.792	129.823	129.931	129.900	129.966	129.898	129.860	129.897	129.860	129.889	129.827	129.828	129.893	129.933	130.001	129.967	129.931	129.931	130.033	129.859	129.966	129.869	130.037	130.069	129.987	130.034	129.757	129.966	130.040	111.377	111.374	111.413	111.405	111.402	111.411	111.334	111.339	111.322	111.421	111.402	111.382	111.294	111.413	111.387	111.321	111.357	111.322	111.340	111.385	111.320	111.329	111.383	111.340	111.312	111.355	111.254	111.399	111.355	111.386	111.325	111.329	2016_7_19_17_05_13
FLQS30CMGRWQ____	-50.688	-50.686	-50.755	-50.720	-50.721	-50.787	-50.574	-50.613	-50.543	-50.785	-50.753	-50.721	-50.504	-50.755	-50.685	-50.537	-50.650	-50.581	-50.612	-50.722	-50.546	-50.649	-50.684	-50.650	-50.510	-50.682	-50.432	-50.749	-50.683	-50.693	-50.612	-50.619	129.884	129.812	129.813	129.777	129.811	129.920	129.887	129.954	129.885	129.848	129.883	129.848	129.885	129.811	129.815	129.879	129.920	129.989	129.955	129.918	129.919	130.024	129.849	129.954	129.850	130.025	130.056	129.991	130.020	129.746	129.953	130.029	111.500	111.510	111.537	111.529	111.524	111.533	111.456	111.461	111.445	111.543	111.525	111.519	111.430	111.537	111.510	111.443	111.481	111.444	111.461	111.508	111.441	111.465	111.504	111.475	111.438	111.477	111.377	111.508	111.478	111.523	111.461	111.452	2016_7_19_17_05_13
FLQS30BWGRWY____	-50.424	-50.423	-50.488	-50.490	-50.457	-50.523	-50.346	-50.388	-50.285	-50.523	-50.488	-50.459	-50.279	-50.522	-50.418	-50.277	-50.387	-50.359	-50.348	-50.455	-50.323	-50.390	-50.425	-50.424	-50.282	-50.418	-50.174	-50.558	-50.419	-50.466	-50.352	-50.397	129.964	129.894	129.886	129.858	129.926	130.036	129.965	130.033	129.964	129.975	129.940	129.927	129.960	129.894	129.870	129.952	130.000	130.069	130.010	129.999	129.999	130.102	129.928	130.034	129.931	130.080	130.135	130.045	130.098	129.825	130.032	130.137	111.392	111.402	111.428	111.433	111.410	111.419	111.362	111.368	111.338	111.428	111.420	111.411	111.337	111.440	111.403	111.337	111.372	111.351	111.356	111.398	111.348	111.358	111.398	111.382	111.342	111.372	111.271	111.431	111.370	111.428	111.354	111.356	2016_7_19_17_05_14
FLQS30BJGRWV____	-50.417	-50.379	-50.484	-50.486	-50.451	-50.517	-50.305	-50.348	-50.277	-50.519	-50.484	-50.453	-50.238	-50.484	-50.414	-50.269	-50.380	-50.351	-50.340	-50.450	-50.282	-50.417	-50.419	-50.419	-50.243	-50.413	-50.171	-50.482	-50.413	-50.425	-50.346	-50.352	129.922	129.848	129.849	129.846	129.878	129.985	129.958	129.989	129.921	129.884	129.920	129.885	129.923	129.850	129.851	129.916	129.958	130.026	129.994	129.985	129.953	130.091	129.883	129.987	129.923	130.061	130.121	130.029	130.059	129.808	129.989	130.093	111.094	111.091	111.131	111.132	111.114	111.123	111.046	111.058	111.041	111.139	111.120	111.113	111.025	111.130	111.103	111.038	111.074	111.053	111.054	111.097	111.037	111.069	111.100	111.085	111.027	111.072	110.970	111.103	111.072	111.114	111.057	111.044	2016_7_19_17_05_14
FLQS30AEGRWV____	-50.666	-50.666	-50.738	-50.703	-50.703	-50.766	-50.555	-50.594	-50.525	-50.767	-50.734	-50.701	-50.484	-50.735	-50.667	-50.517	-50.632	-50.563	-50.597	-50.703	-50.526	-50.631	-50.665	-50.631	-50.486	-50.667	-50.415	-50.733	-50.665	-50.671	-50.595	-50.598	129.953	129.882	129.878	129.845	129.879	129.988	129.960	130.022	129.951	129.916	129.951	129.915	129.959	129.881	129.882	129.952	129.988	130.055	130.024	129.986	129.986	130.090	129.916	130.021	129.926	130.093	130.126	130.059	130.089	129.811	130.022	130.098	111.416	111.427	111.455	111.447	111.442	111.450	111.373	111.379	111.363	111.461	111.443	111.436	111.346	111.454	111.427	111.360	111.398	111.362	111.380	111.426	111.358	111.383	111.422	111.393	111.352	111.396	111.295	111.426	111.396	111.439	111.379	111.369	2016_7_19_17_05_14
FLQS309TGRWY____	-50.600	-50.599	-50.668	-50.633	-50.635	-50.700	-50.485	-50.526	-50.455	-50.698	-50.666	-50.633	-50.415	-50.667	-50.600	-50.447	-50.562	-50.496	-50.527	-50.637	-50.458	-50.562	-50.598	-50.564	-50.417	-50.597	-50.378	-50.665	-50.596	-50.603	-50.525	-50.531	129.977	129.907	129.907	129.872	129.905	130.013	130.015	130.046	129.978	129.941	129.976	129.941	129.979	129.905	129.910	129.975	130.013	130.081	130.047	130.012	130.012	130.117	129.941	130.047	129.949	130.117	130.150	130.083	130.114	129.835	130.046	130.151	111.271	111.281	111.308	111.300	111.295	111.304	111.221	111.232	111.216	111.314	111.297	111.289	111.200	111.308	111.281	111.213	111.251	111.216	111.233	111.280	111.212	111.236	111.276	111.247	111.205	111.249	111.161	111.280	111.249	111.294	111.232	111.219	2016_7_19_17_05_14
FLQS309QGRWV____	-50.671	-50.670	-50.739	-50.704	-50.704	-50.772	-50.556	-50.598	-50.529	-50.769	-50.736	-50.704	-50.487	-50.737	-50.670	-50.523	-50.634	-50.569	-50.597	-50.705	-50.534	-50.637	-50.670	-50.636	-50.490	-50.669	-50.419	-50.734	-50.664	-50.677	-50.597	-50.602	129.906	129.834	129.832	129.799	129.832	129.972	129.908	129.973	129.903	129.866	129.905	129.867	129.904	129.834	129.834	129.900	129.941	130.009	129.975	129.939	129.938	130.043	129.867	129.973	129.876	130.045	130.076	130.011	130.042	129.761	129.975	130.080	111.304	111.314	111.341	111.332	111.328	111.333	111.260	111.266	111.250	111.347	111.329	111.323	111.234	111.340	111.315	111.248	111.284	111.250	111.265	111.312	111.247	111.270	111.309	111.281	111.239	111.282	111.182	111.312	111.281	111.328	111.265	111.252	2016_7_19_17_05_14
FLQS309NGRWM____	-50.398	-50.403	-50.543	-50.438	-50.508	-50.578	-50.298	-50.333	-50.263	-50.578	-50.473	-50.433	-50.224	-50.473	-50.473	-50.259	-50.363	-50.337	-50.403	-50.475	-50.262	-50.369	-50.439	-50.369	-50.228	-50.435	-50.188	-50.471	-50.403	-50.408	-50.333	-50.372	129.997	129.960	129.960	129.925	129.960	130.065	130.030	130.100	130.030	129.995	130.030	129.958	130.036	129.960	129.960	130.028	130.030	130.136	130.100	130.028	130.033	130.172	129.998	130.103	130.003	130.135	130.208	130.074	130.170	129.895	130.100	130.175	111.127	111.135	111.188	111.153	111.175	111.186	111.084	111.087	111.071	111.196	111.151	111.146	111.055	111.161	111.161	111.069	111.109	111.083	111.114	111.152	111.070	111.090	111.143	111.100	111.061	111.121	111.016	111.144	111.103	111.146	111.087	111.091	2016_7_19_17_05_14
FLQS308YGRWQ____	-50.542	-50.540	-50.613	-50.576	-50.579	-50.641	-50.391	-50.464	-50.360	-50.640	-50.607	-50.576	-50.355	-50.611	-50.541	-50.389	-50.503	-50.434	-50.433	-50.579	-50.362	-50.502	-50.538	-50.503	-50.355	-50.540	-50.250	-50.608	-50.538	-50.511	-50.464	-50.469	129.903	129.830	129.829	129.797	129.825	129.938	129.905	129.975	129.901	129.867	129.903	129.863	129.904	129.831	129.832	129.898	129.941	130.009	129.972	129.936	129.937	130.041	129.866	129.972	129.877	130.043	130.073	130.009	130.039	129.760	129.973	130.079	111.239	111.249	111.277	111.267	111.265	111.271	111.180	111.198	111.170	111.282	111.264	111.258	111.167	111.276	111.249	111.181	111.218	111.182	111.187	111.248	111.165	111.203	111.243	111.214	111.171	111.217	111.102	111.248	111.217	111.248	111.199	111.185	2016_7_19_17_05_14
FLQS3084GRWM____	-50.498	-50.492	-50.564	-50.563	-50.564	-50.629	-50.414	-50.424	-50.352	-50.627	-50.561	-50.564	-50.311	-50.562	-50.492	-50.345	-50.493	-50.390	-50.418	-50.565	-50.354	-50.459	-50.530	-50.495	-50.315	-50.529	-50.242	-50.559	-50.527	-50.499	-50.457	-50.424	129.904	129.835	129.832	129.799	129.831	129.941	129.912	129.975	129.904	129.870	129.905	129.868	129.908	129.833	129.834	129.902	129.942	130.010	129.976	129.941	129.940	130.044	129.870	129.975	129.879	130.046	130.078	130.011	130.044	129.764	129.975	130.049	111.021	111.029	111.056	111.061	111.057	111.065	110.987	110.982	110.965	111.075	111.044	111.051	110.948	111.056	111.029	110.962	111.013	110.963	110.979	111.041	110.960	110.985	111.038	111.009	110.954	111.011	110.897	111.028	111.011	111.042	110.994	110.971	2016_7_19_17_05_15
FLQS307KGRWV____	-50.448	-50.415	-50.519	-50.450	-50.488	-50.551	-50.340	-50.378	-50.273	-50.552	-50.518	-50.450	-50.236	-50.520	-50.451	-50.270	-50.414	-50.347	-50.380	-50.487	-50.313	-50.415	-50.450	-50.417	-50.271	-50.448	-50.162	-50.480	-50.447	-50.456	-50.378	-50.381	129.919	129.846	129.848	129.811	129.845	129.954	129.955	129.988	129.918	129.880	129.917	129.881	129.918	129.846	129.848	129.910	129.955	130.025	129.989	129.953	129.954	130.059	129.882	129.988	129.891	130.059	130.091	130.025	130.057	129.810	129.988	130.093	111.128	111.126	111.165	111.144	111.154	111.162	111.081	111.091	111.061	111.173	111.155	111.134	111.047	111.166	111.139	111.061	111.109	111.073	111.091	111.138	111.071	111.094	111.134	111.105	111.064	111.107	110.992	111.124	111.107	111.147	111.091	111.076	2016_7_19_17_05_15
FLQS3072GRWV____	-50.625	-50.627	-50.695	-50.661	-50.662	-50.729	-50.513	-50.552	-50.478	-50.762	-50.695	-50.657	-50.441	-50.696	-50.663	-50.474	-50.588	-50.519	-50.551	-50.662	-50.481	-50.590	-50.623	-50.590	-50.447	-50.661	-50.373	-50.691	-50.625	-50.632	-50.552	-50.554	129.916	129.878	129.878	129.841	129.876	129.985	129.957	130.020	129.916	129.912	129.948	129.880	129.919	129.877	129.878	129.954	129.952	130.053	129.988	129.951	129.953	130.089	129.881	129.985	129.923	130.089	130.123	130.024	130.086	129.809	130.019	130.092	111.253	111.259	111.285	111.278	111.273	111.282	111.204	111.209	111.197	111.306	111.275	111.271	111.182	111.286	111.273	111.189	111.233	111.192	111.214	111.262	111.192	111.214	111.257	111.229	111.184	111.241	111.126	111.262	111.228	111.271	111.209	111.199	2016_7_19_17_05_15
FLQS305NGRWM____	-50.749	-50.749	-50.819	-50.784	-50.784	-50.854	-50.644	-50.679	-50.609	-50.854	-50.819	-50.784	-50.574	-50.812	-50.749	-50.600	-50.784	-50.676	-50.679	-50.784	-50.602	-50.714	-50.749	-50.709	-50.574	-50.749	-50.504	-50.819	-50.819	-50.752	-50.679	-50.676	129.885	129.815	129.815	129.780	129.815	129.920	129.885	129.955	129.885	129.780	129.885	129.850	129.885	129.820	129.815	129.888	129.920	129.997	129.955	129.920	129.892	130.025	129.850	129.962	129.850	130.025	130.060	129.990	130.025	129.754	129.955	130.036	111.347	111.357	111.384	111.376	111.370	111.382	111.306	111.309	111.293	111.402	111.373	111.365	111.280	111.380	111.357	111.289	111.355	111.302	111.309	111.355	111.289	111.312	111.352	111.320	111.285	111.326	111.227	111.358	111.352	111.367	111.309	111.296	2016_7_19_17_05_15
FLQS305DGRWM____	-50.469	-50.500	-50.537	-50.504	-50.503	-50.566	-50.352	-50.430	-50.327	-50.567	-50.533	-50.502	-50.285	-50.535	-50.467	-50.319	-50.432	-50.367	-50.393	-50.501	-50.332	-50.434	-50.469	-50.466	-50.318	-50.463	-50.213	-50.529	-50.466	-50.478	-50.397	-50.403	129.906	129.835	129.836	129.833	129.863	129.977	129.941	129.976	129.907	129.872	129.908	129.869	129.903	129.836	129.838	129.899	129.944	130.013	129.979	129.942	129.942	130.078	129.869	129.976	129.878	130.050	130.080	130.016	130.074	129.797	129.976	130.081	111.308	111.331	111.344	111.332	111.327	111.335	111.258	111.283	111.253	111.351	111.332	111.326	111.238	111.344	111.317	111.251	111.288	111.253	111.268	111.315	111.250	111.269	111.314	111.297	111.254	111.284	111.184	111.315	111.282	111.328	111.270	111.257	2016_7_19_17_05_15
FLQS3057GRWM____	-50.394	-50.427	-50.498	-50.463	-50.428	-50.495	-50.289	-50.353	-50.254	-50.530	-50.461	-50.429	-50.219	-50.463	-50.430	-50.245	-50.392	-50.289	-50.394	-50.428	-50.254	-50.355	-50.425	-50.356	-50.219	-50.426	-50.146	-50.464	-50.389	-50.401	-50.324	-50.321	129.902	129.832	129.832	129.798	129.828	129.940	129.887	129.973	129.887	129.869	129.902	129.904	129.887	129.831	129.834	129.893	129.939	129.992	129.957	129.936	129.922	130.042	129.868	129.972	129.852	130.043	130.065	129.992	130.038	129.767	129.957	130.051	111.182	111.205	111.233	111.224	111.207	111.216	111.145	111.156	111.131	111.240	111.208	111.196	111.118	111.219	111.206	111.127	111.176	111.129	111.175	111.191	111.126	111.147	111.200	111.158	111.123	111.174	111.063	111.196	111.160	111.205	111.148	111.132	2016_7_19_17_05_15
FLQS3052GRWY____	-50.202	-50.203	-50.270	-50.234	-50.237	-50.303	-50.093	-50.127	-50.056	-50.299	-50.267	-50.237	-50.021	-50.269	-50.202	-50.048	-50.164	-50.094	-50.134	-50.242	-50.057	-50.165	-50.201	-50.163	-50.018	-50.201	-49.948	-50.270	-50.200	-50.196	-50.127	-50.129	130.048	129.975	129.978	129.942	129.976	130.083	130.090	130.121	130.048	130.013	130.051	130.009	130.088	129.977	129.980	130.056	130.086	130.156	130.118	130.084	130.085	130.185	130.010	130.117	130.057	130.192	130.223	130.153	130.188	129.910	130.120	130.234	110.977	110.988	111.013	111.005	111.001	111.010	110.929	110.937	110.921	111.019	111.001	110.996	110.902	111.013	110.987	110.916	110.957	110.920	110.940	110.987	110.916	110.942	110.982	110.952	110.905	110.955	110.853	110.987	110.955	110.995	110.937	110.921	2016_7_19_17_05_15
FLQS304WGRWM____	-50.818	-50.819	-50.891	-50.853	-50.857	-50.920	-50.703	-50.742	-50.674	-50.922	-50.885	-50.854	-50.646	-50.887	-50.821	-50.664	-50.781	-50.709	-50.748	-50.856	-50.673	-50.776	-50.817	-50.778	-50.646	-50.817	-50.565	-50.884	-50.816	-50.822	-50.743	-50.746	130.018	129.947	129.947	129.914	129.945	130.055	130.026	130.091	130.021	129.983	130.020	129.983	130.021	129.948	129.949	130.021	130.056	130.126	130.088	130.053	130.056	130.161	129.984	130.091	129.986	130.159	130.195	130.128	130.158	129.880	130.089	130.165	111.400	111.411	111.438	111.429	111.426	111.433	111.354	111.360	111.344	111.445	111.425	111.419	111.333	111.437	111.411	111.340	111.380	111.342	111.362	111.409	111.339	111.362	111.404	111.373	111.338	111.378	111.277	111.408	111.378	111.422	111.360	111.350	2016_7_19_17_05_15
FLQS3047GRWM____	-50.474	-50.472	-50.543	-50.508	-50.509	-50.577	-50.364	-50.405	-50.334	-50.574	-50.576	-50.511	-50.296	-50.541	-50.473	-50.327	-50.437	-50.409	-50.400	-50.510	-50.372	-50.442	-50.477	-50.442	-50.298	-50.475	-50.227	-50.540	-50.475	-50.481	-50.402	-50.407	130.031	129.962	129.960	129.923	129.960	130.065	130.074	130.101	130.031	129.993	130.030	130.026	130.077	129.959	129.963	130.040	130.067	130.137	130.104	130.066	130.070	130.171	129.995	130.100	130.042	130.169	130.209	130.138	130.173	129.929	130.100	130.214	111.304	111.313	111.341	111.333	111.328	111.338	111.255	111.267	111.250	111.348	111.343	111.319	111.229	111.340	111.313	111.246	111.284	111.263	111.264	111.313	111.259	111.271	111.310	111.281	111.235	111.284	111.183	111.313	111.283	111.322	111.266	111.251	2016_7_19_17_05_16
FLQS303BGRWM____	-50.315	-50.314	-50.383	-50.352	-50.350	-50.411	-50.168	-50.244	-50.174	-50.411	-50.345	-50.350	-50.095	-50.383	-50.319	-50.166	-50.278	-50.180	-50.208	-50.316	-50.177	-50.248	-50.315	-50.247	-50.132	-50.310	-50.027	-50.375	-50.277	-50.325	-50.241	-50.247	129.928	129.854	129.855	129.854	129.853	129.963	129.959	129.996	129.926	129.890	129.926	129.887	129.921	129.890	129.890	129.919	129.965	130.065	129.994	129.962	129.965	130.065	129.888	129.995	129.897	130.068	130.099	130.034	130.060	129.823	129.994	130.104	111.093	111.103	111.130	111.118	111.117	111.124	111.032	111.056	111.039	111.135	111.105	111.112	111.009	111.124	111.100	111.037	111.073	111.021	111.042	111.088	111.034	111.047	111.099	111.056	111.027	111.070	110.957	111.100	111.059	111.112	111.055	111.041	2016_7_19_17_05_16
FLQS3024GRWM____	-50.393	-50.394	-50.458	-50.428	-50.427	-50.493	-50.283	-50.325	-50.253	-50.488	-50.462	-50.430	-50.209	-50.461	-50.391	-50.247	-50.355	-50.291	-50.317	-50.497	-50.250	-50.399	-50.390	-50.398	-50.208	-50.392	-50.181	-50.461	-50.396	-50.393	-50.324	-50.392	130.100	130.029	130.030	130.026	130.029	130.173	130.149	130.205	130.137	130.064	130.133	130.062	130.149	130.026	130.034	130.151	130.097	130.239	130.175	130.050	130.174	130.238	130.064	130.168	130.115	130.240	130.279	130.204	130.281	130.003	130.204	130.225	111.305	111.316	111.340	111.329	111.328	111.332	111.255	111.263	111.245	111.346	111.326	111.324	111.227	111.342	111.314	111.241	111.290	111.245	111.264	111.352	111.239	111.286	111.309	111.296	111.232	111.284	111.197	111.315	111.279	111.319	111.263	111.286	2016_7_19_17_05_16
FLQS301GGRWM____	-50.678	-50.675	-50.750	-50.711	-50.752	-50.814	-50.562	-50.601	-50.531	-50.813	-50.745	-50.711	-50.492	-50.746	-50.680	-50.524	-50.639	-50.608	-50.606	-50.716	-50.536	-50.639	-50.673	-50.675	-50.494	-50.677	-50.421	-50.743	-50.712	-50.681	-50.599	-50.604	129.909	129.836	129.838	129.804	129.835	129.946	129.913	129.981	129.908	129.875	129.910	129.868	129.911	129.838	129.838	129.905	129.948	130.016	129.980	129.942	129.944	130.048	129.871	129.979	129.882	130.050	130.082	130.017	130.045	129.770	129.981	130.055	111.129	111.139	111.167	111.158	111.169	111.176	111.084	111.089	111.073	111.186	111.155	111.148	111.058	111.166	111.141	111.071	111.109	111.086	111.091	111.139	111.069	111.094	111.133	111.118	111.063	111.108	111.005	111.138	111.122	111.151	111.088	111.079	2016_7_19_17_05_16
FLQS301EGRWQ____	-50.388	-50.388	-50.460	-50.423	-50.425	-50.489	-50.276	-50.319	-50.211	-50.489	-50.418	-50.425	-50.206	-50.456	-50.390	-50.203	-50.353	-50.289	-50.281	-50.428	-50.252	-50.356	-50.391	-50.356	-50.210	-50.389	-50.139	-50.455	-50.387	-50.360	-50.318	-50.321	129.952	129.882	129.881	129.847	129.879	129.988	129.958	130.021	129.949	129.917	129.953	129.913	129.954	129.882	129.883	129.946	129.989	130.056	130.021	129.986	129.985	130.089	129.914	130.019	129.925	130.093	130.124	130.058	130.088	129.808	130.022	130.097	111.332	111.342	111.370	111.361	111.357	111.365	111.288	111.295	111.264	111.375	111.343	111.352	111.261	111.368	111.342	111.262	111.313	111.278	111.280	111.342	111.275	111.299	111.338	111.309	111.267	111.311	111.211	111.342	111.311	111.342	111.294	111.284	2016_7_19_17_05_16
