SN	Distance_X_LOGO_Battery_Up1	Distance_X_LOGO_Battery_Up2	Distance_X_LOGO_Battery_Up3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Up1	Distance_Y_LOGO_Battery_Up2	Distance_Y_LOGO_Battery_Up3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Up1	Angle_Battery_Up2	Angle_Battery_Up3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30KVGRWV____	-25.764	-26.055	-25.922	-25.649	-25.850	-25.672	-25.699	-25.982	-25.904	-25.525	-26.151	-25.831	-26.171	-26.034	-25.718	-25.519	-25.854	-25.705	-26.064	-25.618	-26.072	-25.835	-25.432	-25.402	-25.611	-25.581	-25.718	-25.581	-25.856	-25.923	-25.884	-25.610	125.600	125.539	125.462	125.391	125.523	125.257	125.330	125.324	125.179	125.251	125.545	125.402	125.457	125.329	125.180	125.259	125.455	125.259	125.473	125.453	125.454	125.386	125.525	125.267	125.102	125.327	125.250	125.327	125.180	125.597	125.182	125.255	101.659	101.792	101.741	101.628	101.704	101.650	101.655	101.780	101.759	101.586	101.834	101.707	101.850	101.802	101.677	101.583	101.712	101.664	101.802	101.609	101.807	101.710	101.521	101.530	101.637	101.604	101.671	101.604	101.738	101.729	101.750	101.623	2016_7_19_17_08_38
FLQS30KBGRWV____	-25.779	-25.723	-25.499	-25.494	-25.750	-25.375	-25.542	-25.413	-25.686	-25.607	-25.766	-25.742	-25.914	-26.205	-25.649	-25.414	-25.819	-25.374	-25.979	-25.556	-25.798	-25.904	-25.279	-25.236	-25.680	-25.472	-25.677	-25.472	-25.876	-25.782	-25.740	-25.506	125.687	125.557	125.547	125.482	125.550	125.399	125.469	125.410	125.269	125.342	125.617	125.542	125.479	125.412	125.327	125.402	125.541	125.337	125.549	125.544	125.476	125.414	125.489	125.408	125.249	125.470	125.397	125.470	125.324	125.682	125.213	125.388	101.562	101.549	101.452	101.455	101.561	101.411	101.478	101.426	101.559	101.518	101.562	101.559	101.640	101.773	101.537	101.427	101.592	101.416	101.662	101.477	101.589	101.641	101.361	101.349	101.558	101.447	101.543	101.447	101.637	101.564	101.588	101.469	2016_7_19_17_08_38
FLQS30CWGRWV____	-25.717	-25.883	-25.924	-25.539	-25.909	-25.677	-25.643	-25.661	-25.803	-25.715	-25.917	-25.718	-25.947	-25.710	-25.645	-25.637	-25.693	-25.718	-26.162	-25.979	-26.166	-25.834	-25.378	-25.311	-25.665	-25.688	-25.682	-25.688	-25.697	-26.027	-25.672	-25.592	125.622	125.490	125.487	125.417	125.542	125.331	125.340	125.350	125.262	125.333	125.610	125.473	125.469	125.325	125.329	125.331	125.408	125.334	125.540	125.428	125.472	125.404	125.481	125.343	125.131	125.351	125.274	125.351	125.206	125.553	125.202	125.383	101.575	101.659	101.677	101.515	101.666	101.583	101.567	101.575	101.645	101.600	101.663	101.588	101.689	101.598	101.569	101.566	101.583	101.601	101.777	101.707	101.785	101.645	101.439	101.422	101.596	101.586	101.590	101.586	101.603	101.716	101.593	101.541	2016_7_19_17_08_38
FLQS30C7GRWV____	-25.859	-25.888	-25.544	-25.544	-25.801	-25.916	-26.090	-26.012	-26.106	-25.645	-26.124	-25.908	-26.149	-25.907	-25.951	-25.631	-26.111	-25.589	-26.127	-26.063	-26.093	-25.837	-25.494	-25.583	-25.728	-25.581	-25.727	-25.581	-25.805	-26.070	-25.734	-25.883	126.123	126.173	125.980	125.975	126.033	125.901	125.970	125.850	125.760	125.838	126.007	126.005	125.999	125.832	125.766	125.833	125.970	125.833	125.813	125.986	125.961	125.957	126.040	125.848	125.687	125.895	125.833	125.895	125.762	126.114	125.762	125.894	101.514	101.522	101.389	101.390	101.497	101.559	101.628	101.605	101.655	101.446	101.640	101.546	101.651	101.561	101.586	101.440	101.638	101.422	101.659	101.615	101.630	101.519	101.362	101.418	101.496	101.413	101.482	101.413	101.523	101.607	101.492	101.545	2016_7_19_17_08_39
FLQS29JFGRX5____	-26.056	-25.839	-25.637	-25.366	-25.310	-25.571	-25.593	-25.458	-25.921	-25.540	-26.542	-25.715	-26.028	-25.696	-25.524	-25.722	-25.630	-25.546	-25.832	-25.814	-26.189	-25.784	-25.331	-25.522	-25.673	-25.782	-25.678	-25.782	-25.565	-25.806	-25.679	-25.625	126.045	126.030	125.904	125.896	125.915	125.712	125.945	125.823	125.681	125.757	126.003	125.851	125.954	125.883	125.677	125.711	125.848	125.754	125.860	125.869	125.853	125.784	125.916	125.829	125.610	125.951	125.753	125.951	125.685	125.992	125.683	125.729	101.806	101.713	101.636	101.518	101.492	101.624	101.613	101.565	101.780	101.607	102.022	101.675	101.802	101.664	101.607	101.690	101.638	101.610	101.725	101.716	101.881	101.711	101.501	101.592	101.678	101.695	101.667	101.695	101.624	101.702	101.674	101.646	2016_7_19_17_08_39
FLQS22XEGRX2____	-25.472	-26.031	-25.736	-24.997	-25.772	-25.772	-25.527	-25.147	-25.713	-25.514	-25.610	-25.539	-25.999	-25.655	-25.618	-25.438	-25.757	-25.458	-25.692	-25.446	-25.696	-25.899	-25.185	-25.273	-25.479	-25.403	-25.597	-25.403	-25.676	-25.680	-25.586	-25.502	125.019	125.017	124.994	124.803	125.004	124.915	124.923	124.792	124.660	124.788	125.126	124.925	125.214	124.935	124.734	124.853	125.050	124.622	125.105	124.943	125.094	124.989	125.059	124.747	124.588	124.980	124.730	124.980	124.662	125.356	124.716	125.001	101.362	101.608	101.481	101.172	101.496	101.504	101.395	101.240	101.501	101.401	101.413	101.400	101.576	101.450	101.452	101.362	101.485	101.392	101.452	101.358	101.454	101.553	101.233	101.299	101.404	101.336	101.444	101.336	101.484	101.424	101.440	101.377	2016_7_19_17_08_39
FLQS22TQGRX2____	-25.721	-25.949	-25.827	-25.798	-26.020	-25.633	-25.771	-25.522	-25.805	-25.890	-25.610	-25.968	-26.206	-25.772	-25.726	-25.640	-26.023	-25.719	-26.122	-25.585	-25.774	-25.786	-25.229	-25.470	-25.786	-25.605	-25.912	-25.605	-25.825	-25.995	-25.735	-25.672	125.204	125.266	125.121	125.169	125.194	124.978	124.998	124.927	124.726	124.852	125.344	125.127	125.127	125.001	124.850	124.929	125.124	124.986	125.216	125.014	125.202	125.076	125.187	124.932	124.766	125.174	124.851	125.174	124.724	125.453	124.902	125.064	101.729	101.824	101.783	101.766	101.861	101.711	101.770	101.667	101.810	101.835	101.668	101.845	101.949	101.770	101.764	101.719	101.869	101.748	101.904	101.686	101.752	101.769	101.515	101.643	101.798	101.681	101.845	101.681	101.819	101.827	101.762	101.720	2016_7_19_17_08_39
FLQS21YXGRX2____	-25.553	-25.717	-25.704	-25.380	-25.612	-25.567	-25.316	-25.287	-25.463	-25.489	-25.694	-25.657	-25.779	-25.538	-25.482	-25.410	-25.681	-25.423	-25.773	-25.297	-25.792	-25.507	-25.165	-25.239	-25.394	-25.298	-25.677	-25.298	-25.469	-25.527	-25.508	-25.414	125.555	125.548	125.473	125.350	125.480	125.330	125.334	125.276	125.190	125.206	125.549	125.472	125.410	125.269	125.136	125.272	125.468	125.268	125.592	125.465	125.413	125.394	125.477	125.280	125.117	125.388	125.204	125.388	125.190	125.604	125.134	125.320	101.418	101.490	101.491	101.360	101.451	101.445	101.334	101.326	101.411	101.421	101.480	101.471	101.530	101.437	101.425	101.381	101.482	101.387	101.511	101.314	101.536	101.412	101.255	101.305	101.388	101.321	101.504	101.321	101.414	101.402	101.436	101.378	2016_7_19_17_08_39
FLQS2AVTGRX5____	-25.721	-25.758	-25.680	-25.598	-25.620	-25.596	-25.955	-25.502	-25.666	-25.518	-26.253	-25.888	-25.938	-25.768	-25.865	-25.622	-25.732	-25.649	-26.108	-25.850	-25.696	-26.090	-25.493	-25.571	-25.596	-25.512	-25.657	-25.512	-25.674	-25.909	-25.660	-25.692	125.986	125.942	125.842	125.844	125.865	125.753	125.892	125.768	125.562	125.696	125.944	125.800	125.802	125.821	125.629	125.753	125.796	125.752	125.806	125.820	125.799	125.738	125.900	125.713	125.548	125.755	125.633	125.755	125.564	125.940	125.625	125.671	101.382	101.402	101.377	101.341	101.349	101.348	101.493	101.305	101.396	101.319	101.618	101.472	101.493	101.417	101.477	101.359	101.404	101.371	101.567	101.453	101.388	101.565	101.290	101.340	101.366	101.311	101.385	101.311	101.399	101.468	101.387	101.397	2016_7_19_17_08_39
FLQS3087GRWV____	-25.822	-26.037	-25.798	-25.590	-25.673	-25.667	-25.643	-25.444	-26.138	-25.638	-25.970	-25.778	-26.004	-25.928	-25.863	-25.627	-25.603	-25.589	-26.104	-25.785	-26.285	-25.721	-25.314	-25.556	-25.613	-25.579	-25.826	-25.579	-25.966	-26.034	-25.613	-25.760	125.610	125.547	125.414	125.458	125.476	125.324	125.393	125.275	125.131	125.259	125.605	125.411	125.464	125.328	125.192	125.268	125.458	125.324	125.481	125.471	125.415	125.341	125.530	125.389	125.060	125.391	125.206	125.391	125.190	125.607	125.187	125.319	101.615	101.715	101.622	101.527	101.562	101.573	101.556	101.479	101.797	101.566	101.680	101.614	101.708	101.687	101.671	101.560	101.533	101.539	101.750	101.611	101.835	101.595	101.399	101.518	101.573	101.528	101.653	101.528	101.716	101.708	101.561	101.614	2016_7_19_17_08_39
FLQS2044GRWY____	-25.629	-25.928	-25.561	-25.635	-25.816	-25.764	-25.641	-25.329	-25.674	-25.579	-26.228	-25.761	-26.108	-25.765	-25.633	-25.794	-25.776	-25.743	-25.813	-25.670	-25.827	-25.767	-25.362	-25.560	-25.655	-25.623	-25.602	-25.623	-25.681	-25.698	-25.712	-25.574	125.347	125.388	125.185	125.068	125.255	125.175	125.057	125.046	124.909	124.921	125.459	125.186	125.188	125.182	124.981	124.988	125.181	124.986	125.149	125.197	125.376	125.121	125.135	125.002	124.834	125.058	124.975	125.058	124.906	125.583	124.793	125.129	101.644	101.772	101.629	101.672	101.735	101.719	101.676	101.539	101.704	101.661	101.897	101.717	101.869	101.719	101.679	101.749	101.724	101.727	101.743	101.676	101.728	101.725	101.546	101.645	101.702	101.668	101.666	101.668	101.707	101.653	101.731	101.640	2016_7_19_17_08_40
FLQS312SGRWV____	-25.455	-25.222	-25.893	-25.384	-26.000	-25.337	-25.194	-25.173	-25.633	-25.062	-26.699	-25.742	-25.725	-25.604	-25.495	-25.413	-25.711	-25.260	-25.971	-25.349	-25.737	-25.503	-24.974	-25.117	-25.387	-25.181	-25.560	-25.181	-25.637	-26.146	-25.388	-25.589	126.103	125.986	125.963	125.899	125.862	125.808	125.878	125.757	125.677	125.750	126.003	125.788	125.852	125.793	125.673	125.809	125.851	125.749	125.922	125.794	125.850	125.848	126.016	125.820	125.605	125.873	125.749	125.873	125.680	125.997	125.680	125.666	101.497	101.405	101.700	101.484	101.756	101.471	101.402	101.404	101.612	101.356	102.048	101.650	101.637	101.589	101.552	101.504	101.631	101.442	101.738	101.478	101.642	101.540	101.294	101.374	101.511	101.397	101.574	101.397	101.614	101.808	101.505	101.594	2016_7_19_17_08_40
FLQS31J6GRWY____	-25.518	-25.624	-25.363	-25.589	-25.473	-25.598	-25.378	-25.724	-25.722	-25.701	-26.576	-25.364	-25.978	-25.567	-25.461	-25.312	-25.494	-25.641	-25.916	-25.314	-26.499	-26.208	-25.413	-25.749	-25.650	-25.003	-25.480	-25.003	-25.612	-25.910	-25.650	-25.438	125.886	125.851	125.746	125.748	125.767	125.535	125.702	125.556	125.461	125.601	125.807	125.707	125.722	125.527	125.590	125.595	125.711	125.602	125.557	125.722	125.796	125.665	125.810	125.562	125.388	125.652	125.537	125.652	125.465	125.857	125.533	125.566	101.448	101.497	101.392	101.491	101.439	101.514	101.403	101.568	101.575	101.553	101.917	101.397	101.664	101.501	101.449	101.384	101.453	101.527	101.651	101.373	101.885	101.770	101.409	101.578	101.550	101.243	101.462	101.243	101.526	101.622	101.537	101.441	2016_7_19_17_08_26
FLQS31FWGRWY____	-25.469	-25.992	-25.912	-25.523	-25.657	-25.666	-25.575	-25.316	-25.719	-25.697	-26.306	-25.826	-25.871	-25.979	-25.639	-25.238	-25.667	-25.592	-26.222	-25.501	-25.757	-25.959	-25.415	-25.490	-25.715	-25.639	-25.777	-25.639	-25.725	-25.839	-25.654	-25.814	125.968	125.861	125.774	125.767	125.791	125.648	125.872	125.630	125.605	125.621	125.875	125.793	125.791	125.675	125.540	125.670	125.789	125.681	125.796	125.798	125.791	125.661	125.886	125.636	125.532	125.814	125.680	125.814	125.611	125.932	125.609	125.739	101.420	101.658	101.631	101.461	101.518	101.535	101.475	101.383	101.562	101.551	101.794	101.592	101.611	101.669	101.532	101.345	101.523	101.499	101.764	101.449	101.562	101.662	101.404	101.459	101.567	101.508	101.580	101.508	101.564	101.585	101.533	101.591	2016_7_19_17_08_26
FLQS31CRGRWY____	-25.811	-26.276	-26.073	-25.350	-26.002	-25.871	-25.970	-25.464	-25.998	-26.879	-26.142	-26.112	-25.918	-26.105	-25.995	-25.718	-26.006	-25.854	-26.272	-26.004	-26.057	-26.301	-25.452	-25.970	-25.676	-25.782	-26.120	-25.782	-25.820	-26.094	-25.813	-26.033	126.031	126.089	125.955	125.888	125.782	125.875	125.877	125.814	125.734	125.815	126.146	125.949	125.653	125.811	125.605	125.805	125.874	125.809	125.786	125.726	125.936	125.651	126.011	125.822	125.659	125.873	125.809	125.873	125.735	126.022	125.673	125.647	101.793	101.990	101.914	101.604	101.899	101.833	101.876	101.661	101.901	102.278	101.927	101.931	101.874	101.941	101.912	101.772	101.892	101.831	102.016	101.904	101.909	102.041	101.638	101.881	101.767	101.794	101.948	101.794	101.823	101.917	101.826	101.924	2016_7_19_17_08_26
FLQS319LGRWY____	-25.573	-25.680	-25.678	-25.353	-25.592	-25.601	-25.504	-25.205	-25.669	-25.572	-25.663	-25.746	-25.820	-25.561	-25.501	-25.510	-25.662	-25.508	-26.147	-25.361	-26.032	-25.486	-25.292	-25.380	-25.488	-25.391	-25.598	-25.391	-25.620	-25.394	-25.587	-25.485	125.558	125.580	125.417	125.404	125.541	125.332	125.398	125.275	125.193	125.210	125.611	125.479	125.470	125.333	125.096	125.334	125.470	125.329	125.605	125.476	125.426	125.399	125.485	125.340	125.115	125.397	125.209	125.397	125.193	125.605	125.139	125.339	101.377	101.423	101.436	101.295	101.387	101.410	101.362	101.241	101.452	101.408	101.412	101.461	101.493	101.392	101.387	101.370	101.425	101.370	101.624	101.292	101.591	101.354	101.261	101.312	101.380	101.312	101.420	101.312	101.431	101.295	101.421	101.358	2016_7_19_17_08_26
FLQS319HGRWY____	-25.726	-25.947	-25.745	-25.671	-25.731	-25.792	-25.835	-25.502	-25.854	-25.589	-26.135	-25.712	-25.995	-25.784	-25.771	-25.565	-25.734	-25.721	-26.448	-25.575	-25.999	-25.601	-25.370	-25.524	-25.490	-25.710	-25.730	-25.710	-25.617	-25.860	-25.724	-25.808	125.963	125.925	125.885	125.825	125.854	125.807	125.807	125.749	125.601	125.616	125.998	125.783	125.791	125.804	125.605	125.800	125.785	125.805	125.860	125.798	125.790	125.715	125.943	125.691	125.468	125.810	125.611	125.810	125.605	125.926	125.605	125.671	101.585	101.684	101.600	101.573	101.596	101.628	101.646	101.506	101.673	101.556	101.760	101.595	101.717	101.624	101.636	101.529	101.604	101.597	101.909	101.533	101.719	101.552	101.431	101.521	101.525	101.591	101.618	101.591	101.569	101.646	101.616	101.646	2016_7_19_17_08_26
FLQS317CGRWY____	-25.727	-25.878	-25.752	-25.551	-25.496	-25.743	-25.711	-25.744	-25.919	-25.600	-26.056	-25.797	-26.080	-25.881	-26.177	-25.586	-25.285	-25.721	-26.088	-25.742	-26.150	-25.564	-25.498	-25.584	-25.679	-25.707	-25.860	-25.707	-25.629	-26.003	-25.851	-26.280	125.753	125.784	125.614	125.545	125.601	125.342	125.530	125.476	125.328	125.401	125.677	125.535	125.538	125.524	125.284	125.459	125.470	125.343	125.665	125.543	125.535	125.405	125.549	125.477	125.198	125.533	125.400	125.533	125.328	125.743	125.330	125.350	101.518	101.581	101.541	101.459	101.430	101.561	101.530	101.550	101.640	101.493	101.668	101.568	101.691	101.605	101.757	101.482	101.349	101.552	101.683	101.543	101.722	101.477	101.436	101.480	101.546	101.529	101.607	101.529	101.513	101.639	101.610	101.796	2016_7_19_17_08_26
FLQS3160GRWY____	-25.478	-25.915	-25.687	-25.369	-25.107	-25.544	-25.638	-25.326	-25.507	-25.521	-25.791	-25.662	-25.838	-25.929	-25.500	-25.446	-25.724	-25.526	-25.873	-25.598	-25.962	-25.661	-25.242	-25.388	-25.599	-25.569	-25.607	-25.569	-25.516	-25.860	-25.706	-25.504	125.340	125.466	125.142	125.194	125.449	125.122	125.317	125.126	124.862	125.180	125.529	125.333	125.327	125.077	124.925	125.187	125.329	125.186	125.403	125.529	125.451	125.321	125.335	125.070	125.032	125.260	125.174	125.260	124.861	125.473	125.045	125.139	101.557	101.737	101.666	101.522	101.384	101.606	101.629	101.509	101.613	101.590	101.677	101.638	101.716	101.779	101.604	101.557	101.666	101.592	101.725	101.593	101.759	101.639	101.454	101.542	101.638	101.604	101.628	101.604	101.617	101.713	101.684	101.587	2016_7_19_17_08_27
FLQS3126GRWV____	-25.179	-25.706	-25.631	-25.129	-25.434	-25.612	-25.515	-25.089	-25.615	-25.467	-25.872	-25.591	-25.766	-25.570	-25.415	-25.281	-25.566	-25.294	-25.763	-25.507	-25.480	-25.489	-24.922	-25.444	-25.370	-25.228	-25.609	-25.228	-25.629	-25.740	-25.193	-25.507	125.807	125.740	125.674	125.609	125.668	125.464	125.472	125.530	125.330	125.344	125.746	125.605	125.602	125.469	125.329	125.460	125.598	125.459	125.669	125.673	125.595	125.531	125.605	125.481	125.198	125.522	125.401	125.522	125.393	125.741	125.391	125.467	101.410	101.646	101.619	101.405	101.534	101.630	101.587	101.394	101.643	101.577	101.718	101.608	101.685	101.611	101.555	101.485	101.598	101.491	101.677	101.565	101.560	101.570	101.315	101.555	101.547	101.456	101.634	101.456	101.644	101.661	101.453	101.584	2016_7_19_17_08_27
FLQS3115GRWV____	-25.573	-25.424	-25.148	-25.323	-25.331	-25.196	-25.555	-25.097	-25.505	-25.183	-26.107	-25.543	-25.481	-25.410	-25.289	-25.228	-25.774	-25.183	-26.099	-25.516	-26.022	-25.371	-24.828	-24.987	-25.381	-25.041	-25.383	-25.041	-25.514	-25.629	-25.260	-25.221	126.185	126.169	125.979	125.979	126.067	125.891	125.898	125.903	125.759	125.837	126.082	125.933	125.937	125.892	125.760	125.887	125.937	125.889	126.003	125.956	125.937	125.867	126.132	125.843	125.748	126.018	125.897	126.018	125.763	126.076	125.823	125.802	101.405	101.341	101.237	101.314	101.310	101.266	101.422	101.222	101.413	101.265	101.647	101.414	101.387	101.359	101.318	101.280	101.515	101.261	101.651	101.400	101.623	101.345	101.084	101.179	101.360	101.187	101.347	101.187	101.416	101.439	101.300	101.285	2016_7_19_17_08_27
FLQS310RGRWV____	-25.778	-25.813	-26.110	-25.530	-25.616	-25.595	-25.638	-25.312	-25.609	-25.640	-26.382	-25.817	-25.874	-26.169	-25.708	-25.617	-25.672	-25.639	-25.932	-25.602	-26.048	-26.469	-25.166	-25.378	-25.605	-25.449	-25.654	-25.449	-25.673	-25.793	-25.654	-25.871	125.966	125.989	125.891	125.761	125.919	125.803	125.804	125.744	125.603	125.680	125.930	125.785	125.783	125.667	125.663	125.800	125.779	125.803	125.918	125.795	125.779	125.725	125.913	125.748	125.530	125.802	125.677	125.802	125.607	125.924	125.605	125.731	101.649	101.663	101.801	101.560	101.583	101.584	101.603	101.466	101.608	101.615	101.916	101.683	101.708	101.847	101.646	101.594	101.620	101.603	101.721	101.588	101.784	101.973	101.387	101.494	101.613	101.520	101.621	101.520	101.636	101.660	101.627	101.711	2016_7_19_17_08_27
FLQS3106GRWV____	-25.528	-25.806	-25.675	-25.474	-25.613	-25.605	-25.453	-25.245	-25.907	-25.582	-25.733	-25.537	-25.714	-25.980	-25.733	-25.511	-25.674	-25.532	-25.935	-25.990	-26.132	-25.961	-25.429	-25.449	-25.538	-25.447	-25.592	-25.447	-25.603	-25.915	-25.722	-26.011	125.913	125.940	125.717	125.768	125.823	125.621	125.725	125.632	125.550	125.565	125.892	125.631	125.634	125.689	125.495	125.620	125.634	125.620	125.875	125.828	125.755	125.738	125.830	125.698	125.419	125.684	125.563	125.684	125.493	125.946	125.496	125.627	101.208	101.327	101.290	101.197	101.253	101.268	101.192	101.109	101.407	101.263	101.300	101.237	101.315	101.426	101.335	101.227	101.297	101.236	101.389	101.418	101.486	101.413	101.172	101.193	101.257	101.193	101.268	101.193	101.278	101.375	101.330	101.445	2016_7_19_17_08_27
FLQS30ZQGRWV____	-25.567	-25.850	-25.949	-25.628	-25.943	-25.641	-25.734	-25.643	-26.116	-25.622	-25.884	-26.290	-26.156	-25.958	-26.010	-25.613	-25.763	-25.854	-25.876	-25.703	-26.222	-25.574	-25.158	-25.656	-25.807	-25.727	-25.815	-25.727	-25.882	-25.912	-26.041	-25.840	125.684	125.620	125.551	125.539	125.610	125.340	125.530	125.468	125.320	125.395	125.674	125.551	125.539	125.401	125.332	125.342	125.592	125.439	125.489	125.600	125.537	125.405	125.546	125.471	125.196	125.532	125.340	125.532	125.268	125.681	125.271	125.456	101.480	101.609	101.659	101.519	101.651	101.543	101.567	101.532	101.753	101.529	101.619	101.808	101.750	101.676	101.705	101.530	101.574	101.627	101.632	101.547	101.780	101.507	101.313	101.538	101.629	101.563	101.619	101.563	101.655	101.631	101.724	101.619	2016_7_19_17_08_27
FLQS30YUGRWV____	-25.474	-25.438	-25.553	-25.467	-25.368	-25.476	-25.203	-25.500	-25.486	-25.457	-25.922	-25.465	-25.984	-25.791	-25.806	-25.116	-25.360	-25.215	-25.877	-25.339	-25.313	-25.483	-25.306	-25.202	-25.713	-25.201	-25.597	-25.201	-25.494	-26.107	-25.599	-25.547	126.173	126.194	126.032	126.091	126.057	125.882	126.005	125.898	125.812	125.830	126.060	125.988	125.996	125.870	125.818	125.875	125.984	125.877	125.760	125.867	125.986	125.854	126.090	125.899	125.739	126.004	125.825	126.004	125.756	126.132	125.756	125.868	101.549	101.531	101.596	101.553	101.513	101.575	101.445	101.584	101.586	101.572	101.755	101.561	101.787	101.714	101.725	101.418	101.516	101.462	101.762	101.517	101.495	101.581	101.483	101.454	101.692	101.444	101.633	101.444	101.594	101.828	101.640	101.608	2016_7_19_17_08_27
FLQS30X6GRWY____	-25.878	-25.979	-25.740	-25.411	-25.944	-25.658	-25.630	-25.600	-25.785	-25.521	-25.679	-25.604	-25.990	-25.634	-25.532	-25.324	-25.733	-25.521	-25.931	-25.396	-25.891	-25.594	-25.410	-25.440	-25.606	-25.116	-25.348	-25.116	-25.736	-25.743	-25.708	-25.562	125.827	125.750	125.684	125.619	125.684	125.472	125.543	125.553	125.458	125.475	125.746	125.555	125.671	125.465	125.345	125.528	125.609	125.532	125.682	125.669	125.667	125.541	125.684	125.551	125.388	125.590	125.529	125.590	125.460	125.753	125.403	125.528	101.607	101.658	101.559	101.421	101.648	101.542	101.524	101.510	101.599	101.482	101.527	101.511	101.670	101.533	101.498	101.391	101.563	101.477	101.643	101.410	101.627	101.508	101.415	101.440	101.527	101.294	101.401	101.294	101.578	101.554	101.571	101.495	2016_7_19_17_08_28
FLQS30X6GRWV____	-25.582	-25.750	-25.669	-25.212	-26.201	-25.694	-26.257	-25.492	-25.785	-25.696	-26.296	-25.536	-25.650	-26.075	-26.039	-25.941	-25.721	-25.696	-26.563	-25.696	-25.867	-26.208	-25.417	-25.745	-25.724	-25.940	-25.712	-25.940	-25.798	-25.851	-25.655	-25.642	125.836	125.639	125.579	125.690	125.742	125.590	125.671	125.559	125.414	125.487	125.812	125.615	125.493	125.553	125.486	125.528	125.618	125.551	125.932	125.684	125.730	125.604	125.572	125.568	125.343	125.595	125.484	125.595	125.416	125.798	125.477	125.471	101.376	101.467	101.437	101.227	101.655	101.446	101.685	101.361	101.502	101.457	101.690	101.375	101.436	101.617	101.607	101.560	101.456	101.451	101.795	101.439	101.510	101.670	101.327	101.471	101.482	101.554	101.464	101.554	101.508	101.496	101.440	101.435	2016_7_19_17_08_28
FLQS30WFGRWV____	-25.082	-25.581	-25.398	-25.121	-25.666	-25.544	-25.115	-25.029	-25.110	-25.513	-25.556	-25.543	-25.607	-25.605	-25.512	-25.104	-25.196	-25.122	-25.408	-25.298	-25.283	-25.264	-24.831	-25.056	-25.035	-25.514	-25.424	-25.514	-25.556	-25.510	-25.039	-25.357	125.125	125.028	124.989	124.926	125.122	124.912	124.944	124.852	124.715	124.845	125.188	124.958	124.951	124.996	124.858	124.904	124.809	124.876	125.216	125.065	125.140	124.977	125.087	124.860	124.638	124.992	124.848	124.992	124.779	125.126	124.648	124.747	101.276	101.505	101.428	101.311	101.534	101.499	101.307	101.277	101.326	101.491	101.480	101.494	101.523	101.518	101.490	101.306	101.355	101.316	101.412	101.377	101.364	101.370	101.170	101.289	101.299	101.479	101.452	101.479	101.516	101.465	101.300	101.432	2016_7_19_17_08_28
FLQS30VBGRWV____	-25.777	-26.066	-25.647	-25.656	-25.690	-25.795	-25.704	-25.523	-25.808	-25.717	-25.812	-25.624	-25.964	-25.664	-25.695	-25.591	-25.875	-25.668	-26.006	-25.502	-26.135	-25.839	-25.438	-25.527	-25.899	-25.649	-25.796	-25.649	-25.831	-26.222	-25.739	-25.585	125.622	125.621	125.416	125.412	125.601	125.339	125.349	125.396	125.251	125.269	125.613	125.473	125.475	125.333	125.256	125.338	125.534	125.339	125.548	125.532	125.535	125.466	125.549	125.400	125.182	125.353	125.266	125.353	125.254	125.624	125.198	125.390	101.613	101.739	101.574	101.578	101.577	101.646	101.606	101.522	101.660	101.618	101.629	101.559	101.708	101.589	101.610	101.557	101.664	101.590	101.720	101.501	101.777	101.654	101.471	101.523	101.706	101.581	101.653	101.581	101.670	101.807	101.634	101.550	2016_7_19_17_08_28
