,Distance_X_LOGO_Motor1,Distance_X_LOGO_motor2,Distance_X_LOGO_3,Distance_X_LOGO_4,Distance_X_LOGO_5,Distance_X_LOGO_6,Distance_X_LOGO_7,Distance_X_LOGO_8,Distance_X_LOGO_9,Distance_X_LOGO_10,Distance_X_LOGO_11,Distance_X_LOGO_12,Distance_X_LOGO_13,Distance_X_LOGO_14,Distance_X_LOGO_15,Distance_X_LOGO_16,Distance_X_LOGO_17,Distance_X_LOGO_18,Distance_X_LOGO_19,Distance_X_LOGO_20,Distance_X_LOGO_21,Distance_X_LOGO_22,Distance_X_LOGO_23,Distance_X_LOGO_24,Distance_X_LOGO_25,Distance_X_LOGO_26,Distance_X_LOGO_27,Distance_X_LOGO_28,Distance_X_LOGO_29,Distance_X_LOGO_30,Distance_X_LOGO_31,Distance_X_LOGO_32,Distance_Y_LOGO_Motor1,Distance_Y_LOGO_motor2,Distance_Y_LOGO_3,Distance_Y_LOGO_4,Distance_Y_LOGO_5,Distance_Y_LOGO_6,Distance_Y_LOGO_7,Distance_Y_LOGO_8,Distance_Y_LOGO_9,Distance_Y_LOGO_10,Distance_Y_LOGO_11,Distance_Y_LOGO_12,Distance_Y_LOGO_13,Distance_Y_LOGO_14,Distance_Y_LOGO_15,Distance_Y_LOGO_16,Distance_Y_LOGO_17,Distance_Y_LOGO_18,Distance_Y_LOGO_19,Distance_Y_LOGO_20,Distance_Y_LOGO_21,Distance_Y_LOGO_22,Distance_Y_LOGO_23,Distance_Y_LOGO_24,Distance_Y_LOGO_25,Distance_Y_LOGO_26,Distance_Y_LOGO_27,Distance_Y_LOGO_28,Distance_Y_LOGO_29,Distance_Y_LOGO_30,Distance_Y_LOGO_31,Distance_Y_LOGO_32,Angle_Motor1,Angle_motor2,Angle_3,Angle_4,Angle_5,Angle_6,Angle_7,Angle_8,Angle_9,Angle_10,Angle_11,Angle_12,Angle_13,Angle_14,Angle_15,Angle_16,Angle_17,Angle_18,Angle_19,Angle_20,Angle_21,Angle_22,Angle_23,Angle_24,Angle_25,Angle_26,Angle_27,Angle_28,Angle_29,Angle_30,Angle_31,Angle_32
FLQS30K5GRWY,-13.4210332022,-13.4300312131,-13.4180338652,-13.3510486726,-13.3860409374,-13.4220329812,-13.3510486726,-13.3860409374,-13.2830637011,-13.3510486726,-13.3510486726,-13.3870407164,-13.3860409374,-13.3510486726,-13.2860630381,-13.3170561869,-13.2480714364,-13.3860409374,-13.3520484516,-13.3860409374,-13.2810641431,-13.3150566289,-13.3150566289,-13.3510486726,-13.3860409374,-13.3170561869,-13.3510486726,-13.2810641431,-13.3520484516,-13.1760873489,-13.2870628171,-13.3510486726,-140.960865648,-140.933858968,-140.934859215,-140.898850309,-140.93285872,-140.96786738,-140.898850309,-140.866842392,-140.929857978,-140.862841402,-140.862841402,-140.934859215,-140.93285872,-140.867842639,-140.864841897,-140.897850061,-140.83283398,-140.866842392,-140.898850309,-140.862841402,-140.899850556,-140.831833733,-140.831833733,-140.867842639,-140.898850309,-140.897850061,-140.862841402,-140.899850556,-140.900850804,-140.896849814,-140.867842639,-140.862841402,264.896,264.891,264.896,264.921,264.909,264.896,264.921,264.906,264.95,264.92,264.92,264.909,264.909,264.92,264.947,264.935,264.961,264.906,264.921,264.906,264.95,264.934,264.934,264.92,264.907,264.935,264.92,264.95,264.921,264.992,264.946,264.92
FLQS30K3GRWY,-13.6083118755,-13.6443179925,-13.6033110259,-13.5683050789,-13.6043111958,-13.5753062683,-13.5683050789,-13.6013106861,-13.4992933547,-13.567304909,-13.567304909,-13.602310856,-13.6043111958,-13.567304909,-13.5032940343,-13.5332991318,-13.4642874076,-13.6013106861,-13.5683050789,-13.602310856,-13.4972930148,-13.531298792,-13.531298792,-13.567304909,-13.6033110259,-13.5332991318,-13.567304909,-13.4972930148,-13.5693052488,-13.3932753436,-13.5032940343,-13.567304909,-140.740836478,-140.786834791,-140.780835011,-140.749836148,-140.784834864,-140.787834754,-140.749836148,-140.774835231,-140.808833984,-140.770835378,-140.770835378,-140.811833874,-140.784834864,-140.777835121,-140.741836442,-140.749836148,-140.714837432,-140.774835231,-140.774835231,-140.740836478,-140.773835268,-140.710837579,-140.710837579,-140.777835121,-140.748836185,-140.749836148,-140.772835304,-140.773835268,-140.749836148,-140.748836185,-140.744836332,-140.772835304,264.816,264.803,264.819,264.832,264.819,264.831,264.832,264.819,264.862,264.833,264.833,264.82,264.819,264.833,264.858,264.846,264.873,264.819,264.833,264.818,264.862,264.845,264.845,264.833,264.818,264.846,264.833,264.862,264.832,264.902,264.858,264.833
FLQS30K1GRWY,-13.6542254509,-13.6902339569,-13.6192171811,-13.5842089113,-13.6192171811,-13.6202174174,-13.5842089113,-13.6192171811,-13.515192608,-13.6142159997,-13.6142159997,-13.6192171811,-13.6192171811,-13.6132157634,-13.5492006415,-13.5492006415,-13.4801843383,-13.6192171811,-13.6142159997,-13.6192171811,-13.5431992239,-13.5492006415,-13.5492006415,-13.6132157634,-13.6202174174,-13.5492006415,-13.5842089113,-13.5431992239,-13.5862093839,-13.4091675624,-13.5502008778,-13.5842089113,-140.796241506,-140.829239454,-140.79924132,-140.764243497,-140.828239516,-140.829239454,-140.764243497,-140.791241817,-140.851238085,-140.75824387,-140.75824387,-140.827239578,-140.828239516,-140.821239951,-140.759243808,-140.763243559,-140.729245674,-140.791241817,-140.793241693,-140.731245549,-140.793241693,-140.727245798,-140.727245798,-140.821239951,-140.764243497,-140.763243559,-140.757243932,-140.793241693,-140.795241568,-140.792241755,-140.763243559,-140.757243932,264.125,264.112,264.139,264.152,264.141,264.14,264.152,264.14,264.184,264.14,264.14,264.141,264.141,264.143,264.166,264.167,264.193,264.14,264.142,264.137,264.17,264.165,264.165,264.143,264.138,264.167,264.152,264.17,264.153,264.224,264.166,264.152
FLQS30JCGRWV,-13.9914665529,-14.027478049,-13.9894659142,-13.9224445187,-13.9574556955,-13.9574556955,-13.9224445187,-13.9564553761,-13.8524221652,-13.9214441994,-13.9214441994,-13.9574556955,-13.9574556955,-13.9224445187,-13.8874333419,-13.8864330226,-13.8174109884,-13.9564553761,-13.923444838,-13.9574556955,-13.8514218458,-13.8854327033,-13.8854327033,-13.9224445187,-13.9574556955,-13.8864330226,-13.9224445187,-13.8514218458,-13.9224445187,-13.7473886349,-13.8874333419,-13.9224445187,-140.711473363,-140.711473363,-140.683476054,-140.647479515,-140.714473075,-140.716472882,-140.647479515,-140.678476535,-140.683476054,-140.611482975,-140.611482975,-140.683476054,-140.714473075,-140.613482783,-140.616482494,-140.648479419,-140.615482591,-140.678476535,-140.649479322,-140.613482783,-140.648479419,-140.581485859,-140.581485859,-140.613482783,-140.648479419,-140.648479419,-140.614482687,-140.648479419,-140.649479322,-140.648479419,-140.617482398,-140.614482687,263.987,263.972,263.986,264.012,264.001,264.001,264.012,264.0,264.042,264.011,264.011,263.999,264.001,264.011,264.025,264.027,264.053,264.0,264.012,263.997,264.041,264.024,264.024,264.011,263.998,264.027,264.011,264.041,264.012,264.083,264.025,264.011
FLQS30J0GRWV,-13.8052086976,-13.8702143891,-13.7992081723,-13.7352025683,-13.770205633,-13.8012083474,-13.7352025683,-13.7982080847,-13.697199241,-13.7352025683,-13.7352025683,-13.7992081723,-13.770205633,-13.7342024808,-13.6991994161,-13.6991994161,-13.6621961763,-13.7982080847,-13.7642051076,-13.8002082598,-13.6941989783,-13.6991994161,-13.6991994161,-13.7342024808,-13.770205633,-13.6991994161,-13.7352025683,-13.6941989783,-13.7662052827,-13.5911899595,-13.6991994161,-13.7352025683,-140.79959438,-140.802594798,-140.830598695,-140.767589926,-140.804595076,-140.804595076,-140.767589926,-140.792593406,-140.79959438,-140.731584916,-140.731584916,-140.831598834,-140.804595076,-140.769590205,-140.733585194,-140.768590065,-140.698580323,-140.792593406,-140.770590344,-140.735585472,-140.769590205,-140.729584637,-140.729584637,-140.769590205,-140.767589926,-140.768590065,-140.734585333,-140.769590205,-140.765589648,-140.766589787,-140.73858589,-140.734585333,264.063,264.037,264.066,264.09,264.077,264.065,264.09,264.065,264.107,264.088,264.088,264.067,264.077,264.09,264.103,264.104,264.117,264.065,264.078,264.062,264.107,264.103,264.103,264.09,264.076,264.104,264.088,264.107,264.077,264.148,264.103,264.088
FLQS30HZGRWY,-13.6386356949,-13.6446364145,-13.5756281383,-13.5686272987,-13.6036314968,-13.6046316167,-13.5686272987,-13.6036314968,-13.4996190225,-13.5686272987,-13.5686272987,-13.6046316167,-13.6036314968,-13.5686272987,-13.5326229807,-13.5336231006,-13.4646148244,-13.6036314968,-13.5696274186,-13.5746280184,-13.4986189025,-13.5326229807,-13.5326229807,-13.5686272987,-13.6036314968,-13.5336231006,-13.5396238203,-13.4986189025,-13.5686272987,-13.3936063083,-13.5326229807,-13.5396238203,-140.59903426,-140.602033216,-140.563046793,-140.565046097,-140.656014416,-140.659013371,-140.565046097,-140.622026253,-140.622026253,-140.528058978,-140.528058978,-140.625025208,-140.656014416,-140.566045749,-140.530058282,-140.566045749,-140.532057586,-140.622026253,-140.623025905,-140.533057237,-140.566045749,-140.527059326,-140.527059326,-140.566045749,-140.565046097,-140.566045749,-140.533057237,-140.566045749,-140.58803809,-140.565046097,-140.535056541,-140.533057237,264.125,264.123,264.149,264.152,264.141,264.141,264.152,264.14,264.182,264.15,264.15,264.14,264.141,264.152,264.165,264.166,264.193,264.14,264.154,264.148,264.18,264.165,264.165,264.152,264.138,264.166,264.162,264.18,264.153,264.223,264.165,264.162
FLQS30H6GRWV,-13.6435298361,-13.6804717025,-13.6355424056,-13.5736398187,-13.6095832562,-13.610581685,-13.5736398187,-13.6345439767,-13.5317058082,-13.6005973968,-13.6005973968,-13.6085848274,-13.6095832562,-13.599598968,-13.5386948099,-13.5376963811,-13.4977592283,-13.6345439767,-13.599598968,-13.6095832562,-13.5317058082,-13.5376963811,-13.5376963811,-13.599598968,-13.6065879698,-13.5376963811,-13.571642961,-13.5317058082,-13.6015958256,-13.398914775,-13.5386948099,-13.571642961,-140.722631812,-140.725631783,-140.780631248,-140.688632143,-140.724631793,-140.726631773,-140.688632143,-140.7136319,-140.748631559,-140.709631939,-140.709631939,-140.722631812,-140.724631793,-140.71463189,-140.654632473,-140.689632133,-140.654632473,-140.7136319,-140.71563188,-140.655632464,-140.686632162,-140.625632755,-140.625632755,-140.71463189,-140.744631598,-140.689632133,-140.712631909,-140.686632162,-140.687632153,-140.687632153,-140.659632425,-140.712631909,264.156,264.141,264.161,264.182,264.169,264.169,264.182,264.159,264.202,264.172,264.172,264.169,264.169,264.173,264.195,264.197,264.212,264.159,264.173,264.167,264.199,264.195,264.195,264.173,264.171,264.197,264.184,264.199,264.171,264.253,264.196,264.184
FLQS30GQGRWV,-13.780065335,-13.8203993606,-13.747362071,-13.7048478278,-13.7430016358,-13.7440917446,-13.7048478278,-13.7440917446,-13.5936567303,-13.7048478278,-13.7048478278,-13.7495422886,-13.7430016358,-13.7048478278,-13.6307204294,-13.665603911,-13.5914765127,-13.7440917446,-13.7070280454,-13.7440917446,-13.6285402118,-13.6666940198,-13.6666940198,-13.7048478278,-13.741911527,-13.665603911,-13.7070280454,-13.6285402118,-13.7059379366,-13.5151688967,-13.6296303206,-13.7070280454,-130.932754606,-130.935755311,-130.967762829,-130.898746618,-130.937755781,-130.911749672,-130.898746618,-130.899746853,-130.930754136,-130.863738395,-130.863738395,-130.935755311,-130.937755781,-130.900747088,-130.86273816,-130.899746853,-130.867739335,-130.899746853,-130.900747088,-130.8667391,-130.872740509,-130.838732521,-130.838732521,-130.900747088,-130.899746853,-130.899746853,-130.865738865,-130.872740509,-130.898746618,-130.897746383,-130.843733696,-130.865738865,264.363,264.347,264.378,264.392,264.378,264.377,264.392,264.376,264.438,264.39,264.39,264.376,264.378,264.392,264.42,264.407,264.436,264.376,264.391,264.375,264.421,264.405,264.405,264.392,264.377,264.407,264.39,264.421,264.391,264.467,264.419,264.39
FLQS30GCGRWY,-13.5605628954,-13.5965643898,-13.526561484,-13.4625588273,-13.5255614425,-13.4985603217,-13.4625588273,-13.5255614425,-13.4215571253,-13.4905599896,-13.4905599896,-13.526561484,-13.5255614425,-13.4895599481,-13.4555585367,-13.4545584952,-13.3865556724,-13.5255614425,-13.4915600311,-13.4975602802,-13.4205570838,-13.4545584952,-13.4545584952,-13.4895599481,-13.5255614425,-13.4545584952,-13.4915600311,-13.4205570838,-13.4915600311,-13.3155527251,-13.4265573329,-13.4915600311,-140.738110775,-140.767114507,-140.738110775,-140.705106528,-140.741111161,-140.74211129,-140.705106528,-140.730109745,-140.736110517,-140.667101637,-140.667101637,-140.739110903,-140.741111161,-140.731109874,-140.697105498,-140.70310627,-140.668101766,-140.730109745,-140.732110003,-140.671102152,-140.704106399,-140.641098291,-140.641098291,-140.731109874,-140.705106528,-140.70310627,-140.695105241,-140.704106399,-140.706106656,-140.702106142,-140.676102795,-140.695105241,264.159,264.145,264.173,264.197,264.173,264.184,264.197,264.173,264.215,264.184,264.184,264.173,264.173,264.187,264.2,264.2,264.226,264.173,264.187,264.181,264.214,264.198,264.198,264.187,264.172,264.2,264.185,264.214,264.185,264.256,264.21,264.185
FLQS30G5GRWY,-13.7564849034,-13.7624851149,-13.6924826474,-13.6864824359,-13.7204836344,-13.6924826474,-13.6864824359,-13.7604850444,-13.6164799684,-13.6864824359,-13.6864824359,-13.7224837049,-13.7204836344,-13.6854824007,-13.6224801799,-13.6224801799,-13.5534777476,-13.7604850444,-13.6574814137,-13.6924826474,-13.6154799331,-13.6214801446,-13.6214801446,-13.6854824007,-13.7214836697,-13.6224801799,-13.6574814137,-13.6154799331,-13.6574814137,-13.5114762671,-13.6214801446,-13.6574814137,-140.847898852,-140.850899126,-140.820896379,-140.813895738,-140.849899035,-140.85289931,-140.813895738,-140.812895646,-140.847898852,-140.780892715,-140.780892715,-140.85289931,-140.849899035,-140.782892898,-140.780892715,-140.813895738,-140.749889876,-140.812895646,-140.78389299,-140.753890242,-140.814895829,-140.749889876,-140.749889876,-140.782892898,-140.814895829,-140.813895738,-140.752890151,-140.814895829,-140.786893265,-140.813895738,-140.78389299,-140.752890151,264.084,264.082,264.109,264.111,264.099,264.11,264.111,264.081,264.141,264.11,264.11,264.098,264.099,264.11,264.136,264.137,264.162,264.081,264.122,264.106,264.14,264.135,264.135,264.11,264.097,264.137,264.121,264.14,264.122,264.182,264.136,264.121
FLQS30E9GRWY,-13.6496300125,-13.686637143,-13.6146232674,-13.5796165222,-13.6146232674,-13.6166236528,-13.5796165222,-13.6136230746,-13.5106032248,-13.5796165222,-13.5796165222,-13.6136230746,-13.6146232674,-13.608622111,-13.5446097771,-13.5446097771,-13.5056022612,-13.6136230746,-13.5786163295,-13.6146232674,-13.5396088136,-13.5436095844,-13.5436095844,-13.608622111,-13.6146232674,-13.5446097771,-13.6096223038,-13.5396088136,-13.580616715,-13.403582604,-13.5446097771,-13.6096223038,-140.761146945,-140.764146586,-140.729150776,-140.727151015,-140.764146586,-140.766146346,-140.727151015,-140.728150895,-140.760147065,-140.715152452,-140.715152452,-140.763146705,-140.764146586,-140.729150776,-140.696154726,-140.749148381,-140.696154726,-140.728150895,-140.731150536,-140.696154726,-140.729150776,-140.690155445,-140.690155445,-140.729150776,-140.727151015,-140.749148381,-140.720151853,-140.729150776,-140.726151135,-140.727151015,-140.720151853,-140.720151853,264.126,264.111,264.139,264.153,264.14,264.14,264.153,264.139,264.182,264.153,264.153,264.14,264.14,264.141,264.166,264.168,264.182,264.139,264.153,264.138,264.169,264.166,264.166,264.141,264.139,264.168,264.14,264.169,264.152,264.224,264.167,264.14
FLQS30DZGRWV,-13.713095281,-13.7471079188,-13.676081528,-13.6410685185,-13.6780822714,-13.6790826431,-13.6410685185,-13.676081528,-13.5740436145,-13.6440696336,-13.6440696336,-13.6770818997,-13.6780822714,-13.6420688902,-13.6070558806,-13.6060555089,-13.5390306049,-13.676081528,-13.6430692619,-13.676081528,-13.5740436145,-13.6070558806,-13.6070558806,-13.6420688902,-13.6770818997,-13.6060555089,-13.6430692619,-13.5740436145,-13.6430692619,-13.4980153652,-13.6080562523,-13.6430692619,-140.815625077,-140.849627401,-140.877629315,-140.839626718,-140.849627401,-140.851627538,-140.839626718,-140.814625009,-140.849627401,-140.744620224,-140.744620224,-140.85062747,-140.849627401,-140.782622821,-140.78362289,-140.839626718,-140.747620429,-140.814625009,-140.815625077,-140.781622753,-140.780622685,-140.750620634,-140.750620634,-140.782622821,-140.839626718,-140.839626718,-140.749620566,-140.780622685,-140.784622958,-140.815625077,-140.759621249,-140.749620566,264.777,264.764,264.794,264.806,264.792,264.792,264.806,264.792,264.834,264.802,264.802,264.792,264.792,264.804,264.818,264.821,264.844,264.792,264.805,264.79,264.831,264.817,264.817,264.804,264.792,264.821,264.802,264.831,264.803,264.863,264.817,264.802
FLQS30D5GRWQ,-13.5763829953,-13.6123840109,-13.5413820079,-13.504380964,-13.5403819797,-13.5423820361,-13.504380964,-13.5403819797,-13.4363790457,-13.5053809923,-13.5053809923,-13.5413820079,-13.5403819797,-13.5053809923,-13.4713800331,-13.4703800049,-13.4323789328,-13.5403819797,-13.5063810205,-13.5403819797,-13.4343789893,-13.4693799767,-13.4693799767,-13.5053809923,-13.5393819514,-13.4703800049,-13.5053809923,-13.4343789893,-13.5363818668,-13.3303760553,-13.4713800331,-13.5053809923,-140.779177211,-140.782177577,-140.74917355,-140.771176235,-140.780177333,-140.784177821,-140.771176235,-140.743172818,-140.778177089,-140.708168547,-140.708168547,-140.780177333,-140.780177333,-140.745173062,-140.712169035,-140.745173062,-140.711168913,-140.743172818,-140.745173062,-140.709168669,-140.745173062,-140.679165008,-140.679165008,-140.745173062,-140.772176357,-140.745173062,-140.708168547,-140.745173062,-140.745173062,-140.743172818,-140.69016635,-140.708168547,264.154,264.14,264.167,264.183,264.168,264.168,264.183,264.167,264.21,264.18,264.18,264.168,264.168,264.181,264.194,264.196,264.21,264.167,264.181,264.166,264.21,264.193,264.193,264.181,264.169,264.196,264.18,264.21,264.169,264.252,264.193,264.18
FLQS30CMGRWQ,-13.5943286463,-13.6293166236,-13.5883307073,-13.5233530353,-13.5593406691,-13.5593406691,-13.5233530353,-13.5583410126,-13.4533770808,-13.5523430736,-13.5523430736,-13.5583410126,-13.5593406691,-13.5523430736,-13.4883650581,-13.4883650581,-13.4483787984,-13.5583410126,-13.5243526918,-13.5583410126,-13.4823671191,-13.4883650581,-13.4883650581,-13.5523430736,-13.5583410126,-13.4883650581,-13.5533427301,-13.4823671191,-13.5243526918,-13.3484131491,-13.4893647146,-13.5533427301,-140.800102692,-140.802103162,-140.836111157,-140.741088817,-140.804103632,-140.777097283,-140.741088817,-140.768095167,-140.799102457,-140.735087406,-140.735087406,-140.808104573,-140.804103632,-140.739088347,-140.708081057,-140.739088347,-140.737087877,-140.768095167,-140.768095167,-140.733086936,-140.771095872,-140.704080116,-140.704080116,-140.739088347,-140.798102221,-140.739088347,-140.735087406,-140.771095872,-140.742089052,-140.738088112,-140.714082468,-140.735087406,264.248,264.233,264.251,264.274,264.262,264.261,264.274,264.261,264.304,264.262,264.262,264.262,264.262,264.262,264.287,264.288,264.304,264.261,264.275,264.259,264.292,264.287,264.287,264.262,264.262,264.288,264.262,264.292,264.274,264.344,264.287,264.262
FLQS30BWGRWY,-13.7198651246,-13.7568728529,-13.6858580229,-13.6498505034,-13.684857814,-13.6858580229,-13.6498505034,-13.684857814,-13.5798358822,-13.6498505034,-13.6498505034,-13.684857814,-13.684857814,-13.6488502946,-13.6148431928,-13.613842984,-13.5448285717,-13.684857814,-13.6508507123,-13.7568728529,-13.6098421485,-13.613842984,-13.613842984,-13.6488502946,-13.6838576051,-13.613842984,-13.6488502946,-13.6098421485,-13.6508507123,-13.5038200078,-13.6148431928,-13.6488502946,-140.794551025,-140.76955572,-140.765556471,-140.733562482,-140.76955572,-140.771555344,-140.733562482,-140.757557974,-140.7925514,-140.694569807,-140.694569807,-140.766556284,-140.76955572,-140.756558162,-140.725563984,-140.788552152,-140.695569619,-140.757557974,-140.730563045,-140.725563984,-140.731562857,-140.69157037,-140.69157037,-140.756558162,-140.789551964,-140.788552152,-140.756558162,-140.731562857,-140.733562482,-140.759557598,-140.727563609,-140.756558162,264.773,264.758,264.786,264.799,264.787,264.786,264.799,264.786,264.83,264.798,264.798,264.786,264.787,264.801,264.813,264.816,264.84,264.786,264.799,264.756,264.815,264.812,264.812,264.801,264.788,264.816,264.801,264.815,264.799,264.859,264.813,264.801
FLQS30BJGRWV,-13.7045158764,-13.7405435215,-13.6384651938,-13.6344621221,-13.6704897672,-13.6704897672,-13.6344621221,-13.6694889993,-13.5654091357,-13.6344621221,-13.6344621221,-13.6394659617,-13.6704897672,-13.6344621221,-13.5694122074,-13.598434477,-13.5313830265,-13.6694889993,-13.6344621221,-13.6694889993,-13.5644083678,-13.598434477,-13.598434477,-13.6344621221,-13.6694889993,-13.598434477,-13.63546289,-13.5644083678,-13.63546289,-13.4293046988,-13.599435245,-13.63546289,-140.693229433,-140.69522928,-140.662231806,-140.659232036,-140.694229356,-140.696229203,-140.659232036,-140.658232112,-140.692229509,-140.623234791,-140.623234791,-140.696229203,-140.694229356,-140.623234791,-140.628234409,-140.659232036,-140.591237241,-140.658232112,-140.659232036,-140.624234715,-140.659232036,-140.594237011,-140.594237011,-140.623234791,-140.628234409,-140.659232036,-140.623234791,-140.659232036,-140.661231882,-140.659232036,-140.631234179,-140.623234791,264.104,264.09,264.129,264.131,264.118,264.118,264.131,264.117,264.16,264.13,264.13,264.131,264.118,264.13,264.156,264.145,264.17,264.117,264.131,264.115,264.159,264.143,264.143,264.13,264.116,264.145,264.129,264.159,264.131,264.214,264.144,264.129
FLQS30AEGRWV,-13.608046244,-13.6170310886,-13.5461506481,-13.5381641196,-13.5731051818,-13.5751018139,-13.5381641196,-13.5461506481,-13.4682819953,-13.5371658036,-13.5371658036,-13.5721068658,-13.5731051818,-13.5371658036,-13.5032230575,-13.5022247414,-13.4343392492,-13.5461506481,-13.5371658036,-13.5461506481,-13.4682819953,-13.5012264253,-13.5012264253,-13.5371658036,-13.5731051818,-13.5022247414,-13.511209586,-13.4682819953,-13.5391624357,-13.3624604927,-13.5032230575,-13.511209586,-140.74446658,-140.748467646,-140.74446658,-140.73646445,-140.711457793,-140.813484953,-140.73646445,-140.673447675,-140.743466314,-140.674447941,-140.674447941,-140.746467113,-140.711457793,-140.711457793,-140.702455397,-140.710457527,-140.67744874,-140.673447675,-140.711457793,-140.676448474,-140.711457793,-140.646440486,-140.646440486,-140.711457793,-140.710457527,-140.710457527,-140.675448208,-140.711457793,-140.711457793,-140.709457261,-140.681449805,-140.675448208,264.804,264.8,264.829,264.832,264.817,264.82,264.832,264.826,264.86,264.829,264.829,264.818,264.817,264.831,264.844,264.845,264.872,264.826,264.831,264.826,264.859,264.843,264.843,264.831,264.816,264.845,264.84,264.859,264.83,264.902,264.844,264.84
FLQS309TGRWY,-13.6373483427,-13.6443557154,-13.5742819883,-13.5672746156,-13.6023114792,-13.5742819883,-13.5672746156,-13.5732809351,-13.4691713977,-13.5672746156,-13.5672746156,-13.6043135857,-13.6023114792,-13.5662735624,-13.503207208,-13.5312366989,-13.4631650783,-13.5732809351,-13.5682756689,-13.5742819883,-13.4961998353,-13.5022061548,-13.5022061548,-13.5662735624,-13.6023114792,-13.5312366989,-13.5392451248,-13.4961998353,-13.5392451248,-13.3920902979,-13.5322377521,-13.5392451248,-140.739955706,-140.742955193,-140.710960659,-140.732956902,-140.742955193,-140.743955023,-140.732956902,-140.704961684,-140.738955877,-140.69796288,-140.69796288,-140.742955193,-140.742955193,-140.705961513,-140.67296715,-140.675966638,-140.671967321,-140.704961684,-140.706961343,-140.670967492,-140.703961855,-140.642972275,-140.642972275,-140.705961513,-140.732956902,-140.675966638,-140.670967492,-140.703961855,-140.677966296,-140.704961684,-140.676966467,-140.670967492,264.135,264.132,264.159,264.163,264.149,264.161,264.163,264.159,264.203,264.162,264.162,264.149,264.149,264.162,264.187,264.175,264.203,264.159,264.162,264.158,264.19,264.186,264.186,264.162,264.149,264.175,264.172,264.19,264.172,264.233,264.175,264.172
FLQS309QGRWV,-13.5094438098,-13.5464231263,-13.4764622573,-13.4674672884,-13.4754628163,-13.4764622573,-13.4674672884,-13.5024477229,-13.3705215128,-13.4674672884,-13.4674672884,-13.5024477229,-13.4754628163,-13.4664678474,-13.4035030653,-13.4324868539,-13.3355410783,-13.5024477229,-13.4674672884,-13.4754628163,-13.3975064194,-13.4035030653,-13.4035030653,-13.4664678474,-13.5034471639,-13.4324868539,-13.4414818228,-13.3975064194,-13.4404823818,-13.2645807682,-13.4035030653,-13.4414818228,-140.705082325,-140.706082233,-140.705082325,-140.672085354,-140.709081957,-140.707082141,-140.672085354,-140.672085354,-140.728080213,-140.696083151,-140.696083151,-140.707082141,-140.709081957,-140.699082875,-140.637088567,-140.672085354,-140.639088383,-140.672085354,-140.699082875,-140.639088383,-140.673085262,-140.611090954,-140.611090954,-140.699082875,-140.671085446,-140.672085354,-140.638088475,-140.673085262,-140.671085446,-140.670085538,-140.6410882,-140.638088475,264.176,264.161,264.189,264.192,264.19,264.189,264.192,264.178,264.233,264.193,264.193,264.179,264.19,264.193,264.216,264.206,264.244,264.178,264.193,264.187,264.22,264.215,264.215,264.193,264.177,264.206,264.201,264.22,264.203,264.274,264.216,264.201
FLQS309NGRWM,-13.845397812,-13.8804064035,-13.809388975,-13.7743803835,-13.7823823473,-13.811389466,-13.7743803835,-13.809388975,-13.705363446,-13.8053879931,-13.8053879931,-13.8103892205,-13.7823823473,-13.7733801381,-13.7123651643,-13.7383715466,-13.6703548545,-13.809388975,-13.775380629,-13.809388975,-13.7043632006,-13.7383715466,-13.7383715466,-13.7733801381,-13.7823823473,-13.7383715466,-13.7743803835,-13.7043632006,-13.775380629,-13.6003376715,-13.7113649188,-13.7743803835,-140.768724076,-140.769723981,-140.741726622,-140.705730017,-140.742726527,-140.77472351,-140.705730017,-140.736727093,-140.712729356,-140.671733223,-140.671733223,-140.743726433,-140.742726527,-140.735727188,-140.645735675,-140.68173228,-140.645735675,-140.736727093,-140.737726999,-140.67473294,-140.705730017,-140.642735958,-140.642735958,-140.735727188,-140.705730017,-140.68173228,-140.673733034,-140.705730017,-140.704730111,-140.678732563,-140.650735203,-140.673733034,264.722,264.707,264.735,264.748,264.746,264.736,264.748,264.735,264.776,264.734,264.734,264.735,264.746,264.749,264.771,264.761,264.787,264.735,264.749,264.732,264.776,264.76,264.76,264.749,264.745,264.761,264.746,264.776,264.747,264.817,264.771,264.746
