SN	Distance_X_LOGO_MainBoard_RU1	Distance_X_LOGO_MainBoard_RU2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_RU1	Distance_Y_LOGO_MainBoard_RU2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_RU1	Angle_MainBoard_RU2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30K3GRWY	0.0770444927	0.0419558207	0.0780280181	0.0428889534	0.0778438906	0.0429068816	0.0438763552	0.0449252943	0.0439248098	0.0799107579	0.077000399	0.074911727	0.0428889534	0.0779606662	0.0800735655	0.0758913761	0.0790469154	0.0429470989	0.0418908916	0.0429461298	0.0748952525	0.0748884688	0.0749093043	0.1218448597	0.0430381936	0.0739078507	0.0769577589	0.0460255954	0.0389878008	0.1129359544	0.0770459463	0.0789039743	0.045196854	0.006200759	0.044197601	0.00420060899998	0.00320060899998	0.00720368099999	0.046201484	0.00920366000003	0.00920289199999	0.00820575099999	0.00620022500001	0.010201185	0.00420060899998	0.00320287099998	0.00319913700002	0.00420210299998	0.002200993	0.011201249	0.00620374500002	0.00820122799999	0.00920568700002	0.044200844	0.044202956	0.043205132	0.00620065199999	0.004202849	0.00920805499999	-0.036801588	0.006202124	0.046200865	0.043201868	0.00219911600001	0.043	0.061	0.042	0.061	0.049	0.061	0.053	0.059	0.06	0.047	0.049	0.049	0.061	0.049	0.049	0.049	0.049	0.059	0.061	0.06	0.049	0.043	0.044	0.027	0.061	0.05	0.049	0.067	0.062	0.029	0.042	0.049
FLQS30K1GRWY	-0.1579320275	-0.1578583932	-0.1559154973	-0.1587887663	-0.1567221449	-0.1638042946	-0.1237737389	-0.156825333	-0.1568248321	-0.1567917718	-0.1598834389	-0.1567937755	-0.1587887663	-0.1538453695	-0.1219781115	-0.157773238	-0.1579335302	-0.1578278375	-0.1227897682	-0.1528298412	-0.1557752417	-0.1587717353	-0.1577922727	-0.1187206422	-0.1259420457	-0.1567922727	-0.1188593951	-0.1219280202	-0.1578729197	-0.1218178193	-0.1569330293	-0.1208027919	-0.052237937	-0.015260332	-0.050241286	-0.053255414	-0.052254995	-0.011274774	-0.051260332	-0.048271007	-0.014270798	-0.051280949	-0.00825803000001	-0.046259181	-0.053255414	-0.00627153000002	-0.00925332099999	-0.00726755299999	-0.053262112	-0.047259077	-0.051270693	-0.047258972	-0.011280949	-0.00725677400001	-0.053262635	-0.049273728	-0.012260228	-0.00527121600001	-0.04829267	-0.00924934399998	-0.00826797200003	-0.00825687899999	-0.050262112	-0.006253216	0.09	0.084	0.089	0.09	0.09	0.085	0.078	0.089	0.083	0.09	0.083	0.089	0.09	0.081	0.07	0.082	0.09	0.089	0.077	0.088	0.082	0.082	0.09	0.076	0.072	0.082	0.076	0.07	0.083	0.07	0.09	0.069
FLQS30JCGRWV	0.0226520661	0.0206177071	0.0226550394	0.0205698029	0.0635440337	0.0215820267	-0.0174513411	0.0215820267	0.0645959024	0.0225757496	0.0236355473	0.0645916076	0.0205698029	0.0236084567	-0.0603175395	0.0145605524	0.0206675936	0.0226008581	-0.0204417602	0.0236134123	0.0225658384	0.0195598917	0.0205727762	0.0665318098	0.0676742011	0.0215724459	0.0676074655	0.0246642899	0.024640503	0.0315777319	0.0226662722	0.1055952417	0.100777704	0.061642461	0.097755411	0.098650635	0.099649149	0.098542143	0.100617196	0.1015414	0.100571867	0.100471549	0.101628342	0.10262537	0.098650635	0.097571867	0.05769745	0.050599361	0.100601591	0.098629085	0.142509447	0.059626856	0.101470063	0.098672185	0.143564436	0.142486411	0.138616453	0.142540657	0.100390552	0.099690019	0.100561464	0.058666983	0.100601591	0.143664754	0.001	0.00800000000001	0.0	0.001	-0.014	0.001	0.014	0.0	-0.014	0.0	0.0	-0.015	0.001	0.001	0.037	0.012	0.001	0.0	0.008	0.00700000000001	0.0	0.00200000000001	-0.006	-0.022	-0.022	-0.00700000000001	-0.016	0.0	-0.001	0.00399999999999	0.001	-0.036
FLQS30J0GRWV	0.1111672821	0.0751695958	0.0771681592	0.1111709433	0.1091725578	0.0741708925	0.0721718078	0.0751704475	0.0751704602	0.0751708797	0.1081685406	0.0741712357	0.1111709433	0.1091695322	0.0781665702	0.1091713501	0.1101671804	0.1051699644	0.0741712993	0.0741699771	0.1091712357	0.0781718078	0.1091709052	0.1071730663	0.0761674728	0.1091709052	0.0761700026	0.1111678668	0.1101683499	0.0381706509	0.1101672948	0.1101710196	0.124813598	0.119785157	0.085808722	0.127790439	0.085790032	0.085770936	0.085790439	0.085771343	0.088776489	0.087758341	0.124787188	0.088786376	0.127790439	0.084776218	0.082799513	0.085780687	0.125781771	0.088786917	0.126771207	0.089786511	0.122757935	0.126794908	0.086780687	0.087766467	0.083789897	0.131769717	0.087744121	0.083804524	0.084780823	0.122789084	0.125782042	0.127793418	0.167	0.181	0.186	0.166	0.175	0.187	0.187	0.186	0.186	0.186	0.168	0.186	0.166	0.174	0.186	0.175	0.168	0.176	0.18	0.187	0.168	0.178	0.175	0.175	0.186	0.167	0.186	0.174	0.175	0.193	0.167	0.168
FLQS30HZGRWY	-0.0740552806	-0.0660427788	-0.0730524309	-0.0680296335	-0.0330212683	-0.073032759	-0.0710264161	-0.070036344	-0.0690365279	-0.0680306447	-0.0700470073	-0.0690308285	-0.0680296335	-0.0710396533	-0.0700638296	-0.0710264161	-0.0720556483	-0.032043698	-0.0720294497	-0.0340402968	-0.0360309205	-0.0710257727	-0.0720297254	-0.0670144659	-0.0370576706	-0.0690297254	-0.0710396533	-0.0330548209	-0.0330481104	-0.0690348732	-0.0680562917	-0.0690315639	-0.03853595	-0.075492233	-0.038527578	0.00151427799997	-0.037493861	-0.038461306	-0.039485954	-0.077461538	-0.074468747	-0.038436889	-0.042490373	-0.07548735	0.00151427799997	-0.080470607	-0.078511533	0.002530323	-0.040482001	-0.036478978	-0.040461538	-0.074487117	-0.00642944800001	-0.039493396	0.00453102099999	-0.073452934	-0.038494558	-0.079470607	-0.037412241	-0.079519672	-0.042478513	-0.038492931	-0.040482001	-0.035501767	0.009	0.014	0.009	0.001	-0.00500000000001	0.009	0.00800000000001	0.015	0.014	0.00699999999999	0.009	0.014	0.001	0.015	0.015	0.001	0.00900000000001	-0.00600000000001	0.009	0.001	-0.01	0.008	0.001	0.014	-0.00300000000001	0.015	0.008	0.002	-0.004	0.00799999999998	0.008	0.00699999999999
FLQS30H6GRWV	-0.0142664666	-0.0140445606	-0.016210591	-0.0158146724	-0.0166183095	-0.0168737409	-0.0157619897	-0.0159344058	-0.0149360023	0.0211023124	0.0198149521	-0.0138481977	-0.0158146724	-0.0159854921	0.0205722923	-0.0147619897	0.017671272	-0.0170094388	-0.0168162688	0.0229857719	-0.0157907257	-0.0167572003	-0.0148194617	0.073308254	-0.0163111671	-0.0148178653	-0.017988685	-0.0122728524	-0.0151499261	0.0510304723	-0.0192744489	0.0201342413	-0.049865953	-0.016849807	-0.049863324	-0.048853036	-0.04885221	-0.051842072	-0.008850032	-0.015839519	-0.046844851	-0.042834412	-0.048851009	-0.044850333	-0.048853036	-0.050845151	-0.047857767	-0.00784470100001	-0.04784838	-0.049850633	-0.011839444	-0.042850107	-0.046834487	-0.047855214	-0.00684455000001	-0.00983643999999	-0.047852435	-0.00684192200001	-0.048826752	-0.050860696	-0.052847404	-0.00785191	-0.05184823	-0.049857918	-0.332	-0.338	-0.332	-0.332	-0.332	-0.331	-0.339	-0.338	-0.333	-0.346	-0.345	-0.333	-0.332	-0.332	-0.345	-0.339	-0.344	-0.332	-0.338	-0.347	-0.332	-0.332	-0.339	-0.37	-0.332	-0.34	-0.332	-0.333	-0.332	-0.363	-0.33	-0.344
FLQS30GQGRWV	930.369905162	928.341588479	929.895003319	926.835141341	925.137081787	926.828076743	925.91320846	927.390784794	927.373817092	926.424013407	929.01103814	926.508819614	926.835141341	927.954492844	931.697836782	925.899240759	930.484646772	927.473591001	926.399078004	927.520494105	925.977046966	926.377207199	926.415045705	924.533470633	930.645259187	926.416045705	927.822783533	930.274131253	928.670748712	927.254107781	930.363905162	926.795173639	-0.033059247	-0.032979324	0.006968763	0.00801880899999	0.00101843499999	0.00307184200003	0.012021049	0.003072215	-0.00494421799999	-0.04090687	-0.037987167	-0.035983432	0.00801880899999	-0.031940109	-0.034003973	0.011046819	0.00904420499998	-0.038986793	0.00707258899999	-0.0399853	-0.040906497	0.004006111	-0.030953181	-0.038917701	0.00602179599997	-0.030940483	-0.00385383700001	-0.032017792	-0.033952434	-0.034992022	0.00602702500001	-0.036005467	-0.244	-0.244	-0.252	-0.262	-0.263	-0.249	-0.253	-0.25	-0.248	-0.241	-0.243	-0.243	-0.262	-0.245	-0.245	-0.253	-0.253	-0.243	-0.251	-0.244	-0.242	-0.262	-0.245	-0.255	-0.25	-0.245	-0.249	-0.245	-0.232	-0.245	-0.25	-0.245
FLQS30GCGRWY	-0.0172962239	-0.0183690332	-0.0163150454	-0.0144378802	-0.0165017741	-0.0154200493	0.0165457749	0.0155972863	0.0175972863	-0.0184368896	-0.0183432775	-0.0134334224	-0.0144378802	-0.0163838923	0.0167508298	0.0175462702	-0.0172932521	-0.0183997419	-0.0164363943	-0.0194002372	-0.016450758	-0.0154542251	0.015564101	-0.016523072	0.0177156633	-0.0154363943	-0.0153858735	0.0146993184	0.0156804969	0.0165913426	-0.0182952333	0.0165764836	-0.124628425	-0.085488284	-0.083577583	-0.125518267	-0.082487632	-0.086423101	-0.085490239	-0.088399636	-0.113447219	-0.11936183	-0.087500668	-0.087497409	-0.125518267	-0.089421146	-0.083529348	-0.08544396	-0.083473292	-0.087498713	-0.126425057	-0.086496757	-0.086361178	-0.085538474	-0.086444612	-0.085378126	-0.086513705	-0.084421146	-0.116289478	-0.082553466	-0.085440701	-0.086509142	-0.131503927	-0.084531304	-0.00599999999999	-0.012	-0.013	-0.00699999999999	-0.013	-0.013	-0.025	-0.023	-0.02	-0.00700000000001	-0.012	-0.013	-0.00699999999999	-0.012	-0.025	-0.025	-0.014	-0.012	-0.00600000000001	-0.012	-0.013	-0.014	-0.024	-0.013	-0.025	-0.014	-0.00800000000001	-0.025	-0.024	-0.025	-0.004	-0.024
FLQS30G5GRWY	-0.0803413313	-0.0483119585	-0.1143275564	-0.0492829908	-0.0802580746	-0.0452912962	-0.0832696211	-0.0462987913	-0.0462985888	-0.0812856242	-0.1203141868	-0.0762868397	-0.0492829908	-0.1133060839	-0.045360373	-0.0482767111	-0.0783423441	-0.0783004119	-0.0472844088	-0.0783002093	-0.0762801548	-0.048276306	-0.0502840037	-0.0802497691	-0.0833451801	-0.0492840037	-0.0463056788	-0.0813322156	-0.0833245179	-0.0113032479	-0.0833417364	-0.0822821805	-0.039668674	-0.00561091399999	-0.037658098	-0.040620676	-0.041619049	-0.037582441	-0.041620947	-0.037582712	-0.035593559	-0.040556679	-0.040613626	-0.037612541	-0.040620676	-0.043592474	-0.038638031	-0.040601423	-0.041603863	-0.038614168	-0.039582169	-0.035612812	-0.037556408	-0.042628811	-0.040601152	-0.041573763	-0.0036101	-0.041592203	-0.034527392	-0.039648336	-0.00159084699999	-0.00161769299999	-0.00260440599999	-0.039638303	0.254	0.238	0.266	0.244	0.255	0.242	0.256	0.242	0.242	0.255	0.268	0.253	0.244	0.267	0.242	0.243	0.254	0.254	0.243	0.253	0.253	0.244	0.243	0.255	0.249	0.244	0.242	0.255	0.249	0.224	0.249	0.255
FLQS30E9GRWY	0.0710811659	0.0370670343	0.0710781542	0.0360560689	0.0730488101	0.0390590033	0.0710541384	0.0380619377	0.0750647177	0.0730598528	0.1210741387	0.1130600072	0.0360560689	0.0740675749	0.0740856447	0.0410542156	0.0700816292	0.070065181	0.0410566095	0.0740657216	0.0340573045	0.073056455	0.0370569956	0.1050480379	0.0350804709	0.0380569183	0.0740674205	0.0750776137	0.0700718221	0.0760609339	0.0720814747	0.0730616289	0.062817756	0.022872576	0.02282778	-0.017140581	0.024873203	0.02091518	0.02387195	0.021915493	0.022905782	0.020947445	0.022867251	0.020880408	-0.017140581	0.024905468	0.022851275	0.067893878	0.021879155	0.018880095	0.023916746	0.019881034	0.022936481	0.063861612	0.023893565	0.057936794	0.023871637	0.024904215	0.022982217	0.021839997	0.022894818	0.022862865	0.020889179	0.022850335	-0.029	-0.00999999999999	-0.022	-0.002	-0.022	-0.01	-0.021	-0.00999999999999	-0.023	-0.022	-0.038	-0.036	-0.002	-0.023	-0.022	-0.019	-0.021	-0.02	-0.011	-0.022	-0.00899999999999	-0.029	-0.01	-0.04	-0.00999999999999	-0.01	-0.023	-0.023	-0.021	-0.023	-0.022	-0.022
FLQS30DZGRWV	0.0466791993	0.0786566437	0.0776738443	0.0806336012	0.0476126683	0.0776397675	0.0746279217	0.0806456092	0.0816457715	0.0416347371	0.0816641081	0.0796355485	0.0806336012	0.0756508019	0.0766936414	0.0446277595	0.0456803352	0.0436470697	0.0796337635	0.0436467451	0.044629869	0.0796272726	0.0456339257	0.0466063397	0.043682607	0.0756339257	0.0776512887	0.0456722216	0.0416597268	0.0426363598	0.0796800106	0.0776371712	0.01024245	0.056266091	0.01324632	0.058265254	0.052265672	0.016276552	0.011265045	0.015276342	0.017272786	0.020286803	0.054263162	0.052268497	0.058265254	0.012271949	0.05625835	0.060272576	0.100271426	0.053268078	0.056280631	0.048268392	0.054287117	0.05826222	0.058272681	0.018280317	0.058265777	0.058276552	0.017297578	0.013249981	0.013268288	0.014257513	0.056267137	0.058258977	-0.153	-0.172	-0.164	-0.173	-0.161	-0.165	-0.163	-0.166	-0.167	-0.154	-0.172	-0.172	-0.173	-0.163	-0.172	-0.161	-0.168	-0.16	-0.172	-0.159	-0.161	-0.173	-0.162	-0.155	-0.161	-0.172	-0.166	-0.153	-0.152	-0.152	-0.173	-0.173
FLQS30D5GRWQ	0.0727458332	0.0407359206	0.073743794	0.0417279905	0.0727224394	0.0757300863	0.0427261779	0.0407319555	0.0427320688	0.0747301429	0.0397385828	0.0747302562	0.0417279905	0.0427341646	0.0727492884	0.0417260646	0.0757460597	0.0747341646	0.0417280471	0.0737342779	0.0747283303	0.0427259513	0.0737299164	0.0737200604	0.04374538	0.0727298597	0.0767359206	0.0747436241	0.0767394325	0.0747312758	0.0387442472	0.0767293499	0.00367736499999	0.00767781700003	0.00867745799999	-0.0303222	0.00867780000002	0.005678149	-0.032322195	0.00667814899998	0.00867806799997	0.00867839999998	0.007677849	0.00567787400001	-0.0303222	0.00867805999999	0.009677633	0.00767797399999	-0.036322161	0.00667787400002	0.009678159	0.00867787400003	0.00667839499999	-0.033322284	0.00667797200001	0.007678228	-0.0323222	0.006678056	0.00567865299999	0.00867753999998	0.00867797399999	0.00667771200003	-0.031322161	-0.033322379	-0.215	-0.204	-0.216	-0.198	-0.214	-0.216	-0.198	-0.203	-0.205	-0.216	-0.203	-0.215	-0.198	-0.204	-0.215	-0.204	-0.208	-0.215	-0.205	-0.216	-0.215	-0.197	-0.215	-0.215	-0.198	-0.214	-0.215	-0.215	-0.216	-0.216	-0.197	-0.209
FLQS30CMGRWQ	-0.0310701747	-0.0359617988	-0.0350432626	-0.0338628785	-0.0347661403	-0.0328883359	-0.0328388758	-0.0339137934	-0.0329137934	-0.0338650606	-0.0340018033	-0.03186797	-0.0338628785	-0.0329421602	-0.035136364	-0.0328396031	-0.0670730841	-0.0329174301	-0.0678396031	-0.0319181575	-0.0348403305	-0.036835239	-0.0328657879	-0.0347370461	-0.0650607191	-0.0328650606	-0.0349377961	-0.0340388984	-0.0339843468	-0.0358788803	-0.0360723568	-0.0668570597	-0.076468487	-0.038411806	-0.036449331	-0.074423352	-0.077424139	-0.072385564	-0.03141233	-0.036375855	-0.068393961	-0.068359585	-0.034417316	-0.068414692	-0.074423352	-0.035385039	-0.032429387	-0.033394224	-0.111407082	-0.072415742	-0.034374805	-0.072415479	-0.07136011	-0.031421253	-0.033394224	-0.03836877	-0.114422302	-0.033384777	-0.069332031	-0.034439359	-0.076404196	-0.035420728	-0.073407345	-0.07342965	-0.204	-0.209	-0.209	-0.203	-0.202	-0.203	-0.211	-0.21	-0.205	-0.204	-0.211	-0.205	-0.203	-0.211	-0.21	-0.211	-0.186	-0.204	-0.198	-0.204	-0.203	-0.21	-0.211	-0.209	-0.185	-0.211	-0.204	-0.211	-0.203	-0.209	-0.202	-0.192
FLQS30BWGRWY	-0.0442419941	-0.0392867754	-0.0442530317	-0.0403299798	-0.00335962369999	-0.0393189422	-0.0443410175	-0.0393082199	-0.0413085353	-0.0423189422	-0.0772719534	-0.0753280876	-0.0403299798	-0.0412965516	-0.0422123502	-0.0453419635	-0.0392293797	-0.0422962362	-0.0393290337	-0.0432965516	-0.0423394406	-0.0433416482	-0.0423299798	-0.0433719228	-0.0422347408	-0.0423302952	-0.041297813	-0.0522473552	-0.0792795221	-0.074323988	-0.0782413634	-0.0453236726	0.095913095	0.060776642	0.093888286	0.095783619	0.095780518	0.095674301	0.093783619	0.094674301	0.059727797	0.088599872	0.055795249	0.089764237	0.095783619	0.095700662	0.093834014	0.095728573	0.090739427	0.088766563	0.095672751	0.088764237	0.057626232	0.096807654	0.095727797	0.092650267	0.093779743	0.096699886	0.058540949	0.135830138	0.093727022	0.051806103	0.054765787	0.093835565	-0.039	-0.035	-0.039	-0.04	-0.053	-0.04	-0.038	-0.04	-0.034	-0.038	-0.02	-0.027	-0.04	-0.04	-0.039	-0.039	-0.04	-0.039	-0.04	-0.038	-0.033	-0.039	-0.04	-0.039	-0.04	-0.04	-0.033	-0.043	-0.026	-0.021	-0.021	-0.038
FLQS30BJGRWV	0.0361643332	0.0681186699	0.0381530782	0.0430746143	0.076044708	0.0710858694	0.0720630377	0.0710961597	0.0710961597	0.0380742928	0.0391331406	0.0360752575	0.0430746143	0.0411080579	0.0371836276	0.0400630377	0.0411669058	0.0390977676	0.0700742928	0.0380980892	0.0380640024	0.0420640024	0.0400746143	0.0360196253	0.00516079590001	0.0400742928	0.0401070932	0.0691601528	0.0781379642	0.0390804027	0.0341646548	0.00707043390001	0.038028491	0.036997116	0.039022356	0.035998694	0.036998343	0.037973279	0.037998519	0.039973104	0.036979414	0.035956628	0.037994487	0.039992735	0.035998694	0.03798029	0.037010262	0.036986249	0.037987301	0.036993611	0.036973279	0.036993436	0.039955576	0.036004478	0.036986249	0.036968021	0.037997817	0.031972928	0.040937523	0.080009035	-0.004013926	0.039996591	0.038995364	-0.00598938700003	-0.178	-0.189	-0.178	-0.179	-0.191	-0.189	-0.189	-0.19	-0.19	-0.177	-0.178	-0.178	-0.179	-0.179	-0.178	-0.179	-0.178	-0.178	-0.189	-0.178	-0.178	-0.179	-0.178	-0.177	-0.166	-0.177	-0.179	-0.195	-0.184	-0.178	-0.177	-0.16
FLQS30AEGRWV	0.1209607798	0.1189479557	0.1209577092	0.1169347703	0.0869236621	0.1189382924	0.1179322416	0.1189417242	0.1189419952	0.1159354928	0.1209516584	0.1169359444	0.1169347703	0.1179448851	0.1179689981	0.116932061	0.0819608701	0.1169423564	0.1189352219	0.1169422661	0.1159328738	0.1169315191	0.1179354025	0.0869199594	0.1159623151	0.1179354025	0.1199449754	0.0799560836	0.1189495813	0.1179400986	0.1219608701	0.1169372087	-0.076472946	-0.035423387	-0.035455679	-0.034425181	-0.034423836	-0.031392216	-0.033424733	-0.036392665	-0.068408587	-0.039371137	-0.035419799	-0.036417557	-0.034425181	-0.035400962	-0.033439533	-0.033409035	-0.073420023	-0.033418229	-0.034392665	-0.033418005	-0.033370016	-0.03243146	-0.034409259	-0.033384143	-0.033423836	-0.033400962	-0.032346245	-0.035447606	-0.036408811	-0.032430787	-0.035420023	-0.035439757	-0.078	-0.084	-0.085	-0.084	-0.073	-0.085	-0.085	-0.084	-0.079	-0.083	-0.085	-0.084	-0.084	-0.084	-0.084	-0.084	-0.065	-0.084	-0.085	-0.084	-0.084	-0.085	-0.084	-0.074	-0.084	-0.084	-0.085	-0.071	-0.084	-0.085	-0.086	-0.084
FLQS309TGRWY	-0.1136582009	-0.115550622	-0.1136314867	-0.1134538731	-0.1123585683	-0.1114813094	-0.1124286029	-0.1125036916	-0.1125022476	-0.1124531511	-0.1505607301	-0.1154567612	-0.1134538731	-0.1115304058	-0.0847202935	-0.1124293249	-0.148658923	-0.1125073016	-0.1114582052	-0.1125065796	-0.1144314909	-0.1114286029	-0.1124560391	-0.114329688	-0.1136480929	-0.1144545951	-0.1135260738	-0.1146228226	-0.0805968304	-0.1134697573	-0.112658923	-0.1124473751	-0.00745812400001	0.021555389	-0.00745574300001	-0.00844705700001	-0.00844712099999	-0.00943798399999	-0.00744712099998	-0.00843798399998	-0.00744023600001	-0.009431678	-0.007445512	-0.00844538399997	-0.00844705700001	-0.00744023600001	0.030551206	-0.00744255199999	-0.044443003	-0.00944557700001	-0.00843785500001	-0.011445448	-0.00943199900001	-0.00844917999999	-0.00744255199999	-0.010433865	-0.010446928	0.032562274	-0.00742479200002	0.031548825	-0.007442424	0.029553523	-0.050445898	-0.010451625	0.075	0.07	0.076	0.076	0.075	0.075	0.075	0.075	0.075	0.075	0.088	0.076	0.076	0.074	0.059	0.076	0.094	0.075	0.075	0.075	0.076	0.075	0.075	0.076	0.075	0.068	0.075	0.068	0.064	0.069	0.083	0.075
FLQS309QGRWV	0.049235464	0.00709618510001	0.0151803483	0.0149926569	0.0468965769	0.049023194	0.0499673335	0.0480440486	0.0500477727	0.0469978706	0.0521341703	0.047000105	0.0149926569	0.0150723513	0.0472674907	0.0479650991	0.00817215539999	0.0120514967	0.0499971258	0.0450492623	0.0119762712	0.0509606302	0.0499941466	0.0488705086	0.0141922652	0.0499941466	0.0520745857	0.0511691762	0.0511162949	0.0490068083	0.0212079062	0.0159822297	0.012350959	0.00732769300001	-0.06165341	0.014327365	-0.029668703	0.012311745	-0.030667829	0.00831250899998	0.00431622299999	0.007301149	0.012329222	-0.023671652	0.014327365	0.008315786	0.012334793	-0.029675694	0.010325508	-0.063671543	0.010312182	0.00832463399999	-0.0626947	0.012330969	0.013319719	0.00730835900001	0.013331297	0.015315677	-0.025706715	0.011338943	-0.027675912	0.01333086	-0.069670232	-0.03366051	-0.128	-0.113	-0.103	-0.117	-0.121	-0.128	-0.12	-0.127	-0.126	-0.126	-0.129	-0.121	-0.117	-0.116	-0.128	-0.12	-0.113	-0.102	-0.128	-0.126	-0.102	-0.129	-0.129	-0.127	-0.116	-0.129	-0.122	-0.129	-0.122	-0.128	-0.104	-0.109
FLQS309NGRWM	-0.0452332204	-0.0431777498	-0.082219652	-0.0461210819	-0.0850700011	-0.0441358475	-0.044109908	-0.0431510121	-0.0421506131	-0.0821246735	-0.0831973042	-0.0801258708	-0.0461210819	-0.0831649795	-0.005288292	-0.0431095089	-0.0832360139	-0.0471689702	-0.0421218801	-0.0441701675	-0.0801123024	-0.0471238754	-0.0461230773	-0.0850532401	-0.0372447934	-0.0821234763	-0.0421633833	-0.0842148632	-0.0881845339	-0.0761294624	-0.038236413	-0.0811334531	0.066873904	0.02476999	0.023855368	0.066751454	0.02177673	0.023694161	0.018777853	0.065694722	0.027713258	0.064639114	0.068762126	0.026754824	0.066751454	-0.03028281	0.067787402	0.017739096	0.021740781	0.061736288	0.020694722	0.027757632	0.027636306	0.067766619	0.065711573	0.065651471	0.066749769	0.068719437	0.065577889	0.021831215	0.06971045	0.021767181	0.064740781	0.069787964	0.005	0.011	0.025	0.005	0.026	0.012	0.013	0.004	0.01	0.018	0.017	0.024	0.005	0.034	-0.009	0.012	0.026	0.006	0.011	0.01	0.023	0.00500000000001	0.005	0.019	0.002	0.017	0.00399999999999	0.026	0.018	0.023	0.00200000000001	0.016
FLQS308YGRWQ	0.024179802	-0.0087833005	-0.00780594210001	-0.009753531	-0.00773550149999	-0.00776107819999	-0.008747032	-0.0087690447	-0.0127690447	-0.0107640132	-0.00979545989999	-0.0117566756	-0.009753531	-0.00877617259999	0.0231659655	-0.0097472416	-0.0098155858	-0.0487709315	-0.00775395029999	-0.0067795269	-0.0477495477	-0.0107459838	-0.00975457920001	-0.0117256482	-0.00881998829999	-0.00875436950001	-0.0087765919	-0.0118139086	-0.0107975564	-0.0117587721	-0.0138149569	0.0272395508	-0.015630323	-0.020599015	-0.019624925	-0.018600454	-0.019598835	-0.020573824	-0.019600454	-0.019574004	-0.022580842	-0.021555651	-0.017603333	-0.055600275	-0.018600454	-0.020581741	-0.01561107	-0.019587679	-0.058595956	-0.060601714	-0.019574364	-0.054600454	-0.023556011	-0.06061341	-0.018587499	-0.019567527	-0.017599015	-0.018581202	-0.018537118	-0.016618088	-0.01958642	-0.015604953	0.017410881	-0.013610891	-0.133	-0.12	-0.121	-0.12	-0.121	-0.12	-0.12	-0.121	-0.119	-0.119	-0.12	-0.113	-0.12	-0.12	-0.132	-0.12	-0.113	-0.1	-0.121	-0.115	-0.106	-0.113	-0.12	-0.119	-0.121	-0.121	-0.121	-0.119	-0.12	-0.12	-0.125	-0.133
