SN	Distance_X_LOGO_Battery_Left1	Distance_X_LOGO_Battery_Left2	Distance_X_LOGO_Battery_Left3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Left1	Distance_Y_LOGO_Battery_Left2	Distance_Y_LOGO_Battery_Left3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Left1	Angle_Battery_Left2	Angle_Battery_Left3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS3072GRWV	0.3939706719	0.02107752466	0.19999323444	0.13804006234	0.43496684053	-0.16492417817	0.19605581354	0.12507837608	-0.07381434546	0.14409795865	0.12909881007	0.21209157303	0.3349966401	0.28503410243	0.34108433599	0.52003835951	0.20410306715	0.51093831808	0.44994725795	0.44604602225	0.20000217431	0.14399068019	0.14508050462	0.14623205674	0.14214776651	-0.11479093151	0.29600983706	0.34602473684	0.07103921092	0.25088595597	0.14803623097	0.27802601397	0.254243005	0.112235494	-0.067778026	-0.011797555	0.1222396	-0.150759398	-0.21381488	-0.492831505	-0.618825696	0.11821256	-0.409811675	0.129223076	0.30124611	0.380231188	0.441262133	0.657263235	0.107234793	0.530242404	0.324242905	-0.702803563	-0.149806267	-0.066779228	0.054263235	0.109257126	-0.001749183	0.18822568	0.211213061	0.790251718	-0.4728285	-0.062784936	-0.197774421	0.063221073	-0.214	-0.027	-0.107	-0.079	-0.229	0.073	-0.1	-0.055	0.045	-0.087	-0.06	-0.121	-0.188	-0.165	-0.195	-0.289	-0.116	-0.28	-0.243	-0.203	-0.104	-0.08	-0.085	-0.088	-0.082	0.035	-0.164	-0.211	-0.029	-0.132	-0.077	-0.15
FLQS305NGRWM	-0.25347005099	0.06054004338	0.04352777484	0.05553631623	-0.13547160397	-0.07248076655	0.04753243378	-0.05545234701	0.04753833511	0.11851907815	-0.1224531235	-0.13147191456	-0.07445824834	-0.0524848043	-0.06639814801	0.24755370961	0.10154314934	-0.07349163741	0.05052979371	0.30452917252	0.10650292716	-0.00850887549	-0.07043852549	-0.12139271258	-0.06241554139	-0.19044240794	0.11449578345	-0.07746647913	0.05852591126	-0.30147408874	-0.00846383907	0.1215307255	-0.440257302	-0.180136471	0.146830845	-0.188333069	-0.287202334	-0.16603743	-0.251346935	0.151704567	0.017871452	0.358858577	-0.0571335	-0.293220162	-0.449365753	0.317971484	-0.052035944	-0.098154794	-0.229101312	-0.238127558	-0.428259283	0.283029423	-0.045105273	-0.055051296	-0.185154794	0.130034871	-0.123059219	-0.250209762	0.073010606	-0.367205305	0.086684758	-0.124209762	0.015819455	-0.174081008	0.044	-0.118	-0.123	-0.116	-0.019	-0.054	-0.109	-0.075	-0.119	-0.167	-0.034	-0.021	-0.042	-0.084	-0.062	-0.212	-0.136	-0.051	-0.103	-0.254	-0.145	-0.09	-0.055	-0.041	-0.061	0.006	-0.154	-0.044	-0.127	0.055	-0.092	-0.147
FLQS305DGRWM	-0.14334774296	0.05861698774	0.22859753775	0.11259494442	-0.00240220292	0.24356771444	0.10360505841	0.08560972641	0.12662813906	0.10763125106	0.11361180107	-0.08431999431	-0.07036356228	-0.01538975493	0.07270490167	-0.005290949	0.24265018238	0.07257497577	0.13156434311	-0.08228679967	0.04358716442	-0.02341516957	0.000635141060002	-0.05127279568	0.0286730037	-0.00935526362	-0.07839105159	-0.06134981762	-0.00840738958	-0.08441802224	0.06859468509	0.11458638643	-0.270453726	-0.059459827	-0.459445582	-0.383449669	-0.05945556	0.339528783	-0.385448768	0.792526349	0.070537979	-0.452449038	0.00453458299999	-0.473445402	-0.130443419	-0.256452645	0.405534193	0.064548227	-0.116453937	0.71852683	0.388524666	-0.378459406	-0.333451172	-0.516449038	0.009529805	0.120529865	0.915521691	-0.053462832	-0.210456671	0.318535635	-0.250452705	-0.652441105	0.449533772	0.074536657	0.045	-0.061	-0.128	-0.074	-0.031	-0.165	-0.07	-0.106	-0.099	-0.07	-0.09	0.023	0.005	-0.017	-0.084	-0.035	-0.148	-0.097	-0.113	0.019	-0.042	-0.003	-0.035	-0.014	-0.082	-0.028	0.011	-0.016	-0.021	0.03	-0.085	-0.093
FLQS3057GRWM	0.25313808953	0.20913613081	0.17413651086	-0.06586426386	-0.11486348914	-0.00186454158	0.18513607234	0.00413276883	0.05813364587	-0.18286525783	-0.01086642721	-0.24086690958	-0.50786949684	0.13313863037	0.06613031313	-0.00886524321	0.31813344123	-0.22786402998	-0.17886543324	0.26513281269	-0.1788646439	-0.12786264134	-0.0008657402	-0.05587085625	0.10813351432	0.34713380666	0.07313585308	0.0691342598	-0.2308632845	-0.0738616766	-0.05886340144	-0.11786476084	0.067627724	0.474573232	-0.575427563	-0.327440888	-0.440402903	-0.139376453	-0.327473106	-0.00538540199999	-0.481468134	-0.021381425	-0.283481458	-0.288366509	-0.218393556	0.43167963	-0.133385402	-0.388407676	-0.254438899	-0.022340258	0.097624144	-0.05041404	0.179620763	-0.384393556	0.054668692	0.041688579	0.118630707	0.262606046	0.060606245	-0.00743432500001	-0.39344765	-0.449482254	0.172642042	0.053609029	-0.272	-0.266	-0.209	-0.103	-0.074	-0.141	-0.224	-0.149	-0.158	-0.058	-0.132	-0.02	0.107	-0.228	-0.174	-0.128	-0.292	-0.036	-0.065	-0.273	-0.067	-0.07	-0.149	-0.122	-0.204	-0.325	-0.185	-0.18	-0.02	-0.095	-0.125	-0.092
FLQS3052GRWY	0.21007258109	-0.11473003079	-0.22779632909	-0.06284153247	-0.28575263248	-0.05882872485	0.20913586583	0.21330839209	0.01620141074	0.15530914548	0.06241386666	0.01024510735	-0.0547737274	0.07614792007	0.02643194801	0.01433777429	-0.05749120623	-0.03399371721	0.01007785482	-0.09574585197	0.07403717177	0.0070718277	-0.06168030706	0.0144477692	-0.00268708757	-0.13143620878	-0.12884906637	-0.15977222062	0.01310045651	-0.10799296382	-0.04788974942	-0.114817424	0.464808297	0.245806372	-0.372175021	-0.059168752	-0.013183608	-0.12918425	0.482826509	0.077814763	0.05980884	0.4828196	-0.399154834	-0.052184892	-0.061171566	0.074816836	0.406814615	0.286813924	-0.126177834	0.562792849	0.006814319	0.733811654	0.208815701	-0.053180795	-0.258185879	0.499785989	-0.251170875	-0.275166235	-0.25218346	0.39181649	0.199823301	0.120813578	0.138816145	-0.063180795	-0.092	0.073	0.15	0.058	0.165	0.059	-0.092	-0.08	0.016	-0.066	0.011	0.023	0.055	-0.014	-0.001	0.009	0.059	0.021	0.021	0.046	-0.017	0.024	0.066	0.000999999999991	0.036	0.099	0.098	0.089	0.013	0.073	0.044	0.085
FLQS304WGRWM	-0.1279036073	-0.10809814335	0.03389687608	-0.12637991286	0.34772610787	-0.04958939064	-0.03987742258	0.09858137757	-0.18573155724	0.23707518856	-0.06518794051	-0.111883685	-0.17954456546	-0.06061059478	-0.06364930435	-0.105894928	-0.07273910151	-0.24676898496	0.08486699263	0.20420483032	0.09941189121	0.02767373843	0.02288065251	0.0183718998	0.17682828306	0.08048788168	0.09642185236	-0.38724657238	0.08970490372	-0.24040609759	0.07198667324	-0.19367420722	-0.740176587	0.039878312	0.527854954	-0.507224666	0.718909001	-0.267100206	-0.162183066	0.71695691	-0.690190397	-0.489159197	-0.360201309	-0.093121176	0.522831767	-0.267148626	-0.329118619	-0.093130724	-0.229226542	0.034854443	-0.076106684	-0.321110435	0.186889053	0.230907978	0.036958274	-0.02107071	-0.585169256	-0.157195682	0.106929119	-0.175162777	0.098882233	-0.030191761	-0.45914675	-0.42617079	0.201	0.161	0.074	0.191	-0.081	0.146	0.137	0.035	0.225	0.015	0.152	0.167	0.175	0.15	0.151	0.163	0.148	0.226	0.075	0.022	0.06	0.092	0.098	0.1	0.046	0.076	0.063	0.3	0.066	0.228	0.094	0.219
FLQS3047GRWM	0.08642306927	0.22641128891	0.20134961525	0.27447989219	-0.00271205841	0.01937871967	0.07933090526	0.01033991377	0.20333644896	0.26342861297	0.2713412997	0.26142653408	0.21741683261	0.0844410863	0.40531427416	0.10613341095	0.32623874125	0.28147850627	0.07950206699	0.20529556417	0.20845910332	0.24258522249	0.19131635305	0.14010985023	0.07620340016	0.08333714192	0.08748404997	0.15036624635	0.02944039333	0.07452008402	0.13943069186	-0.19982223945	0.265761913	0.938794155	0.027808094	0.348785087	-0.776076706	0.144743104	0.017770477	-0.292207692	0.092804735	-0.027223142	0.099805407	0.223771485	0.409775179	-0.090220455	0.101759058	1.039770645	-0.031194425	0.881751501	-0.090228851	-0.092206013	0.211755867	-0.140225157	0.101757546	0.090747471	-0.490167892	-0.040189891	0.146776691	0.219799529	-0.035208364	-0.16416974	-0.028222302	-0.107201143	-0.138	-0.229	-0.184	-0.231	-0.056	-0.1	-0.124	-0.08	-0.188	-0.212	-0.22	-0.22	-0.207	-0.123	-0.286	-0.174	-0.242	-0.255	-0.121	-0.181	-0.194	-0.198	-0.182	-0.157	-0.105	-0.124	-0.133	-0.166	-0.099	-0.116	-0.152	0.015
FLQS303BGRWM	0.12968132439	0.01066672247	0.01267850778	0.01767828541	-0.06832719957	0.06567695123	0.06367999021	0.000677470079999	0.0726727263	0.00567294867	-0.1603317951	0.01667784068	0.01668117615	0.01967873014	0.0266706509	0.14766079275	-0.24635647755	-0.06931719318	0.32169555571	-0.11133676124	0.0186765065	0.00768673526	-0.00334291332	-0.12136477915	-0.13335558809	-0.0633276443	-0.12332505005	-0.16832408647	0.06368732823	-0.11829970052	0.01067828541	0.06367999021	0.081011291	0.271008785	0.414017184	0.546021857	-0.199968119	0.282004315	0.211014204	-0.251988302	0.412007498	0.076013797	0.469021586	0.554019961	0.442991514	0.679014542	0.579972211	0.551002419	-0.420963445	-0.377988167	0.657976952	-0.00897814299998	0.34100506	0.19900506	-0.242997378	-0.122010586	-0.652961955	-0.461980988	-0.054007741	0.177001403	0.079018945	-0.115978549	0.136001538	0.00701345899998	0.01	0.06	0.053	0.046	0.115	0.033	0.037	0.084	0.025	0.069	0.134	0.046	0.051	0.04	0.041	-0.016	0.208	0.122	-0.105	0.129	0.054	0.064	0.086	0.138	0.162	0.123	0.137	0.149	0.041	0.137	0.065	0.045
FLQS3024GRWM	-0.02567942278	-0.07866513619	-0.19966749274	-0.00367235313	-0.09166189594	-0.26266204322	-0.07766948108	-0.13765814019	-0.21365269067	0.06334694112	0.33034318537	-0.01266255872	-0.19966528348	-0.47164841942	0.04535018138	-0.27364068699	-0.13164812485	0.11332691045	-0.2076660199	-0.03164267533	-0.07667500425	-0.14667559338	-0.01965195424	0.0363617432	-0.03964355903	-0.0216321445	-0.07766771367	0.0493306662	-0.13167721351	-0.13368951176	-0.18766381063	0.0503297825	-0.213153114	0.167869373	0.527816809	0.367869516	-0.455078064	-0.043194219	-0.114096826	0.218830702	-0.389110146	0.16286393	0.299909046	0.096897731	-0.304120458	-0.559104703	-0.110131916	0.00883055899999	0.395778568	0.349805208	-0.29614051	-0.644088805	-0.171137932	-0.228145809	0.02681065	0.028809218	-0.558105706	-0.249075915	-0.047094678	0.433834855	0.016822108	-0.175119742	0.073811796	0.02883371	-0.047	-0.035	0.01	-0.079	-0.00700000000002	0.062	-0.026	-0.009	0.05	-0.104	-0.237	-0.065	0.041	0.181	-0.086	0.064	-0.018	-0.135	0.045	-0.029	-0.024	0.012	-0.059	-0.086	-0.028	-0.048	-0.028	-0.108	-0.00399999999999	0.00400000000002	0.021	-0.093
FLQS301GGRWM	-0.10062784059	-0.09242253441	0.03831516397	0.12222936437	-0.01268177176	0.10321036589	-0.08362784059	0.1833629666	-0.35639373026	-0.07060577783	0.03435254808	0.04131516397	-0.19763274342	0.09020362449	0.09246837753	0.04442609059	0.11144325051	0.3062691999	0.10721036589	0.03156336994	-0.08766032186	-0.11683375961	-0.08059229504	-0.06937534463	-0.07952304251	-0.02663580769	-0.02476573279	0.05229310122	-0.01573141295	0.03128513411	-0.20664254909	0.45129922976	-0.645907423	-0.190934534	-0.512921746	0.818942188	0.150082602	0.210860344	0.073069814	0.429077487	-0.33283274	0.561997689	0.138909707	-0.17892507	0.140994108	-0.170935301	-0.323905888	0.154056003	0.153078254	0.243990272	0.468907149	-0.395864199	-0.050864966	0.405944746	-0.437031212	0.599871086	-0.52686113	-0.322862153	-0.328895913	0.490945002	0.218068791	-0.586796933	-0.602845272	0.170099483	0.274	0.253	0.202	0.11	0.202	0.143	0.239	0.096	0.385	0.214	0.179	0.188	0.291	0.163	0.168	0.174	0.142	0.043	0.131	0.2	0.245	0.241	0.257	0.213	0.259	0.226	0.226	0.156	0.201	0.209	0.324	-0.024
FLQS301EGRWQ	-0.08082723069	0.1721783054	-0.1918467328	-0.13083188603	-0.18483993852	-0.30784862011	-0.0858372963	-0.06784069344	-0.06384836847	-0.08085654677	-0.27186598328	-0.06883943524	-0.21284434222	-0.19883956106	0.07114672455	0.25114622127	-0.0738661091	-0.20382446264	-0.13481955566	-0.14886510254	-0.20583666719	-0.12981112571	-0.19885931482	-0.1899048617	-0.13588007514	-0.18484899757	0.03718384148	0.05417780212	-0.13182383354	-0.07880269576	0.10617415334	-0.13383591227	-0.507982178	0.349221238	0.071109653	0.133147026	0.376232984	0.110376604	-0.577046246	0.469258612	0.518279434	-0.321937864	-0.398030229	0.314283171	-0.516857245	-0.244904228	0.599291179	0.153330154	0.0033104	-0.440779295	-0.060745126	-1.037031297	-0.125860448	0.114236188	-0.256641015	0.060295451	-0.127802253	0.121236188	-0.373900491	0.522272493	0.116190272	-0.131996059	0.52429812	-0.00472964299999	0.057	-0.098	0.088	0.057	0.074	0.144	0.062	0.014	0.01	0.05	0.145	0.02	0.122	0.104	-0.058	-0.129	0.034	0.115	0.067	0.11	0.103	0.057	0.105	0.088	0.069	0.083	-0.005	-0.047	0.058	0.042	-0.073	0.064
FLQS300VGRWQ	0.42757814646	-0.17252540865	0.07455389941	0.08152864207	0.06060693984	0.07851298251	0.14850843619	-0.1296153248	0.085449334	0.19751702369	-0.1105829954	0.1334826737	0.00850186928	0.02352510604	0.07436952079	-0.12464209759	-0.27580323946	-0.34160118069	-0.03442084324	-0.30067796302	0.07556703323	0.00660744498	0.01041801489	-0.10570726154	0.01436952079	-0.11455319173	0.18756703323	-0.1075582432	0.01856147661	0.13964785674	0.19255238397	0.13350035384	0.796331925	-0.018678542	0.375335631	0.117327408	-0.265668761	0.053333326	0.250326411	-0.338678386	0.057306787	-0.255681096	-0.078688821	0.00131133500001	-0.422693307	0.186322642	-0.011672031	-0.292692964	1.232341083	0.898329059	0.293335881	0.366327252	0.131321271	-0.06867661	-0.136665801	-0.010665459	-0.017663341	-0.146687887	0.725336753	0.24932258	0.171326224	0.193319247	0.007325041	-0.330681034	-0.145	0.175	0.04	0.047	0.072	0.051	0.00900000000001	0.165	0.048	0.00399999999999	0.146	0.027	0.102	0.073	0.055	0.161	0.181	0.222	0.096	0.223	0.05	0.089	0.09	0.142	0.085	0.151	-0.027	0.134	0.075	0.017	-0.003	0.038
FLQS300RGRWY	0.06348416661	0.0124235004	0.00340390054	-0.05956436636	0.11948369995	0.07842583371	-0.01758909951	-0.00369503206	0.0654006339	-0.10562363259	-0.05262643257	-0.05262456591	-0.04757463295	0.10851449972	-0.37282663108	-0.05673703174	-0.36781309784	-0.05056343304	-0.03648596695	0.40537263411	0.07948323328	0.00748836658	0.01330730126	0.05724523506	-0.05969363207	0.00934650097	-0.10552703331	-0.12767309889	0.00649303321	0.10959756577	-0.16461849929	-0.06155456643	0.184725638	0.368726863	0.06673002	0.126728801	0.32572807	0.331727222	-0.46426855	-0.348269565	0.123727569	0.449728163	0.371726845	-0.136270432	0.369726517	0.079728503	0.366726777	-0.193271688	-0.135271942	-0.015269962	0.551725223	0.52472565	0.510726962	0.245727383	0.310726325	0.058726269	-0.458270197	0.122726993	0.250726919	-0.010270184	0.247728609	0.194728801	0.112728219	-0.119271936	0.139	0.156	0.172	0.201	0.106	0.126	0.204	0.192	0.14	0.21	0.188	0.208	0.186	0.121	0.343	0.212	0.36	0.202	0.173	-0.04	0.119	0.164	0.159	0.147	0.223	0.168	0.218	0.239	0.164	0.116	0.252	0.211
FLQS300LGRWQ	-0.06381998987	-0.14603099867	0.11711206921	0.00407156598	-0.29900617411	-0.31902250606	-0.1809081824	-0.13701140033	-0.21110873876	-0.12497416349	0.08394809643	-0.32409828631	-0.05294215286	-0.24596044465	0.13299251934	-0.17829557627	-0.12007150191	-0.05784154805	0.05621920681	-0.02010351253	-0.30494476597	0.11425709694	-0.0630303454	-0.06722763536	0.00587100962	0.01198990622	0.00203955535	0.3031153356	-0.07692190124	-0.05393170041	-0.01288923734	0.33609508399	0.111499986	-0.457519753	0.43551054	0.003448585	-0.083510079	-0.079496301	-0.143522685	-0.334499526	-0.353558939	-0.00253372700001	0.327473895	-0.406552196	0.248479856	-0.198517799	0.203456208	0.638492266	-0.076551317	0.430511614	0.054494123	-0.656539395	-0.147521219	0.395485621	-0.00249815700002	-0.00849786399999	0.50550839	0.255483667	-0.004509493	0.091447217	-0.316535877	0.263453081	0.305508292	0.062491484	-0.03	0.03	-0.13	-0.06	0.091	0.1	0.036	0.021	0.058	0.00299999999999	-0.111	0.114	-0.041	0.069	-0.128	0.006	0.00300000000001	-0.046	-0.086	-0.023	0.096	-0.128	-0.027	-0.024	-0.078	-0.072	-0.058	-0.207	-0.008	-0.041	-0.063	-0.222
FLQS300LGRWM	0.00328199091	-0.05974652645	0.06733403508	0.12733546095	-0.11475543812	0.13037360291	-0.16369697754	0.08828876378	0.00024028428	-0.12178359901	-0.1308299397	0.12037217704	0.04834294675	0.38840568493	-0.13582174097	-0.07180356115	0.3782766439	-0.18475543812	0.19439641679	0.33531157766	0.01030088365	0.19241602247	-0.05871979143	0.06519750825	0.05023921488	-0.13683029617	-0.12771123622	0.0572702275	-0.1306845012	-0.17761998069	0.06235791836	-0.1927265643	-0.069089844	0.125906355	-0.139093487	-0.206095269	0.179907351	0.180918176	0.494910654	0.646916944	0.045911702	0.383912462	-0.017093645	0.124901795	-0.518100354	0.29791718	-0.1500916	-0.348105596	-0.325100249	0.237907771	0.183915241	0.144913694	0.117909448	-0.07209907	-0.281089556	0.116923863	-0.268102739	-0.084092622	0.10690722	-0.414110183	-0.194091207	0.039906041	-0.326094116	-0.094094142	0.189	0.212	0.161	0.135	0.237	0.118	0.248	0.121	0.185	0.232	0.251	0.125	0.185	-0.012	0.259	0.235	0.017	0.268	0.087	0.02	0.178	0.098	0.227	0.152	0.173	0.257	0.245	0.175	0.258	0.271	0.17	0.284
FLQS3009GRWQ	-0.22858794916	0.07140920366	-0.16663844912	-0.11660533194	0.18042943361	-0.11557910792	0.00841025262	0.14641324965	-0.27760503223	-0.11661582154	0.02139466806	-0.19361672065	-0.12559933788	0.00741639653	-0.0646314061	-0.05665253517	0.06734311914	0.02444142174	0.12444786535	0.20640335945	0.05941849445	-0.05857820881	0.11739946331	-0.05465508264	0.10938238024	0.09239481791	-0.06658435273	-0.00360248476	-0.05358600109	-0.0595668201	-0.16459424293	0.08541040247	0.113671427	-0.055360385	-0.318366337	0.215634939	-0.039360881	-0.191342177	-0.051348695	0.284654564	-0.197350679	0.00864237799999	0.210639473	-0.416393968	-0.116347349	0.054658815	-0.188350395	-0.055374555	-0.321366266	0.997667317	0.123667743	0.292653856	-0.255356843	-0.056339555	0.132682125	-0.136344444	-0.11634409	0.414642024	-0.381353229	-0.327386317	0.20562757	-0.129366337	-0.070353088	0.264661153	-0.085	-0.224	-0.099	-0.144	-0.278	-0.129	-0.194	-0.273	-0.05	-0.136	-0.21	-0.083	-0.127	-0.198	-0.154	-0.163	-0.213	-0.243	-0.257	-0.303	-0.211	-0.161	-0.254	-0.16	-0.24	-0.252	-0.145	-0.177	-0.174	-0.158	-0.11	-0.244
FLQS2F0LGRX5	-0.1006312751	-0.07262109324	-0.11662681638	-0.18461869751	-0.23561457153	-0.36262202491	-0.11862135943	-0.37360518825	-0.13761363986	-0.14360844911	-0.60158289464	-0.06160611992	-0.23561690071	-0.12062335588	-0.4355894829	-0.10659380853	0.01941258009	-0.24862262385	-0.00662987759	-0.57058788575	-0.11661676762	-0.05764218898	-0.30360033024	-0.24258489108	-0.06760212704	-0.55557703841	-0.3006190968	-0.00762016157	-0.05062388826	-0.18862215801	-0.13162302314	0.07037518007	0.496041503	-0.129993563	0.658991605	-0.076023076	0.114990692	-0.140984359	0.052003471	0.102002101	-0.260007331	-0.609055708	-0.338018512	-0.194017675	0.369996168	0.175999135	0.516002558	0.393987649	0.251000656	-0.420038365	-0.125992878	0.14500484	0.054995408	0.256025605	-0.200991585	-0.142972721	0.193034125	-0.742046352	0.254989779	0.00299046399999	0.24199807	-0.017034333	-0.132970744	0.241014424	0.032	0.043	0.034	0.095	0.112	0.183	0.058	0.179	0.079	0.094	0.305	0.04	0.102	0.054	0.193	0.04	-0.015	0.139	0.011	0.273	0.057	0.021	0.157	0.126	0.028	0.297	0.138	0.00699999999999	0.019	0.094	0.071	-0.041
FLQS2EQUGRX5	-0.3186640091	0.10435578349	-0.37676768457	-0.01162159641	-0.30968050293	0.10845333268	0.00733410589	-0.00665741157	-0.33781245352	-0.0786856867	-0.08384685493	-0.13370972056	0.05533269213	-0.07462018265	-0.3388284761	-0.21077098334	0.04930583076	-0.21062678018	-0.12254431106	0.06625446428	-0.32763809023	-0.37562960769	-0.01567060663	-0.01280962601	-0.11674600697	-0.28181480978	0.07641798877	-0.06167013538	-0.14259379253	-0.0134543019	-0.20071113431	-0.04565929658	-0.080674817	-0.65937651	-0.139661705	0.00236506600002	-0.18569394	0.134154721	0.269384735	0.059359603	-0.091554074	-0.11765788	-0.287367768	0.000261805999997	0.001404404	0.010312617	-0.199709784	-0.414527303	-0.051710876	-0.531455184	0.171157453	-0.055703774	-0.197661159	-0.069724535	0.19017439	0.062172204	0.323344305	-0.292462833	0.401197337	0.395343759	-0.264470482	0.23827164	-0.128654056	0.822923068	0.262	0.078	0.291	0.109	0.261	0.046	0.09	0.104	0.27	0.146	0.155	0.169	0.077	0.139	0.276	0.222	0.081	0.226	0.156	0.074	0.27	0.288	0.104	0.107	0.148	0.251	0.052	0.119	0.183	0.101	0.206	0.095
FLQS2DERGRX5	-0.08425617879	0.33076638176	-0.13023936093	-0.25923936093	-0.32729555721	-0.20424920553	-0.20223156728	-0.2683012999	-0.02025043611	-0.20927176608	-0.05632386045	-0.32229391644	-0.3352812005	-0.32626643359	-0.05226684378	-0.0023414987	0.07156415717	-0.08624264246	-0.28428038011	0.13573274603	-0.06222623479	-0.26522418383	-0.32235503503	-0.26642763899	-0.315346421	0.39975161485	-0.13824018131	-0.14525617879	-0.31523689977	-0.19916921812	-0.19924223227	0.05476720214	-0.457631992	0.264348434	0.29328808	0.091309938	0.026312548	0.213258881	-0.035665594	0.100326413	-0.030682885	-0.099686637	0.36031842	0.08930798	-0.167679133	0.085315158	-0.531695445	0.046295583	0.028311406	-0.139671467	-0.282671467	0.561233761	0.152291342	0.219291342	-0.037726112	-0.306745686	-0.099708658	0.497291016	0.037300966	0.099292158	0.146316136	0.036393781	0.214313853	-0.081679296	-0.159	-0.385	-0.166	-0.096	-0.061	-0.126	-0.119	-0.092	-0.207	-0.112	-0.203	-0.066	-0.05	-0.063	-0.172	-0.219	-0.252	-0.17	-0.07	-0.303	-0.193	-0.098	-0.061	-0.077	-0.062	-0.428	-0.152	-0.151	-0.072	-0.123	-0.13	-0.24
FLQS2CKUGRX5	-0.01904843555	-0.14580283766	0.21199038236	0.03003293275	-0.13582896509	0.10599262185	-0.14779686567	-0.08377894972	-0.02972520185	0.036132217	-0.14277372423	-0.38373639932	-0.01385509253	-0.34472669484	0.03230316508	-0.31969832792	0.15424045924	-0.02392153086	0.03091423954	-0.03281552812	0.15687168915	0.04594036698	-0.12273042734	-0.0805445493	0.12420985281	0.03622328978	-0.20787972697	-0.01175655477	-0.08493422133	-0.0261074089	-0.13892302386	-0.03079238668	0.00435806099999	0.215346149	0.273356481	-0.518676433	0.003337116	0.137367828	-0.060674739	0.00935772299999	-0.261657577	-0.316666497	0.136338245	-0.08365035	0.141337963	-0.066671296	-0.24564589	-0.279657238	-0.439665029	-0.255680046	0.0143584	-0.594683885	0.081356819	0.01236303	0.320376071	-0.377645495	1.004393121	-0.183655488	0.067348069	0.144344004	-0.300659892	-0.299665085	-0.330666723	-0.319670054	-0.184	-0.13	-0.306	-0.188	-0.128	-0.249	-0.119	-0.153	-0.169	-0.198	-0.129	-0.00399999999999	-0.191	-0.024	-0.199	-0.028	-0.252	-0.171	-0.208	-0.154	-0.272	-0.216	-0.145	-0.14	-0.291	-0.204	-0.095	-0.193	-0.14	-0.169	-0.113	-0.166
FLQS2C9EGRX5	0.19710993347	0.00109359299	-0.08585769979	0.11704331456	0.11004739969	0.06208542274	0.05705274177	0.05604771393	-0.01289320893	-0.00689666557	0.15805148481	0.10504739969	0.23501503295	-0.00991929086	-0.07580365049	0.17112250308	-0.06879170937	0.11102320319	0.10404834241	-0.06887404028	0.05103294464	-0.06695197183	0.10215361285	-0.01280899257	-0.05985455739	-0.28580804985	-0.0809196051	-0.05689195197	0.00205934081	-0.0090135629	-0.00793625983	-0.06192840382	0.673046416	0.420060943	-0.23392191	0.141069398	0.156062134	0.02502534	0.146049631	0.151050346	-0.161932746	0.141049869	0.035060229	-0.03793346	0.157031056	-0.110933222	-0.042977756	-0.228902144	0.079054871	0.346014505	-0.169961204	-0.107924887	0.084040582	0.138056419	-0.415933817	-0.214958823	0.225024983	-0.390887021	0.014041892	0.265027365	0.200067016	-0.040929293	-0.036928459	0.191034033	-0.273	-0.17	-0.104	-0.215	-0.212	-0.185	-0.187	-0.186	-0.142	-0.155	-0.231	-0.203	-0.273	-0.144	-0.115	-0.228	-0.124	-0.221	-0.198	-0.117	-0.182	-0.127	-0.188	-0.139	-0.134	-0.00200000000001	-0.115	-0.136	-0.162	-0.148	-0.148	-0.131
