SN	Distance_X_LOGO_Button_LD1	Distance_X_LOGO_Button_LD2	Distance_X_LOGO_Button_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Button_LD1	Distance_Y_LOGO_Button_LD2	Distance_Y_LOGO_Button_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Button_LD1	Angle_Button_LD2	Angle_Button_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30K5GRWY	0.0683678091	0.0683678091	0.0673754298	0.0673687057	0.0673680333	0.0673671367	0.0693765505	0.0673680333	0.0693765505	0.0683747574	0.0663752056	0.0673687057	0.0703496541	0.0673671367	0.0673671367	0.0273509989	0.0273597402	0.0673671367	0.0653769987	0.0693660161	0.0653850676	0.0703581713	0.0663595161	0.0703581713	0.0663671367	0.0663671367	0.0263682574	0.0663671367	0.0653745332	0.067359292	0.1113476369	0.067359292	0.019513146	0.019513146	0.019512898	0.020520109	-0.0194876	0.018502453	0.020501707	-0.0194876	0.020501707	0.018503199	0.020495739	0.020520109	0.018485543	0.018502453	0.018502453	0.018520606	0.021520358	0.020511405	0.021492009	0.021502453	0.058522845	0.020493501	0.020513395	0.020493501	0.02049549	0.02049549	0.021486787	0.02049549	-0.020543055	0.020504443	-0.017513711	-0.020478647	0.087	0.087	0.087	0.087	0.09	0.086	0.087	0.09	0.087	0.087	0.087	0.087	0.088	0.086	0.086	0.071	0.072	0.087	0.086	0.087	0.083	0.088	0.086	0.088	0.087	0.087	0.072	0.087	0.09	0.087	0.107	0.09
FLQS30K3GRWY	-0.0481419573	-0.0481419573	-0.0121421217	-0.014137188	-0.0121365302	-0.0111358724	-0.0141419573	-0.0121365302	-0.0141419573	-0.0111416284	-0.0151419573	-0.014137188	-0.0131237026	-0.0111358724	-0.0111358724	-0.0161246894	-0.0501363658	-0.0141360369	-0.0141421217	-0.0141355435	-0.0121478777	-0.011129952	-0.0151307742	-0.011129952	-0.0131360369	-0.0131360369	-0.0451360369	-0.0131360369	-0.049141135	-0.0131304453	-0.0111292941	-0.0161307742	-0.00578725600002	-0.00578725600002	-0.004787295	0.031211417	-0.00778801700002	-0.00778727600002	0.032212744	-0.00778801700002	0.032212744	-0.040786593	0.029213466	0.031211417	0.029214188	-0.00778727600002	-0.00778727600002	-0.00678862200002	0.031211378	0.02721208	-0.00578653399998	-0.007787256	-0.00178737299998	0.028213544	0.031212022	0.028213544	0.026213446	0.026213446	0.02821413	0.026213446	0.034216296	0.028212744	-0.00678586999999	0.040210344	0.086	0.086	0.101	0.097	0.101	0.101	0.097	0.101	0.097	0.104	0.097	0.097	0.098	0.101	0.101	0.099	0.083	0.097	0.1	0.1	0.1	0.099	0.097	0.099	0.098	0.098	0.086	0.098	0.084	0.097	0.101	0.096
FLQS30K1GRWY	0.2004084472	0.2004084472	0.19939948	0.2014076999	0.199407949	0.2004089454	0.20139948	0.199407949	0.20139948	0.2004002272	0.2003999781	0.2014076999	0.1994266308	0.2004089454	0.2004089454	0.1994253854	0.2024169163	0.2024086963	0.20039948	0.2044091945	0.2023907618	0.1994174145	0.1984166672	0.1994174145	0.1994086963	0.1994086963	0.2014076999	0.1994086963	0.20139948	0.1994169163	0.2014169163	0.2014171654	-0.068676716	-0.068676716	-0.065676716	-0.064678959	-0.025676716	-0.026674099	-0.02767395	-0.025676716	-0.02767395	-0.027673875	-0.065671333	-0.064678959	-0.062668866	-0.026674099	-0.026674099	-0.064679183	-0.025682024	-0.061676641	-0.024671109	-0.064674024	-0.066676716	-0.064671333	-0.064676865	-0.064671333	-0.027671632	-0.027671632	-0.065669015	-0.027671632	-0.062663408	-0.063674174	-0.063669165	-0.026679407	0.141	0.141	0.14	0.14	0.137	0.137	0.138	0.137	0.138	0.137	0.141	0.14	0.14	0.137	0.137	0.141	0.138	0.142	0.137	0.142	0.142	0.139	0.14	0.139	0.137	0.137	0.141	0.137	0.141	0.14	0.141	0.138
FLQS30JCGRWV	0.000468064699998	0.000468064699998	0.000456575399998	-0.000533531099997	0.0004677455	0.000468064699998	0.0024559372	0.0004677455	0.0024559372	0.000457213699999	0.000456575399998	-0.000533531099997	0.0034920005	0.000468064699998	0.000468064699998	0.0014894473	0.000477958100003	0.0004674264	0.002455618	0.000468064699998	0.0054450862	0.0024795539	0.0014782773	0.0024795539	-0.0015325736	-0.0015325736	0.0024664689	-0.0015325736	0.001457852	-0.000520765300003	0.001479873	0.0034792347	-0.050058883	-0.050058883	-0.052058307	-0.0530678	-0.05205917	-0.05104939	-0.051047664	-0.05205917	-0.051047664	-0.052048815	-0.05104076	-0.0530678	-0.049028679	-0.05104939	-0.05104939	-0.048068088	-0.051067225	-0.053058307	-0.050037596	-0.052048815	-0.05105917	-0.051038747	-0.051061471	-0.051038747	-0.05004076	-0.05004076	-0.05202983	-0.05004076	-0.088997037	-0.050050541	-0.049030693	-0.049069813	0.052	0.052	0.053	0.052	0.053	0.053	0.054	0.053	0.054	0.0530000000001	0.052	0.052	0.054	0.053	0.053	0.053	0.053	0.053	0.053	0.053	0.054	0.054	0.053	0.054	0.052	0.052	0.054	0.052	0.056	0.052	0.053	0.054
FLQS30J0GRWV	-0.1143413794	-0.1143413794	-0.112344505	-0.111341558	-0.1123413794	-0.1113411115	-0.080341558	-0.1123413794	-0.080341558	-0.1133444157	-0.1113444157	-0.111341558	-0.0803320027	-0.1113411115	-0.1113411115	-0.0803320027	-0.0803353962	-0.1123414687	-0.078341558	-0.0783380752	-0.1123476306	-0.078335039	-0.0793353962	-0.078335039	-0.1123412901	-0.1123412901	-0.080338611	-0.1123412901	-0.0783409329	-0.1123381645	-0.079334771	-0.0803352176	0.043268614	0.043268614	0.044268556	0.006268382	0.044268788	0.00926479200001	0.00826450299999	0.044268788	0.00826450299999	0.010264676	0.009262939	0.006268382	0.00826039099999	0.00926479200001	0.00926479200001	0.010268324	0.01026844	0.045268788	0.010262476	0.011264676	0.00626647100003	0.00726236	0.00626681899999	0.00726236	0.00826293899999	0.00826293899999	0.00826079700002	0.00826293899999	0.040258133	0.042266703	0.00626259200001	0.00526849800002	-0.012	-0.012	-0.011	-0.00799999999998	-0.012	-0.00799999999998	0.00399999999996	-0.012	0.00399999999996	-0.00900000000001	-0.00800000000004	-0.00799999999998	0.00399999999996	-0.00799999999998	-0.00799999999998	0.00400000000002	0.00400000000002	-0.012	0.00399999999996	0.005	-0.00799999999998	0.005	0.00400000000002	0.005	-0.00900000000001	-0.00900000000001	0.00399999999996	-0.00900000000001	0.00200000000001	-0.0120000000001	0.005	0.005
FLQS30HZGRWY	0.0706170714	0.0706170714	0.071612621	0.0676164533	0.0706169478	0.070617195	0.0706122501	0.0706169478	0.0706122501	0.0706128682	0.0706127446	0.0676164533	0.0696263431	0.070617195	0.070617195	0.071625725	0.0706212745	0.0696170714	0.0706123737	0.0706174422	0.0706081706	0.0706213982	0.0706213982	0.0706213982	0.071617195	0.071617195	0.0676164533	0.071617195	0.0686129918	0.0696212745	0.0736221399	0.0696211509	-0.079178408	-0.079178408	-0.077178408	-0.085189867	-0.078177879	-0.077171356	-0.074171532	-0.078177879	-0.074171532	-0.07917118	-0.076164304	-0.085189867	-0.073159015	-0.077171356	-0.077171356	-0.078183873	-0.038190925	-0.039184049	-0.078164304	-0.040177879	-0.03718546	-0.040164656	-0.041183168	-0.040164656	-0.041170827	-0.041170827	-0.039164833	-0.041170827	-0.04014544	-0.075170827	-0.073158486	-0.079184402	0.036	0.036	0.036	0.035	0.036	0.0360000000001	0.035	0.036	0.035	0.035	0.035	0.035	0.035	0.0360000000001	0.0360000000001	0.036	0.033	0.032	0.036	0.033	0.032	0.033	0.033	0.033	0.0330000000001	0.0330000000001	0.032	0.0330000000001	0.032	0.035	0.036	0.035
FLQS30H6GRWV	-7.14106000004e-05	-7.14106000004e-05	-0.033014864	-0.0310682692	-0.0310729814	0.000927018600002	-0.0330132932	-0.0310729814	-0.0330132932	0.0019788531	-0.0340180054	-0.0310682692	-0.000189216199999	0.000927018600002	0.000927018600002	-0.0341829333	-0.0321232451	0.0019285894	-0.0330132932	-7.61229000013e-05	-0.0329614588	-0.0361295281	-0.0321248158	-0.0361295281	0.000925447900002	0.000925447900002	-0.0330682692	0.000925447900002	-0.0310180054	0.000872042699999	-0.0361279573	-0.0321279573	0.00519505099999	0.00519505099999	0.00619506699999	0.00319557399999	0.00419509700001	0.00319451299998	0.000194497999985	0.00419509700001	0.000194497999985	0.00219448199999	0.003194052	0.00319557399999	0.00419348299999	0.00319451299998	0.00319451299998	0.00719560499999	0.00119557400001	0.001195021	0.00319395999998	0.00119448199999	0.00519511299998	0.000193989999985	0.00519520500001	0.000193989999985	0.00319406700001	0.00319406700001	0.00219360600002	0.00319406700001	0.004192437	0.00519462099999	0.039194159	0.00219563600001	0.049	0.049	0.037	0.037	0.0369999999999	0.05	0.037	0.0369999999999	0.037	0.05	0.037	0.037	0.05	0.05	0.05	0.036	0.037	0.05	0.037	0.05	0.037	0.036	0.037	0.036	0.05	0.05	0.037	0.05	0.0369999999999	0.05	0.032	0.037
FLQS30GQGRWV	2.4550270495	2.4550270495	2.4031259523	2.371602956	2.3718215152	2.3708943682	2.3681259523	2.3718215152	2.3681259523	2.4074902175	2.3682716584	2.371602956	2.3704312002	2.3708943682	2.3708943682	2.3759940819	2.3774442251	2.3707486621	2.3681259523	2.3698943682	2.3667218016	2.3757356373	2.3764442251	2.3757356373	2.3708943682	2.3708943682	2.3738943682	2.3708943682	2.3672716584	2.3735170781	2.3747356373	2.3766627842	0.105423162	0.105423162	0.104423714	0.10643282	0.107424817	0.110415711	0.110414056	0.107424817	0.110414056	0.07140495	0.111407157	0.10643282	0.114395844	0.110415711	0.110415711	0.106432544	0.106432268	0.10842399	0.113404674	0.113415711	0.10542399	0.108404674	0.108426197	0.108404674	0.111407709	0.111407709	0.110398603	0.111407709	0.111376528	0.109415987	0.110408537	0.105433647	0.124	0.124	0.107	0.093	0.092	0.093	0.092	0.092	0.092	0.11	0.092	0.093	0.09	0.093	0.093	0.093	0.0940000000001	0.092	0.092	0.092	0.093	0.0940000000001	0.094	0.0940000000001	0.092	0.092	0.094	0.092	0.092	0.092	0.093	0.0940000000001
FLQS30GCGRWY	0.0419882498	0.0419882498	0.042988418	0.0829894275	0.0839895957	0.0419883171	0.0389869375	0.0839895957	0.0389869375	0.0429885863	0.0049858608	0.0829894275	0.0419908744	0.0419883171	0.0419883171	0.0409907061	0.0409894275	0.0419882161	0.0389869712	0.0419883844	0.0409857935	0.0419895957	0.0399893938	0.0419895957	0.0839897303	0.0839897303	0.0409882161	0.0839897303	0.0369871058	0.0399894611	0.0399894948	0.0419894948	0.041503141	0.041503141	0.041502857	0.040511362	0.040503141	0.040492084	0.00448046100001	0.040503141	0.00448046100001	0.041491517	0.041483579	0.040511362	0.037471389	0.040492084	0.040492084	0.040511929	0.040511645	0.03950144	0.040479894	0.039491234	0.040502857	0.039482162	0.040505125	0.039482162	0.037483296	0.037483296	0.038474224	0.037483296	0.041441339	0.040494636	0.041475075	0.039513063	0.005	0.005	0.005	0.02	0.02	0.00500000000005	0.00599999999997	0.02	0.00599999999997	0.005	-0.00999999999999	0.02	0.005	0.00500000000005	0.00500000000005	0.00400000000002	0.00400000000002	0.005	0.00400000000002	0.005	0.005	0.005	0.00500000000005	0.005	0.0210000000001	0.0210000000001	0.00400000000002	0.0210000000001	0.00300000000004	0.00400000000002	0.00400000000002	0.00400000000002
FLQS30G5GRWY	0.1741676067	0.1741676067	0.1771662678	0.1781676461	0.176167528	0.1761676067	0.173166071	0.176167528	0.173166071	0.1771663466	0.1761662678	0.1781676461	0.1381706388	0.1761676067	0.1761676067	0.1761704813	0.1731689849	0.1781676067	0.173166071	0.1751676855	0.1781647715	0.1741691031	0.1751690637	0.1741691031	0.1741676067	0.1741676067	0.1721674492	0.1741676067	0.1751661891	0.1751689456	0.1731690637	0.1711689062	0.010669357	0.010669357	-0.027330353	0.011679343	-0.027330932	-0.028336432	0.012664002	-0.027330932	0.012664002	0.011663713	0.010659082	0.011679343	0.00665358200001	-0.028336432	-0.028336432	0.011674278	0.011673844	0.00967398799997	0.011657634	0.010663858	-0.025330209	0.011658792	0.00966935700001	0.011658792	0.00865922600002	0.00865922600002	0.011654306	0.00865922600002	-0.027356694	0.011664581	0.011654595	-0.026325577	0.0530000000001	0.0530000000001	0.057	0.055	0.057	0.057	0.053	0.057	0.053	0.054	0.054	0.055	0.039	0.057	0.057	0.053	0.053	0.054	0.052	0.053	0.057	0.0530000000001	0.053	0.0530000000001	0.0530000000001	0.0530000000001	0.053	0.0530000000001	0.056	0.054	0.053	0.055
FLQS30E9GRWY	-0.0692208255	-0.0692208255	-0.0712276408	-0.0722212149	-0.0712206308	-0.071220436	-0.1002268619	-0.0712206308	-0.1002268619	-0.0702270566	-0.0692270566	-0.0722212149	-0.1032060266	-0.071220436	-0.071220436	-0.0672068055	-0.0702143996	-0.0712206308	-0.0682202413	-0.0712198519	-0.0692272513	-0.0692138155	-0.1032138155	-0.0692138155	-0.0702202413	-0.0702202413	-0.1022202413	-0.0702202413	-0.0702208255	-0.1022136208	-0.0682132313	-0.0702140102	0.001199523	0.001199523	0.00219955600002	-0.036800511	0.00219958099999	-0.000800779999992	-0.032801107	0.00219958099999	-0.032801107	-0.000800771000002	-0.038801376	-0.036800511	-0.034801695	-0.000800779999992	-0.000800779999992	0.00319979100001	0.00219977500001	-0.037800822	-0.032801443	-0.000800822000002	0.00419955600003	-0.033801418	0.00119960700002	-0.033801418	0.000198951000016	0.000198951000016	0.000198674000018	0.000198951000016	0.00419804399999	0.00119927099999	0.004198691	0.00319984199999	-0.185	-0.185	-0.185	-0.182	-0.185	-0.185	-0.194	-0.185	-0.194	-0.184	-0.181	-0.182	-0.195	-0.185	-0.185	-0.184	-0.184	-0.182	-0.181	-0.185	-0.184	-0.182	-0.198	-0.182	-0.185	-0.185	-0.197	-0.185	-0.185	-0.197	-0.185	-0.185
FLQS30DZGRWV	-0.0798409729	-0.0798409729	-0.1168691229	-0.1178420989	-0.1178409729	-0.1178402222	-0.1148556109	-0.1178409729	-0.1148556109	-0.1658683722	-0.0768533589	-0.1178420989	-0.0758113216	-0.1178402222	-0.1178402222	-0.1148143242	-0.0788285869	-0.0778413482	-0.1158559862	-0.1158394716	-0.1208679969	-0.0788259596	-0.1158274609	-0.0788259596	-0.1178402222	-0.1178402222	-0.1158413482	-0.1178402222	-0.1138533589	-0.1168267102	-0.1188252089	-0.0788270856	0.059288095	0.059288095	0.020288174	0.019290547	0.020288253	0.023285485	0.057284853	0.020288253	0.057284853	0.024285485	-0.019720209	0.019290547	0.023279633	0.023285485	0.023285485	0.019290863	0.020290784	0.021288095	0.024282085	0.02328509	0.021288174	0.022282401	0.021288807	0.022282401	0.023283034	0.023283034	0.023280424	0.023283034	0.023274176	0.022285802	0.023280345	0.020291021	-0.093	-0.093	-0.104	-0.104	-0.105	-0.104	-0.106	-0.105	-0.106	-0.123	-0.086	-0.104	-0.0890000000001	-0.104	-0.104	-0.103	-0.09	-0.089	-0.104	-0.104	-0.105	-0.089	-0.104	-0.089	-0.105	-0.105	-0.104	-0.105	-0.103	-0.105	-0.105	-0.089
FLQS30D5GRWQ	-0.0681852416	-0.0681852416	-0.0631861286	-0.0621851862	-0.063185103	-0.0641851585	-0.0621860177	-0.063185103	-0.0621860177	-0.0661861563	-0.0651861286	-0.0621851862	-0.0651831074	-0.0641851585	-0.0641851585	-0.0671832737	-0.0681843269	-0.0661852139	-0.0641860454	-0.0621850753	-0.0631869601	-0.0661841606	-0.0651842161	-0.0661841606	-0.0651851585	-0.0651851585	-0.0651850753	-0.0651851585	-0.0651860177	-0.0641841606	-0.0631841606	-0.0651842161	0.00537342600001	0.00537342600001	0.00437351299999	0.00637654600001	-0.031626054	0.006370914	0.00437039400001	-0.031626054	0.00437039400001	0.00437065400001	-0.030631946	0.00637654600001	0.004364329	0.006370914	0.006370914	0.00937645900001	0.00937628600002	-0.0266264	0.00436710099999	-0.027629086	0.003373686	-0.029632639	-0.028625447	-0.029632639	-0.027631512	-0.027631512	-0.026634545	-0.027631512	0.039361729	-0.028628566	-0.029634545	-0.029623195	-0.149	-0.149	-0.146	-0.147	-0.144	-0.147	-0.146	-0.144	-0.146	-0.148	-0.144	-0.147	-0.148	-0.147	-0.147	-0.148	-0.149	-0.146	-0.147	-0.144	-0.147	-0.145	-0.145	-0.145	-0.145	-0.145	-0.145	-0.145	-0.15	-0.145	-0.145	-0.145
FLQS30CMGRWQ	0.0541208787	0.0541208787	0.0561313207	0.0561195314	0.0561191945	0.0231198682	0.0531299733	0.0561191945	0.0531299733	0.0231309839	0.0551313207	0.0561195314	0.0540956159	0.0231198682	0.0231198682	0.0530973001	0.0201097631	0.054120205	0.0541296365	0.0521195314	0.0551414258	0.0541090894	0.0541080789	0.0541090894	0.0551198682	0.0551198682	0.0561178472	0.0551198682	0.0531309839	0.0541080789	0.0541087525	0.0531090894	-0.013262609	-0.013262609	-0.011261636	-0.00925336600002	-0.013261636	-0.010270149	-0.00926966200001	-0.013261636	-0.00926966200001	-0.011270635	-0.010278662	-0.00925336600002	0.020720365	-0.010270149	-0.010270149	-0.015253853	0.02575539	0.022746147	-0.010278662	0.023738607	-0.01026115	-0.011278662	0.02174785	-0.011278662	0.022730094	0.022730094	0.017722068	0.022730094	-0.012303471	0.021739094	0.022723041	-0.012253123	-0.078	-0.078	-0.078	-0.078	-0.078	-0.091	-0.078	-0.078	-0.078	-0.09	-0.078	-0.078	-0.081	-0.091	-0.091	-0.078	-0.094	-0.08	-0.078	-0.081	-0.078	-0.079	-0.081	-0.079	-0.081	-0.081	-0.08	-0.081	-0.079	-0.081	-0.081	-0.079
FLQS30BWGRWY	0.0201493397	0.0201493397	0.0231420937	0.0221489256	0.0231497537	0.0231495467	0.0561493397	0.0231497537	0.0561493397	0.0221425078	0.0221420937	0.0221489256	0.0231650738	0.0231495467	0.0231495467	0.0241640386	0.0231563786	0.0241495467	0.0561495467	0.0241499608	0.0571425078	0.0651656949	0.0591638316	0.0651656949	0.0231493397	0.0231493397	0.0571565856	0.0231493397	0.0571491327	0.0231567927	0.0571636246	0.0571642457	-0.013644721	-0.013644721	-0.013645806	-0.015656657	-0.015646891	-0.018632061	-0.016630975	-0.015646891	-0.016630975	-0.016632061	-0.016621209	-0.015656657	-0.01860457	-0.018632061	-0.018632061	-0.052641827	-0.053641465	-0.054630252	-0.015618315	-0.017631699	-0.013646168	-0.019617953	-0.016649061	-0.019617953	-0.017621932	-0.017621932	-0.016609996	-0.017621932	-0.015582867	-0.015635316	-0.055610719	-0.014658828	0.232	0.232	0.234	0.234	0.233	0.235	0.248	0.233	0.248	0.234	0.234	0.234	0.234	0.235	0.235	0.237	0.237	0.237	0.247	0.234	0.248	0.251	0.248	0.251	0.234	0.234	0.247	0.234	0.247	0.234	0.251	0.247
FLQS30BJGRWV	0.000860400800001	0.000860400800001	-0.0351675232	-0.0011411506	-0.0031403749	-0.0341388236	-0.0321636448	-0.0031403749	-0.0321636448	-0.0011659718	-0.0011675232	-0.0011411506	0.000914697300001	-0.0341388236	-0.0341388236	-0.038086854	0.0038859977	-0.0011395992	-0.0331636448	-0.0311372722	-0.0341915688	-0.000114002300002	-0.0341147779	-0.000114002300002	-0.000139599200001	-0.000139599200001	-0.0351388236	-0.000139599200001	-0.0351682988	-0.0351140023	-0.0341140023	-0.000112450900001	-0.055105604	-0.055105604	-0.049105815	-0.054109305	-0.01810994	-0.048102537	-0.016102008	-0.01810994	-0.016102008	-0.050102431	-0.052099046	-0.054109305	-0.052094287	-0.048102537	-0.048102537	-0.015112584	-0.01811269	-0.018109623	-0.0500982	-0.012105815	-0.051105921	-0.052098095	-0.014110575	-0.052098095	-0.016103065	-0.016103065	-0.010099046	-0.016103065	-0.048087307	-0.049102642	-0.014098835	-0.0171092	-0.072	-0.072	-0.086	-0.072	-0.076	-0.085	-0.087	-0.076	-0.087	-0.072	-0.072	-0.072	-0.071	-0.085	-0.085	-0.089	-0.073	-0.076	-0.085	-0.087	-0.085	-0.0719999999999	-0.088	-0.0719999999999	-0.075	-0.075	-0.088	-0.075	-0.086	-0.086	-0.088	-0.075
FLQS30AEGRWV	-0.0482823449	-0.0482823449	-0.0482171857	-0.0492703419	-0.0472789155	-0.0462823449	-0.0152137563	-0.0472789155	-0.0152137563	-0.0132189004	-0.0482171857	-0.0492703419	-0.048409234	-0.0462823449	-0.0462823449	-0.0474058045	-0.0133989457	-0.0482737714	-0.0482120416	-0.0482823449	-0.0151554559	-0.0493440747	-0.0473389306	-0.0493440747	-0.0492772008	-0.0492772008	0.0315873366	-0.0492772008	-0.048227474	-0.0493389306	-0.0114143781	-0.0134040898	0.03526739	0.03526739	0.036267136	0.03627602	0.035268405	0.034259267	0.03625749	0.035268405	0.03625749	0.035258252	-0.00575875499999	0.03627602	0.032240229	0.034259267	0.034259267	0.034275259	0.035275259	0.03526739	0.035248352	0.033258252	0.039267898	0.034249367	0.034269421	0.034249367	0.034251906	0.034251906	0.03224226	0.034251906	0.034222207	0.036260282	0.03524226	0.037277036	-0.046	-0.046	-0.047	-0.046	-0.046	-0.046	-0.034	-0.046	-0.034	-0.034	-0.044	-0.046	-0.046	-0.046	-0.046	-0.046	-0.034	-0.046	-0.047	-0.046	-0.034	-0.047	-0.046	-0.047	-0.046	-0.046	-0.015	-0.046	-0.047	-0.0459999999999	-0.033	-0.033
FLQS309TGRWY	0.1110258896	0.1110258896	0.1109846945	0.109018301	0.1470616642	0.1460638324	0.1460172169	0.1470616642	0.1460172169	0.1470269736	0.0709868627	0.109018301	0.1471462224	0.1460638324	0.1460638324	0.109139718	0.1110616642	0.1460616642	0.147018301	0.1090258896	0.1469803582	0.1461039433	0.145099607	0.1461039433	0.1450638324	0.1450638324	0.1470573279	0.1450638324	0.1440248055	0.1451017752	0.1441061115	0.1110649164	-0.0614556	-0.0614556	-0.0624556	-0.022458637	-0.061455701	-0.060451956	-0.059451551	-0.061455701	-0.059451551	-0.059452057	-0.061448818	-0.022458637	-0.062444769	-0.060451956	-0.060451956	-0.06045894	-0.059458738	-0.062455296	-0.062447502	-0.06445145	-0.0624556	-0.063448312	-0.062456207	-0.063448312	-0.063448919	-0.063448919	-0.062445579	-0.063448919	-0.101433533	-0.062452361	-0.062445376	-0.061459244	-0.121	-0.121	-0.121	-0.125	-0.107	-0.107	-0.108	-0.107	-0.108	-0.106	-0.136	-0.125	-0.107	-0.107	-0.107	-0.122	-0.12	-0.107	-0.107	-0.121	-0.107	-0.107	-0.108	-0.107	-0.108	-0.108	-0.107	-0.108	-0.105	-0.107	-0.108	-0.121
FLQS309QGRWV	0.0169881632	0.0169881632	-0.0169711233	0.0559672249	-0.01699148	0.0599631535	-0.0189903168	-0.01699148	-0.0189903168	-0.0169722865	-0.0179717049	0.0559672249	0.0139457049	0.0599631535	0.0599631535	-0.024051387	-0.0210292854	0.0589637351	0.0110102648	0.0589625719	0.0160288767	0.0149672249	0.0589433784	0.0149672249	-0.01999148	-0.01999148	0.0119893265	-0.01999148	0.0120067751	0.0569422152	-0.0190141633	0.0129689697	-0.054847923	-0.054847923	-0.056847826	-0.020854613	-0.05784802	-0.02384802	-0.023844045	-0.05784802	-0.023844045	-0.059844239	-0.058841233	-0.020854613	-0.055837743	-0.02384802	-0.02384802	-0.05485122	-0.020854517	-0.025851123	-0.059840361	-0.022847923	-0.056848117	-0.057841039	-0.020851705	-0.057841039	-0.023844724	-0.023844724	-0.054838519	-0.023844724	-0.022830762	-0.020848214	-0.02384133	-0.055851414	-0.048	-0.048	-0.061	-0.036	-0.06	-0.033	-0.064	-0.06	-0.064	-0.061	-0.061	-0.036	-0.048	-0.033	-0.033	-0.063	-0.065	-0.035	-0.049	-0.034	-0.048	-0.049	-0.034	-0.049	-0.065	-0.065	-0.05	-0.065	-0.0530000000001	-0.035	-0.064	-0.049
FLQS309NGRWM	0.0145641022	0.0145641022	0.0175558896	0.0165648722	0.0145648722	0.0155653855	0.0185579428	0.0145648722	0.0185579428	0.0155564029	0.0155561462	0.0165648722	0.0185836073	0.0155653855	0.0155653855	-0.0164171627	0.0145730848	0.0155651288	0.0205584561	0.0165661554	0.0175481902	0.0175735981	0.0155738548	0.0175735981	0.0175653855	0.0175653855	0.0205669253	0.0175653855	-0.0124412873	0.0165738548	0.0175746247	0.0155735981	-0.032221505	-0.032221505	-0.07322197	-0.032229415	-0.033222203	-0.030214061	-0.033212665	-0.033222203	-0.033212665	-0.031214061	-0.031206383	-0.032229415	-0.03319638	-0.030214061	-0.030214061	-0.033229415	-0.071229182	-0.03222197	-0.034203592	-0.029213828	-0.033222436	-0.035204057	-0.035222901	-0.035204057	-0.031206616	-0.031206616	-0.031197543	-0.031206616	0.00482106799998	-0.033214526	-0.034197776	-0.032230346	-0.06	-0.06	-0.056	-0.059	-0.059	-0.06	-0.057	-0.059	-0.057	-0.059	-0.059	-0.059	-0.058	-0.06	-0.06	-0.071	-0.056	-0.059	-0.058	-0.059	-0.058	-0.058	-0.059	-0.058	-0.059	-0.059	-0.058	-0.059	-0.073	-0.059	-0.058	-0.059
