SN	Distance_X_LOGO_Battery_Rigth1	Distance_X_LOGO_Battery_Rigth2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Rigth1	Distance_Y_LOGO_Battery_Rigth2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Rigth1	Angle_Battery_Rigth2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS3084GRWM	0.0677543897	0.0117587527	0.0187714625	0.0617521133	0.0207695655	-0.023215638	0.1687934675	-0.0062097574	0.0987820856	0.0067399726	-0.0112473176	0.0107669097	0.0897803783	-0.0702393503	-0.10023954	0.0267234689	-0.0352456103	-0.0292408679	0.0257542	0.0347390241	0.0767100003	-0.0522283478	-0.0202412473	0.0247509751	0.0147325744	0.2107536309	0.0967551485	0.030740352	0.0987530618	0.039736558	0.0497354199	0.0927371271	-0.137056853	0.187931376	-0.00405048200001	-0.07705239	-0.138059375	-0.204059214	0.00294026899999	0.165947707	0.064948321	0.242937359	-0.130052617	0.192940883	0.059950455	-0.014053684	-0.18704699	-0.321045438	-0.135051841	-0.07005556	0.114941013	0.176932702	-0.250054848	0.196929889	-0.125054137	-0.266064258	-0.016066619	-0.123052293	-0.133058729	-0.134053361	0.123934125	0.237935645	0.17093904	0.111937391	0.038	-0.031	-0.000999999999976	0.026	0.018	0.00899999999996	0.059	-0.036	0.022	-0.042	0.00399999999999	-0.033	0.019	-0.037	-0.024	0.046	-0.00500000000002	-0.012	-0.015	-0.021	0.057	-0.059	0.0	0.038	-0.00200000000001	0.093	0.048	0.022	0.013	-0.027	-0.013	0.013
FLQS307KGRWV	-0.1214079333	-0.066405206	-0.009407093	-0.0544058258	-0.1304111013	-0.2994115008	-0.0844125889	-0.0074082225	-0.1214097928	-0.0604050958	-0.276408374	-0.0154078919	-0.1184102749	-0.0544081123	-0.0054074236	-0.0944033189	-0.2504097928	-0.00240621149999	-0.2534092969	-0.2444083052	-0.0064032638	0.1175946012	-0.2724081812	-0.1764068176	-0.113404476	-0.064409352	-0.0774105366	-0.1884076165	-0.1784093933	-0.300408925	-0.054407341	-0.2554090076	0.125777957	-0.153219804	-0.056230552	0.198778135	-0.188226031	-0.080222109	-0.444227162	-0.20222951	0.124772883	0.064779021	-0.134230663	-0.055229112	0.053770069	0.115770135	0.173774899	-0.059229843	-0.202228735	0.062778401	-0.193227671	0.121782123	0.062776362	0.00177842299999	-0.08422417	0.062783143	0.135782301	0.053774345	-0.187225167	-0.068225921	-0.007224259	-0.115227915	-0.115230042	-0.174227472	0.00299999999999	0.065	0.075	0.02	0.044	-0.041	0.098	0.096	0.00200000000001	0.036	-0.023	0.072	0.014	0.032	0.043	0.04	-0.00399999999996	0.06	-0.006	-0.046	0.059	0.118	-0.029	-0.011	0.005	0.036	0.065	0.00299999999999	-0.001	-0.036	0.064	-0.01
FLQS3072GRWV	-0.1155920353	-0.0755949279	-0.2745862872	-0.1535916645	-0.2175801683	-0.0405807987	-0.0155836913	-0.2085834688	-0.0335903294	-0.1075973755	-0.0745944458	-0.0215919611	-0.0345843217	-0.0495924432	-0.1625957808	-0.1105982284	0.0854074826	-0.0245912195	-0.3665872885	-0.1605948166	-0.2155985993	0.0504077422	-0.1835932962	-0.2415911824	-0.0645985251	-0.1555895136	-0.5345774982	-0.0945898844	-0.0435892169	-0.1555966709	-0.2065947796	-0.2545951504	0.129248786	-0.121729813	0.085230265	0.149284591	-0.046741474	-0.031732283	0.081269638	0.083221074	0.144243847	-0.10974463	0.247247139	0.143232186	0.083218193	-0.144756976	0.064238771	0.128233146	0.142243572	-0.213754781	0.017241515	0.081307639	0.204290216	0.072277595	0.017245219	-0.111702788	-0.059701827	0.009253587	-0.32173681	0.08425098	0.020277458	0.078254685	0.256274439	0.134282122	-0.005	0.045	-0.065	-0.024	-0.023	0.047	0.041	-0.038	0.026	0.031	-0.006	0.031	0.034	0.06	-0.016	-0.00299999999999	0.074	0.079	-0.092	-0.018	-0.056	0.07	-0.018	-0.023	0.042	-0.00500000000002	-0.114	0.00800000000001	0.038	-0.016	-0.06	-0.063
FLQS305NGRWM	-0.0743390427	0.0509578876	-0.0394429683	0.1328579211	0.1685016048	-0.019541945	-0.0738962818	0.0985877145	-0.0244736511	0.1059272048	-0.0893311245	0.0665580215	-0.1426884306	0.0335778169	-0.1994172343	0.0358806857	0.0295847452	0.0546134485	0.0425698987	0.1037035173	0.0408787062	0.109739149	0.1059430411	0.0368015043	0.1540816085	0.1706312643	0.3574926969	0.1016401722	0.1666253257	-0.1963499301	-0.0752341273	0.1428737573	-0.209163524	0.158850701	-0.307283769	0.088857411	0.029838086	-0.039163524	0.147837012	-0.298253439	0.018755955	-0.10316755	0.227890961	0.085765349	0.014736898	0.025740119	-0.300233578	0.145756223	-0.229241898	-0.103193585	0.019784942	0.215871368	0.214866805	-0.231172918	0.163908408	0.349952694	-0.048147957	0.182852043	0.503927196	0.32282225	0.102894451	-0.237205395	-0.180164061	0.251945984	0.084	0.083	0.112	0.127	0.15	0.082	0.034	0.167	0.072	0.142	0.017	0.101	0.025	0.095	0.046	0.079	0.129	0.122	0.099	0.097	0.072	0.162	0.106	0.052	0.155	0.13	0.161	0.082	0.138	0.038	0.079	0.109
FLQS305DGRWM	-0.1715417133	0.0595490926	-0.1245660598	0.0694933808	-0.0555800974	-0.2356015925	-0.1106531369	-0.2375985218	-0.1685976444	-0.0455092513	-0.1795257016	-0.1115643051	0.1234319662	-0.1765588216	-0.0464925816	-0.1714930203	-0.1765592603	-0.0484996004	-0.0025513642	-0.1755335978	-0.0574680158	-0.081525921	0.1305078571	-0.0555388619	-0.1144721832	-0.0555509255	-0.3045958897	0.06249031	0.0014749564	-0.0505053032	-0.1655182441	-0.1185173668	-0.32774492	0.290253139	0.07225584	0.321253899	0.057254279	0.00125425499999	-0.000745352999985	-0.32174369	-0.075743483	-0.193745193	0.127254314	-0.053743815	-0.05374359	-0.195743916	0.064255063	-0.247743257	-0.064744314	-0.12374581	-0.00174527600001	-0.238745401	0.122254006	-0.281745798	0.317253293	0.126252967	0.260252432	0.056254896	-0.145745917	-0.067745406	-0.052745484	-0.005745484	0.118254356	-0.055745656	-0.055	-0.048	-0.092	-0.048	-0.061	-0.128	-0.076	-0.083	-0.09	-0.022	-0.122	-0.069	0.026	-0.076	-0.059	-0.066	-0.094	-0.034	-0.032	-0.069	-0.072	-0.025	-0.0230000000001	-0.072	-0.114	-0.061	-0.135	0.00400000000002	-0.023	-0.051	-0.116	-0.072
FLQS3057GRWM	0.1049493302	0.0931194875	0.1959939689	-0.1820661386	0.0768901067	-0.1001779562	0.0218202759	-0.1491125451	0.2459064594	-0.2089923301	0.1790982731	-0.0990763039	0.2339166247	-0.0390661386	-0.0379865846	0.0880934114	-0.0430679065	0.0270240226	0.0209493302	-0.0950148705	0.1481455635	-0.1590542055	-0.0920352009	0.0220315361	0.069125675	-0.1531037058	0.1329091112	0.02600546	0.0550421433	0.0220112056	-0.0900108928	0.0250156253	0.086480487	-0.242500422	0.395541578	-0.131595877	0.076545942	-0.100517877	0.216695397	-0.245672241	-0.00558442200001	-0.310530968	0.186472305	0.071400305	-0.119646605	0.074412305	0.067407396	0.081387214	0.062411759	-0.171477513	-0.048557695	-0.231483513	0.017574851	-0.181479149	0.127461396	0.148748852	0.349869398	0.00242103200002	-0.039498786	0.124511578	0.027709579	0.142499578	-0.10555715	-0.111460604	-0.062	-0.022	-0.068	-0.15	-0.072	-0.121	-0.114	-0.12	0.00799999999998	-0.135	-0.046	-0.144	0.019	-0.12	-0.118	-0.069	-0.12	-0.059	-0.078	-0.1	-0.036	-0.133	-0.149	-0.106	-0.114	-0.157	-0.034	-0.1	-0.075	-0.105	-0.116	-0.068
FLQS3052GRWY	-0.2951825785	-0.1691059075	0.1408587287	0.1089128144	-0.2312339896	0.0708296057	-0.1152800516	0.0208043459	-0.1762229942	0.1169472867	-0.1501332476	-0.0481781209	0.0688197989	0.3178685355	-0.2351528611	0.0109383714	-0.1141498893	0.00585486550001	-0.1091537526	0.0368299028	-0.1201017471	-0.1812194281	0.1429134088	-0.1000868884	0.1289472867	-0.1171430543	-0.0062203196	-0.0521540498	0.1958614033	-0.3451489978	-0.0471332476	0.0598872575	-0.086413153	-0.184406098	0.240593047	-0.013407381	0.047597749	0.111583962	0.050591123	0.336590802	-0.01037553	0.177566967	0.057598284	0.241586954	0.055617095	0.182610362	0.107586847	0.052610148	-0.264390066	0.112577976	-0.06940706	-0.040421276	0.180573487	0.116577442	-0.01440535	-0.141459647	0.183559058	-0.018398189	0.109581076	0.10159807	0.058583427	-0.342404709	-0.056409198	0.112580007	-0.113	-0.048	0.02	0.042	-0.106	0.00900000000001	-0.059	-0.043	-0.075	0.018	-0.073	-0.058	0.016	0.1	-0.115	-0.00700000000003	-0.014	-0.017	-0.039	0.017	-0.079	-0.095	0.056	-0.025	0.023	-0.05	-0.022	-0.04	0.068	-0.097	-0.016	0.00399999999999
FLQS304WGRWM	0.4458278586	0.5316284296	0.5260958322	0.5091762243	0.5082818625	0.5125598851	0.5625415856	0.2589569446	0.6885900321	0.3146804732	0.6287021224	0.5448312083	0.6314660943	0.686794362	0.8205949329	0.3726518773	0.5108312083	0.5080656852	0.6297374176	0.3343790029	0.5276518773	0.3744325977	0.7947356191	0.5984174005	0.6260940337	0.6249116004	0.571449346	0.4475598851	0.5659484467	0.3870020415	0.4450154401	0.5658312083	-0.227937162	0.1761466	-0.338981507	-0.163921933	0.033094193	-0.161906479	-0.151918797	0.029017149	0.03601267	-0.095898193	0.103107182	-0.410979491	-0.10797434	0.034012222	-0.087964262	-0.213971653	-0.275971653	-0.216932235	-0.090949928	-0.028920813	0.039091057	0.032096656	-0.34195396	0.30919296	-0.08687938	-0.02594097	-0.026896625	0.085065077	-0.305932459	-0.338953736	-0.283950152	-0.095877588	0.011	-0.012	0.06	0.028	0.001	0.029	0.048	-0.102	0.074	-0.061	0.038	0.077	0.07	0.073	0.144	-0.021	0.045	0.035	0.067	-0.062	0.00599999999997	-0.055	0.169	-0.00199999999995	0.064	0.055	0.034	-0.032	0.071	0.00200000000001	0.019	0.041
FLQS3047GRWM	-0.0465647353	0.1215472789	-0.194578295	-0.1155578573	-0.2025920511	-0.1245981431	-0.0166122923	-0.3366183843	-0.2486079689	-0.0595146237	-0.076542529	-0.627651399	-0.0606156331	0.2524558989	-0.1635441011	0.0085248761	0.0174558989	-0.0315309345	-0.1885769193	-0.0665503896	-0.1245142307	-0.6276480582	-0.1335578573	0.0694718167	0.5015934603	-0.2235885138	-0.1946069863	-0.1815759368	-0.00256532489999	-0.0675372231	-0.1285372231	-0.30758478	-0.062256727	-0.016315198	-0.142239095	-0.014256727	-0.636257505	-0.076265543	-0.198274099	-0.220220685	-0.026216406	-0.136279285	0.321708658	-0.273220685	-0.021232872	0.692684284	-0.073247651	-0.414252967	0.498675209	0.045717603	-0.08424817	-0.022279415	0.181686877	-0.089264894	-0.152252189	0.005669504	0.131675209	0.082741458	-0.340260616	0.029743792	0.148718511	-0.266252189	-0.339238576	-0.093261913	-0.061	0.00100000000003	-0.11	-0.096	-0.045	-0.091	-0.03	-0.158	-0.149	-0.057	-0.127	-0.27	-0.073	-0.045	-0.108	0.011	-0.114	-0.071	-0.116	-0.075	-0.127	-0.296	-0.084	-0.024	0.134	-0.154	-0.083	-0.13	-0.073	-0.041	-0.056	-0.164
FLQS303BGRWM	-0.073030341	0.0030116998	0.0239570951	0.0300218476	-0.1631366511	0.1339034568	0.069846436	0.2139387324	-0.0460660998	0.067060989	0.0400286128	0.0629938204	-0.1411139394	0.0109918875	-0.1220066628	0.1031112447	0.1190145992	0.0200281295	0.0850435928	0.0690464922	0.0351315402	0.0129962365	0.0600271631	0.0220232973	0.0770812846	-0.2711018587	0.0859798068	0.1860740361	-0.0699883002	-0.0259704208	0.1170986808	0.0220353779	-0.213911967	-0.032939082	0.027110116	-0.08091001	-0.218899947	-0.090949983	-0.147935448	0.100092785	-0.166881777	0.14502402	-0.086893238	-0.149843761	-0.153848513	-0.093848233	-0.043890443	-0.147847954	-0.025919235	-0.145919794	0.079069304	-0.151933211	-0.027944113	-0.211937125	-0.149888207	-0.153992752	-0.388914762	-0.15790442	-0.013037198	-0.093901065	-0.380954176	-0.153906097	-0.151896872	-0.151929298	-0.105	-0.1	-0.099	-0.081	-0.141	-0.037	-0.056	-0.032	-0.101	-0.099	-0.076	-0.059	-0.141	-0.087	-0.149	-0.042	-0.053	-0.076	-0.082	-0.055	-0.087	-0.07	-0.059	-0.074	-0.018	-0.194	-0.069	-0.016	-0.08	-0.094	-0.036	-0.075
FLQS3024GRWM	-0.0348729748	0.1171909688	0.291145402	0.1391450269	-0.0429061654	0.1430998351	0.151056331	-0.0549249172	0.1511125864	0.1801770925	0.1451529027	-0.0938922891	0.1491052732	-0.1028981022	0.2091570281	0.1411784051	0.202135276	0.0751379013	-0.0358913515	-0.1448984772	0.373197907	0.0151268377	0.2111587158	0.0771521526	-0.1948349086	0.1981397764	0.0851050856	0.3441716545	0.1561429642	0.2041482147	0.0951478397	0.3221710919	-0.126500744	-0.056500343	-0.063501515	0.248499788	-0.119500434	0.00449980799999	0.069500054	0.055498672	0.010498362	-0.082499783	0.002498557	-0.304501467	-0.053501638	-0.008501428	-0.00550100200002	0.123499367	-0.055501126	0.242500321	-0.170501165	-0.00550022799999	0.018500015	0.134500619	-0.057501022	0.194501461	0.037501127	0.010499208	0.062499959	0.29750071	0.137500885	0.059499411	0.108499264	0.00849999099999	-0.064	-0.011	0.061	-0.045	-0.067	-0.00899999999999	-0.015	-0.097	-0.00600000000003	0.018	-0.00799999999998	-0.063	0.00200000000001	-0.108	0.019	-0.027	0.024	-0.07	-0.057	-0.125	0.083	-0.079	0.027	-0.062	-0.151	0.013	-0.041	0.032	-0.022	0.00800000000001	-0.044	0.063
FLQS301GGRWM	-0.1714827098	0.0731760393	-0.2724449754	-0.1136188821	0.1424967823	-0.0514146237	0.1456764312	-0.1073219282	0.2844057274	0.1182621723	-0.037707476	0.2073901414	0.0876542827	-0.113472866	-0.0406705619	-0.0467648981	-0.2314277487	-0.0346459524	0.0273860398	0.0233277975	-0.0466623587	0.0204057274	0.079378657	-0.0275081396	0.027071039	0.0784442822	0.3194590478	0.0854787354	-0.1705540772	0.0743245162	-0.0415745851	-0.0875360303	-0.010058814	0.017934565	-0.177019809	-0.065045985	-0.117060676	-0.292055193	-0.070054158	-0.247018567	0.087956291	0.068934565	-0.13304526	-0.114026948	0.055959602	-0.008047123	-0.077045054	-0.073041536	-0.134041122	-0.135054262	-0.07405271	-0.298060159	-0.187045778	-0.122061504	-0.007056538	-0.070076299	-0.129064504	0.111937875	-0.115064297	0.032947497	-0.248061607	-0.061056538	-0.00505260600002	-0.031062952	-0.259	-0.163	-0.277	-0.227	-0.116	-0.171	-0.121	-0.199	-0.087	-0.151	-0.187	-0.09	-0.163	-0.236	-0.196	-0.199	-0.265	-0.186	-0.168	-0.139	-0.183	-0.165	-0.157	-0.192	-0.161	-0.174	-0.045	-0.16	-0.225	-0.152	-0.207	-0.222
FLQS301EGRWQ	0.3332318674	0.0912420833	0.1232163276	0.1532292774	-0.2218559034	0.4802143132	0.1851374778	0.3092193492	0.2592020829	0.1402256803	0.2472341696	0.1452164715	0.1431705717	0.1411938813	0.3212366156	0.0922456805	0.2022203565	0.3002317235	0.2592164715	0.1982092772	0.0142358962	0.0351992051	0.200219637	0.2132356084	0.4962737383	0.1872061117	0.0311796366	0.1952084139	0.0791907158	0.1402118672	0.4042495654	0.1932203565	0.027221429	-0.164752102	0.358253191	0.037290007	-0.23977809	0.102258004	-0.148790361	0.31524116	0.238215173	0.083247176	0.224271479	0.423285916	0.021178598	-0.035834876	0.153235867	-0.504831508	0.298277735	-0.041741996	0.077207233	0.216298669	-0.162735259	-0.160741996	0.484312144	0.111328506	-0.167717934	0.031215173	-0.05072419	0.144238754	-0.041760283	0.03122937	0.11524116	0.107280863	0.151	0.08	0.02	0.077	-0.038	0.201	0.117	0.101	0.091	0.065	0.089	0.02	0.076	0.083	0.129	0.129	0.06	0.148	0.115	0.071	0.049	0.057	0.033	0.091	0.244	0.092	0.04	0.079	0.058	0.072	0.168	0.083
FLQS300VGRWQ	-0.1664246911	-0.0483530888	0.00461364140001	-0.0163407935	-0.253462662	-0.175453983	-0.1805606632	-0.0934333702	-0.1074507283	0.034698624	0.0396751182	-0.0923993772	-0.2344868911	-0.1114492818	-0.0513473028	-0.1413248818	-0.1734500051	0.0546588449	-0.1124127574	0.1826776495	0.0617174286	-0.0544019086	-0.0493878051	-0.1113773179	-0.083314033	-0.0533939528	-0.0534210748	-0.1774098644	0.0106277449	0.0086620996	-0.1763859969	-0.113360683	-0.117222259	-0.00422296799999	-0.121221896	-0.063222225	-0.116222794	-0.012222796	-0.19222238	-0.00322252700001	0.057777958	-0.186222435	-0.197222215	0.175777464	-0.12222195	-0.06222195	0.035777679	-0.064222051	-0.007222168	-0.133222485	0.055777625	0.160777204	-0.133222551	-0.011222703	-0.003222314	0.172776811	-0.004222574	-0.00422231099999	-0.016222757	-0.137222383	0.047777389	0.054777473	-0.00922235100001	-0.132222558	0.025	0.056	0.095	0.079	-0.012	0.00599999999997	0.029	0.038	0.023	0.116	0.12	0.013	-0.00299999999999	0.039	0.05	0.027	0.006	0.117	0.022	0.128	0.12	0.055	0.056	0.005	0.043	0.054	0.056	0.0230000000001	0.074	0.071	0.005	0.048
FLQS300RGRWY	0.004195815	0.0334554095	0.03943747	0.1593013412	0.1490881783	0.0870406915	0.1537230576	-0.0029160428	0.2201852624	0.1243794306	0.1593446069	0.1532760149	0.2070702388	0.2803150596	0.2104290279	0.2636010356	0.1581905387	0.0312739044	0.0401652124	0.0322316939	-0.0275076564	0.1782316939	-0.1326933825	0.1483477727	-0.0494021302	0.206215865	0.1000776257	-0.1387661956	-0.0349740822	-0.0806881062	-0.0386279562	0.0162454123	0.054386702	0.147395589	0.060375201	-0.05261518	-0.110617445	0.016389072	-0.059613263	0.01037534	0.074376386	0.159393638	-0.00362235999999	-0.189622534	-0.113627936	0.483390605	-0.058617864	-0.11262344	-0.055619362	-0.110616923	0.000379941000006	-0.115617411	0.068392766	0.00839241799999	0.00638597000001	-0.054607338	-0.039604167	0.200383635	-0.117616226	-0.125619467	-0.169616957	-0.118620687	0.119386528	-0.328615668	-0.066	-0.067	-0.052	0.012	0.016	-0.027	0.011	-0.063	0.019	-0.032	0.005	0.029	0.041	-0.013	0.034	0.063	0.012	-0.032	-0.044	-0.03	-0.081	0.011	-0.115	0.00700000000001	-0.075	-0.00399999999999	-0.00300000000001	-0.099	-0.051	-0.076	-0.093	-0.00799999999998
FLQS300LGRWQ	-0.0405589572	0.1176881167	0.2255234008	0.1104959481	0.3654700206	0.358505099	0.0410399289	0.0582351478	0.237422741	0.2828345309	-0.015360688	0.2065950827	-0.0608319587	0.3024318919	-0.0333972915	0.0248696093	0.000332757300001	0.062546278	0.0664852721	-0.2216763936	0.0637796256	-0.1276382649	0.0665966079	0.2267201448	0.1449397661	0.233474596	0.1260948342	0.1235920324	0.091649988	-0.0443881407	-0.075391191	0.1216255857	0.00482332000001	-0.132164299	-0.058194828	0.388833872	0.272843016	-0.167170841	-0.00417070100002	0.198818256	-0.047192577	0.010822969	0.385833239	-0.386189904	0.021812769	0.400830706	-0.047188779	0.005803976	-0.459188005	-0.200166621	0.125828033	-0.369174992	0.059836123	-0.067170912	0.00881790399998	0.208858421	0.12684991	-0.051186457	0.050826345	-0.428187512	-0.484169997	-0.00718237700001	-0.629185121	-0.051172389	-0.018	0.066	0.099	-0.00999999999999	0.111	0.168	0.016	-0.00500000000002	0.103	0.113	-0.062	0.138	-0.029	0.067	-0.00700000000001	0.00800000000001	0.063	0.052	0.00799999999998	-0.04	0.016	-0.044	0.025	0.062	0.04	0.101	0.044	0.109	0.103	-0.018	0.056	0.056
FLQS300LGRWM	0.0075857519	-0.1283731447	-0.0914585484	-0.0993996336	-0.2025667872	0.0764711192	-0.1626467104	0.0145250103	0.0184980647	0.0386652184	-0.0203672076	0.1735862086	-0.0365434953	-0.0494466741	-0.0433955232	-0.1433370651	-0.0364731629	-0.0414087677	-0.0984795568	0.0085770745	0.052733724	-0.0944124213	-0.050400547	-0.0403772551	-0.0593137732	0.000540538199999	-0.0474672258	-0.1534466741	-0.0504306894	0.0226378162	0.0186337058	-0.1123658375	0.071411547	-0.325589476	-0.160610126	0.020419061	-0.107596581	-0.040584568	-0.173593667	-0.314601845	0.13639657	-0.057585897	0.00340812200001	0.074404953	-0.049603123	-0.186593514	-0.052581706	-0.304602714	0.193409707	0.070419061	0.063411445	0.06941538	0.141420799	0.071419316	-0.381589271	-0.242576186	0.076431022	-0.041595558	-0.248585642	-0.047590702	0.022416607	0.072410678	0.070411853	0.018418345	-0.087	-0.088	-0.096	-0.124	-0.149	-0.044	-0.123	-0.031	-0.092	-0.057	-0.09	-0.02	-0.0880000000001	-0.075	-0.091	-0.097	-0.122	-0.107	-0.13	-0.087	-0.079	-0.129	-0.048	-0.063	-0.116	-0.074	-0.065	-0.136	-0.104	-0.081	-0.083	-0.129
FLQS3009GRWQ	0.1646291921	0.0086309639	-0.0543751809	0.0146306623	0.116621087	0.050619843	-0.0133891291	0.1616239898	-0.0013818911	0.00163273569999	0.0466318686	0.05162595	0.000618938199999	-0.0833753317	-0.112370921	0.149637184	0.049624706	0.049631944	0.2406310016	-0.000375218599991	0.0546380134	0.0796307377	0.0396320194	0.0856334519	-0.00136417310001	0.2296284004	-0.0643856609	-0.1913777821	-0.119373673	0.0616340551	-0.0623727682	0.2926297952	0.051947418	-0.071044837	0.244954019	-0.388031195	-0.061049061	0.052945306	-0.267049149	-0.149034012	0.049967925	-0.093061823	-0.084051966	0.046964844	0.050972853	-0.30203806	-0.256036476	0.161967749	-0.251043693	-0.026058919	0.162957099	-0.072058831	-0.00605214200002	0.048940025	-0.021060943	0.034933424	0.106926296	0.108954635	-0.016051086	-0.491037972	-0.208054958	-0.136050734	-0.198041845	0.05694249	0.154	0.106	0.037	0.153	0.149	0.106	0.125	0.18	0.085	0.107	0.123	0.107	0.086	0.102	0.083	0.132	0.148	0.117	0.169	0.103	0.116	0.119	0.112	0.123	0.078	0.172	0.069	0.083	0.074	0.137	0.095	0.204
FLQS2F0LGRX5	-0.0907395873	-0.0687346948	0.2092583741	0.1762604709	0.0152525206	-0.1157504208	0.2442462301	0.1732583741	0.3182553163	0.2012655091	0.3492624513	0.1052543261	-0.0377526923	0.0692551416	0.0732621309	-0.0187360344	0.2672573549	0.1372594225	-0.0447434606	0.0722584615	0.0972673438	0.137257617	-0.000742645100004	-0.0437438392	0.0792634705	0.1392604127	0.0702538311	0.1322583741	-0.1057453826	0.2562640821	0.2122644898	0.1812586945	-0.264259464	0.061696812	-0.07523549	0.190726152	-0.021265743	-0.19725935	-0.001280812	-0.260243481	-0.124231494	0.18570663	-0.075243481	-0.082242682	-0.087230124	-0.071232179	-0.020264601	-0.280232065	-0.069239486	-0.142281269	-0.084250559	-0.118294511	-0.161285607	-0.010305243	-0.285239486	-0.212306042	-0.065303416	-0.425247477	-0.086277045	-0.513246564	-0.205260605	-0.010269396	-0.183275446	-0.002278186	-0.088	-0.126	0.00800000000001	-0.043	-0.079	-0.108	0.012	0.019	0.06	-0.033	0.065	-0.034	-0.092	-0.05	-0.056	-0.056	0.03	-0.012	-0.095	-0.042	-0.026	-0.031	-0.049	-0.077	-0.047	0.029	-0.048	0.038	-0.102	0.018	0.024	-0.014
FLQS2EQUGRX5	0.0492181176	0.112008944	0.2171155815	0.1829761324	0.1412208519	0.2592687021	-0.1363238879	0.231212649	-0.09650025	0.1128817993	0.1529159779	0.1972099147	0.0806309962	0.211239992	0.2518626592	0.1607177415	-0.0495658731	0.1870034754	0.0872673349	0.0841689003	0.1596275098	0.1520034754	0.3009583595	0.1868776978	0.1448230119	0.0143712381	0.2002263205	0.2550294512	0.1981989775	0.0519159779	0.1890991757	0.2150622628	-0.255086607	-0.051283142	0.298785808	-0.206188675	-0.192231565	-0.182195733	-0.08326414	0.26577875	-0.142057832	0.069677225	-0.395187046	-0.014082263	-0.138054575	0.198794495	0.304708714	-0.3850296	-0.269989968	-0.146160986	-0.146114295	-0.012255997	-0.12521745	-0.130168044	0.052789065	-0.340341777	0.049710343	-0.254101808	-0.068283142	-0.060164244	-0.012232651	-0.005209849	-0.212046974	-0.140180531	0.025	0.021	0.015	0.072	0.053	0.099	-0.076	0.026	-0.051	0.005	0.086	0.051	0.02	0.027	0.029	0.089	-0.014	0.065	0.025	0.005	0.051	0.049	0.084	0.092	0.02	0.01	0.06	0.081	0.051	-0.00999999999999	0.075	0.076
FLQS2DERGRX5	0.0545628903	-0.0248474113	0.1298729575	0.2510612805	0.0785134318	0.2474563642	-0.0895841681	0.0272851614	0.1393688606	0.2090403558	0.1290289423	0.2717968674	0.1431900488	0.2697264841	0.2748425215	-0.0228112685	0.0376180557	0.0617683336	0.0855762061	0.2748215967	0.0831735135	0.0935628903	-0.0882563957	0.2878082809	0.0213523252	0.0355609881	-0.0950686576	0.0254715822	0.1876599052	0.0308273035	-0.0242754182	0.2449376341	-0.00335692200001	0.038630842	0.026687222	-0.015315256	-0.080336631	-0.110339264	-0.039342982	0.020699148	-0.136288615	0.345609157	0.045675295	0.199677774	-0.018298373	0.093691404	-0.01332424	-0.092299922	-0.025318044	0.103633785	0.184648654	0.071645866	0.090639051	-0.026346079	-0.033322072	-0.071391153	-0.60334484	-0.022330436	-0.09333183	0.020674056	-0.056349642	-0.193314327	-0.029334153	0.037646796	0.044	0.006	0.071	0.127	0.066	0.139	-0.00900000000001	0.03	0.099	0.058	0.068	0.105	0.083	0.119	0.136	0.025	0.04	0.033	0.031	0.125	0.043	0.064	-0.00999999999999	0.15	0.115	0.039	-0.005	0.028	0.106	0.061	0.015	0.116
