SN	Distance_X_LOGO_MainBoard_LU1	Distance_X_LOGO_MainBoard_LU2	Distance_X_LOGO_MainBoard_LU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LU1	Distance_Y_LOGO_MainBoard_LU2	Distance_Y_LOGO_MainBoard_LU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LU1	Angle_MainBoard_LU2	Angle_MainBoard_LU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS3072GRWV	0.1853631899	0.1853921633	0.1523940632	0.1834885831	0.1503950132	0.1883774391	0.153360815	0.1514097374	0.1833446659	0.1523783891	0.1523950132	0.1563916884	0.1544425106	0.1833456159	0.2212947936	0.1883109427	0.1523945382	0.1553779141	0.1523441909	0.1513441909	0.1874990326	0.1523774391	0.152342766	0.1503779141	0.1854049877	0.1553931133	0.1843840888	0.1565142318	0.1843840888	0.1503788641	0.1513446659	0.1483285168	0.043846334	0.00981999399997	0.009837226	0.039843011	0.008837349	0.040849781	0.00881544000001	0.00881100800001	0.040845473	0.009837226	0.00982861	0.00881125500001	0.00782430200002	0.008833041	0.041819625	0.009837226	0.00982873300001	0.00782405599998	0.00881125500001	0.008820117	0.042821225	0.00881987099999	0.00882417899999	0.00983304100001	0.042830456	0.010819871	0.040812486	0.041820979	0.040808424	0.00881987099999	0.00983291799997	0.00981593200001	-0.1	-0.096	-0.083	-0.098	-0.082	-0.101	-0.082	-0.081	-0.098	-0.082	-0.083	-0.084	-0.083	-0.095	-0.114	-0.097	-0.082	-0.083	-0.082	-0.081	-0.101	-0.082	-0.082	-0.081	-0.099	-0.084	-0.099	-0.087	-0.099	-0.081	-0.082	-0.081
FLQS305NGRWM	-0.0252689503	-0.0252506263	-0.0242497251	-0.0541812353	-0.0252491243	-0.0562500255	-0.0252704523	-0.0212401125	-0.0602704523	-0.0592593377	-0.0242497251	-0.0222506263	-0.0242184841	-0.0572701519	-0.0243016932	-0.0262917802	-0.0212503259	-0.0252593377	-0.0552818672	-0.026280966	-0.0251830377	-0.0262599385	-0.0272812664	-0.0272596381	-0.052234405	-0.0242506263	-0.0212569345	-0.0241734251	-0.0552470215	-0.0572602389	-0.0602803653	-0.0572926814	-0.08956986	-0.084633358	-0.085583695	-0.054565248	-0.084583695	-0.085558863	-0.055646129	-0.08465819	-0.084570924	-0.086584049	-0.056608881	-0.085658545	-0.083619878	-0.086596111	-0.084645774	-0.085584049	-0.085608527	-0.055621297	-0.085657836	-0.083633004	-0.054629456	-0.085633358	-0.085620942	-0.084596111	-0.05860356	-0.057634068	-0.083665285	-0.051629102	-0.086677347	-0.085633358	-0.085596111	-0.085645065	-0.082	-0.082	-0.083	-0.073	-0.083	-0.069	-0.085	-0.084	-0.068	-0.069	-0.085	-0.083	-0.083	-0.069	-0.083	-0.082	-0.084	-0.086	-0.069	-0.082	-0.085	-0.082	-0.082	-0.081	-0.074	-0.086	-0.084	-0.086	-0.07	-0.069	-0.068	-0.07
FLQS305DGRWM	0.0411740511	0.0411935673	0.0421938873	0.0152674731	0.0421948471	0.0111948471	0.0391730913	0.0422041253	0.0411714916	0.0411842891	0.0391954869	0.0411942072	0.0432281207	0.0091737311	0.0411391778	0.044148456	0.0411961268	0.040184929	0.0421606137	0.0401606137	0.0392658734	0.0421836492	0.0411606137	0.0411839692	0.046200286	0.0401948471	0.0381871685	0.0442748317	0.0441871685	0.0451826894	0.0101612535	0.0111497357	0.002983943	0.00398717900001	0.00298504700001	0.003984261	0.00298504700001	0.002984019	0.00298770799998	0.00198820700001	0.00298451800001	0.003985062	0.00298615099999	0.00198823700003	0.00198661899998	0.00298560599998	0.00298769299999	0.000985062000012	0.00298612	0.002986634	0.00198820700001	0.00298716299997	0.00398705799998	0.002987179	0.00298664900001	0.00298560599998	0.00298586299999	0.00198719399998	0.032988101	0.029987088	0.00398856899997	0.00198716299997	0.00298557600001	0.00298767700002	-0.055	-0.055	-0.055	-0.044	-0.055	-0.042	-0.054	-0.055	-0.054	-0.055	-0.054	-0.054	-0.056	-0.042	-0.055	-0.056	-0.054	-0.055	-0.055	-0.054	-0.054	-0.055	-0.055	-0.054	-0.057	-0.054	-0.056	-0.058	-0.056	-0.056	-0.042	-0.042
FLQS3057GRWM	-0.0362159044	-0.0042135695	-0.0052134508	-0.0062053778	-0.0032146776	-0.0002147567	-0.038216221	-0.034212224	-0.0362163001	-0.0362147567	-0.0362133321	-0.0352134904	-0.0362092956	-0.0392161814	-0.0052203366	-0.0372190703	-0.0382133717	-0.0062147172	-0.0382176852	-0.0052176061	-0.0082057735	-0.0052148359	-0.0052177248	-0.0362148755	-0.040211116	-0.0372134508	-0.0062143214	-0.0082032803	-0.0062142027	-0.002214915	-0.0382176061	-0.0372189911	-0.095263565	-0.059338823	-0.059280519	-0.091273489	-0.057280519	-0.055251159	-0.05935371	-0.057367769	-0.055265219	-0.057280519	-0.060310291	-0.057367355	-0.05632311	-0.058294578	-0.05935371	-0.059280932	-0.058309878	-0.057324351	-0.058367769	-0.05833841	-0.093347921	-0.05733841	-0.058324351	-0.058295405	-0.092316907	-0.058339237	-0.05837728	-0.094347921	-0.056391753	-0.057338823	-0.058294991	-0.060353296	-0.128	-0.145	-0.144	-0.14	-0.145	-0.147	-0.131	-0.132	-0.132	-0.132	-0.131	-0.131	-0.132	-0.131	-0.144	-0.131	-0.131	-0.144	-0.131	-0.144	-0.139	-0.144	-0.145	-0.132	-0.127	-0.132	-0.144	-0.14	-0.144	-0.145	-0.131	-0.131
FLQS3052GRWY	-0.006006989	-0.0049538012	-0.0099511419	-0.0077738492	-0.0099511419	-0.0079786222	-0.0100380152	-0.0079254344	0.0189584389	-0.0110078755	-0.0369502554	-0.0069768493	-0.0098571767	-0.0410096484	-0.0071337533	-0.0091027271	-0.0089750764	-0.0110052161	-0.0100699279	-0.0100717009	-0.010754347	0.0179921245	-0.0090734738	-0.0109803951	-0.0079334126	-0.0069502554	-0.009970644	-0.0067277531	-0.0089670982	0.018993011	-0.0100708144	-0.0120982947	0.048159587	0.021177859	0.022165791	0.022161456	0.022165621	0.050157547	0.023180578	0.023183383	0.021162901	0.022165961	0.021171995	0.021183722	0.021174629	0.022168765	0.050178283	0.022165706	0.022171825	0.023174629	0.022183553	0.022177689	0.021177179	0.021177859	0.021174799	0.02316885	0.02117038	0.021177859	0.051183128	0.048177179	0.021185592	0.022177519	0.023168595	0.022180578	0.017	0.02	0.021	0.02	0.021	0.018	0.021	0.021	0.00800000000001	0.022	0.033	0.02	0.021	0.034	0.017	0.021	0.021	0.022	0.022	0.021	0.022	0.009	0.021	0.022	0.021	0.02	0.019	0.017	0.021	0.009	0.021	0.022
FLQS304WGRWM	0.9144526277	0.9495780113	0.9484905497	0.9147268498	0.9433447803	0.9443739342	0.9464438596	0.9415284717	0.9465021674	0.9454234738	0.9453739342	0.9484613958	0.9463710846	0.9453855518	0.9526216324	0.9496304005	0.9462864725	0.9443360122	0.9496100148	0.9486100148	0.8801729261	0.9454526277	0.9495808609	0.9464234738	0.9180328557	0.9464030881	0.9152573187	0.9412020799	0.9181115493	0.9454526277	0.9474933992	0.9536595544	-0.05574036	-0.022778842	-0.02274993	-0.026739953	-0.023750337	-0.059736288	-0.023786172	-0.023792891	-0.023743211	-0.022750541	-0.0237652	-0.022793095	-0.022771309	-0.024757463	-0.023785765	-0.024750337	-0.022764793	0.011228284	-0.025793298	-0.024778842	-0.055782711	-0.023779046	-0.024771716	-0.02275787	-0.023761128	-0.023779046	-0.021797574	-0.023783118	-0.022804904	-0.023778435	-0.02475726	-0.025785968	-0.00500000000001	-0.023	-0.023	-0.01	-0.02	-0.018	-0.021	-0.019	-0.02	-0.021	-0.021	-0.023	-0.022	-0.02	-0.022	-0.021	-0.022	-0.024	-0.021	-0.021	0.00699999999999	-0.02	-0.021	-0.021	-0.011	-0.022	-0.009	-0.023	-0.01	-0.021	-0.021	-0.023
FLQS3047GRWM	0.1441636832	0.1471198455	0.1441153106	0.1459656578	0.1161153106	0.1151137989	0.112168974	0.1440926359	0.1121682181	0.1411402527	0.1431153106	0.1151190897	0.1430389725	0.1111651949	0.146245312	0.1442218815	0.1431137989	0.1141410085	0.1121954277	0.1441961836	0.1449490297	0.1141410085	0.1411961836	0.1131402527	0.1170775195	0.1441175781	0.1471334503	0.1459248434	0.1161122873	0.1441417644	0.1141954277	0.1462218815	0.023943399	0.020969792	0.020949457	0.022942678	0.020949457	0.02093965	0.02197484	0.020979887	0.021944409	0.020949601	0.019959841	0.023979887	0.021964744	0.019954793	0.019975128	0.019949601	0.020959841	0.021964888	0.021979887	0.020969503	0.022973253	0.019969792	0.020964744	0.019954793	0.020962004	0.021969936	0.01898306	0.021973397	0.019987531	0.019969792	0.020954649	0.01997484	-0.14	-0.141	-0.14	-0.14	-0.128	-0.128	-0.127	-0.139	-0.127	-0.139	-0.139	-0.128	-0.139	-0.126	-0.14	-0.139	-0.139	-0.128	-0.127	-0.14	-0.14	-0.127	-0.138	-0.127	-0.129	-0.14	-0.141	-0.141	-0.128	-0.14	-0.127	-0.14
FLQS303BGRWM	-0.023322981	-0.0443243181	-0.0473244073	-0.050329533	-0.0153243404	-0.0423242959	-0.0413227581	-0.0433250982	-0.0073219113	-0.0433235381	-0.0123236496	-0.0423243404	-0.046326725	-0.0463228919	-0.0463205073	-0.0453211981	-0.043324385	-0.0423235604	-0.0473220227	-0.041321889	-0.046329377	-0.0423235159	-0.0403218667	-0.0163235827	-0.0453254102	-0.0153243404	-0.0183239393	-0.0193300679	-0.0153240284	-0.0433236273	-0.045322045	-0.0423212204	0.033144081	0.031188243	0.031160194	0.030150248	0.032159797	0.063140103	0.033195006	0.032195205	0.065146468	0.031160393	0.065167953	0.03220177	0.032180684	0.067159995	0.032194609	0.032160393	0.03317392	0.031181281	0.03220177	0.032187845	0.032186055	0.032188044	0.064174517	0.032167157	0.03317034	0.031188243	0.062200974	0.064186453	0.066207141	0.064181479	0.033166759	0.065188442	0.084	0.093	0.094	0.095	0.081	0.088	0.091	0.092	0.074	0.092	0.076	0.092	0.093	0.09	0.093	0.093	0.091	0.092	0.094	0.091	0.093	0.091	0.088	0.08	0.093	0.08	0.079	0.079	0.078	0.089	0.093	0.089
FLQS3024GRWM	-0.0792648911	-0.0782582758	-0.0532611566	-0.0772362957	-0.0772610499	-0.0772611566	-0.0792685189	-0.0782547547	-0.075268839	-0.0772649978	-0.0772608365	-0.0762611566	-0.0792496331	-0.0742686256	-0.0782800424	-0.0792763079	-0.0802606231	-0.0772646777	-0.0742725735	-0.0802725735	-0.0802344818	-0.0772648911	-0.0762725735	-0.0762648911	-0.075255715	-0.0512608365	-0.0452633973	-0.0772313875	-0.0742596629	-0.0432652112	-0.0762725735	-0.0772762012	-0.00316519099999	-0.00115394600002	-0.000161337999998	-0.005163837	-0.003161234	-0.036164722	-0.00215212400002	-0.031150406	-0.035162952	-0.036161078	-0.00415743400001	-0.03015025	-0.035155768	-0.032159412	-0.035152124	-0.00316128600002	-0.00315753799998	-0.002155716	-0.032150302	-0.034153946	-0.00315441399999	-0.032153842	-0.034155716	-0.035159256	-0.00415842300001	-0.00315384200002	-0.002150718	-0.00415436200001	-0.035147282	-0.034153998	-0.034159464	-0.034152072	-0.036	-0.036	-0.046	-0.036	-0.036	-0.033	-0.035	-0.033	-0.034	-0.033	-0.036	-0.034	-0.032	-0.034	-0.033	-0.035	-0.035	-0.036	-0.035	-0.032	-0.034	-0.033	-0.034	-0.033	-0.038	-0.047	-0.05	-0.036	-0.034	-0.047	-0.034	-0.033
FLQS301GGRWM	-0.0200636912	-0.020027911	-0.0180273245	0.0050929203	0.003957425	0.0049544922	0.0069146061	-0.021007968	-0.0210707299	-0.0190507869	-0.0190284976	-0.017027911	-0.0189651492	0.0099151927	0.0078530174	0.0088723738	-0.0210267379	0.0059357223	0.00989231679999	0.0078917303	0.0081023052	-0.0220496137	0.0088911437	-0.0200496137	0.0059849933	0.005957425	-0.0230378826	-0.0158812711	0.0439439341	-0.0210466809	0.00689349	-0.0211100294	0.067209801	0.066245963	0.067223039	0.064214967	0.064223039	0.029212061	0.096246448	0.06625678	0.065217389	0.065223362	0.064234986	0.064257264	0.065239667	0.030228528	0.066251129	0.066223201	0.063234663	0.065240152	0.065256941	0.066245479	0.067243703	0.065245963	0.06523999	0.031229174	0.065231111	0.065245963	0.031261139	0.066244026	0.068260654	0.033245479	0.030228689	0.066251291	0.2	0.199	0.198	0.189	0.189	0.193	0.185	0.2	0.2	0.199	0.2	0.198	0.199	0.191	0.187	0.187	0.199	0.188	0.187	0.188	0.188	0.2	0.187	0.203	0.189	0.189	0.203	0.197	0.172	0.203	0.192	0.2
FLQS301EGRWQ	-0.1302190426	-0.1302270722	-0.1302268252	-0.1302522728	-0.1302239839	-0.1042241074	-0.1022152131	-0.1312313959	-0.1042153366	-0.1042195367	-0.1322276899	-0.1302275663	-0.1352406608	-0.1042159543	-0.1332023657	-0.1032063188	-0.1312278134	-0.1042200309	-0.103211013	-0.1632141013	-0.13125462	-0.1052196603	-0.1362108895	-0.1342236133	-0.1352301605	-0.1302276899	-0.1332249722	-0.1302579553	-0.1342253428	-0.1042201544	-0.1042112601	-0.1032068129	-0.092237169	-0.094315719	-0.065255133	-0.094247384	-0.0952657	-0.065231181	-0.093328047	-0.062328047	-0.0622421	-0.060254429	-0.064281199	-0.06433016	-0.063291766	-0.063267462	-0.062316071	-0.094266053	-0.093290357	-0.094303038	-0.064329104	-0.064304799	-0.093311139	-0.063305151	-0.063292118	-0.063268518	-0.092283665	-0.093315366	-0.06333791	-0.063311492	-0.063348829	-0.065303742	-0.063266405	-0.063316423	0.06	0.06	0.058	0.06	0.06	0.047	0.049	0.057	0.047	0.046	0.058	0.058	0.059	0.047	0.059	0.049	0.061	0.05	0.046	0.071	0.061	0.047	0.06	0.059	0.063	0.06	0.058	0.057	0.059	0.047	0.047	0.047
FLQS300VGRWQ	-0.0201234555	0.00485718219999	0.0018561356	-0.0212631779	0.0048561356	0.0028556123	0.002892767	0.0048414831	0.0338943369	0.0028744513	0.0048561356	0.0038556123	0.001800142	0.0038917203	0.0029482373	0.0039309682	0.0048545657	0.003873928	-0.0250878708	0.0019131758	-0.0212731207	0.0058765445	0.0019126525	0.0028734047	0.0028315403	0.0058545657	-0.0221464809	-0.0222877732	-0.0231490974	0.0038749746	-0.0250883941	0.00392992159999	-0.031413609	0.010584369	0.011585552	0.009586068	0.011585541	0.043586606	0.04058396	0.077583992	0.04158624	0.01158552	0.011584767	0.040583594	0.042584756	0.042585509	0.040583992	0.00958551999997	0.010584767	0.01158438	0.041583616	0.041584369	0.043584132	0.078584735	0.041584745	0.041585455	0.010584982	0.010584347	0.00958300299999	0.00858413200001	0.042582981	0.04158438	0.045585531	0.039583982	0.106	0.093	0.093	0.103	0.092	0.09	0.09	0.085	0.077	0.093	0.092	0.09	0.09	0.089	0.09	0.092	0.092	0.092	0.102	0.09	0.1	0.085	0.09	0.09	0.092	0.092	0.104	0.103	0.1	0.09	0.101	0.09
FLQS300RGRWY	-0.0368414822	-0.0038512808	-0.0068528486	-0.0099437798	-0.0098544164	-0.0388657828	-0.0398250205	-0.0378771492	-0.0408379547	-0.0398520647	-0.0388653908	-0.037864215	-0.0369053692	-0.0388395225	-0.0027842583	-0.0077979763	-0.0068532406	-0.0408524567	-0.0048116944	-0.0398238447	-0.0079402523	-0.0388516728	-0.0038097347	-0.0398524567	-0.0388740136	-0.038864607	-0.0378567681	-0.034963377	-0.00985794389999	-0.0408524567	-0.0398250205	-0.0057979763	0.044477625	0.045473548	0.04447624	0.045477144	0.01547624	0.014477548	0.016472876	0.015472183	0.043476875	0.043476202	0.044474856	0.044472164	0.044474221	0.044475529	0.044472856	0.044476221	0.042474856	0.044474183	0.043472164	0.044473548	0.046473645	0.01447351	0.015474202	0.043475529	0.044475125	0.04447351	0.015471818	0.01347301	0.015471145	0.014473529	0.044475548	0.015472876	0.19	0.176	0.178	0.18	0.182	0.194	0.194	0.193	0.192	0.192	0.191	0.191	0.19	0.191	0.176	0.178	0.178	0.192	0.178	0.191	0.178	0.194	0.179	0.192	0.191	0.191	0.194	0.192	0.183	0.195	0.192	0.181
FLQS300LGRWQ	-0.0993560621	-0.0693891644	-0.0953891644	-0.0674976964	-0.0993902497	-0.1003902497	-0.1003522634	-0.0954059868	-0.0983506355	-0.1003723419	-0.0993902497	-0.099389707	-0.0984466864	-0.1003522634	-0.1002963694	-0.0963121066	-0.0983907923	-0.1023728845	-0.0703148199	-0.098332185	-0.0985101776	-0.1003712566	-0.0973310997	-0.0983712566	-0.0674011029	-0.0983891644	-0.0703777685	-0.0715280854	-0.0643755978	-0.0983712566	-0.099332185	-0.0662952841	-0.010599922	-0.00961728600001	-0.00960589800002	-0.040604444	-0.011605979	-0.011600406	-0.010620193	-0.0126231	-0.010603152	-0.01060606	-0.00961171299997	-0.01062302	-0.010614378	-0.010608805	-0.010620193	-0.010605979	-0.011611632	-0.01061454	-0.009622858	-0.010617366	-0.040619224	-0.00961728600001	-0.01061454	-0.009608805	-0.010610501	-0.010617366	-0.010624554	-0.00961663899997	0.018375204	-0.010617286	-0.00960872499999	-0.010619951	-0.012	-0.025	-0.013	-0.022	-0.012	-0.011	-0.012	-0.013	-0.012	-0.011	-0.012	-0.012	-0.013	-0.012	-0.011	-0.013	-0.012	-0.011	-0.024	-0.012	-0.009	-0.011	-0.012	-0.013	-0.025	-0.013	-0.024	-0.024	-0.029	-0.013	-0.011	-0.026
FLQS300LGRWM	0.0175871724	0.0215665474	0.0205655161	0.0494964223	0.0205651724	0.0185648286	0.0185892349	0.0225548598	0.0175892349	0.0205775474	0.0195651724	0.0235665474	0.0225304536	0.0185871724	0.0196246412	0.0206136412	0.0205641411	0.0205772036	0.0216012662	0.0176009224	0.0204892035	0.0175768599	0.0166009224	0.0185758286	0.0185579536	0.0215662036	0.0165720474	0.0184778597	0.0205723911	0.0215775474	0.0196012662	0.0216129537	0.04053585	0.01052694	0.040534059	0.040534975	0.038534018	0.03853689	0.03952669	0.040525274	0.040535516	0.01153281	0.012529896	0.010524025	0.011528522	0.03953256	0.039526732	0.038533976	0.011529896	0.041528439	0.040525316	0.039528189	0.040527231	0.038528147	0.039529646	0.03953256	0.01053052	0.011526981	0.037524358	0.040527273	0.041523234	0.039528189	0.038532519	0.038526815	0.179	0.18	0.178	0.165	0.178	0.178	0.179	0.177	0.179	0.181	0.181	0.179	0.18	0.178	0.178	0.178	0.18	0.177	0.177	0.179	0.178	0.179	0.18	0.178	0.181	0.18	0.18	0.178	0.178	0.177	0.178	0.178
FLQS3009GRWQ	-0.0169367877	-0.0159467953	-0.0469472875	-0.0469846931	-0.0479471235	-0.0459467953	-0.0499358033	-0.0489523734	-0.0489351471	-0.0479413814	-0.0489474516	-0.0489471235	-0.0149640216	-0.0489353112	-0.0459180849	-0.0459234989	-0.0469472875	-0.0489417095	-0.044929405	-0.0489298972	-0.0179833807	-0.0499413814	-0.0499295691	-0.0179410532	-0.0439546702	-0.0169469594	-0.0439482719	-0.0479935524	-0.0489484359	-0.0449407251	-0.045929405	-0.0469236629	-0.00238572200001	-0.032379801	-0.031383684	-0.00438503300001	-0.032383656	-0.033385584	-0.033378809	-0.032377873	-0.031384648	-0.032383656	-0.032381728	-0.032377873	-0.032380819	-0.03238272	-0.032378837	-0.031383656	-0.031381756	-0.00338076400001	-0.0323779	-0.033379801	-0.00337999300001	-0.032379801	-0.033380764	-0.03138272	-0.00438214100001	-0.032379773	-0.033377322	-0.03537914	-0.034376468	-0.031379828	-0.03138272	-0.029378947	-0.183	-0.18	-0.167	-0.17	-0.167	-0.167	-0.166	-0.167	-0.166	-0.167	-0.167	-0.166	-0.181	-0.167	-0.168	-0.168	-0.167	-0.169	-0.168	-0.166	-0.182	-0.166	-0.166	-0.179	-0.171	-0.179	-0.168	-0.167	-0.167	-0.168	-0.168	-0.168
FLQS2F0LGRX5	-0.151423155	-0.1814185135	-0.1794184348	-0.1794004197	-0.1824182775	-0.1814181988	-0.1834239417	-0.1814157601	-0.1824239417	-0.1814211096	-0.1824185135	-0.1814186709	-0.1834101746	-0.1844237057	-0.1814320445	-0.1814294485	-0.1794185135	-0.1814211883	-0.1804266951	-0.1824266164	-0.181400577	-0.1814213456	-0.1814268524	-0.1814212669	-0.1484164681	-0.1804187495	-0.1514200082	-0.1823980596	-0.1834171761	-0.1844209522	-0.1814266951	-0.1834292911	-0.000524377999994	-0.00451531900001	-0.00352124700004	-0.00352325	-0.00452112100001	-0.036524002	-0.003513774	-0.00451227100001	-0.035522624	-0.035521121	-0.00551819899999	-0.003512355	-0.001516821	-0.036519702	-0.00451373199999	-0.00552103800001	-0.00451819899999	-0.00351673799997	-0.004512355	-0.00251535999999	-0.00251581999999	-0.00351527699999	-0.00251673799997	-0.00251970200003	-0.00351882499999	-0.00451523499999	-0.00251143599999	-0.00351577799998	-0.036509933	-0.036515193	-0.00451961900001	-0.034513941	0.066	0.078	0.077	0.078	0.079	0.082	0.08	0.079	0.082	0.081	0.079	0.079	0.079	0.083	0.078	0.079	0.078	0.078	0.078	0.079	0.078	0.079	0.078	0.079	0.065	0.078	0.066	0.079	0.083	0.083	0.078	0.082
FLQS2EQUGRX5	-0.1093492723	-0.1113901493	-0.1123929684	-0.1095515431	-0.112394378	-0.112394378	-0.1103422245	-0.1114148165	-0.1123429293	-0.1113697108	-0.1143936732	-0.1123908541	-0.1124655604	-0.1113443389	-0.1072703373	-0.1112942997	-0.1123908541	-0.113369006	-0.1133182621	-0.1103182621	-0.1435733912	-0.1123683013	-0.1133168526	-0.1143683013	-0.1074303216	-0.0813908541	-0.079375349	-0.1105931249	-0.0793760538	-0.1133711204	-0.1123203765	-0.1112950045	0.062423935	0.061540943	0.092447881	0.062438085	0.062447881	0.061409785	0.061562168	0.061562712	0.063427744	0.062448425	0.062503391	0.062580127	0.061505024	0.062483799	0.060543664	0.027466384	0.061503391	0.062523528	0.061579583	0.028541487	0.062535501	0.062542031	0.062522984	0.061467473	0.060495228	0.062541487	0.062574141	0.061536045	0.061592644	0.060542576	0.062484888	0.060559991	0.154	0.155	0.153	0.155	0.156	0.156	0.155	0.155	0.155	0.156	0.156	0.155	0.156	0.155	0.153	0.158	0.156	0.156	0.156	0.158	0.168	0.155	0.156	0.156	0.154	0.142	0.142	0.155	0.142	0.156	0.156	0.155
FLQS2DERGRX5	-0.2522293675	-0.2552441858	-0.2242377719	-0.2202873137	-0.2232379931	-0.2242373296	-0.224222069	-0.2562514844	-0.2242216266	-0.2572368873	-0.256244407	-0.2212368873	-0.2222594465	-0.2242225113	-0.2572065872	-0.2202057025	-0.2232373296	-0.2562366661	-0.2212134434	-0.2252145492	-0.2472926217	-0.2262293675	-0.2552205208	-0.2572366661	-0.2212488304	-0.2542439647	-0.2182386566	-0.2472992568	-0.2122379931	-0.2562366661	-0.2232141069	-0.2232061448	-0.026253841	0.00277476099998	-0.02624752	-0.025250681	-0.02624752	-0.027258266	-0.02621955	-0.026214019	-0.028252735	-0.025247362	-0.027231402	0.00178613900002	0.00376891399998	-0.027241831	0.00378029200002	-0.027247204	0.00176385799998	0.002769546	-0.026214177	-0.027225239	-0.027221446	-0.026225239	-0.026230612	-0.027241673	-0.024234088	0.00177507699999	-0.025210859	-0.026221604	-0.02620596	-0.026225239	-0.028241515	-0.028219708	-0.108	-0.11	-0.12	-0.122	-0.12	-0.12	-0.12	-0.107	-0.119	-0.106	-0.107	-0.124	-0.124	-0.12	-0.109	-0.122	-0.122	-0.11	-0.121	-0.12	-0.11	-0.119	-0.107	-0.106	-0.121	-0.11	-0.123	-0.11	-0.125	-0.106	-0.12	-0.12
FLQS2CKUGRX5	-0.0506396444	-0.0445883532	-0.0475847538	-0.0763795891	-0.046583854	-0.0755856536	-0.0456495427	-0.0465577584	-0.0456504425	-0.0446153485	-0.0465874533	-0.0775865535	-0.0464920697	-0.0796459433	-0.078740427	-0.047711632	-0.0465829541	-0.0466153485	-0.0796801374	-0.0456801374	-0.0813561931	-0.0466180481	-0.0466819371	-0.0456162484	-0.0785397615	-0.044589253	-0.0456072499	-0.048357093	-0.0476036506	-0.0786171482	-0.0766801374	-0.0817098323	0.00681161200001	0.00581832000003	0.006813115	-0.021187618	0.00581307799999	0.007810549	0.004819639	0.00782081200001	0.00681183200001	0.00581318799999	0.00481582700002	0.00582088500002	0.004816963	0.00581447100001	0.00581963900001	0.00681315100002	0.00681571699999	0.00481703699998	0.005820849	0.005818283	0.00681916299999	0.00581832000003	0.00581703699999	0.00481450799998	-0.021183806	0.00581835599999	0.00582165500001	-0.021180874	0.00782275500001	0.008818246	0.00681443400001	0.00581956600001	-0.18	-0.182	-0.181	-0.166	-0.182	-0.169	-0.181	-0.181	-0.182	-0.182	-0.181	-0.168	-0.181	-0.167	-0.168	-0.181	-0.181	-0.181	-0.167	-0.182	-0.167	-0.182	-0.181	-0.182	-0.166	-0.182	-0.182	-0.178	-0.181	-0.168	-0.169	-0.167
