SN	Distance_X_LOGO_Voice1	Distance_X_LOGO_voice2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Voice1	Distance_Y_LOGO_voice2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Voice1	Angle_voice2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS3084GRWM	-0.1507800292	-0.1717471803	-0.1407764734	-0.1507918819	-0.1297717323	-0.0827741029	-0.0917859556	-0.0807741029	-0.1507800292	-0.136752768	-0.0807859556	-0.1457466723	-0.1507563238	-0.1077654673	-0.1097713937	-0.1387774893	-0.1407659753	-0.0807918819	-0.104771563	-0.1058768827	-0.1507800292	-0.145777828	-0.1368301492	-0.1368298105	-0.109771563	-0.0947800292	-0.1077712243	-0.1467713937	-0.1447801985	-0.1088223603	-0.1507741029	-0.106770547	0.277517743	0.205525811	0.202530215	0.207528548	0.195530236	0.222527828	0.215527828	0.20753215	0.137519904	0.193519472	0.207519184	0.202530977	0.207530709	0.202528096	0.203528816	0.20051869	0.204529516	0.207530709	0.203530215	0.198523012	0.207519184	0.204528754	0.203520789	0.201521736	0.200527334	0.215528548	0.201529598	0.204528775	0.201529289	0.199522518	0.137520625	0.202520131	-0.781	-0.776	-0.763	-0.768	-0.758	-0.745	-0.747	-0.741	-0.754	-0.76	-0.742	-0.765	-0.767	-0.75	-0.751	-0.762	-0.764	-0.742	-0.75	-0.749	-0.768	-0.766	-0.761	-0.761	-0.751	-0.748	-0.75	-0.766	-0.765	-0.75	-0.754	-0.751
FLQS307KGRWV	-0.0847254766	-0.0867284229	-0.120725677	-0.0847239534	-0.0847254566	-0.0867262984	-0.0877247751	-0.0827260979	-0.0837255969	-0.1037275009	-0.0797249154	-0.1497284229	-0.1387267994	-0.0857267794	-0.1227260979	-0.0817249355	-0.0857260979	-0.1437240937	-0.086726138	-0.0867137317	-0.0867256971	-0.0847246148	-0.0857186622	-0.0867186421	-0.0847261581	-0.0847254566	-0.0877261581	-0.0807253965	-0.0897252161	-0.0867200651	-0.0817263385	-0.0857263986	0.014806456	-0.011198753	-0.008201755	-0.013200719	-0.00920181500001	-0.010200284	-0.013200329	0.002796819	0.028806096	-0.015193724	-0.040194054	-0.079202295	-0.06820213	-0.010200164	-0.010200749	-0.045193589	-0.009201244	-0.08420237	-0.01120177	-0.020196651	-0.018194189	-0.011200719	-0.01719503	-0.01519545	-0.014199773	-0.011200764	-0.010201289	0.00479944599999	-0.013201094	-0.012196006	-0.013195075	-0.011194535	0.64	0.644	0.631	0.646	0.644	0.643	0.644	0.642	0.637	0.639	0.652	0.634	0.636	0.644	0.63	0.653	0.643	0.637	0.644	0.646	0.645	0.644	0.646	0.645	0.645	0.644	0.643	0.642	0.643	0.645	0.646	0.645
FLQS3072GRWV	-0.1531451867	-0.1811360175	-0.1481463762	-0.1851467232	-0.1451451867	-0.1911409243	-0.1421468223	-0.1801414695	-0.1541444928	-0.1341402799	-0.1341472188	-0.1481377522	-0.1401417173	-0.1481416677	-0.1781415686	-0.1901444928	-0.1481434024	-0.1471486066	-0.1471434024	-0.1851723474	-0.1531445424	-0.148146971	-0.1511617408	-0.1541615922	-0.2121433529	-0.1491449885	-0.1471434024	-0.1511450876	-0.1461457815	-0.1851565367	-0.2041437494	-0.1851410234	0.132426426	0.100376886	0.098342193	0.099353973	0.096341709	0.073358007	0.080359136	0.08032525	0.130420132	0.087428039	0.087428039	0.097336707	0.080336545	0.096359136	0.080353489	0.13343756	0.096347679	0.096336222	0.096342354	0.132399478	0.075426103	0.098353489	0.098416421	0.098409644	0.08436543	0.097353166	0.097347357	0.133353166	0.096349777	0.099403834	0.087416744	0.099421746	-0.727	-0.731	-0.719	-0.733	-0.717	-0.73	-0.714	-0.727	-0.727	-0.712	-0.711	-0.719	-0.712	-0.718	-0.726	-0.741	-0.718	-0.718	-0.718	-0.739	-0.716	-0.718	-0.719	-0.721	-0.74	-0.719	-0.719	-0.727	-0.718	-0.733	-0.738	-0.732
FLQS305NGRWM	0.0626746398	0.0645288331	0.0656965584	0.0627394428	0.0666727338	0.0606269906	0.0597003704	0.0596393794	0.059660345	0.0225269271	0.0566927465	0.1005669525	0.0606060249	0.0606022129	0.0666412853	0.0576927465	0.0646374734	0.0647394428	0.0616355674	0.0582245121	0.060663204	0.0627070413	0.0589872188	0.0559862658	0.0606384264	0.0636708279	0.0626355674	0.0606698749	0.0616851226	0.0629233688	0.0606288965	0.0285926831	0.037500074	0.040462524	0.03643725	0.068449526	0.034436648	0.068453016	0.069453497	0.069428584	0.03549526	0.042500074	0.064502962	0.071437129	0.069437009	0.070453979	0.035445434	0.033511387	0.070445434	0.072437009	0.067441221	0.068484428	0.036499713	0.068449405	0.065496584	0.06849189	0.06845795	0.070449405	0.071445313	0.069449526	0.069446758	0.035483224	0.036491047	0.039496343	-0.00400000000002	-0.00300000000001	-0.00299999999999	-0.01	-0.00199999999998	-0.00999999999999	-0.011	-0.011	-0.00399999999996	-0.019	-0.011	0.00299999999999	-0.011	-0.01	-0.00200000000001	-0.005	-0.00999999999999	-0.01	-0.00900000000001	-0.012	-0.005	-0.00999999999999	-0.011	-0.013	-0.011	-0.00999999999999	-0.00999999999999	-0.011	-0.01	-0.00300000000004	-0.00400000000002	-0.017
FLQS305DGRWM	0.0299723006	0.0639408922	0.0639753599	0.0299847416	0.0159700572	0.0359631228	0.0269771954	0.0129631228	0.0289702611	0.0319480304	0.0359773994	0.0149421159	0.0259559845	0.0289568003	0.0289631228	0.0639761757	0.0239631228	0.0129845377	0.0169639386	0.0610897764	0.0279686295	0.0599780112	0.0610400123	0.0630406242	0.0249629189	0.0589696493	0.0149635307	0.0299702611	0.0279727085	0.0640261437	0.065962511	0.0629616952	0.00417897499999	0.00517587799999	0.040174211	0.00617486799999	-0.011825818	0.031175397	0.005175162	0.00117333899999	0.00717860299999	-0.021821113	0.041179514	-0.015826142	0.022174025	0.00717524000001	0.025175054	0.00617958299999	0.023174711	0.001174025	-0.013825779	0.032177583	0.00617918100001	0.039174888	0.037178652	0.039178309	0.009175535	0.039174868	-0.016825465	-0.029825485	0.00517465200001	0.003177573	0.00417824	0.041178965	0.006	0.018	0.012	0.00600000000003	0.00399999999999	0.00200000000001	0.005	0.0	0.00500000000002	0.011	0.001	0.00399999999996	0.0	0.005	0.001	0.018	-0.000999999999976	0.0	0.005	0.012	0.005	0.00999999999999	0.00999999999999	0.011	0.00399999999999	0.00999999999999	0.005	0.012	0.005	0.019	0.019	0.011
FLQS3057GRWM	0.00429138489999	-0.0307886974	-0.00169962189999	-0.0386961959	-0.0317266015	-0.0007295992	0.00230423239999	-0.0757398772	0.00828710250001	0.0062412799	0.00530251939999	0.0052271477	0.000260551099998	-0.0327552941	0.003274255	0.0053003781	-0.0307403054	0.0033213623	-0.0297403054	-0.0314747917	0.00828710250001	-0.000694482899995	-0.0265792842	-0.0295797124	0.00227511149999	0.000289243699996	0.00727511149999	-0.0357266015	-0.0307026196	0.0044031576	0.0032699725	-0.0267445879	0.07395788	0.046690855	0.076555799	0.078612137	0.079556571	0.117663072	0.077635289	0.079476309	0.075927782	0.076950935	0.07695325	0.07652956	0.074528788	0.075639148	0.07460905	0.075005729	0.078584354	0.076528016	0.080558886	0.080833629	0.045930097	0.075609822	0.080913119	0.077881477	0.076662301	0.074608278	0.077582811	0.076609822	0.079592072	0.075850607	0.075898456	0.081932413	-0.00500000000002	-0.012	-0.00800000000004	-0.022	-0.019	-0.016	-0.006	-0.036	-0.00399999999999	-0.005	-0.005	-0.005	-0.00700000000001	-0.019	-0.005	-0.005	-0.019	-0.00600000000003	-0.018	-0.019	0.00300000000001	-0.00700000000001	-0.018	-0.019	-0.006	-0.00600000000003	-0.005	-0.02	-0.019	-0.00500000000002	-0.005	-0.017
FLQS3052GRWY	-0.0492090177	-0.0452472131	-0.0482021688	0.0138257534	-0.0492087542	-0.0472195543	0.0148165338	0.0167980946	-0.0462113884	-0.0602406277	-0.0512029591	-0.0532480034	-0.0582295642	-0.0482258763	-0.0472169202	-0.0482040127	-0.0482169202	0.0128257534	-0.0512177104	-0.0510554456	-0.0492119152	-0.0521997981	-0.0491197193	-0.0471191925	-0.0102090177	0.0158073142	-0.052217447	-0.0462087542	-0.0181969005	-0.0461376317	-0.0432203446	-0.0502219251	0.100603938	0.069654344	0.068683952	0.121666187	0.066684674	0.067670231	0.125661132	0.122691463	0.097609859	0.083606104	0.096605815	0.122681353	0.121681353	0.068668498	0.066673987	0.06859585	0.06567933	0.123681353	0.101679042	0.098628635	0.071609571	0.099669365	0.09861347	0.068623147	0.099659688	0.122666187	0.067679186	0.06767442	0.098672976	0.068628635	0.132610582	0.101609282	-0.722	-0.714	-0.715	-0.703	-0.715	-0.714	-0.703	-0.701	-0.721	-0.723	-0.722	-0.728	-0.729	-0.715	-0.715	-0.715	-0.714	-0.704	-0.723	-0.722	-0.716	-0.723	-0.721	-0.716	-0.707	-0.702	-0.716	-0.714	-0.711	-0.715	-0.726	-0.722
FLQS304WGRWM	0.4607757077	0.4691697054	0.4708977216	0.4710888767	0.4687919762	0.4635845526	0.4679261915	0.4696658952	0.4637350364	0.4673120549	0.4668855202	0.5001859739	0.4685194785	0.4674950758	0.4676496267	0.4357553721	0.4696496267	0.4720888767	0.4676374253	0.4340166962	0.4637391036	0.4709546614	0.4651422633	0.4661422633	0.4676455596	0.4718041776	0.4706496267	0.4707960434	0.4698692517	0.46384943	0.4625764184	0.4635764184	0.125243333	0.098154024	0.097100957	0.097119336	0.098100698	0.095125549	0.097127361	0.098073776	0.09922573	0.096232461	0.098233238	0.094091638	0.095091638	0.097128397	0.096118819	0.074245145	0.098110276	0.098091379	0.098101733	0.09919389	0.128233496	0.096119078	0.096219776	0.096209422	0.096136163	0.097118819	0.098109758	0.09711856	0.098113124	0.095199585	0.096215117	0.098226766	0.056	0.065	0.066	0.065	0.064	0.063	0.064	0.065	0.063	0.064	0.064	0.077	0.065	0.064	0.064	0.057	0.065	0.066	0.064	0.05	0.056	0.066	0.062	0.063	0.065	0.065	0.065	0.065	0.065	0.062	0.063	0.063
FLQS3047GRWM	-0.0144936841	-0.000532991699998	-0.0044960213	-0.048486035	-0.0495011206	-0.0545096196	0.0015056785	-0.0565100445	-0.0575028204	0.0114746574	-0.0564951714	-0.0535317169	-0.0475155688	-0.0195096196	-0.0315083447	-0.0584955963	-0.0355087697	-0.0564877348	0.0024912303	-0.00437724850001	-0.00350260800001	-0.0474932591	-0.0054297295	0.000571120400004	-0.0015091946	-0.0495011206	-0.0355096196	-0.0485009082	-0.0054911344	-0.0054446026	0.0134899555	-0.0025111069	-0.053596463	-0.042560566	-0.077539006	-0.076546437	-0.078538902	-0.086549053	-0.072549995	-0.082527494	-0.084589556	-0.087592905	-0.0885928	-0.077535343	-0.075535553	-0.11655324	-0.071546332	-0.086600336	-0.07654246	-0.08253482	-0.074539111	-0.07657595	-0.042593428	-0.076546437	-0.077586416	-0.077582544	-0.074553658	-0.077546332	-0.07554246	-0.078546228	-0.045547065	-0.076578567	-0.082586102	-0.073589765	-0.677	-0.674	-0.667	-0.685	-0.684	-0.685	-0.667	-0.686	-0.686	-0.66	-0.685	-0.686	-0.684	-0.666	-0.68	-0.686	-0.679	-0.687	-0.666	-0.668	-0.674	-0.685	-0.668	-0.666	-0.667	-0.685	-0.68	-0.685	-0.675	-0.669	-0.661	-0.669
FLQS303BGRWM	-0.0490720306	-0.0881632271	-0.0540823725	-0.1200607486	-0.0400720306	-0.0891143383	-0.0400555776	-0.0400884836	-0.093096475	-0.0921486545	-0.0400555776	-0.0381378425	-0.1101378425	-0.0901265605	-0.0891115177	-0.0400555776	-0.0901105776	-0.1100391246	-0.0430884836	-0.0898191248	-0.0400720306	-0.0890772015	-0.0899342957	-0.0879333555	-0.0400884836	-0.1100720306	-0.0410884836	-0.0910960049	-0.0940748511	-0.0889672016	-0.0560983554	-0.0911143383	0.018710008	0.029834897	0.026924283	-0.000105372999982	0.090900057	0.029883767	0.0868562	0.019943915	0.030721286	0.032706249	0.089680769	0.086914676	0.019914676	0.030879173	0.028895463	0.019680769	0.030909246	0.019914676	0.084900057	0.031776003	0.089680769	0.029894627	0.028731728	0.029750106	0.085841581	0.019870819	0.089885438	0.028895045	0.030891703	0.029765143	0.029738411	0.031718362	0.631	0.615	0.628	0.608	0.62	0.613	0.621	0.634	0.612	0.613	0.62	0.621	0.608	0.613	0.614	0.634	0.614	0.608	0.621	0.614	0.62	0.614	0.614	0.614	0.621	0.608	0.62	0.613	0.611	0.614	0.627	0.614
FLQS3024GRWM	0.0114288136	-0.0326059359	-0.0045751271	0.0114413521	-0.0385803216	-0.049588382	-0.0415744106	0.0114225444	-0.0085747688	-0.039600204	-0.00456778310001	0.0114037367	0.0114162751	0.0114162751	-0.0025865908	-0.0435747688	-0.0305858743	0.0114413521	0.0034196784	-0.000474461099998	0.0144288136	-0.0385731567	-0.0325183457	-0.0295188831	-0.0375862326	0.0114288136	-0.035586949	-0.0585837249	-0.00156993260001	-0.0025314215	0.0114225444	0.0014187828	0.012052133	0.02502042	0.055998911	0.012006614	0.023998811	-0.000991185000004	0.006009515	0.011989107	-0.000952669	0.025051333	0.001051033	0.01199611	0.01199611	0.012010115	0.056005914	-0.032945366	0.027002512	0.01199611	0.023999111	0.054034326	0.064052133	0.023006014	0.02604493	0.026040428	0.010013417	0.012006614	0.027002312	0.012006614	0.022003613	0.057037027	0.01204513	0.026048232	0.674	0.655	0.66	0.674	0.653	0.654	0.656	0.674	0.669	0.653	0.67	0.674	0.674	0.674	0.66	0.663	0.655	0.674	0.669	0.662	0.665	0.653	0.655	0.656	0.656	0.674	0.654	0.648	0.667	0.659	0.674	0.667
FLQS301GGRWM	-0.1008100958	-0.0686872344	-0.0728304371	-0.0968711197	-0.0688035866	-0.0637759224	-0.065835319	-0.1217726678	-0.0998011456	-0.1027157122	-0.0678296235	-0.1046913026	-0.12174419	-0.0727775497	-0.0728060276	-0.0668296235	-0.065781618	-0.1008678651	-0.1117808044	-0.0692852685	-0.0687995183	-0.0958442692	-0.0710818555	-0.0700834828	-0.1027808044	-0.1118011456	-0.0657808044	-0.1148011456	-0.0718499648	-0.0720257136	-0.0518296235	-0.0677710405	0.094512195	0.121513474	0.124514296	0.095514009	0.133514288	0.127513903	0.125513887	0.069514709	0.106512301	0.124512228	0.136512159	0.124514442	0.069514425	0.156513741	0.159513887	0.137511876	0.127514162	0.09251445	0.067514292	0.120512879	0.122512224	0.094514017	0.121512454	0.124512592	0.092513737	0.097514	0.124514166	0.132514	0.122514126	0.123512746	0.069512442	0.120512341	0.637	0.643	0.642	0.638	0.641	0.644	0.644	0.635	0.635	0.631	0.641	0.629	0.634	0.636	0.635	0.641	0.643	0.638	0.638	0.643	0.644	0.638	0.643	0.642	0.637	0.632	0.644	0.624	0.643	0.643	0.66	0.644
FLQS301EGRWQ	0.0691323051	0.0321057935	0.0371305854	0.0591407602	0.0621310154	0.0601247099	0.0661366043	0.0321217005	0.0641304421	0.036110236	0.0331304421	0.0311060802	0.0641214139	0.0631219871	0.0591259997	0.0311300122	0.0291221304	0.0631410468	0.1001321618	0.0332105501	0.0321254264	0.0331321618	0.0331752969	0.0351758701	0.0671262863	0.065131302	0.0651270028	0.0311265729	0.0551320185	0.0361656954	0.0681247099	0.0331201241	-0.062063924	-0.063079503	-0.062089757	-0.031084679	-0.02608818	-0.0280832	-0.063084729	-0.061094934	-0.063065945	-0.057064269	-0.061064318	-0.063091483	-0.063091532	-0.029082855	-0.027084729	-0.062061015	-0.062088032	-0.060091581	-0.025087834	-0.064072354	-0.060064318	-0.061086208	-0.066067276	-0.062068903	-0.062082954	-0.063086405	-0.028086454	-0.059086257	-0.031085961	-0.063070776	-0.061067769	-0.062065699	0.71	0.696	0.697	0.699	0.7	0.7	0.709	0.696	0.708	0.697	0.696	0.695	0.708	0.701	0.699	0.696	0.695	0.707	0.714	0.697	0.695	0.696	0.697	0.697	0.709	0.709	0.702	0.695	0.699	0.697	0.709	0.697
FLQS300VGRWQ	0.1073143679	0.1402583325	0.1123107054	0.1343378075	0.1393129029	0.1082978869	0.1403253552	0.1083004506	0.1253169316	0.1062594313	0.1363224253	0.1422608962	0.1342868996	0.1102876321	0.1362997181	0.1053216928	0.1092879983	0.1073378075	0.1423004506	0.1085143372	0.1343096067	0.1033257215	0.1084253399	0.1424370597	0.0992989856	0.1033121704	0.1463019156	0.1013118042	0.1083180303	0.1394106901	0.157304113	0.1062843359	-0.125799354	-0.095792072	-0.093787256	-0.095788861	-0.094787186	-0.128789513	-0.127789606	-0.126784836	-0.111798772	-0.093799308	-0.097799214	-0.093786441	-0.095786441	-0.125789675	-0.097788815	-0.125800797	-0.090788093	-0.125786418	-0.092787279	-0.125795469	-0.098799214	-0.125788861	-0.127797865	-0.126796958	-0.125790466	-0.126788815	-0.092788047	-0.126788838	-0.123788349	-0.091796074	-0.081797958	-0.093798563	0.055	0.062	0.051	0.06	0.062	0.057	0.068	0.056	0.06	0.048	0.061	0.062	0.06	0.057	0.06	0.054	0.05	0.056	0.062	0.056	0.061	0.055	0.056	0.069	0.053	0.054	0.063	0.054	0.055	0.061	0.065	0.048
FLQS300RGRWY	0.0238362861	0.050671501	0.0498559774	0.0569088329	0.0578362861	0.0658000126	0.0618725595	0.0658000126	-0.0191792597	0.0697274658	0.0688725595	0.0666911923	0.0657637392	0.0597637392	0.0507937943	-0.0511761505	0.0537927579	-0.0040911671	0.0527917216	0.0504342796	0.0688362861	0.0538725595	0.0501782927	0.05017622	0.0587927579	-0.0041637139	0.0507906852	0.0568362861	0.0518456135	0.0481016003	0.0688000126	0.0187481934	0.049430782	-0.010594246	-0.00960669899999	0.003398418	0.00839410299999	0.013400576	0.006400576	0.00738763	-0.115578958	0.019426467	0.015426467	0.00439194500001	0.00739194500001	0.003400576	-0.00960244499998	-0.116572547	-0.00560454100001	-0.062608055	-0.006606637	-0.009584999	0.014426467	0.00439841800001	-0.013578773	-0.010580931	-0.007598191	-0.062601582	-0.008604664	0.00739841799999	-0.00660367799999	-0.00958327299999	0.015422152	-0.0105768	-0.024	-0.00199999999998	-0.00299999999999	-0.00300000000004	-0.00199999999995	-0.000999999999976	-0.001	0.0	-0.00700000000001	-0.001	-0.00100000000003	0.000999999999976	0.0	-0.000999999999976	-0.00200000000001	-0.019	-0.00200000000001	-0.012	-0.00200000000001	-0.00300000000001	0.0	-0.00400000000002	-0.000999999999976	-0.00299999999999	0.0	-0.012	-0.00200000000001	-0.00300000000001	-0.00200000000001	-0.00400000000002	0.0	-0.014
FLQS300LGRWQ	0.025212612	0.0349251551	0.0692410582	0.073317414	0.0651991374	0.087160211	0.080265013	0.025160211	0.025212612	0.095055409	0.025265013	0.085003008	0.07310781	0.07910781	0.145265013	0.025265013	0.0681422449	0.025317414	0.0661407477	0.0350240788	0.0151976403	0.025265013	0.0687051813	0.0666991927	0.025160211	0.025212612	0.0651377534	0.075212612	0.034230578	0.0325419897	0.025160211	0.0691302675	-0.133685214	-0.111704001	-0.080713605	-0.067709092	-0.080713657	-0.056707255	-0.067707255	-0.133718275	-0.13368705	-0.063685214	-0.063685214	-0.066714602	-0.066714602	-0.065707255	0.005294582	-0.13368154	-0.081711768	-0.133714602	-0.0817135	-0.081694817	-0.112687785	-0.133709092	-0.080689517	-0.079691879	-0.133705418	-0.133709092	-0.079711768	-0.064709092	-0.076710981	-0.080693768	-0.133688887	-0.081687838	0.00200000000001	0.001	0.00800000000004	0.00699999999998	0.00599999999997	0.00900000000001	0.00899999999999	0.00199999999995	0.00200000000001	0.014	-0.012	0.011	0.00600000000003	0.00800000000001	0.019	0.00200000000001	0.00700000000001	0.000999999999976	0.006	-0.005	-0.00600000000003	0.00100000000003	0.00700000000001	0.00699999999998	0.00200000000001	0.001	0.006	0.00600000000003	-0.00600000000003	-0.00599999999997	0.001	0.00800000000004
FLQS300LGRWM	0.0188667395	-0.0462253184	-0.0431459581	0.0068984836	0.0098667395	-0.0461763418	0.0078826116	-0.0511491325	0.0148667395	0.0178191233	0.0148826116	-0.047223958	-0.0511650046	0.0068349954	-0.00715593490001	-0.0411432372	-0.0451731674	-0.0511015164	-0.0091572953	-0.0438920052	0.0158667395	-0.0441400628	-0.0410026561	-0.0420022026	0.0088508675	-0.00914142329999	-0.0071568418	0.0118667395	-0.0381332605	-0.0440348537	0.0188508675	-0.0401777023	0.017107478	0.00508544700001	0.010071636	0.014076823	0.017072107	0.008078306	0.019079181	-0.052934967	0.02110512	0.024107478	0.023107478	0.00906941299999	-0.052930251	0.013079181	0.006076217	-0.020890838	-0.029928634	-0.052930251	0.010071838	0.011095283	0.022107478	0.00907648700002	0.00810215499999	0.010099932	0.01508154	0.008076284	0.009073926	0.017076823	-0.023925265	0.010097439	0.020102762	0.010104446	-0.088	-0.11	-0.109	-0.092	-0.091	-0.11	-0.092	-0.1	-0.09	-0.089	-0.091	-0.11	-0.1	-0.091	-0.095	-0.103	-0.103	-0.1	-0.097	-0.11	-0.09	-0.109	-0.108	-0.109	-0.091	-0.096	-0.096	-0.09	-0.101	-0.11	-0.088	-0.108
FLQS3009GRWQ	0.0066293242	-0.0283783991	0.0056303568	0.0036322979	0.0056292829	0.0086274244	0.0056306459	0.0026280026	0.0396289112	0.00362308770001	0.00763039810001	0.038623129	0.000626391799997	0.00362622659999	0.0046278374	0.00563027420001	-0.0293737321	0.0066322566	0.0416276722	0.00265187479999	0.006627507	0.0026308524	0.0086418385	0.0346428711	0.00162779609999	0.0026292829	0.0066277548	0.0036292829	0.0036300264	0.0316400626	0.0056273005	-0.0293741864	-0.00509364899999	-0.00403365000001	-0.00599339499999	-0.00800662099999	-0.007993011	-0.010011797	-0.00401352200001	-0.00797326700001	0.021914018	0.027906926	-0.00709192399999	-0.009986685	-0.009986494	-0.00801352200001	-0.00800642999998	-0.00410572600002	-0.00800010399999	-0.00798630200001	-0.008993395	-0.00406202000001	0.024906926	-0.009006621	-0.007081189	0.019920919	0.025973634	-0.00600681299998	-0.00799971999999	-0.010006046	-0.010002404	0.022933954	-0.00607869699999	-0.003087132	-0.00300000000001	-0.016	-0.00199999999995	-0.00300000000001	-0.000999999999976	0.0	-0.00300000000001	-0.00299999999999	0.005	-0.00900000000001	-0.00100000000003	0.011	-0.00400000000002	-0.00199999999998	-0.00200000000001	-0.00299999999999	-0.015	-0.00200000000001	0.012	-0.00399999999996	-0.00800000000004	-0.00299999999999	-0.001	0.00299999999999	-0.00999999999999	-0.00400000000002	-0.000999999999976	-0.00200000000001	-0.00200000000001	0.001	-0.00199999999998	-0.015
FLQS2F0LGRX5	0.0636567978	0.0596528644	0.0616572666	0.0296584128	0.0316566415	0.0326556516	0.0616575792	0.0596556516	0.0316565633	0.0656538282	0.0646574229	0.0546528384	0.027654766	0.0266548702	0.0316557819	0.067657475	0.0606558079	0.0946592984	0.0576557558	0.0616718799	0.0336565633	0.0606575792	0.0626656022	0.0616655501	0.0286557298	0.0996583867	0.0566565373	0.0606565633	0.0646578137	0.0586636486	0.0666556516	0.0596554953	-0.055707841	-0.085625854	-0.053583669	-0.084600114	-0.120574136	-0.064612031	-0.056607979	-0.04056198	-0.062703789	-0.034712131	-0.045709033	-0.053575566	-0.084575327	-0.083608932	-0.117592011	-0.030728814	-0.088583192	-0.055574374	-0.052583907	-0.053666848	-0.110699738	-0.053600352	-0.058691873	-0.058682816	-0.084616559	-0.067603689	-0.049599876	-0.053599876	-0.087593679	-0.057673998	-0.032695448	-0.053699976	0.028	0.034	0.027	0.021	0.029	0.019	0.028	0.024	0.018	0.025	0.027	0.025	0.02	0.02	0.028	0.024	0.034	0.04	0.026	0.027	0.028	0.027	0.029	0.028	0.021	0.044	0.025	0.027	0.035	0.027	0.025	0.027
FLQS2EQUGRX5	0.0586285848	0.0588732215	0.0576495163	0.0565435506	0.0906364341	0.0976848381	0.0556364341	0.0876835299	0.0906403587	0.0917842627	0.0886024204	0.0928208928	0.0877267011	0.0577240847	0.0906377423	0.0906037286	0.0906782971	0.0895474753	0.0926782971	0.0569156061	0.0926429752	0.08658803	0.060233503	0.0562308866	0.0906822217	0.0936390505	0.0956796053	0.0546835299	0.0596220437	0.0882845235	0.0846979203	0.0936913792	-0.127085889	-0.128898275	-0.128785274	-0.127841504	-0.094804197	-0.1658388	-0.128841504	-0.096746886	-0.102064262	-0.130063721	-0.098080482	-0.095785814	-0.096785274	-0.128861509	-0.092861509	-0.097117789	-0.094823662	-0.096784192	-0.12880636	-0.094992893	-0.129063721	-0.097842044	-0.096049664	-0.092031821	-0.097877729	-0.131840422	-0.12882258	-0.129823121	-0.125828528	-0.097009654	-0.101043716	-0.093067506	0.723	0.723	0.723	0.722	0.728	0.745	0.722	0.727	0.73	0.735	0.727	0.729	0.728	0.723	0.727	0.728	0.729	0.728	0.736	0.715	0.736	0.728	0.717	0.715	0.729	0.737	0.736	0.721	0.723	0.727	0.727	0.729
