SN	Distance_X_LOGO_MainBoard_LD1	Distance_X_LOGO_MainBoard_LD2	Distance_X_LOGO_MainBoard_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LD1	Distance_Y_LOGO_MainBoard_LD2	Distance_Y_LOGO_MainBoard_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LD1	Angle_MainBoard_LD2	Angle_MainBoard_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30LFGRWY	0.1029978325	0.1040786602	0.1040809054	0.1448294415	0.1040000777	0.1059125144	0.1040023229	0.1029282309	0.1429080239	0.1439214952	0.1020853958	0.1439035335	0.1450629437	0.1432201086	0.1042380703	0.1020853958	0.1020853958	0.1031594878	0.1041594878	0.1031594878	0.1032358251	0.1031594878	0.1051594878	0.1051617331	0.1050809054	0.1031594878	0.1441415261	0.1440674341	0.1051594878	0.1020853958	0.1460719245	0.1429843612	-0.0297344126	-0.032724526	-0.032713767	-0.0236765467	-0.0277012633	-0.0307126039	-0.0287021357	-0.0296919582	-0.0226660785	-0.0287024264	-0.0286713126	0.0193435173	-0.0276806177	-0.028661426	-0.0316515394	-0.0286713126	-0.0286713126	-0.0306622984	-0.0326698587	0.0113394463	-0.0306625891	0.0113394463	-0.0326684048	-0.0316733481	-0.0296713126	0.0113394463	0.0163324675	0.0083310136	-0.0326684048	-0.0286713126	-0.0346672417	0.0203333399	0.722	0.723	0.723	0.739	0.721	0.723	0.721	0.722	0.738	0.74	0.721	0.727	0.74	0.74	0.723	0.721	0.721	0.721	0.722	0.711	0.722	0.711	0.723	0.723	0.723	0.711	0.728	0.73	0.723	0.721	0.743	0.726
FLQS30KNGRWV	-0.0775789565	-0.0766112663	-0.0776131126	-0.0755457236	-0.0755798797	-0.0765457236	-0.0765808028	-0.0795503393	-0.0745789565	-0.0755475699	-0.0786131126	-0.0795798797	-0.0776454224	-0.0787091188	-0.0786777322	-0.0786131126	-0.0786131126	-0.0776435761	-0.0766435761	-0.0746444993	-0.075676809	-0.0746444993	-0.0796472687	-0.0786454224	-0.0766121895	-0.0746444993	-0.078676809	-0.0776435761	-0.0796472687	-0.0786131126	-0.0746444993	-0.0776094201	0.0266123944	0.0256055303	0.0245990584	0.027584938	0.0305914099	0.0305990584	0.0285919982	0.0255853302	0.0285778777	0.0265921943	0.0295712097	0.0275710136	0.0265778777	0.0265653262	0.0295572854	0.0295712097	0.0295712097	0.0285651301	-0.00742192620002	-0.0094280058	0.030564934	-0.0094280058	0.0285778777	0.0295719942	0.0305708175	-0.0094280058	-0.00742212229999	0.02457827	0.0285778777	0.0295712097	-0.0164209456	0.0305780738	0.053	0.053	0.053	0.053	0.052	0.052	0.052	0.053	0.053	0.053	0.052	0.052	0.052	0.052	0.052	0.052	0.052	0.052	0.062	0.063	0.053	0.063	0.051	0.051	0.053	0.063	0.062	0.054	0.051	0.052	0.065	0.051
FLQS30K5GRWY	0.0185336175	0.0585392887	0.0185392887	0.0535285763	0.016533775	0.0185279462	0.0555340901	0.0155285763	0.0535340901	0.0545285763	0.0545396038	0.0535340901	0.0555383435	0.0565556723	0.0565503161	0.0545396038	0.0545396038	0.0145444873	0.0145448024	0.0135451175	0.0575504737	0.0135451175	0.0135451175	0.0175449599	0.0545397613	0.0135451175	0.0975438572	0.0555451175	0.0135451175	0.0545396038	0.0545451175	0.0155391312	-0.0305165731	0.00250122840001	0.00551050520001	0.00952855739999	0.00651928059999	0.00251000370001	-0.0284894948	0.007528056	0.00653758350001	-0.0284897455	0.00454560669999	0.0045461082	0.0045370821	-0.0294451164	0.00556390969999	0.00454560669999	0.00454560669999	0.0105538807	-0.0244629179	-0.025454644	0.00555463280001	-0.025454644	0.0065378342	0.00754535600001	0.00454585749999	-0.025454644	-0.0294631687	0.00353733280001	0.0065378342	0.00454560669999	0.0045368313	0.00853708209999	0.044	0.054	0.035	0.05	0.034	0.036	0.061	0.033	0.051	0.06	0.051	0.051	0.052	0.061	0.052	0.051	0.051	0.031	0.041	0.041	0.052	0.041	0.032	0.034	0.052	0.041	0.08	0.052	0.032	0.051	0.051	0.033
FLQS30K3GRWY	-0.0390021461	-0.0380122479	-0.0380128092	-0.0829920443	-0.0370032685	-0.0369920443	-0.0360021461	-0.0389931667	-0.0370024267	-0.0379926055	-0.0360125285	-0.0380027073	0.00398999689999	-0.0380408698	-0.0360310486	-0.0360125285	-0.0360125285	-0.0370212273	-0.0350217886	-0.0360217886	-0.0380313292	-0.0360217886	-0.0340217886	-0.0350220692	-0.0350122479	-0.0360217886	-0.0350310486	0.0039897163	-0.0340217886	-0.0360125285	0.0039894357	-0.0370119673	-0.03723577	-0.0432354762	-0.00123518240001	-0.0372345622	-0.044234856	-0.0462351743	-0.0452348641	-0.0362345785	-0.0442342602	-0.0442348641	-0.0432340154	-0.00123364	-0.041234252	-0.0442337379	-0.0432334359	-0.0432340154	-0.0432340154	-0.0442337379	-0.0012339256	-0.0452340235	-0.0412337379	-0.0452340235	-0.0442342439	-0.044234048	-0.0432340072	-0.0452340235	-0.000233917399996	-0.0422342357	-0.0442342439	-0.0432340154	-0.00023393379999	-0.0002339256	0.508	0.511	0.499	0.489	0.512	0.511	0.511	0.508	0.511	0.51	0.511	0.5	0.529	0.511	0.511	0.511	0.511	0.511	0.501	0.511	0.509	0.511	0.512	0.512	0.512	0.511	0.501	0.529	0.512	0.511	0.519	0.499
FLQS30K1GRWY	0.0797470609	0.1207479238	0.1217479238	0.121746198	0.1207471076	0.1217461747	0.0817479938	0.121746268	0.0787480404	0.0797472009	0.1197479238	0.1187470843	0.1227486235	0.0817502793	0.122749463	0.1197479238	0.1197479238	0.1227486468	0.1217486468	0.1197486934	0.081749463	0.1197486934	0.1217486934	0.1207486934	0.1197479238	0.1197486934	0.0787504425	0.1217486934	0.1217486934	0.1197479238	0.1217487167	0.1217478072	-0.0708953006	-0.0688989111	-0.0699022365	-0.0699093625	-0.071905752	-0.0719023315	-0.072905467	-0.0729088874	-0.072912783	-0.072905467	-0.0699158234	-0.0339194339	-0.0719125929	-0.0699191488	-0.0689224743	-0.0699158234	-0.0699158234	-0.0709187688	-0.0269166785	-0.0689155383	-0.0679188638	-0.0689155383	-0.0329163935	-0.0679153483	-0.0719158234	-0.0689155383	-0.0719125929	-0.069913068	-0.0329163935	-0.0699158234	-0.0709125929	-0.0269167735	-0.597	-0.58	-0.579	-0.579	-0.578	-0.579	-0.597	-0.579	-0.598	-0.598	-0.58	-0.589	-0.578	-0.597	-0.578	-0.58	-0.58	-0.578	-0.59	-0.58	-0.598	-0.58	-0.588	-0.58	-0.58	-0.58	-0.599	-0.578	-0.588	-0.58	-0.579	-0.59
FLQS30JCGRWV	0.00532249729999	0.0073105382	0.00831086149999	0.0073341331	0.0113224973	0.00933477949999	0.0093228205	0.0093334867	0.0113237901	0.0093341331	0.0133121543	0.0113231437	0.0143005185	0.0112778933	0.0092895291	0.0133121543	0.0133121543	0.0093008417	0.0113011649	0.0113008417	0.0102895291	0.0113008417	0.0103008417	0.00830051850001	0.0123121543	0.0113008417	0.0122898523	0.0112998721	0.0103008417	0.0133121543	0.0102995489	0.0103121543	-0.0607990994	-0.0608205645	-0.0608408371	-0.0608843635	-0.060864091	-0.0598438184	-0.060864091	-0.0598843635	-0.026925505	-0.0608628985	-0.0259469701	-0.0609266975	-0.0599064249	-0.0609469701	-0.0609684351	-0.0259469701	-0.0259469701	-0.0619451813	-0.059925505	-0.092925505	-0.0619451813	-0.092925505	-0.0259272937	-0.0599249087	-0.0589261012	-0.092925505	-0.0609261012	-0.0269266975	-0.0259272937	-0.0259469701	-0.0969028474	-0.0939046361	0.028	0.028	0.029	0.029	0.03	0.03	0.029	0.029	0.022	0.029	0.022	0.03	0.031	0.031	0.029	0.022	0.022	0.03	0.03	0.039	0.03	0.039	0.021	0.029	0.031	0.039	0.031	0.021	0.021	0.022	0.039	0.038
FLQS30J0GRWV	-0.062198333	-0.0662005283	-0.0672005806	-0.0621967126	-0.0601984898	-0.0651967126	-0.0621985943	-0.0611967126	-0.0611984898	-0.0611967126	-0.0212003715	-0.0611984898	-0.0602019397	-0.0632057554	-0.0622040305	-0.0212003715	-0.0212003715	-0.062202201	-0.061202201	-0.0632022533	-0.0232040828	-0.0632022533	-0.0622023055	-0.060202201	-0.0222004238	-0.0632022533	-0.0612039782	-0.0642023055	-0.0622023055	-0.0212003715	-0.0632023055	-0.061200267	0.00815591070001	0.0421507216	0.0401482367	0.00714553249999	0.00814801739999	0.00415086779999	0.00714816360001	0.00714545940001	0.00614297450001	0.0061482367	0.00714034340001	0.00614019719998	0.00614297450001	0.00613793149999	0.00613508110001	0.00714034340001	0.00714034340001	0.0071379315	0.0061430475	0.0071404895	0.0091377853	0.0071404895	0.0051428283	0.0071405626	0.00714027030001	0.0071404895	0.0071429014	0.00914275520002	0.0051428283	0.00714034340001	0.00714304750001	0.00614297450001	-0.031	-0.042	-0.042	-0.03	-0.031	-0.031	-0.031	-0.031	-0.029	-0.03	-0.013	-0.031	-0.03	-0.031	-0.031	-0.013	-0.013	-0.031	-0.03	-0.031	-0.013	-0.031	-0.031	-0.03	-0.012	-0.031	-0.03	-0.032	-0.031	-0.013	-0.032	-0.03
FLQS30HZGRWY	0.0644135161	0.0654099752	0.0624099752	0.0244133345	0.0214114279	0.0634131983	-0.0215883906	0.0224130621	0.061411564	0.0254131983	0.0644119726	0.0614134707	0.0254084317	0.0624052993	0.063408704	0.0644119726	0.0644119726	0.0644085225	0.0634084317	0.0644102475	0.0204068428	0.0644102475	0.0634102475	0.0214083409	0.0644100206	0.0644102475	0.0244068882	0.0214084317	0.0634102475	0.0644119726	0.0624082955	0.0214100206	0.0604491835	-0.000553333700012	-0.0475498097	-0.0455419561	-0.0455455808	-0.0455494069	-0.1025457822	-0.0405421574	-0.0455383313	-0.0445457822	0.00847022709999	-0.0015304777	-0.00253853270002	-0.0445318874	-0.00252796059999	0.00847022709999	0.00847022709999	-0.0035276585	-0.0475386334	-0.00353178669999	-0.0475321894	-0.00353178669999	-0.0085344045	-0.0475360155	-0.0475353107	-0.00353178669999	-0.0465382306	-0.00253390110001	-0.0085344045	0.00847022709999	-0.0465388348	-0.0485387341	0.025	0.041	0.051	0.033	0.033	0.051	0.027	0.031	0.051	0.034	0.038	0.039	0.022	0.051	0.04	0.038	0.038	0.041	0.052	0.041	0.032	0.041	0.0419999999999	0.033	0.052	0.041	0.034	0.02	0.0419999999999	0.038	0.051	0.033
FLQS30H6GRWV	-0.0240150947	0.0129833252	0.0139849053	-0.0200703969	-0.0240087745	-0.021073557	-0.0240119346	-0.0200688168	-0.0210135146	-0.0220688168	-0.0219534723	-0.0200087745	-0.0268981701	-0.0207923059	-0.0208491881	-0.0219534723	-0.0219534723	-0.0199029103	-0.0208997501	-0.0179013302	-0.0218491881	-0.0179013302	0.0130465277	-0.0198997501	-0.0239550523	-0.0179013302	-0.0208476081	-0.0219013302	0.0130465277	-0.0219534723	-0.0199013302	-0.0189582124	0.00823282799999	0.0432368482	0.0432387467	0.040242711	0.00823897000001	0.0102369599	0.0122391375	0.0422427669	0.0422446653	0.0092390258	0.00924656379999	0.0102466754	0.0102428786	-0.0197533804	0.043250584	0.00924656379999	0.00924656379999	0.0132467871	0.0432447212	0.0122448328	0.0112466196	0.0122448328	0.0422447212	0.0442465638	0.0422466196	0.0122448328	0.0432447212	0.0402444978	0.0422447212	0.00924656379999	0.00924265520001	0.0102428786	0.056	0.063	0.064	0.05	0.056	0.057	0.056	0.049	0.049	0.057	0.056	0.057	0.054	0.065	0.048	0.056	0.056	0.057	0.049	0.057	0.057	0.057	0.064	0.049	0.047	0.057	0.048	0.049	0.064	0.056	0.057	0.058
FLQS30GQGRWV	42.609240428	42.5880034562	42.5857680689	42.6282420125	42.6053873471	42.6292420125	42.6050050407	42.6241535442	42.6066227344	42.6292420125	42.5817680689	42.6033873471	42.5617664845	42.5211456219	42.537911819	42.5817680689	42.5817680689	42.5617664845	42.5617664845	42.5617664845	42.5417649	42.5617664845	42.5605310971	42.5589134035	42.5827680689	42.5617664845	42.5407649	42.5647664845	42.5605310971	42.5817680689	42.5625310971	42.5823857626	6.351234802	6.35424814	6.352259427	6.350284052	6.350272423	6.353260795	6.352272765	6.35028371	6.350296365	6.351271739	6.351307993	6.350308335	6.352297049	6.351319622	6.35333296	6.351307993	6.351307993	6.35231928	6.353296707	6.352307651	6.35131928	6.352307651	6.351298075	6.353307309	6.349306967	6.352307651	6.351297049	6.392311071	6.351298075	6.351307993	6.35229568	6.353296707	-89.302	-89.3	-89.3	-89.302	-89.301	-89.303	-89.301	-89.302	-89.301	-89.303	-89.3	-89.301	-89.298	-89.294	-89.297	-89.3	-89.3	-89.297	-89.299	-89.298	-89.295	-89.298	-89.298	-89.298	-89.298	-89.298	-89.296	-89.307	-89.298	-89.3	-89.298	-89.3
FLQS30GCGRWY	0.0027480445	0.00374100880001	0.0037406068	0.0057554822	0.00774784350001	0.00375508010001	0.00674824550001	0.0047544771	0.0067486475	0.00675528109999	0.0057406068	0.0057478435	-0.0332662278	-0.0352802991	-0.0322730624	0.0057406068	0.0057406068	0.00673437520001	0.0067345763	0.00673417420001	0.0067273396	0.00673417420001	0.0087345763	0.0087341742	0.0057406068	0.00673417420001	-0.0322724594	0.0057337722	0.0087345763	0.0057406068	0.0047333701	0.0067416119	0.0459804849	0.0439980748	0.0450177969	0.0460588401	0.044038585	0.044020462	0.047039118	0.045057774	0.0420982842	0.045038052	0.046094553	0.046095619	0.044076963	0.047113742	0.0481334641	0.046094553	0.046094553	0.0481121429	0.047075897	0.04809402	0.0461116099	0.04809402	0.0451004163	0.0480924209	0.047095086	0.04809402	0.047076963	0.0440988172	0.0451004163	0.046094553	0.04607643	0.047076963	0.022	0.023	0.024	0.023	0.025	0.023	0.024	0.024	0.025	0.024	0.024	0.024	0.00500000000002	0.00400000000002	0.005	0.024	0.024	0.024	0.024	0.023	0.024	0.023	0.025	0.024	0.024	0.023	0.005	0.024	0.025	0.024	0.023	0.024
FLQS30G5GRWY	0.1143945278	0.0783980635	0.1153963683	0.112392881	0.1143946246	0.1153927841	0.1173943825	0.0793946246	0.1133945762	0.1163926872	0.1153961746	0.1123944793	0.1153978698	0.1174011149	0.1133995166	0.1153961746	0.1153961746	0.1143978213	0.1163977729	0.1143978213	0.1153995166	0.1143978213	0.0783996134	0.0783996134	0.0773979667	0.1143978213	0.1163994681	0.1143979667	0.0783996134	0.1153961746	0.1163979667	0.1153960777	-0.0404263255	-0.0444182617	-0.0434092765	-0.0373919971	-0.0384000608	-0.0384088157	0.0146116892	-0.0383924578	-0.0363834725	0.0146112284	0.0056333461	0.00563380680001	-0.0373837029	0.00564140979999	-0.0363599726	0.0056333461	0.0056333461	-0.0363684971	0.0056257431	-0.0373770216	-0.0393694186	-0.0373770216	-0.0403839333	-0.0393781735	-0.0363765608	-0.0373770216	0.0036255127	-0.0393834725	-0.0403839333	0.0056333461	0.0016255127	0.0036255127	0.084	0.069	0.085	0.082	0.083	0.084	0.071	0.067	0.082	0.069	0.072	0.071	0.083	0.073	0.082	0.072	0.072	0.083	0.073	0.083	0.084	0.083	0.068	0.067	0.066	0.083	0.073	0.084	0.068	0.072	0.073	0.073
FLQS30E9GRWY	-0.0968285181	-0.0498342967	-0.0498344487	-0.053823652	-0.0538295826	-0.0528239561	-0.0548297347	-0.0508241082	-0.0528295826	-0.053823804	-0.0508347529	-0.0518291264	-0.0558400752	-0.0568501117	-0.0538450934	-0.0508347529	-0.0508347529	-0.0538397711	-0.052839619	-0.0538397711	-0.0528449414	-0.0538397711	-0.0548402273	-0.0538397711	-0.0528347529	-0.0538397711	-0.0548447893	-0.0568400752	-0.0548402273	-0.0508347529	-0.0528400752	-0.0528341446	0.0241263883	0.075134126	0.0751418636	0.0311575537	0.0301491713	0.0721416486	0.0321491713	0.0891683004	0.0721650764	0.0311489564	0.0781805516	0.0681801218	0.0301646465	0.035179262	0.0701949522	0.0781805516	0.0781805516	0.0351788322	0.0741736737	0.0341715244	0.0751790471	0.0341715244	0.0321657212	0.0341708796	0.0321717393	0.0341715244	0.0721736737	0.0361659361	0.0321657212	0.0781805516	0.0741736737	0.0731736737	0.025	0.034	0.033	0.044	0.044	0.033	0.043	0.029	0.033	0.044	0.033	0.034	0.042	0.041	0.033	0.033	0.033	0.043	0.033	0.043	0.032	0.043	0.043	0.042	0.044	0.043	0.032	0.041	0.043	0.033	0.032	0.033
FLQS30DZGRWV	-0.1030426899	-0.1020540158	-0.0990537178	-0.1010322582	-0.1030441802	-0.1010319601	-0.1010426899	-0.1000331523	-0.104042988	-0.1010328543	-0.1020543139	-0.1020435841	-0.1040641495	-0.1010844169	-0.1030742832	-0.1020543139	-0.1020543139	-0.1020638515	-0.1010644476	-0.1010647456	-0.1010742832	-0.1010647456	-0.1030653417	-0.1000647456	-0.0630546119	-0.1010647456	-0.0610626593	-0.1020644476	-0.1030653417	-0.1020543139	-0.1020647456	-0.1010537178	0.0630283663	0.0590318358	0.0610354017	0.0640426299	0.061039064	0.0620355945	0.0260391604	0.0200425335	-0.0159539006	0.0630391604	0.0270491834	0.0280494726	0.0580456175	0.0280524602	0.0600559297	0.0270491834	0.0270491834	0.0620524602	0.0250456175	0.0270489907	0.0580520747	0.0270489907	0.0640498581	0.0270487015	0.061049087	0.0270489907	0.0260458103	0.0260460994	0.0640498581	0.0270491834	0.0260454248	0.0270457139	-0.067	-0.065	-0.065	-0.066	-0.066	-0.066	-0.056	-0.055	-0.046	-0.066	-0.056	-0.057	-0.066	-0.057	-0.066	-0.056	-0.056	-0.066	-0.057	-0.056	-0.064	-0.056	-0.068	-0.056	-0.048	-0.056	-0.037	-0.057	-0.068	-0.056	-0.056	-0.056
FLQS30D5GRWQ	-0.0199574348	-0.0189588106	-0.018958887	-0.0199560207	-0.0189575876	-0.0169561354	-0.0169573965	-0.01795625	-0.018957473	-0.0179560972	-0.0179589252	-0.0179575112	-0.0179602629	-0.0169628234	-0.0159614476	-0.0179589252	-0.0179589252	0.0220414187	-0.0149600718	-0.0159600718	-0.0159614476	-0.0159600718	-0.01696011	-0.0159601482	0.0250427181	-0.0159600718	-0.0559614094	-0.0179601864	-0.01696011	-0.0179589252	-0.0159602246	-0.0149586577	0.00477665459998	0.00477772049999	0.0047787864	-0.0282189043	0.00677997069999	0.0077789936	0.00778002989999	0.00778103649999	-0.0302178088	0.0077799707	0.00478304979998	-0.031216891	0.00478204320001	0.0067840861	-0.0312148185	0.00478304979998	0.00478304979998	0.0097841157	0.00778319780001	0.00878414530001	0.00678402680001	0.00878414530001	0.00878334590001	-0.030217039	0.00878316819998	0.00878414530001	0.0057831978	-0.0292178976	0.00878334590001	0.00478304979998	0.0467831978	0.00978322750001	0.51	0.51	0.51	0.518	0.51	0.51	0.51	0.509	0.519	0.509	0.511	0.52	0.511	0.511	0.521	0.511	0.511	0.528	0.511	0.511	0.511	0.511	0.51	0.52	0.53	0.511	0.493	0.52	0.51	0.511	0.5	0.511
FLQS30CMGRWQ	0.0404170155	-0.0045437343	-0.0025432556	-0.0045762832	0.0354208448	0.037402177	0.0384194088	-0.0065758046	0.0384198875	-0.00657628319999	0.0404366406	0.0384194088	0.0394514791	0.039484028	-0.005510228	0.0404366406	0.0404366406	0.0414510004	0.0404514791	0.0404519578	0.0404672749	0.0404519578	0.0424514791	-0.0065260238	-0.0045422983	0.0404519578	0.0404677536	0.000473018800008	0.0424514791	0.0404366406	-0.00352602380001	-0.0055432556	-0.0189685496	-0.0189595817	0.0170493862	-0.0229313968	-0.0199408772	-0.0219495888	-0.0199403647	-0.0199324217	-0.0209221726	-0.0209408772	-0.0179139734	-0.0179132047	-0.0179221726	-0.0189052617	-0.0218957814	-0.0179139734	-0.0179139734	-0.0209057742	-0.0189226851	-0.0199142296	-0.0209055179	-0.0199142296	-0.0209219164	-0.0209149983	-0.0209144859	-0.0199142296	-0.0199224289	0.0150775711	-0.0209219164	-0.0179139734	-0.0209229413	-0.0209229413	-0.075	-0.096	-0.104	-0.096	-0.077	-0.076	-0.076	-0.096	-0.075	-0.096	-0.075	-0.076	-0.075	-0.075	-0.095	-0.075	-0.075	-0.074	-0.075	-0.075	-0.075	-0.075	-0.074	-0.097	-0.095	-0.075	-0.075	-0.103	-0.074	-0.075	-0.095	-0.096
FLQS30BWGRWY	0.0212537511	0.0212441447	0.0212438983	0.020262126	0.0212527659	0.021262126	0.0172532585	0.0222616334	0.0222537511	0.0222618797	0.022244391	0.0222535048	0.0202360161	0.0212187737	0.0222276412	0.022244391	0.022244391	0.0222362624	0.0242365087	0.0232362624	0.0192271486	0.0232362624	0.0222360161	0.0222362624	0.0212446373	0.0232362624	0.0222281338	0.0192355234	0.0222360161	0.022244391	0.0202352771	0.0212453763	-0.1151124741	-0.1111355842	-0.0741580523	-0.1142055563	-0.1141824462	-0.0761580523	-0.1701818043	-0.1122055563	-0.0732549861	-0.0741811623	-0.1142485667	-0.1142485667	-0.1122273825	-0.1122716767	-0.1112954287	-0.1142485667	-0.1142485667	-0.1122703928	-0.0742537022	-0.1132479247	-0.1122703928	-0.1132479247	-0.07225627	-0.0742710348	-0.0742742445	-0.1132479247	-0.0732543442	-0.0732556281	-0.07225627	-0.1142485667	-0.1152273825	-0.1152267405	0.035	0.033	0.024	0.034	0.035	0.024	0.047	0.034	0.024	0.025	0.035	0.034	0.034	0.034	0.034	0.035	0.035	0.034	0.026	0.035	0.033	0.035	0.025	0.025	0.024	0.035	0.025	0.023	0.025	0.035	0.034	0.035
FLQS30BJGRWV	0.0126558369	0.0136338456	0.0136332347	0.015678439	0.015655226	0.0136772173	-0.0233435523	0.0156766064	-0.0233435523	0.0146778281	-0.0233649327	0.0146558369	0.0166149086	-0.0224284631	0.0155923065	-0.0233649327	-0.0233649327	-0.0233863131	-0.0233863131	-0.0223863131	-0.0234070827	-0.0223863131	-0.0223857022	-0.023386924	-0.0233655436	-0.0223863131	0.0175935282	0.0146118543	-0.0223857022	-0.0233649327	0.0136106325	0.0156344564	-0.010335268	-0.0083412295	-0.00934642659999	-0.0103577381	-0.0103519295	-0.0093468852	-0.0143520824	-0.0103572795	-0.0133629352	-0.0123519295	-0.0123681324	-0.0103684381	-0.0103629352	-0.0103733295	-0.0103788324	-0.0123681324	-0.0123681324	-0.0113731767	-0.0133627824	-0.0133678267	-0.012372871	-0.0133678267	-0.0123630881	-0.0133673681	-0.0123678267	-0.0133678267	-0.0103630881	-0.0103629352	-0.0123630881	-0.0123681324	-0.0113623238	-0.0113626295	-0.081	-0.081	-0.081	-0.08	-0.079	-0.081	-0.097	-0.08	-0.097	-0.079	-0.098	-0.08	-0.08	-0.097	-0.08	-0.098	-0.098	-0.098	-0.097	-0.097	-0.097	-0.097	-0.097	-0.097	-0.097	-0.097	-0.079	-0.081	-0.097	-0.098	-0.081	-0.08
FLQS30AEGRWV	-0.013706798	-0.0516273099	-0.0516283698	-0.0937046783	-0.0527089177	-0.0547057382	-0.0547110374	-0.0536983193	-0.0906675839	-0.0517491916	-0.0526251902	-0.0526633445	-0.0106357887	-0.0105626596	-0.0115986942	-0.0526251902	-0.0526251902	-0.0525923352	-0.0515912753	-0.0535891556	-0.0115986942	-0.0535891556	-0.0535891556	-0.0515902155	-0.0526251902	-0.0535891556	-0.00959975409999	-0.0545880958	-0.0535891556	-0.0526251902	-0.0525880958	-0.0546273099	0.023922488	0.0239311383	0.0229397886	0.024966441	0.0239482051	-0.0120588086	-0.0140510935	0.0239570893	0.0239746237	-0.0180520286	-0.0140267791	-0.0160265453	0.0219650382	-0.0140195315	0.0229893526	-0.0140267791	-0.0140267791	0.0219800009	-0.0140356632	-0.014027948	0.0199797671	-0.014027948	0.0239741561	0.0219718182	-0.0160267791	-0.014027948	0.0229732209	0.0229736885	0.0239741561	-0.0140267791	-0.0180356632	-0.0170354294	0.626	0.608	0.608	0.588	0.608	0.616	0.617	0.607	0.59	0.619	0.617	0.617	0.627	0.637	0.627	0.617	0.617	0.608	0.618	0.617	0.627	0.617	0.608	0.608	0.618	0.617	0.628	0.607	0.608	0.617	0.619	0.618
FLQS309TGRWY	0.0849540543	0.0879394928	0.0879386362	0.0879694723	0.087953626	0.0859694723	0.0879540543	0.0859677592	0.0889540543	0.0879690441	0.0899390645	0.088953626	0.087924503	0.0848936669	0.0869086567	0.0899390645	0.0899390645	0.0879240747	0.050924503	0.088924503	0.0499099415	0.088924503	0.088924503	0.0879232182	0.0899390645	0.088924503	0.0879095132	0.0879240747	0.088924503	0.0899390645	0.0879236465	0.0869390645	-0.0549739533	-0.0559735372	-0.055973154	-0.0539723218	-0.0539727269	-0.0529731102	-0.052972716	-0.0559723765	-0.0559719495	-0.0519727269	-0.0539715772	-0.0539715663	-0.0569719824	-0.0559712049	-0.0539707998	-0.0539715772	-0.0539715772	-0.0549712049	-0.0559719386	-0.0549715772	-0.056971194	-0.0549715772	-0.0549719276	-0.0539715991	-0.0549715772	-0.0549715772	-0.0549719276	-0.0559719386	-0.0549719276	-0.0539715772	-0.0559719495	-0.0549719495	0.593	0.595	0.595	0.594	0.594	0.594	0.594	0.594	0.595	0.594	0.595	0.594	0.595	0.593	0.594	0.595	0.595	0.594	0.577	0.595	0.578	0.595	0.595	0.595	0.595	0.595	0.594	0.594	0.595	0.595	0.594	0.594
