SN	Distance_X_LOGO_MainBoard_Sim1	Distance_X_LOGO_MainBoard_Sim2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_Sim1	Distance_Y_LOGO_MainBoard_Sim2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_Sim1	Angle_MainBoard_Sim2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32
FLQS30LFGRWY	-0.0709561731	-0.0727294381	-0.0686362593	-0.1016331534	-0.1036300474	-0.102738756	-0.1026300474	-0.1026238355	-0.098738756	-0.0687449679	-0.1036300474	-0.1008381467	-0.0695275507	-0.0706362593	-0.0687480739	-0.0705306567	-0.1024188422	-0.0997325441	-0.0686331534	-0.0705275507	-0.1008443586	-0.0688567824	-0.0687480739	-0.1026269414	-0.037512021	-0.0678567824	-0.0705275507	-0.1017418619	-0.0706331534	-0.1008567824	-0.0678505705	-0.0709561731	0.0124973693	0.0114762109	0.0135082507	0.00950734390001	0.0114864878	0.0104952534	0.0145079484	0.00948376739999	0.0115291068	0.011497067	0.0114864878	0.0124964625	0.0525088552	0.0104870923	0.0115291068	0.0114870923	0.0105079484	0.0114858833	0.0125182254	0.0114759086	0.0115176208	0.0114873946	0.0115188299	0.0154870923	0.0124746996	0.0124870923	0.0124976715	0.0124864878	0.012498276	0.0474762109	0.0114958579	0.0124973693	-0.521	-0.521	-0.52	-0.535	-0.537	-0.536	-0.538	-0.536	-0.534	-0.52	-0.537	-0.536	-0.541	-0.52	-0.52	-0.521	-0.536	-0.536	-0.52	-0.521	-0.536	-0.519	-0.519	-0.538	-0.504	-0.52	-0.521	-0.537	-0.521	-0.553	-0.519	-0.521
FLQS30KNGRWV	0.0209788564	0.0198713413	0.0198784146	0.0178713413	0.0198713413	0.0179222695	0.0518713413	0.0178713413	0.0199350015	0.0199279282	0.0198713413	0.0539831004	0.0188303158	0.0198784146	0.0199279282	0.0188317304	0.0197737289	0.0549335869	0.0168699266	0.0198317304	0.0509831004	0.0209774417	0.0199293428	0.0538713413	0.0197751435	0.0529774417	0.0198331451	-0.012123	0.0538784146	0.020976027	-0.0130734865	0.0209788564	-0.0271327234	-0.0251180486	-0.0261402704	-0.0251398512	-0.0251258053	-0.0261398512	-0.0271400608	-0.0251325138	-0.0261555742	-0.0271327234	-0.0251258053	-0.0251333523	-0.0271402704	-0.0271255956	-0.0251551549	-0.028125386	-0.0251402704	-0.0251260149	-0.0261471886	-0.0281182582	-0.0281476079	-0.027125386	-0.0271478175	-0.0271255956	-0.0271174197	-0.028125386	-0.0301327234	-0.0261251763	-0.0271331427	-0.0291102919	-0.0271396415	-0.0271327234	0.651	0.649	0.65	0.649	0.65	0.65	0.667	0.649	0.65	0.651	0.65	0.666	0.65	0.651	0.65	0.651	0.65	0.667	0.649	0.651	0.666	0.651	0.65	0.667	0.65	0.668	0.652	0.635	0.667	0.652	0.635	0.651
FLQS30K5GRWY	-0.0220877918	0.0119164163	0.0439159955	0.0119165215	0.0109164163	0.0129127342	0.0119164163	0.0139164163	0.0129123134	0.0419091574	0.0109164163	0.0139087366	0.0109197827	0.0109158903	0.0759090522	0.0109194671	0.0109237804	0.0139125238	0.0119164163	0.0429162059	0.0129085262	0.0409054753	0.0419091574	0.0109165215	0.01192357	0.0419054753	0.0099195723	0.0109127342	0.0109161007	0.0399055805	0.0129090522	-0.0220877918	-0.0334445372	-0.0024616143	-0.0344362498	-0.00243524520001	-0.0344530757	-0.00143524520001	-0.0334354964	-0.003444286	-0.0344181681	-0.0344450394	-0.0344530757	-0.0354445372	-0.00143599859999	-0.0014530757	-0.0344189215	0.000546673100004	-0.0324352452	-0.0364533269	-0.0344269578	-0.0004626188	-0.0354269578	-0.0334533269	-0.0354277112	-0.0334530757	0.000537632299995	-0.0354538291	-0.0014445372	-0.0334528246	-0.0354447883	-0.0354714085	-0.0024354964	-0.0334445372	0.016	0.017	0.049	0.018	0.033	0.018	0.033	0.018	0.034	0.049	0.033	0.034	0.017	0.017	0.065	0.016	0.031	0.035	0.033	0.032	0.034	0.047	0.049	0.033	0.017	0.049	0.017	0.032	0.033	0.048	0.018	0.016
FLQS30K3GRWY	0.0735222122	0.0744958142	0.0414835447	0.0724950706	0.0734950706	0.0745084555	0.0424950706	0.0734950706	0.0415080837	0.0725084555	0.0734950706	0.0765210968	0.0724824293	0.0714954424	0.0725084555	0.0724828011	0.0744694161	0.0745080837	0.0734950706	0.0394705316	0.0395210968	0.0745218404	0.0725084555	0.0434950706	0.0754697879	0.0735218404	0.0424712752	0.0745084555	0.0404835447	0.0735214686	0.0405088273	0.0735222122	-0.0562088705	-0.021209363	-0.0582084191	-0.0572083644	-0.057209363	-0.0562083781	-0.0222079403	-0.0582088842	-0.0222069691	-0.0562088842	-0.057209363	-0.0982089116	-0.0562083644	-0.0202088568	-0.0562074479	-0.0192088568	-0.021207913	-0.0572093767	-0.0232074479	-0.0582098965	-0.0242074889	-0.0202088568	-0.0212074342	-0.0192088568	-0.0572099101	-0.0192088568	-0.0562088842	-0.0212088842	-0.0572088568	-0.0202098418	-0.0562083781	-0.0562088705	0.053	0.037	0.039	0.054	0.054	0.054	0.021	0.055	0.021	0.054	0.054	0.077	0.053	0.035	0.0530000000001	0.036	0.038	0.056	0.038	0.038	0.021	0.037	0.037	0.02	0.055	0.036	0.038	0.038	0.039	0.037	0.037	0.053
FLQS30K1GRWY	-0.082710313	-0.0836925379	-0.0816934859	-0.0506998849	-0.0826923009	-0.0837008329	-0.0816925379	-0.0836920639	-0.081708891	-0.0807020179	-0.0826923009	-0.0497167121	-0.0836849538	-0.0806934859	-0.1137017809	-0.1126851908	-0.0816837688	-0.047708654	-0.0516998849	-0.1136849538	-0.0477176601	-0.082710076	-0.1127020179	-0.0506998849	-0.0836759478	-0.082710076	-0.0826851908	-0.0827010699	-0.0826932489	-0.0817174231	-0.083709128	-0.082710313	0.0782645847	0.0782717163	0.0802610189	0.0792610189	0.0792682495	0.077261217	0.078261316	0.0772647828	0.0772543825	0.0772646837	0.0792682495	0.1092615141	0.0792610189	0.0782680514	0.0792541844	0.0792682495	0.079261316	0.0752683486	0.0802576512	0.0802717163	0.0752580474	0.0772681505	0.0782576512	0.0782681505	0.0782722116	0.0772681505	0.0792645847	0.0782682495	0.0782643866	0.1122718154	0.0782611179	0.0782645847	-0.075	-0.077	-0.076	-0.061	-0.075	-0.076	-0.076	-0.076	-0.075	-0.075	-0.075	-0.074	-0.077	-0.075	-0.092	-0.092	-0.076	-0.057	-0.06	-0.092	-0.056	-0.075	-0.091	-0.06	-0.077	-0.075	-0.077	-0.076	-0.076	-0.092	-0.077	-0.075
FLQS30JCGRWV	0.0169008241	0.0168773221	0.0148773221	0.0168766693	0.0138763428	0.0158880938	0.0158769957	0.0158766693	0.0178880938	0.0138887467	0.0138763428	0.0148985392	0.0158662239	0.0168776485	-0.0161112533	0.0168668768	0.0148544729	0.0158877674	0.0138766693	0.0158668768	0.0158995184	-0.0140998287	0.0158890731	0.0168769957	0.0168557786	0.0149001713	0.0168668768	0.0158884203	0.0148773221	0.0149001713	0.0169001713	0.0169008241	-0.1429505932	-0.0689321757	-0.1399749307	-0.0719972948	-0.1419295447	-0.0709972948	-0.1069749307	-0.0709742729	-0.071042023	-0.1439505932	-0.1419295447	-0.1439505932	-0.0709972948	-0.0719519088	-0.1420196589	-0.0689519088	-0.1429729574	-0.1419295447	-0.1070196589	-0.104905865	-0.1080190011	-0.0689525666	-0.1429972948	-0.1419288869	-0.0709275714	-0.1439269136	-0.1399519088	-0.0699532243	-0.1409525666	-0.1448821854	-0.0699986103	-0.1429505932	0.051	0.015	0.049	0.016	0.049	0.016	0.032	0.015	0.016	0.051	0.049	0.051	0.015	0.016	0.035	0.015	0.05	0.051	0.031	0.033	0.034	-0.00100000000003	0.05	0.05	0.015	0.051	0.049	0.014	0.049	0.052	0.015	0.051
FLQS30J0GRWV	0.0813423687	0.1183415101	0.0833407211	0.0833406747	0.0853415101	0.0813414637	0.0823406515	0.0823406515	0.115342183	0.0823415333	0.0853415101	0.0793421366	0.0813398857	0.0833407443	0.0823415101	0.0823399321	0.1183398625	0.0793413476	0.0493406515	0.0823399321	0.079342183	0.0823423455	0.0823415333	0.0813406283	0.0823390735	0.0813423455	0.0823399321	0.0823414869	0.0823407211	0.0823423223	0.0823423223	0.0813423687	-0.0587428987	-0.024736252	-0.0597462716	-0.0257465692	-0.060739625	-0.0247463708	-0.0607461724	-0.0257430971	-0.0237534143	-0.0597427995	-0.060739625	-0.0587428987	-0.02674647	-0.059739625	-0.0597530175	-0.0267394266	-0.0227463708	-0.0227395258	-0.0597499421	-0.0267359544	-0.0577497437	-0.0597394266	-0.0587497437	-0.0607394266	-0.0277354584	-0.0597392282	-0.0617428987	-0.058739625	-0.0587430971	-0.0617322839	-0.0257463708	-0.0587428987	0.066	0.067	0.067	0.051	0.068	0.05	0.067	0.05	0.065	0.067	0.068	0.066	0.05	0.068	0.066	0.05	0.066	0.047	0.051	0.051	0.065	0.067	0.066	0.067	0.051	0.066	0.068	0.067	0.066	0.067	0.05	0.066
FLQS30HZGRWY	0.0420748832	0.0390755078	0.0420760203	0.0420760683	0.0060760683	0.0440754758	0.0060760683	0.0410760843	0.0410755398	0.0430754598	0.0060760683	0.0420750113	0.0450772214	0.0450760203	0.0080754437	0.0860765648	0.0040771733	0.0390755719	0.0400760843	0.0850765648	0.0440749473	0.0430748832	0.0080754437	0.00607608430001	0.0420771413	0.0430748992	-0.0329227946	0.0420754918	0.0770754598	0.0410749152	0.0030755558	0.0420748832	-0.0439629675	-0.0099735699	-0.0439576663	-0.00995719850001	-0.0459681128	-0.00995751029999	-0.0439576663	-0.0109629675	-0.009946752	-0.0439631234	-0.0459681128	-0.0439629675	-0.0099576663	-0.0489685805	-0.010946752	-0.0119688924	-0.0439578222	-0.0099682687	-0.0439518973	-0.0109743495	-0.0419522091	-0.0449684246	-0.0439520532	-0.0449684246	-0.0089746614	-0.0429684246	-0.0479629675	-0.0099681128	-0.0449631234	-0.0079793389	-0.00995719850001	-0.0439629675	0.112	0.093	0.112	0.095	0.094	0.096	0.093	0.095	0.094	0.112	0.094	0.112	0.097	0.117	0.078	0.117	0.092	0.094	0.111	0.117	0.112	0.112	0.095	0.094	0.095	0.112	0.077	0.094	0.129	0.094	0.076	0.112
FLQS30H6GRWV	-0.0117890312	-0.0126699773	0.0203236732	-0.0146175935	0.0173347849	-0.0137255358	-0.0136668025	0.0183316101	-0.0127302979	0.0192697021	0.0173347849	-0.0147810943	0.0193792317	-0.0136255304	0.0202665273	0.0203760569	-0.0135556854	-0.0157255358	0.0193316101	0.0193760569	-0.0157842691	-0.0117874439	-0.0137318853	-0.0156620403	0.0174427272	-0.0127858565	0.0193760569	-0.0137239484	0.0193236732	-0.0107858565	-0.0467287106	-0.0117890312	-0.0183041531	0.0486936741	0.0137001924	0.0507003841	0.0166938019	0.0487003202	-0.0183017887	0.0506980835	0.0497049213	-0.0193040892	0.0166938019	-0.0203040892	0.0497003202	0.016693738	0.0497048574	0.017693738	0.0156981474	0.0136936741	0.0517026207	0.0496935463	0.0487025568	0.0486958469	-0.0172994881	-0.019306262	0.0146913736	-0.0173063259	0.0156959108	0.015693738	-0.0183040253	0.0496913736	0.049700448	-0.0183041531	0.685	0.652	0.685	0.65	0.683	0.652	0.685	0.667	0.652	0.701	0.683	0.685	0.667	0.668	0.668	0.684	0.669	0.668	0.667	0.667	0.651	0.653	0.684	0.684	0.684	0.684	0.684	0.668	0.701	0.653	0.635	0.685
FLQS30GQGRWV	95.758713044	95.630592881	95.635974507	95.630592881	95.626211255	95.694152962	95.629902068	95.630592881	95.673225401	95.701534588	95.626211255	95.733403857	95.579486864	95.63766532	95.702225401	95.581177677	95.511545157	95.707225401	95.630592881	95.580177677	95.73409467	95.759713044	95.702225401	95.630902068	95.509545157	95.760713044	95.580177677	95.693462149	95.636974507	95.763403857	95.751331418	95.758713044	-9.8429201988	-9.8429457727	-9.8419077671	-9.8719191332	-9.8719439967	-9.8719184228	-9.8419077671	-9.8709319202	-9.8428832588	-9.8739312098	-9.8719439967	-9.8709308546	-9.8729184228	-9.8439329857	-9.8408821932	-9.8439326306	-9.8409081222	-9.8359443519	-9.8729067015	-9.8749567837	-9.8398960457	-9.8449326306	-9.8418946249	-9.8409322754	-9.838957494	-9.8429329857	-9.8739312098	-9.8439333409	-9.8419198436	-9.842957494	-9.8739184228	-9.8429201988	5.375	5.38	5.371	5.388	5.394	5.389	5.371	5.391	5.352	5.393	5.394	5.379	5.389	5.379	5.364	5.378	5.37	5.381	5.385	5.401	5.354	5.38	5.368	5.377	5.381	5.38	5.393	5.378	5.375	5.386	5.388	5.375
FLQS30GCGRWY	-0.0247386997	0.011248996	0.0092493285	-0.0227626433	-0.0247629758	0.011248996	-0.0247626433	-0.0237626433	0.0112606352	0.0092606352	-0.0247629758	0.0102716094	-0.0227736174	0.0082496611	-0.0247503389	-0.0257732849	0.0082257175	-0.0257516691	-0.0227623107	0.00923835439999	0.0102722745	-0.0237390322	0.0112616329	-0.0247629758	0.0432257175	-0.0257393648	0.00923835439999	0.0122493285	-0.0257623107	-0.0237393648	0.0112613003	-0.0247386997	0.0337371046	0.0316957265	0.0327569195	0.0317569195	0.0317161242	0.0317563367	0.0297557539	0.031735939	0.0327977147	0.0337365218	0.0317161242	0.0327365218	0.0317563367	0.0347172898	0.0327982975	0.0317155414	0.0317563367	0.0317143758	0.0317773171	0.0336951438	0.0327767343	0.0337172898	0.0337784827	0.0317161242	0.0316904814	0.033716707	0.0337371046	0.0317161242	0.0327365218	0.0336753289	0.0327569195	0.0337371046	-0.022	-0.00299999999999	-0.00400000000002	-0.02	-0.021	-0.00300000000001	-0.02	-0.02	-0.00399999999999	-0.005	-0.021	-0.00400000000002	-0.02	-0.006	-0.021	-0.022	-0.00400000000002	-0.022	-0.02	-0.005	-0.00400000000002	-0.021	-0.00400000000002	-0.021	0.013	-0.022	-0.005	-0.00299999999999	-0.021	-0.021	-0.00400000000002	-0.022
FLQS30G5GRWY	0.1141910805	0.1131997658	0.0512031695	0.1131996484	0.1141996484	0.1131954231	0.0812035216	0.1131996484	0.1161951884	0.0831990616	0.1141996484	0.1151914326	0.0862070426	0.1151992963	0.0831988268	0.0842069253	0.0832117374	0.1171954231	0.1131997658	0.08320716	0.081195071	0.0831948363	0.0501988268	0.082203639	0.1132078642	0.0821949537	0.0832070426	0.1131956579	0.0842031695	0.0821949537	0.1141911979	0.1141910805	-0.004675634	-0.00469246229999	-0.0056667249	-0.0396664774	-0.0036838007	-0.0416667249	-0.00566697229999	-0.040675139	-0.0416489066	-0.00567588140001	-0.0036838007	-0.0046758814	-0.036665735	-0.0046838007	-0.0046494016	-0.0036835532	-0.0066669723	-0.0036842956	-0.0066578157	-0.0036929572	-0.0046585582	-0.0386840481	-0.0046580632	-0.0036835532	-0.00569394710001	-0.0056842956	-0.0046748915	-0.0056842956	-0.0386746441	-0.0397018664	-0.0406664774	-0.004675634	0.744	0.743	0.713	0.761	0.743	0.761	0.728	0.761	0.762	0.729	0.743	0.744	0.746	0.744	0.728	0.728	0.729	0.745	0.744	0.728	0.727	0.745	0.712	0.727	0.743	0.728	0.728	0.744	0.746	0.745	0.761	0.744
FLQS30E9GRWY	-0.0451355334	-0.0121440719	-0.0441476296	-0.0121440719	-0.0111440719	-0.0131399212	-0.0121441904	-0.0111440719	-0.0131399212	-0.0451398026	-0.0111440719	-0.0131360077	-0.0141479853	-0.0441438347	-0.0761434789	-0.0451516616	-0.009152136	-0.0121399212	-0.0121440719	-0.0451479853	-0.0141357705	-0.0441355334	-0.0461398026	-0.0121441904	-0.012152136	-0.0771394468	-0.0441516616	-0.0121399212	-0.0441477481	-0.0111354148	-0.013135652	-0.0451355334	0.0418306758	0.0748132596	0.0748396401	0.0758404084	0.0768222239	0.0428398962	0.0748480921	0.076830932	0.0418570563	0.0408304197	0.0768222239	0.0398304197	0.0748398962	0.0418217116	0.0418575685	0.0728211994	0.075839384	0.0758217116	0.0758491165	0.0378117229	0.0738562879	0.0728301636	0.0408486043	0.0428222239	0.0758114668	0.0438219677	0.040830932	0.0738301636	0.0418311881	0.071811979	0.0438401523	0.0418306758	0.635	0.635	0.619	0.635	0.634	0.651	0.635	0.634	0.651	0.635	0.634	0.652	0.634	0.635	0.62	0.619	0.635	0.635	0.634	0.636	0.635	0.62	0.635	0.651	0.635	0.618	0.635	0.636	0.636	0.637	0.65	0.635
FLQS30DZGRWV	0.0117266748	0.0447169436	0.0137095859	0.0147100606	0.0117093485	0.0137183677	0.0137093485	0.0127095859	0.014717893	0.0137183677	0.0117093485	0.0147259627	0.0137015161	0.0117095859	0.014718605	0.0117017534	0.0136927343	0.0147174183	0.0147098232	0.0127017534	0.0167264374	0.0127264374	0.014718605	-0.0162908888	0.014693209	0.0117264374	0.0137019908	0.0137181303	0.0127095859	0.0127264374	0.0127266748	0.0117266748	-0.0172234953	-0.0162306826	-0.0132200015	-0.0152202011	-0.015227089	-0.0462232957	-0.0142199017	-0.0152237948	-0.0142133133	-0.0152234953	-0.015227089	-0.0162238946	-0.0472234953	-0.015227089	-0.0132128142	-0.0152271888	-0.016220301	-0.0142273884	-0.0152168071	-0.0162307825	-0.0162171066	-0.0472268893	-0.015216308	-0.0122267895	-0.0162308823	-0.0162269892	-0.0472268893	-0.0142269892	-0.0142234953	-0.0152337772	-0.0122200015	-0.0172234953	-0.663	-0.648	-0.664	-0.664	-0.664	-0.649	-0.664	-0.664	-0.664	-0.664	-0.664	-0.663	-0.648	-0.664	-0.664	-0.664	-0.664	-0.663	-0.663	-0.663	-0.661	-0.649	-0.664	-0.679	-0.663	-0.664	-0.648	-0.664	-0.665	-0.664	-0.665	-0.663
FLQS30D5GRWQ	-0.0263078165	-0.0583126482	-0.0593126482	-0.0923126482	-0.0583126946	-0.0593110221	-0.0603127875	-0.0923126482	-0.0593113009	-0.0253095354	-0.0583126946	-0.0583096748	-0.0593142742	-0.0573125552	-0.0223110221	-0.0563141348	-0.0593159932	-0.0583113009	-0.0933127411	-0.0573141813	-0.0583095354	-0.0253079094	-0.0583109757	-0.0583127411	-0.0573158074	-0.0573093496	-0.0573141348	-0.0583110221	-0.0583126482	-0.0573093961	-0.0583093031	-0.0263078165	0.0300567349	0.0600554585	0.0260573548	0.0610573731	0.0630561332	0.0630573731	0.0310574278	0.0600567166	0.0290586859	0.0290567349	0.0630561332	0.0310567896	0.0600573366	0.0620561149	0.0640586859	0.0620560967	0.0300573913	0.0640560967	0.0270580113	0.0620554585	0.0640580295	0.0950567349	0.030058066	0.0660561696	0.0610553856	0.0310560967	0.0600566984	0.0610560967	0.0990567349	0.0290548203	0.0630573731	0.0300567349	-0.028	-0.06	-0.043	-0.077	-0.061	-0.061	-0.046	-0.076	-0.044	-0.028	-0.061	-0.045	-0.06	-0.059	-0.044	-0.06	-0.045	-0.062	-0.06	-0.06	-0.062	-0.061	-0.044	-0.062	-0.06	-0.045	-0.059	-0.06	-0.078	-0.042	-0.061	-0.028
FLQS30CMGRWQ	-0.00518478279999	0.0258388141	-0.0061434883	0.0238399939	-0.00913935880001	-0.010160596	0.0258405838	0.0248399939	0.0288181668	0.0278163971	-0.00913935880001	0.0287981095	-0.00712225109999	0.0288358645	-0.00516354560001	-0.0051240208	0.0258806985	0.0288187567	0.0248399939	0.0268571017	0.0297969296	0.0287951599	-0.0061635456	0.0268405838	0.0258795187	0.0267963397	-0.0061234309	0.0258187567	-0.0061434883	0.0277963397	-0.0101818332	-0.00518478279999	0.011995695	-0.0210296692	-0.0210040462	-0.0210027521	-0.0210208694	-0.0210032697	-0.0240035285	-0.0200120695	-0.0229854112	-0.020012846	-0.0210208694	0.0099959538	-0.0210035285	-0.0190211282	-0.0229859288	-0.019021387	-0.0240040462	-0.022021387	-0.0229944699	-0.0200309633	-0.0229947287	-0.020021387	-0.0219949875	0.00998689520001	-0.0220317398	0.0089858599	-0.0210123284	-0.0200208694	-0.0210125872	0.0109682602	-0.0220032697	0.011995695	0.525	0.556	0.541	0.556	0.539	0.539	0.558	0.556	0.559	0.557	0.539	0.542	0.54	0.558	0.542	0.541	0.558	0.558	0.557	0.557	0.56	0.558	0.541	0.542	0.557	0.542	0.541	0.556	0.541	0.542	0.539	0.525
FLQS30BWGRWY	-0.0519351443	-0.0509551017	-0.0169551017	-0.0499553789	-0.0519551017	-0.050945123	-0.0509548245	-0.0529553789	-0.049945123	-0.0529454002	-0.0519551017	-0.050936253	-0.017964526	-0.0529548245	-0.0519448458	-0.0179642488	-0.0509742275	-0.0509559332	-0.052955656	-0.0519642488	-0.0499354215	-0.0519354215	-0.052945123	-0.0149551017	-0.0509745047	-0.0529356987	-0.0929847605	-0.0509454002	-0.0169551017	-0.0529356987	-0.0529356987	-0.0519351443	-0.0503831071	-0.0513349581	-0.0514082284	-0.0513803159	-0.0523593815	-0.0503789203	-0.0524082284	-0.0903558925	-0.0544570753	-0.0803551946	-0.0523593815	-0.0823544968	-0.0513824093	-0.051361475	-0.0524563775	-0.051331469	-0.0534089262	-0.0933286778	-0.0924054371	-0.0523342603	-0.1383691509	-0.0523593815	-0.13737264	-0.0513600793	-0.0953014631	-0.0523572881	-0.0963544968	-0.0503593815	-0.0523852006	-0.0913098368	-0.0903810137	-0.0503831071	-0.028	-0.028	-0.011	-0.028	-0.027	-0.029	-0.027	-0.00899999999996	-0.026	-0.014	-0.027	-0.013	-0.011	-0.028	-0.028	-0.012	-0.026	-0.00700000000003	-0.00900000000001	-0.028	0.016	-0.027	0.014	-0.01	-0.00600000000003	-0.028	-0.026	-0.028	-0.011	-0.00899999999999	-0.00900000000001	-0.028
FLQS30BJGRWV	0.0998900418	0.0998544113	0.0998553743	0.0678544113	0.0998539298	0.0978712635	0.0988534483	0.0668539298	0.0668698191	0.0998722265	0.0998539298	0.0648852269	0.099838522	0.0998553743	0.1318881158	0.098838522	0.099836596	0.1008693376	0.0988539298	0.1308539298	0.0999030421	0.1008895603	0.100872708	0.1328688561	0.1008216697	0.0998890788	0.0998390035	0.0988712635	0.0998548928	0.0988876343	0.0998890788	0.0998900418	-0.0113922107	-0.0113808534	-0.0133974026	-0.0123977271	-0.011386532	-0.0123977271	-0.0133975649	-0.0123920485	-0.00740940899999	-0.0123920485	-0.011386532	-0.0113922107	-0.0113977271	-0.0123863698	-0.0094095712	-0.0123863698	-0.0123974026	-0.0113863698	-0.0114034058	-0.0113808534	-0.0104034058	-0.011386532	-0.0104037303	-0.0113862075	-0.0093806911	-0.0113862075	-0.0133918862	-0.0113863698	-0.0133918862	-0.0113751747	-0.0103978894	-0.0113922107	0.037	0.037	0.038	0.021	0.037	0.037	0.037	0.021	0.019	0.037	0.037	0.019	0.037	0.037	0.052	0.037	0.037	0.037	0.036	0.052	0.036	0.037	0.037	0.052	0.036	0.037	0.037	0.036	0.038	0.036	0.036	0.037
FLQS30AEGRWV	-0.0296222332	-0.0625649485	-0.0295834978	-0.0285834978	-0.0285824067	-0.0286031383	-0.0285829522	-0.0275834978	-0.0296042294	-0.0286025927	-0.0285824067	-0.0306216876	-0.0275660396	-0.0285845889	-0.0306031383	-0.0285660396	-0.0295447625	-0.0296031383	-0.0285829522	-0.0295654941	-0.0306227787	-0.0286222332	-0.0286036838	-0.0285824067	-0.027545308	-0.0306216876	-0.0295660396	0.000381040200004	-0.0285840434	-0.029621142	-0.0306222332	-0.0296222332	0.00530422180001	-0.0297125532	0.00531203479999	0.00431961810001	0.00429571939999	0.0053198479	0.00731249439999	0.00531180500001	-0.0276716497	0.00530422180001	0.00429571939999	0.005303992	0.0063205373	0.0063044516	-0.0296714199	0.0072966386	-0.0306879652	0.006296179	-0.0296801521	0.00728813609999	-0.0266803819	0.00630422180001	0.0043207671	-0.0297035912	0.00728744680001	-0.027703821	0.0063044516	-0.0267040508	0.00530422180001	0.00628767649999	0.00532007770001	0.00530422180001	0.00500000000002	0.006	0.005	0.00600000000003	0.006	0.005	0.00399999999999	0.006	0.021	0.005	0.006	0.00500000000002	0.006	0.005	0.022	0.00399999999996	0.023	0.00400000000002	0.022	0.00399999999999	0.02	0.00500000000002	0.006	0.022	0.005	0.021	0.00400000000002	0.036	0.005	0.005	0.005	0.00500000000002
FLQS309TGRWY	0.052999348	0.0550056471	0.0880054745	0.0550057334	0.0550057334	0.056002627	0.0540058197	0.0550057334	0.0550022818	0.0540024544	0.0550057334	0.0549994343	0.0550113421	0.0570052156	0.0890022818	0.055008322	0.0540117735	0.0560023681	0.0560057334	0.055008322	0.0559991755	0.052999348	0.0540023681	0.0540058197	0.0530117735	0.0539994343	0.0880084083	0.0880027996	0.0550054745	0.0549994343	0.0549996932	0.052999348	-0.0640713329	-0.0670736985	-0.0640702001	-0.0690701668	-0.0680725324	-0.0670702335	-0.0670702335	-0.0700713996	-0.0680678679	-0.0650713663	-0.0680725324	-0.0690714329	-0.0670702001	-0.0650724658	-0.0660678679	-0.0670724991	-0.0670702001	-0.069072599	-0.067069034	-0.0660736985	-0.068069134	-0.0650724658	-0.0650689674	-0.0690725324	-0.0670738984	-0.0640725324	-0.0680713663	-0.0660725324	-0.0660712996	-0.0660748646	-0.0670702335	-0.0640713329	0.061	0.064	0.079	0.065	0.065	0.064	0.063	0.065	0.065	0.062	0.065	0.064	0.064	0.064	0.079	0.064	0.064	0.065	0.064	0.063	0.065	0.061	0.062	0.065	0.063	0.062	0.08	0.08	0.064	0.064	0.063	0.061
