SN	Distance_X_LOGO_MainBoard_LU1	Distance_X_LOGO_MainBoard_LU2	Distance_X_LOGO_MainBoard_LU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LU1	Distance_Y_LOGO_MainBoard_LU2	Distance_Y_LOGO_MainBoard_LU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LU1	Angle_MainBoard_LU2	Angle_MainBoard_LU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS300VGRWQ____	-30.375	-30.313	-30.314	-30.109	-30.311	-30.312	-30.383	-30.283	-30.355	-30.348	-30.311	-30.311	-30.207	-30.380	-30.489	-30.455	-30.308	-30.346	-30.448	-30.423	-30.090	-30.349	-30.422	-30.346	-30.266	-30.307	-30.333	-30.063	-30.329	-30.348	-30.447	-30.453	131.393	131.623	131.514	131.464	131.515	131.448	131.691	131.725	131.480	131.517	131.587	131.725	131.619	131.549	131.688	131.515	131.586	131.623	131.724	131.654	131.678	131.657	131.619	131.553	131.566	131.625	131.749	131.643	131.784	131.653	131.550	131.688	103.075	103.028	103.038	102.958	103.037	103.044	103.050	103.005	103.058	103.052	103.030	103.017	102.984	103.062	103.094	103.096	103.029	103.041	103.074	103.070	102.930	103.039	103.073	103.048	103.013	103.025	103.024	102.922	103.018	103.039	103.090	103.079	2016_7_19_17_04_32
FLQS300RGRWY____	-31.070	-31.012	-31.011	-30.782	-31.010	-31.010	-31.115	-30.980	-31.083	-31.046	-31.011	-31.013	-30.907	-31.077	-31.182	-31.152	-31.010	-31.046	-31.114	-31.118	-30.789	-31.046	-31.118	-31.045	-30.989	-31.013	-31.032	-30.757	-31.001	-31.046	-31.115	-31.150	131.230	131.443	131.302	131.256	131.273	131.204	131.449	131.484	131.268	131.303	131.374	131.514	131.407	131.339	131.478	131.303	131.372	131.409	131.513	131.442	131.439	131.414	131.379	131.338	131.360	131.444	131.503	131.439	131.538	131.413	131.338	131.448	103.317	103.272	103.286	103.196	103.288	103.295	103.314	103.255	103.319	103.300	103.278	103.266	103.232	103.309	103.339	103.344	103.278	103.290	103.308	103.316	103.180	103.289	103.322	103.296	103.271	103.272	103.275	103.167	103.259	103.289	103.325	103.329	2016_7_19_17_04_32
FLQS300LGRWQ____	-30.787	-30.696	-30.722	-30.494	-30.724	-30.725	-30.795	-30.691	-30.796	-30.758	-30.724	-30.725	-30.619	-30.795	-30.898	-30.865	-30.722	-30.759	-30.834	-30.830	-30.502	-30.760	-30.831	-30.758	-30.672	-30.725	-30.718	-30.442	-30.716	-30.758	-30.831	-30.866	131.248	131.464	131.323	131.274	131.322	131.253	131.499	131.533	131.288	131.324	131.395	131.534	131.427	131.358	131.499	131.323	131.392	131.429	131.533	131.464	131.457	131.464	131.429	131.359	131.379	131.464	131.553	131.456	131.585	131.463	131.358	131.496	103.115	103.056	103.081	102.991	103.082	103.089	103.094	103.048	103.115	103.096	103.075	103.062	103.028	103.107	103.137	103.140	103.074	103.086	103.107	103.112	102.977	103.083	103.116	103.092	103.055	103.068	103.057	102.952	103.053	103.082	103.123	103.123	2016_7_19_17_04_32
FLQS300LGRWM____	-30.792	-30.728	-30.726	-30.496	-30.725	-30.726	-30.797	-30.693	-30.798	-30.761	-30.726	-30.726	-30.622	-30.791	-30.899	-30.866	-30.722	-30.760	-30.829	-30.832	-30.504	-30.762	-30.833	-30.758	-30.706	-30.727	-30.749	-30.473	-30.746	-30.760	-30.831	-30.863	131.287	131.471	131.330	131.308	131.329	131.260	131.506	131.541	131.295	131.331	131.402	131.541	131.434	131.365	131.505	131.330	131.401	131.466	131.540	131.470	131.494	131.470	131.435	131.365	131.385	131.471	131.560	131.493	131.591	131.470	131.365	131.502	103.191	103.147	103.160	103.066	103.159	103.166	103.172	103.126	103.193	103.174	103.153	103.139	103.107	103.183	103.214	103.218	103.151	103.160	103.182	103.190	103.052	103.161	103.194	103.169	103.146	103.146	103.147	103.039	103.143	103.160	103.200	103.200	2016_7_19_17_04_32
FLQS3009GRWQ____	-30.884	-30.822	-30.850	-30.622	-30.852	-30.852	-30.923	-30.821	-30.926	-30.887	-30.851	-30.853	-30.716	-30.925	-31.027	-30.994	-30.850	-30.886	-30.957	-30.958	-30.601	-30.889	-30.961	-30.859	-30.802	-30.822	-30.841	-30.569	-30.845	-30.888	-30.958	-30.994	131.231	131.416	131.276	131.254	131.276	131.205	131.451	131.486	131.241	131.276	131.346	131.486	131.379	131.310	131.451	131.277	131.346	131.410	131.485	131.415	131.438	131.416	131.380	131.311	131.359	131.417	131.505	131.437	131.535	131.416	131.311	131.450	103.149	103.106	103.131	103.038	103.132	103.139	103.144	103.098	103.166	103.146	103.124	103.112	103.065	103.158	103.187	103.190	103.124	103.133	103.155	103.162	103.012	103.133	103.167	103.131	103.103	103.106	103.105	102.999	103.103	103.133	103.172	103.173	2016_7_19_17_04_33
FLQS2F0LGRX5____	-30.951	-30.922	-30.919	-30.690	-30.920	-30.918	-30.993	-30.887	-30.992	-30.955	-30.923	-30.924	-30.818	-30.991	-31.094	-31.061	-30.920	-30.956	-31.025	-31.026	-30.694	-30.958	-31.028	-30.957	-30.863	-30.924	-30.911	-30.663	-30.907	-30.956	-31.026	-31.061	131.156	131.369	131.228	131.180	131.230	131.129	131.407	131.442	131.163	131.199	131.299	131.441	131.336	131.232	131.407	131.231	131.300	131.336	131.440	131.370	131.359	131.371	131.337	131.266	131.286	131.371	131.464	131.359	131.466	131.340	131.266	131.372	103.414	103.381	103.393	103.303	103.394	103.403	103.407	103.360	103.430	103.411	103.388	103.375	103.341	103.423	103.448	103.452	103.387	103.398	103.417	103.424	103.288	103.396	103.428	103.406	103.365	103.382	103.367	103.275	103.366	103.398	103.434	103.438	2016_7_19_17_04_33
FLQS2EQUGRX5____	-30.851	-30.795	-30.792	-30.564	-30.790	-30.790	-30.862	-30.760	-30.863	-30.824	-30.793	-30.795	-30.689	-30.860	-30.961	-30.931	-30.795	-30.827	-30.899	-30.896	-30.567	-30.827	-30.901	-30.829	-30.734	-30.764	-30.784	-30.506	-30.783	-30.824	-30.895	-30.930	131.231	131.445	131.305	131.257	131.275	131.204	131.484	131.485	131.239	131.276	131.377	131.518	131.379	131.341	131.449	131.274	131.376	131.414	131.516	131.413	131.436	131.448	131.413	131.310	131.360	131.447	131.507	131.436	131.540	131.447	131.343	131.479	103.202	103.158	103.171	103.081	103.173	103.180	103.182	103.140	103.206	103.187	103.164	103.151	103.121	103.195	103.226	103.231	103.165	103.175	103.195	103.203	103.065	103.171	103.205	103.185	103.141	103.145	103.148	103.040	103.144	103.170	103.210	103.211	2016_7_19_17_04_33
FLQS2DERGRX5____	-30.872	-30.808	-30.806	-30.578	-30.804	-30.808	-30.877	-30.776	-30.879	-30.843	-30.808	-30.807	-30.706	-30.875	-30.980	-30.947	-30.807	-30.843	-30.913	-30.912	-30.581	-30.846	-30.915	-30.844	-30.753	-30.808	-30.796	-30.551	-30.793	-30.843	-30.912	-30.948	131.239	131.449	131.279	131.260	131.279	131.210	131.456	131.491	131.244	131.281	131.380	131.520	131.413	131.314	131.485	131.280	131.379	131.416	131.490	131.419	131.443	131.420	131.386	131.315	131.366	131.450	131.512	131.443	131.542	131.420	131.315	131.453	103.131	103.084	103.100	103.007	103.099	103.107	103.112	103.067	103.134	103.115	103.091	103.077	103.045	103.125	103.152	103.158	103.091	103.102	103.124	103.130	102.991	103.103	103.135	103.112	103.070	103.084	103.073	102.979	103.069	103.102	103.140	103.142	2016_7_19_17_04_33
FLQS2CKUGRX5	-30.739	-30.676	-30.675	-30.476	-30.673	-30.704	-30.745	-30.644	-30.746	-30.706	-30.677	-30.707	-30.571	-30.775	-30.879	-30.816	-30.672	-30.708	-30.813	-30.779	-30.455	-30.711	-30.782	-30.708	-30.656	-30.677	-30.698	-30.423	-30.696	-30.742	-30.810	-30.848	131.274	131.456	131.315	131.267	131.313	131.246	131.491	131.526	131.280	131.316	131.387	131.526	131.418	131.351	131.492	131.316	131.386	131.420	131.525	131.455	131.480	131.456	131.421	131.351	131.371	131.457	131.547	131.451	131.579	131.457	131.351	131.490	103.152	103.109	103.122	103.044	103.121	103.141	103.134	103.089	103.154	103.135	103.116	103.115	103.069	103.160	103.189	103.180	103.114	103.125	103.159	103.151	103.015	103.123	103.156	103.132	103.108	103.109	103.109	103.004	103.105	103.136	103.174	103.176	2016_7_19_17_04_33
FLQS2C9EGRX5____	-30.723	-30.659	-30.658	-30.430	-30.658	-30.656	-30.730	-30.628	-30.729	-30.692	-30.660	-30.662	-30.557	-30.728	-30.832	-30.800	-30.658	-30.694	-30.766	-30.763	-30.438	-30.696	-30.766	-30.694	-30.606	-30.662	-30.681	-30.405	-30.681	-30.694	-30.764	-30.799	131.235	131.417	131.305	131.258	131.308	131.208	131.483	131.519	131.242	131.308	131.377	131.519	131.412	131.342	131.455	131.307	131.377	131.413	131.517	131.419	131.442	131.447	131.413	131.313	131.362	131.448	131.508	131.442	131.539	131.418	131.342	131.481	103.037	102.992	103.003	102.913	103.003	103.011	103.015	102.970	103.038	103.017	102.997	102.984	102.951	103.028	103.060	103.061	102.996	103.007	103.027	103.035	102.899	103.005	103.037	103.017	102.976	102.991	102.993	102.885	102.990	103.007	103.043	103.044	2016_7_19_17_04_33
FLQS2C6NGRX5____	-30.887	-30.823	-30.823	-30.618	-30.850	-30.853	-30.922	-30.820	-30.892	-30.887	-30.819	-30.821	-30.715	-30.918	-30.994	-30.994	-30.850	-30.884	-30.957	-30.927	-30.633	-30.887	-30.928	-30.855	-30.802	-30.820	-30.847	-30.570	-30.846	-30.888	-30.957	-30.994	131.451	131.669	131.528	131.478	131.527	131.459	131.701	131.738	131.492	131.529	131.600	131.738	131.633	131.562	131.701	131.527	131.600	131.633	131.735	131.667	131.663	131.668	131.632	131.564	131.582	131.669	131.759	131.691	131.791	131.665	131.562	131.699	103.249	103.202	103.215	103.135	103.227	103.234	103.239	103.194	103.247	103.242	103.206	103.194	103.160	103.251	103.269	103.286	103.219	103.230	103.250	103.245	103.124	103.228	103.248	103.225	103.201	103.200	103.203	103.095	103.199	103.229	103.267	103.269	2016_7_19_17_04_33
FLQS2BJ4GRX5____	-30.804	-30.743	-30.773	-30.538	-30.772	-30.792	-30.862	-30.709	-30.844	-30.827	-30.743	-30.792	-30.617	-30.840	-30.917	-30.913	-30.792	-30.827	-30.897	-30.897	-30.520	-30.811	-30.882	-30.827	-30.721	-30.741	-30.764	-30.489	-30.756	-30.772	-30.877	-30.914	131.421	131.609	131.504	131.453	131.506	131.396	131.641	131.715	131.434	131.466	131.578	131.676	131.571	131.502	131.640	131.507	131.536	131.571	131.676	131.606	131.635	131.647	131.573	131.501	131.554	131.647	131.702	131.635	131.740	131.605	131.500	131.641	103.117	103.074	103.096	103.004	103.096	103.115	103.120	103.050	103.133	103.123	103.077	103.088	103.026	103.124	103.143	103.154	103.101	103.113	103.131	103.138	102.979	103.098	103.135	103.119	103.070	103.070	103.074	102.966	103.067	103.087	103.140	103.142	2016_7_19_17_04_34
FLQS224TGRWM____	-30.992	-30.927	-30.927	-30.723	-30.959	-30.963	-30.995	-30.894	-31.001	-30.963	-30.927	-30.925	-30.821	-30.994	-31.136	-31.068	-30.924	-30.960	-31.031	-31.034	-30.703	-30.961	-31.034	-30.961	-30.908	-30.926	-30.947	-30.673	-30.914	-30.962	-31.032	-31.067	131.230	131.448	131.307	131.253	131.307	131.208	131.482	131.486	131.242	131.280	131.379	131.518	131.380	131.311	131.450	131.306	131.376	131.412	131.516	131.447	131.436	131.448	131.383	131.315	131.357	131.448	131.509	131.436	131.538	131.415	131.340	131.450	103.150	103.102	103.116	103.037	103.129	103.140	103.127	103.085	103.153	103.134	103.109	103.095	103.065	103.143	103.188	103.174	103.108	103.119	103.139	103.146	103.011	103.116	103.153	103.129	103.103	103.102	103.105	102.998	103.088	103.120	103.156	103.160	2016_7_19_17_04_34
FLQS224LGRWM____	-30.598	-30.534	-30.562	-30.330	-30.562	-30.566	-30.631	-30.503	-30.634	-30.599	-30.531	-30.534	-30.431	-30.629	-30.703	-30.676	-30.558	-30.594	-30.668	-30.640	-30.312	-30.597	-30.641	-30.595	-30.513	-30.562	-30.554	-30.280	-30.554	-30.566	-30.667	-30.703	131.298	131.515	131.374	131.324	131.345	131.275	131.521	131.581	131.339	131.375	131.445	131.584	131.477	131.378	131.546	131.372	131.444	131.478	131.554	131.513	131.509	131.513	131.479	131.410	131.426	131.514	131.608	131.510	131.607	131.511	131.407	131.516	103.107	103.060	103.085	102.994	103.088	103.096	103.099	103.040	103.118	103.100	103.065	103.053	103.021	103.112	103.127	103.132	103.077	103.088	103.111	103.104	102.968	103.086	103.107	103.095	103.059	103.071	103.059	102.955	103.059	103.073	103.125	103.129	2016_7_19_17_04_34
FLQS200ZGRX8____	-30.659	-30.633	-30.629	-30.399	-30.631	-30.631	-30.702	-30.599	-30.701	-30.666	-30.602	-30.633	-30.497	-30.698	-30.800	-30.768	-30.632	-30.665	-30.733	-30.735	-30.376	-30.664	-30.738	-30.665	-30.575	-30.603	-30.624	-30.346	-30.622	-30.631	-30.734	-30.769	131.365	131.547	131.408	131.390	131.409	131.337	131.584	131.619	131.404	131.409	131.507	131.649	131.543	131.442	131.615	131.410	131.508	131.546	131.650	131.578	131.569	131.548	131.513	131.443	131.494	131.578	131.640	131.569	131.673	131.579	131.444	131.580	103.216	103.188	103.200	103.106	103.200	103.207	103.213	103.167	103.230	103.215	103.179	103.178	103.132	103.225	103.250	103.257	103.191	103.201	103.219	103.227	103.079	103.201	103.235	103.211	103.169	103.172	103.175	103.067	103.171	103.184	103.239	103.241	2016_7_19_17_04_34
FLNS2037GRWV____	-30.328	-30.296	-30.294	-30.066	-30.295	-30.294	-30.367	-30.262	-30.370	-30.329	-30.294	-30.297	-30.192	-30.366	-30.439	-30.438	-30.297	-30.329	-30.402	-30.402	-30.043	-30.331	-30.403	-30.333	-30.245	-30.297	-30.287	-30.011	-30.288	-30.332	-30.403	-30.405	131.291	131.473	131.333	131.281	131.333	131.263	131.510	131.544	131.298	131.334	131.404	131.544	131.438	131.367	131.510	131.335	131.404	131.439	131.544	131.473	131.496	131.473	131.439	131.368	131.386	131.475	131.567	131.496	131.601	131.475	131.369	131.507	103.015	102.985	102.997	102.908	102.997	103.004	103.010	102.964	103.032	103.012	102.990	102.978	102.945	103.023	103.040	103.056	102.992	103.001	103.021	103.028	102.878	102.999	103.032	103.010	102.972	102.985	102.972	102.864	102.969	102.999	103.039	103.026	2016_7_19_17_04_34
