SN	Distance_X_LOGO_Earphone_LD1	Distance_X_LOGO_Earphone_LD2	Distance_X_LOGO_Earphone_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_LD1	Distance_Y_LOGO_Earphone_LD2	Distance_Y_LOGO_Earphone_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_LD1	Angle_Earphone_LD2	Angle_Earphone_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS300VGRWQ____	-29.290	-29.209	-29.261	-29.367	-29.262	-29.263	-29.295	-29.295	-29.260	-29.296	-29.401	-29.434	-29.261	-29.188	-29.087	-29.192	-29.225	-29.294	-29.228	-29.158	-29.211	-29.190	-29.190	-29.259	-29.225	-29.119	-29.193	-29.191	-29.225	-29.157	-29.331	-29.225	138.937	138.882	139.204	139.134	139.106	139.065	139.203	139.107	139.171	139.203	139.140	139.276	139.068	139.129	138.917	139.101	139.136	139.098	138.910	138.980	138.801	139.208	139.138	139.169	139.136	139.130	138.910	139.138	139.136	139.036	139.169	139.131	101.963	101.935	101.929	101.977	101.938	101.941	101.943	101.951	101.931	101.943	101.990	101.991	101.940	101.907	101.884	101.910	101.920	101.951	101.940	101.907	101.943	101.901	101.907	101.931	101.920	101.879	101.927	101.907	101.920	101.902	101.960	101.921	2016_7_19_17_07_15
FLQS300RGRWY____	-29.785	-29.713	-29.762	-29.868	-29.796	-29.798	-29.831	-29.834	-29.763	-29.797	-29.902	-29.937	-29.764	-29.692	-29.587	-29.729	-29.728	-29.796	-29.727	-29.657	-29.712	-29.693	-29.730	-29.761	-29.728	-29.657	-29.731	-29.731	-29.728	-29.656	-29.831	-29.727	138.838	138.744	139.076	139.002	138.971	138.899	139.066	138.969	139.036	139.068	139.068	139.142	139.006	139.071	138.785	138.898	138.966	139.034	138.934	138.891	138.665	139.077	139.004	139.066	138.966	139.030	138.931	138.931	138.966	138.862	139.000	138.998	102.105	102.085	102.076	102.124	102.098	102.105	102.104	102.113	102.080	102.090	102.132	102.139	102.083	102.049	102.032	102.078	102.072	102.093	102.074	102.050	102.091	102.048	102.069	102.076	102.072	102.038	102.076	102.076	102.072	102.052	102.110	102.069	2016_7_19_17_07_15
FLQS300LGRWQ____	-29.718	-29.650	-29.699	-29.842	-29.733	-29.733	-29.771	-29.733	-29.700	-29.736	-29.840	-29.874	-29.701	-29.630	-29.526	-29.631	-29.665	-29.735	-29.665	-29.593	-29.654	-29.631	-29.631	-29.699	-29.665	-29.596	-29.632	-29.632	-29.665	-29.595	-29.772	-29.664	138.902	138.767	139.176	139.027	139.065	138.960	139.177	139.064	139.066	139.175	139.135	139.204	138.930	139.064	138.824	139.033	139.098	139.064	138.996	139.033	138.782	139.107	139.067	139.134	139.098	139.059	138.996	138.961	139.098	138.932	139.033	139.146	101.990	101.974	101.959	102.028	101.982	101.991	101.988	101.982	101.969	101.974	102.018	102.026	101.981	101.942	101.921	101.945	101.953	101.983	101.961	101.930	101.975	101.939	101.942	101.963	101.953	101.928	101.948	101.951	101.953	101.939	102.000	101.948	2016_7_19_17_07_15
FLQS300LGRWM____	-29.598	-29.519	-29.575	-29.715	-29.607	-29.610	-29.644	-29.644	-29.574	-29.645	-29.711	-29.783	-29.609	-29.501	-29.436	-29.541	-29.576	-29.644	-29.573	-29.468	-29.522	-29.539	-29.539	-29.608	-29.576	-29.503	-29.539	-29.504	-29.576	-29.504	-29.680	-29.576	138.876	138.859	139.155	139.118	139.080	138.977	139.149	139.154	139.114	139.156	139.151	139.191	139.048	139.108	138.786	139.017	139.049	139.049	139.041	139.009	138.711	139.188	139.082	139.152	139.049	139.149	139.045	139.046	139.049	139.014	139.118	139.115	102.023	101.993	101.990	102.048	102.009	102.019	102.018	102.017	101.993	102.018	102.044	102.069	102.013	101.965	101.966	101.988	102.000	102.026	101.999	101.960	102.007	101.974	101.982	102.004	102.000	101.963	101.985	101.972	102.000	101.974	102.035	101.994	2016_7_19_17_07_16
FLQS3009GRWQ____	-29.784	-29.712	-29.763	-29.868	-29.798	-29.799	-29.832	-29.797	-29.764	-29.798	-29.902	-29.937	-29.763	-29.691	-29.587	-29.693	-29.729	-29.797	-29.728	-29.659	-29.711	-29.695	-29.694	-29.764	-29.729	-29.658	-29.694	-29.694	-29.729	-29.658	-29.833	-29.729	138.833	138.697	139.063	138.988	138.926	138.854	139.027	138.961	139.028	138.995	139.061	139.131	138.961	138.957	138.782	138.924	138.917	138.987	138.957	138.886	138.663	139.099	139.030	139.063	138.917	138.980	138.958	138.927	138.917	138.890	138.991	139.028	102.014	101.998	101.987	102.034	102.012	102.018	102.017	102.009	101.990	102.006	102.042	102.049	101.995	101.967	101.941	101.971	101.986	102.007	101.982	101.960	102.000	101.957	101.962	101.987	101.986	101.952	101.968	101.971	101.986	101.960	102.020	101.976	2016_7_19_17_07_16
FLQS2F0LGRX5____	-29.780	-29.704	-29.755	-29.864	-29.791	-29.793	-29.828	-29.790	-29.756	-29.792	-29.898	-29.932	-29.757	-29.723	-29.562	-29.667	-29.722	-29.791	-29.722	-29.654	-29.705	-29.688	-29.687	-29.756	-29.722	-29.702	-29.689	-29.688	-29.722	-29.686	-29.828	-29.722	138.885	138.827	139.127	139.129	139.022	138.950	139.119	139.053	139.056	139.121	139.117	139.191	138.984	139.034	138.730	138.835	139.053	139.019	138.975	138.941	138.750	139.151	139.047	139.119	139.053	138.975	138.975	139.013	139.053	138.911	139.050	139.050	102.238	102.213	102.208	102.250	102.231	102.238	102.237	102.228	102.214	102.223	102.265	102.272	102.220	102.203	102.165	102.198	102.201	102.231	102.208	102.184	102.220	102.179	102.188	102.209	102.201	102.200	102.194	102.191	102.201	102.199	102.243	102.201	2016_7_19_17_07_17
FLQS2EQUGRX5____	-29.694	-29.579	-29.613	-29.732	-29.662	-29.664	-29.683	-29.648	-29.613	-29.664	-29.768	-29.798	-29.613	-29.558	-29.454	-29.543	-29.593	-29.660	-29.628	-29.522	-29.579	-29.557	-29.558	-29.627	-29.593	-29.578	-29.543	-29.543	-29.593	-29.578	-29.683	-29.595	138.807	138.824	138.987	139.046	139.013	138.910	139.022	138.987	138.987	139.116	139.162	139.189	138.847	139.117	138.838	138.847	139.045	139.007	138.942	138.973	138.717	139.149	139.122	139.047	139.045	138.987	138.847	138.882	139.045	138.882	138.847	139.125	102.048	102.001	102.001	102.043	102.018	102.027	102.025	102.015	102.001	102.010	102.047	102.057	102.013	101.968	101.950	101.985	101.988	102.018	102.010	101.966	102.010	101.965	101.968	102.001	101.988	101.987	101.985	101.982	101.988	101.996	102.040	101.982	2016_7_19_17_07_17
FLQS2DERGRX5____	-29.656	-29.588	-29.637	-29.743	-29.709	-29.674	-29.707	-29.671	-29.638	-29.672	-29.778	-29.813	-29.639	-29.605	-29.462	-29.569	-29.605	-29.672	-29.639	-29.533	-29.587	-29.569	-29.567	-29.639	-29.605	-29.531	-29.572	-29.569	-29.605	-29.535	-29.709	-29.604	138.945	138.771	139.137	139.105	138.997	138.960	139.137	139.065	139.031	139.102	139.103	139.210	138.996	139.025	138.897	138.996	139.099	139.063	138.960	138.993	138.771	139.136	139.029	139.098	139.099	139.097	139.031	139.030	139.099	138.999	139.099	139.024	101.942	101.930	101.918	101.963	101.959	101.948	101.946	101.938	101.928	101.935	101.977	101.982	101.931	101.915	101.870	101.904	101.909	101.938	101.934	101.889	101.930	101.892	101.900	101.923	101.909	101.880	101.902	101.901	101.909	101.890	101.950	101.915	2016_7_19_17_07_17
FLQS2CKUGRX5	-29.637	-29.563	-29.615	-29.722	-29.651	-29.652	-29.683	-29.650	-29.614	-29.649	-29.755	-29.789	-29.617	-29.541	-29.442	-29.546	-29.578	-29.651	-29.579	-29.512	-29.572	-29.544	-29.545	-29.613	-29.578	-29.508	-29.546	-29.546	-29.578	-29.474	-29.685	-29.579	138.918	138.861	139.197	139.120	139.023	138.948	139.157	139.086	139.156	139.158	139.154	139.264	139.133	138.847	138.835	139.086	139.117	139.014	139.083	138.981	138.700	139.192	139.155	139.186	139.117	139.107	139.083	139.118	139.117	139.051	139.117	139.120	102.017	101.992	101.984	102.033	102.013	102.020	102.014	102.007	101.987	102.001	102.043	102.047	101.990	101.985	101.946	101.966	101.977	102.014	101.980	101.962	102.009	101.957	101.960	101.984	101.977	101.950	101.967	101.964	101.977	101.941	102.018	101.976	2016_7_19_17_07_17
FLQS2C9EGRX5____	-29.574	-29.507	-29.558	-29.663	-29.592	-29.593	-29.627	-29.592	-29.559	-29.594	-29.697	-29.732	-29.557	-29.488	-29.382	-29.489	-29.523	-29.592	-29.524	-29.489	-29.505	-29.488	-29.488	-29.557	-29.523	-29.453	-29.524	-29.489	-29.523	-29.452	-29.627	-29.560	138.874	138.817	139.103	139.034	138.969	138.895	139.068	139.030	139.004	139.034	139.065	139.174	138.933	139.027	138.791	138.935	138.998	138.993	139.001	138.892	138.702	139.103	139.003	139.066	138.998	138.988	138.895	138.967	138.998	138.899	139.028	138.997	101.882	101.861	101.857	101.904	101.882	101.888	101.887	101.876	101.865	101.877	101.915	101.919	101.871	101.835	101.814	101.844	101.852	101.879	101.852	101.847	101.870	101.829	101.838	101.860	101.852	101.825	101.861	101.841	101.852	101.832	101.890	101.866	2016_7_19_17_07_17
FLQS2C6NGRX5____	-29.854	-29.786	-29.838	-29.981	-29.871	-29.873	-29.909	-29.874	-29.840	-29.875	-29.979	-30.012	-29.920	-29.768	-29.662	-29.770	-29.804	-29.873	-29.803	-29.733	-29.827	-29.767	-29.768	-29.838	-29.804	-29.732	-29.769	-29.770	-29.804	-29.731	-29.909	-29.803	138.932	138.761	139.130	139.021	139.024	138.984	139.025	139.026	138.996	139.062	139.093	139.198	138.915	139.053	138.845	139.020	139.054	138.987	139.019	139.023	138.715	139.128	139.059	139.060	139.054	139.050	138.984	139.054	139.054	138.952	139.056	139.055	102.154	102.141	102.131	102.196	102.153	102.157	102.167	102.153	102.143	102.151	102.189	102.193	102.181	102.109	102.085	102.113	102.123	102.156	102.126	102.098	102.161	102.103	102.109	102.136	102.123	102.096	102.116	102.110	102.123	102.103	102.165	102.123	2016_7_19_17_07_17
FLQS2BJ4GRX5____	-29.701	-29.630	-29.676	-29.782	-29.707	-29.707	-29.746	-29.712	-29.679	-29.713	-29.812	-29.848	-29.672	-29.602	-29.505	-29.609	-29.637	-29.711	-29.643	-29.574	-29.633	-29.608	-29.602	-29.672	-29.637	-29.572	-29.609	-29.609	-29.637	-29.574	-29.746	-29.643	138.846	138.753	139.121	139.051	138.956	138.886	139.087	139.053	139.054	139.088	139.026	139.195	138.921	138.991	138.799	138.980	138.991	139.014	138.978	138.977	138.679	139.119	138.991	139.026	138.991	139.045	138.979	139.015	138.991	138.946	139.056	139.049	102.000	101.980	101.967	102.015	101.993	101.999	101.998	101.987	101.974	101.985	102.029	102.029	101.983	101.949	101.927	101.953	101.963	101.990	101.966	101.939	101.988	101.941	101.949	101.974	101.963	101.932	101.953	101.950	101.963	101.941	102.000	101.960	2016_7_19_17_07_18
FLQS224TGRWM____	-29.705	-29.635	-29.686	-29.790	-29.720	-29.720	-29.753	-29.770	-29.685	-29.720	-29.825	-29.860	-29.684	-29.615	-29.490	-29.665	-29.649	-29.718	-29.649	-29.630	-29.637	-29.652	-29.614	-29.735	-29.649	-29.580	-29.665	-29.665	-29.649	-29.580	-29.755	-29.650	138.899	138.764	139.159	139.058	138.994	138.953	139.092	138.995	139.061	139.125	139.125	139.199	138.957	139.051	138.750	138.855	139.025	139.020	138.956	138.855	138.727	139.130	139.059	139.030	139.025	139.052	138.855	138.890	139.025	138.923	139.059	139.021	101.934	101.918	101.905	101.954	101.932	101.935	101.936	101.952	101.912	101.921	101.962	101.970	101.921	101.886	101.862	101.922	101.901	101.929	101.907	101.908	101.922	101.893	101.885	101.935	101.901	101.872	101.922	101.919	101.901	101.883	101.940	101.902	2016_7_19_17_07_18
FLQS224LGRWM____	-29.382	-29.309	-29.397	-29.505	-29.435	-29.435	-29.466	-29.435	-29.362	-29.435	-29.501	-29.536	-29.400	-29.330	-29.225	-29.400	-29.327	-29.432	-29.365	-29.258	-29.308	-29.400	-29.400	-29.361	-29.327	-29.295	-29.400	-29.330	-29.327	-29.295	-29.470	-29.435	139.001	138.909	139.198	139.056	139.021	138.951	139.192	139.126	139.120	139.091	139.159	139.269	138.986	139.056	138.811	138.986	139.082	139.116	139.080	139.045	138.829	139.126	139.056	139.184	139.082	139.056	138.986	139.021	139.082	138.881	138.986	139.056	101.924	101.903	101.914	101.968	101.944	101.949	101.942	101.935	101.906	101.938	101.958	101.963	101.933	101.899	101.878	101.933	101.896	101.935	101.911	101.872	101.910	101.921	101.927	101.901	101.896	101.885	101.933	101.902	101.896	101.900	101.960	101.941	2016_7_19_17_07_18
FLQS200ZGRX8____	-29.495	-29.423	-29.475	-29.584	-29.513	-29.545	-29.549	-29.545	-29.512	-29.512	-29.618	-29.652	-29.477	-29.408	-29.302	-29.441	-29.441	-29.545	-29.475	-29.407	-29.423	-29.443	-29.406	-29.476	-29.441	-29.372	-29.406	-29.442	-29.441	-29.370	-29.545	-29.478	138.954	138.868	139.192	139.201	139.162	138.986	139.235	139.093	139.159	139.187	139.189	139.263	139.086	139.149	138.875	139.020	139.091	139.053	139.053	139.017	138.825	139.226	139.151	139.189	139.091	139.110	139.081	139.053	139.091	139.052	139.120	139.055	102.063	102.042	102.035	102.077	102.053	102.080	102.061	102.071	102.053	102.050	102.092	102.099	102.045	102.012	101.994	102.036	102.030	102.075	102.047	102.023	102.045	102.020	102.012	102.036	102.030	102.002	102.018	102.034	102.030	102.006	102.069	102.048	2016_7_19_17_07_18
FLNS2037GRWV____	-29.033	-28.947	-28.996	-29.089	-29.031	-29.033	-29.067	-29.030	-28.996	-29.032	-29.138	-29.173	-28.998	-28.928	-28.821	-28.929	-28.962	-29.031	-28.963	-28.894	-28.952	-28.927	-28.928	-28.996	-28.962	-28.891	-28.930	-28.928	-28.962	-28.893	-29.068	-28.963	138.836	138.908	139.174	139.054	139.105	139.060	139.199	139.165	139.105	139.205	139.171	139.310	139.066	139.123	138.913	139.093	139.134	139.104	139.059	139.054	138.753	139.200	139.128	139.137	139.134	139.116	139.058	139.126	139.134	139.032	139.135	139.198	101.819	101.779	101.777	101.824	101.796	101.801	101.803	101.791	101.783	101.788	101.833	101.835	101.787	101.754	101.729	101.757	101.767	101.796	101.773	101.746	101.794	101.747	101.754	101.780	101.767	101.740	101.760	101.754	101.767	101.748	101.809	101.762	2016_7_19_17_07_18
