SN	Distance_X_LOGO_Battery_Left1	Distance_X_LOGO_Battery_Left2	Distance_X_LOGO_Battery_Left3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Left1	Distance_Y_LOGO_Battery_Left2	Distance_Y_LOGO_Battery_Left3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Left1	Angle_Battery_Left2	Angle_Battery_Left3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS30HZGRWY____	-9.334	-9.191	-9.351	-9.286	-9.402	-9.460	-9.383	-8.948	-9.222	-9.355	-9.223	-9.463	-9.391	-9.364	-9.258	-8.985	-8.744	-9.529	-9.457	-9.280	-9.390	-9.471	-9.202	-8.836	-9.148	-9.223	-9.369	-9.188	-9.369	-9.543	-9.405	-9.320	117.781	118.005	117.357	118.062	117.671	117.281	117.755	117.736	117.656	117.378	117.723	117.453	117.488	117.692	117.065	117.718	118.082	117.717	117.581	117.528	117.682	117.493	117.319	117.442	117.371	117.619	117.561	117.893	117.642	117.739	117.819	117.677	94.558	94.480	94.582	94.523	94.595	94.638	94.582	94.373	94.508	94.583	94.506	94.633	94.597	94.576	94.548	94.391	94.261	94.654	94.625	94.541	94.589	94.635	94.511	94.329	94.483	94.510	94.583	94.483	94.580	94.660	94.591	94.555	2016_7_19_17_09_21
FLQS30H6GRWV____	-9.260	-8.714	-9.212	-9.230	-9.278	-9.264	-9.192	-9.089	-9.013	-9.149	-9.267	-9.277	-9.128	-9.403	-8.838	-9.228	-9.071	-9.407	-9.255	-9.015	-9.306	-9.399	-9.122	-8.816	-8.960	-9.091	-9.237	-9.061	-9.295	-9.412	-9.341	-9.319	117.979	118.094	118.340	117.934	117.699	117.612	117.837	117.660	117.996	117.891	117.610	117.738	117.941	117.778	118.066	117.517	117.677	117.609	117.997	117.872	118.217	117.581	117.579	117.642	117.893	117.763	117.572	117.835	117.972	117.951	117.769	117.628	94.619	94.351	94.582	94.606	94.638	94.635	94.592	94.548	94.499	94.568	94.636	94.636	94.557	94.696	94.412	94.621	94.539	94.704	94.616	94.505	94.632	94.701	94.567	94.417	94.477	94.546	94.623	94.528	94.636	94.693	94.666	94.661	2016_7_19_17_09_21
FLQS30GQGRWV____	-9.154	-8.892	-8.992	-9.111	-9.039	-9.038	-8.894	-8.868	-8.732	-8.867	-8.872	-8.928	-8.959	-9.115	-8.787	-8.251	-8.772	-9.003	-9.021	-8.607	-9.088	-9.155	-8.600	-8.408	-8.734	-8.798	-9.012	-9.001	-9.058	-9.361	-8.928	-8.827	117.298	117.722	117.866	117.381	117.663	117.198	117.825	117.055	117.596	117.353	117.067	117.577	117.719	117.343	116.657	118.021	117.583	117.135	116.971	117.270	117.205	117.336	117.052	117.039	117.217	117.687	117.151	117.603	117.369	117.203	117.223	117.612	94.454	94.312	94.354	94.430	94.385	94.402	94.309	94.325	94.239	94.313	94.326	94.334	94.344	94.434	94.299	93.991	94.258	94.387	94.402	94.189	94.426	94.453	94.194	94.101	94.253	94.267	94.391	94.369	94.405	94.558	94.347	94.284	2016_7_19_17_09_21
FLQS30GCGRWY____	-9.345	-9.271	-9.415	-9.355	-9.222	-9.285	-9.395	-9.173	-9.235	-9.219	-9.235	-9.244	-9.320	-9.313	-9.074	-9.064	-9.028	-9.362	-9.585	-8.837	-9.467	-9.478	-9.091	-8.846	-9.091	-9.233	-9.314	-9.209	-9.426	-9.725	-9.360	-9.394	117.573	117.529	117.540	118.062	118.089	117.470	117.559	117.394	117.458	118.025	117.591	117.590	118.063	117.565	117.207	117.455	117.662	117.993	117.278	117.551	117.357	117.546	117.317	117.249	117.824	117.550	117.491	117.557	117.888	117.488	117.562	117.479	94.568	94.533	94.603	94.554	94.488	94.542	94.593	94.491	94.519	94.489	94.514	94.518	94.537	94.552	94.450	94.436	94.411	94.559	94.695	94.322	94.635	94.633	94.454	94.337	94.435	94.514	94.556	94.502	94.595	94.755	94.575	94.595	2016_7_19_17_09_22
FLQS30G5GRWY____	-9.052	-8.496	-9.122	-8.957	-9.011	-8.990	-9.051	-8.947	-8.948	-8.648	-8.893	-8.757	-9.036	-9.140	-8.907	-8.781	-8.807	-9.140	-9.053	-9.001	-9.116	-9.178	-8.858	-8.614	-8.686	-8.883	-9.084	-8.776	-9.143	-9.317	-9.129	-9.050	117.662	118.235	117.746	117.691	117.578	117.618	117.653	117.659	117.670	117.849	117.556	117.625	118.357	117.709	117.529	117.408	117.680	117.869	117.666	117.797	117.569	117.890	117.397	117.277	118.178	117.637	117.769	118.045	117.905	117.940	117.706	117.625	94.344	94.056	94.376	94.297	94.328	94.316	94.344	94.294	94.294	94.142	94.271	94.203	94.311	94.385	94.279	94.223	94.225	94.379	94.345	94.315	94.379	94.397	94.260	94.146	94.149	94.264	94.356	94.197	94.379	94.462	94.380	94.345	2016_7_19_17_09_22
FLQS30E9GRWY____	-9.062	-9.176	-8.956	-9.145	-9.063	-9.069	-9.101	-9.018	-8.942	-8.954	-9.010	-9.015	-9.175	-9.093	-8.850	-8.896	-8.864	-9.145	-9.065	-8.946	-8.983	-8.996	-8.923	-8.508	-8.757	-9.026	-9.021	-8.913	-9.214	-9.131	-9.198	-9.109	118.514	118.515	118.857	118.654	119.121	118.344	118.931	118.377	118.766	118.557	118.585	118.766	118.652	118.561	118.315	118.690	118.707	118.700	118.461	118.703	118.539	118.676	118.429	118.310	118.804	118.152	118.548	118.869	118.496	118.989	118.353	118.476	94.388	94.443	94.325	94.423	94.367	94.398	94.392	94.372	94.321	94.335	94.361	94.356	94.438	94.401	94.294	94.302	94.286	94.421	94.392	94.326	94.350	94.351	94.324	94.129	94.231	94.384	94.368	94.304	94.462	94.404	94.459	94.413	2016_7_19_17_09_22
FLQS30DZGRWV	-8.867	-8.718	-8.826	-8.829	-8.887	-9.119	-9.040	-8.873	-8.753	-8.882	-8.757	-8.892	-8.727	-8.894	-8.844	-8.516	-8.620	-8.965	-8.866	-8.623	-9.111	-9.121	-8.800	-8.440	-8.574	-8.415	-9.149	-8.792	-9.021	-9.003	-8.893	-8.924	117.706	117.919	117.726	117.725	117.678	117.220	117.686	117.981	117.779	117.807	117.724	117.529	117.868	117.755	117.503	117.643	117.348	117.527	117.780	117.732	117.482	117.610	117.251	117.320	117.885	117.750	117.420	117.686	117.757	118.134	117.621	117.545	94.498	94.418	94.477	94.479	94.509	94.638	94.582	94.491	94.440	94.502	94.444	94.517	94.425	94.509	94.494	94.330	94.391	94.552	94.495	94.379	94.624	94.625	94.482	94.305	94.350	94.278	94.645	94.462	94.571	94.548	94.514	94.532	2016_7_19_17_09_22
FLQS30D5GRWQ____	-9.530	-9.268	-9.484	-9.362	-9.419	-9.346	-9.457	-9.291	-9.155	-9.418	-9.415	-9.426	-9.340	-9.374	-9.050	-9.114	-9.156	-9.547	-9.476	-9.171	-9.337	-9.478	-9.087	-8.963	-9.159	-9.099	-9.448	-9.323	-9.373	-9.723	-9.420	-9.396	117.872	118.156	117.959	118.210	117.841	117.829	117.854	117.870	118.271	117.902	117.686	117.749	117.836	117.931	118.136	118.127	117.702	117.934	117.821	117.764	117.904	117.850	117.744	117.671	117.715	118.046	117.658	118.170	118.116	118.145	117.726	117.780	94.667	94.530	94.641	94.573	94.615	94.580	94.633	94.551	94.471	94.612	94.619	94.622	94.577	94.589	94.425	94.457	94.493	94.673	94.643	94.498	94.573	94.643	94.458	94.401	94.494	94.452	94.636	94.556	94.582	94.750	94.619	94.606	2016_7_19_17_09_22
FLQS30CMGRWQ____	-9.545	-9.328	-9.321	-9.503	-9.432	-9.436	-9.352	-9.308	-9.365	-9.441	-9.172	-9.367	-9.410	-9.504	-9.140	-9.073	-8.901	-9.574	-9.544	-9.117	-9.540	-9.619	-9.222	-9.035	-9.045	-9.428	-9.630	-9.477	-9.677	-9.737	-9.386	-9.456	117.848	118.541	117.820	118.059	117.944	117.564	117.907	117.919	117.925	117.770	118.269	118.255	118.134	118.024	117.853	118.062	118.080	117.417	117.855	117.811	117.815	117.514	117.589	117.588	118.502	117.631	117.693	117.440	117.958	117.946	117.902	118.145	94.812	94.681	94.706	94.784	94.754	94.771	94.717	94.695	94.723	94.765	94.616	94.711	94.736	94.786	94.616	94.576	94.493	94.843	94.812	94.607	94.811	94.862	94.666	94.576	94.547	94.764	94.860	94.796	94.872	94.901	94.734	94.758	2016_7_19_17_09_23
FLQS30BWGRWY____	-9.138	-9.054	-8.973	-9.106	-9.268	-9.016	-9.065	-9.147	-9.013	-8.959	-9.015	-8.966	-9.003	-9.101	-8.804	-8.919	-8.486	-9.223	-9.138	-8.828	-9.074	-9.273	-8.815	-8.635	-8.721	-9.025	-9.165	-8.932	-9.162	-9.287	-9.204	-9.067	117.639	118.125	117.795	117.666	117.430	117.472	117.884	117.507	117.985	117.879	117.917	117.843	117.730	117.753	117.395	117.575	118.074	117.526	117.643	117.932	117.484	117.366	117.706	117.379	117.567	117.493	117.555	117.755	117.822	117.864	117.617	117.551	94.628	94.569	94.542	94.612	94.699	94.575	94.584	94.637	94.555	94.532	94.558	94.537	94.559	94.606	94.475	94.524	94.297	94.673	94.628	94.467	94.603	94.704	94.469	94.394	94.428	94.579	94.644	94.524	94.633	94.691	94.661	94.597	2016_7_19_17_09_23
FLQS30BJGRWV____	-9.317	-9.186	-9.158	-9.283	-9.207	-9.145	-9.072	-9.092	-8.967	-9.151	-8.624	-9.097	-9.125	-9.231	-8.793	-8.788	-8.938	-9.232	-9.314	-8.966	-9.194	-9.334	-8.890	-8.804	-8.781	-9.023	-9.294	-9.054	-9.230	-9.351	-9.037	-9.123	117.321	117.526	117.161	117.342	117.675	117.091	117.505	117.457	117.333	117.747	117.740	117.334	118.002	117.319	117.320	117.649	117.727	117.271	117.376	117.468	117.352	117.234	117.129	117.113	117.566	117.761	117.359	117.756	117.902	117.490	117.434	117.751	94.426	94.354	94.354	94.408	94.359	94.351	94.300	94.311	94.255	94.329	94.074	94.318	94.307	94.384	94.171	94.157	94.226	94.386	94.422	94.250	94.365	94.437	94.225	94.184	94.157	94.266	94.413	94.282	94.361	94.436	94.286	94.315	2016_7_19_17_09_23
FLQS30AEGRWV____	-9.177	-9.245	-9.085	-9.143	-9.144	-9.120	-9.115	-8.927	-9.131	-8.990	-8.951	-9.205	-9.249	-9.217	-8.886	-9.027	-8.674	-9.165	-9.494	-8.862	-9.301	-9.387	-9.061	-8.886	-8.886	-8.867	-9.281	-8.963	-9.348	-9.454	-9.132	-8.831	117.993	117.723	117.804	118.065	117.888	117.755	117.836	118.270	118.058	118.295	117.679	117.919	117.624	117.830	118.324	117.842	117.743	117.433	117.535	118.704	118.077	117.688	117.454	117.264	118.438	118.035	117.823	118.510	117.722	118.137	118.432	117.682	94.564	94.607	94.527	94.545	94.552	94.545	94.540	94.433	94.539	94.463	94.466	94.580	94.613	94.589	94.411	94.497	94.330	94.579	94.735	94.386	94.621	94.677	94.528	94.450	94.407	94.413	94.621	94.442	94.657	94.692	94.526	94.408	2016_7_19_17_09_23
FLQS309TGRWY____	-9.270	-9.141	-9.090	-9.297	-9.158	-9.273	-9.249	-9.194	-8.940	-9.217	-9.155	-9.166	-9.201	-9.241	-8.832	-8.682	-9.184	-9.296	-9.327	-9.249	-9.269	-9.254	-9.008	-8.761	-9.022	-9.064	-9.366	-9.185	-9.303	-9.402	-9.285	-9.257	117.799	117.623	118.428	117.816	118.038	117.499	118.041	118.417	118.701	117.904	117.943	117.621	117.822	117.783	118.691	118.440	117.621	117.815	117.607	118.275	117.638	118.445	117.472	117.472	117.719	118.591	117.772	118.040	117.794	118.353	117.770	117.577	94.500	94.444	94.390	94.512	94.437	94.513	94.481	94.440	94.307	94.470	94.439	94.456	94.465	94.486	94.256	94.192	94.465	94.512	94.535	94.471	94.505	94.468	94.385	94.266	94.383	94.371	94.547	94.450	94.516	94.542	94.508	94.502	2016_7_19_17_09_23
FLQS309QGRWV____	-9.264	-9.252	-9.085	-9.409	-9.395	-9.336	-9.309	-9.276	-9.131	-9.277	-9.278	-9.212	-9.320	-9.291	-8.826	-9.102	-9.030	-9.416	-9.328	-9.159	-9.496	-9.255	-9.132	-8.903	-8.975	-9.126	-9.357	-9.236	-9.408	-9.535	-9.398	-9.314	118.107	118.105	118.578	118.174	118.060	117.867	118.332	117.964	118.762	118.193	117.907	118.360	118.240	118.210	118.423	118.083	117.646	117.850	118.044	117.720	118.115	118.322	117.816	117.492	118.008	118.865	118.069	118.589	118.586	118.321	118.252	118.066	94.480	94.475	94.376	94.548	94.545	94.524	94.493	94.491	94.392	94.483	94.494	94.446	94.502	94.489	94.257	94.403	94.384	94.563	94.513	94.444	94.592	94.468	94.427	94.328	94.344	94.386	94.526	94.448	94.531	94.603	94.539	94.506	2016_7_19_17_09_24
FLQS309NGRWM____	-9.121	-9.051	-9.202	-9.154	-9.020	-9.312	-9.116	-8.735	-9.075	-9.075	-9.073	-9.252	-9.120	-9.153	-8.700	-8.652	-8.624	-9.213	-9.370	-8.894	-9.175	-9.370	-8.984	-8.856	-8.824	-9.015	-9.286	-9.160	-9.154	-9.439	-9.093	-9.047	117.992	117.805	117.738	117.737	118.032	117.237	117.830	118.080	117.476	117.824	117.608	117.721	117.806	117.904	118.063	117.468	117.496	117.533	117.283	117.540	117.958	117.558	117.328	117.378	117.510	117.572	117.315	117.616	117.971	117.743	117.639	117.900	94.357	94.330	94.406	94.382	94.307	94.478	94.361	94.167	94.354	94.341	94.348	94.430	94.363	94.376	94.151	94.149	94.135	94.418	94.504	94.264	94.384	94.494	94.315	94.251	94.231	94.321	94.462	94.390	94.374	94.520	94.356	94.325	2016_7_19_17_09_24
FLQS308YGRWQ____	-9.412	-9.530	-9.313	-9.444	-9.478	-9.363	-9.391	-9.239	-9.177	-9.430	-9.250	-9.310	-9.396	-9.498	-9.266	-9.372	-9.109	-9.507	-9.477	-9.171	-9.403	-9.720	-9.217	-8.976	-9.062	-9.252	-9.379	-9.398	-9.390	-9.726	-9.427	-9.274	118.063	117.686	118.367	118.013	118.569	117.832	118.518	118.080	118.015	117.844	118.015	118.279	118.560	118.106	117.679	118.129	117.695	117.631	117.931	118.024	118.102	117.962	117.677	117.487	117.670	117.717	118.052	117.905	117.995	118.022	118.112	118.105	94.537	94.608	94.478	94.554	94.549	94.522	94.509	94.453	94.425	94.554	94.461	94.480	94.511	94.577	94.481	94.515	94.405	94.600	94.573	94.422	94.531	94.689	94.458	94.348	94.383	94.473	94.522	94.536	94.529	94.690	94.542	94.469	2016_7_19_17_09_24
FLQS3084GRWM____	-9.311	-8.790	-9.143	-9.018	-9.202	-9.142	-8.926	-8.606	-8.814	-9.020	-8.972	-9.202	-8.788	-8.975	-8.732	-8.910	-8.879	-9.162	-9.258	-8.622	-8.996	-9.261	-8.999	-8.816	-8.836	-8.831	-8.968	-8.782	-9.165	-9.573	-9.092	-9.051	117.666	117.899	117.701	118.087	117.706	117.253	117.860	118.112	117.961	117.653	117.172	117.798	118.239	117.610	117.293	117.479	117.752	117.432	117.369	117.778	117.646	117.525	117.529	117.286	117.915	117.391	117.529	118.194	117.601	117.696	117.532	117.774	94.302	94.042	94.220	94.145	94.248	94.236	94.109	93.945	94.051	94.162	94.156	94.245	94.028	94.142	94.035	94.115	94.090	94.239	94.288	93.965	94.150	94.283	94.156	94.076	94.063	94.080	94.141	94.027	94.234	94.428	94.201	94.172	2016_7_19_17_09_24
FLQS307KGRWV____	-9.131	-9.121	-9.038	-9.282	-9.392	-9.142	-9.242	-8.952	-9.137	-9.022	-9.087	-9.163	-9.245	-9.229	-8.840	-8.614	-9.074	-9.399	-9.131	-9.143	-9.310	-9.508	-8.945	-8.823	-9.077	-9.080	-9.230	-9.057	-9.285	-9.344	-9.278	-9.132	118.026	118.029	117.849	118.086	117.790	117.656	118.123	117.890	118.147	118.052	118.092	117.828	118.091	117.998	118.214	118.307	117.638	117.942	118.090	117.949	118.036	117.660	117.750	117.675	117.927	118.112	117.922	118.119	118.254	118.305	117.865	117.854	94.330	94.325	94.292	94.401	94.465	94.349	94.380	94.249	94.329	94.277	94.306	94.353	94.383	94.379	94.183	94.071	94.317	94.463	94.328	94.339	94.416	94.527	94.251	94.194	94.308	94.303	94.382	94.291	94.396	94.422	94.407	94.337	2016_7_19_17_09_25
FLQS3072GRWV____	-9.465	-9.214	-9.412	-9.302	-9.474	-9.218	-9.265	-9.212	-8.960	-9.166	-9.164	-9.181	-9.404	-9.316	-9.198	-9.306	-9.154	-9.541	-9.520	-9.288	-9.391	-9.418	-9.207	-8.851	-9.049	-8.905	-9.373	-9.338	-9.304	-9.664	-9.311	-9.335	117.397	117.472	117.607	117.802	117.431	117.421	117.975	118.141	118.083	117.701	117.943	117.596	117.366	117.515	117.206	117.195	117.479	117.403	117.398	117.862	117.889	117.619	117.195	117.256	117.319	117.570	117.696	117.310	118.111	117.676	117.571	117.616	94.573	94.448	94.539	94.478	94.576	94.452	94.454	94.422	94.303	94.416	94.406	94.428	94.545	94.496	94.450	94.503	94.419	94.609	94.599	94.469	94.518	94.541	94.455	94.280	94.374	94.295	94.516	94.515	94.467	94.658	94.491	94.501	2016_7_19_17_09_25
FLQS305NGRWM____	-9.466	-9.401	-9.480	-9.425	-9.476	-9.535	-9.450	-9.352	-9.412	-9.536	-9.357	-9.478	-9.390	-9.561	-9.003	-9.313	-9.381	-9.605	-9.467	-9.471	-9.640	-9.716	-9.263	-8.968	-9.115	-9.288	-9.686	-9.443	-9.492	-9.492	-9.426	-9.461	117.642	117.398	117.464	117.795	117.531	117.198	117.823	117.719	117.382	117.408	117.392	117.567	117.861	117.180	117.195	117.435	117.327	117.380	117.646	117.063	117.335	117.226	117.435	117.052	117.242	117.546	117.101	117.537	117.759	117.546	117.487	117.286	94.605	94.583	94.619	94.580	94.614	94.656	94.590	94.547	94.589	94.648	94.562	94.614	94.560	94.670	94.398	94.539	94.576	94.683	94.605	94.630	94.701	94.743	94.515	94.386	94.450	94.523	94.733	94.598	94.613	94.621	94.592	94.616	2016_7_19_17_09_25
FLQS305DGRWM____	-9.053	-9.189	-9.264	-9.274	-9.263	-9.379	-9.235	-9.217	-9.146	-9.134	-9.209	-8.946	-9.114	-9.215	-8.850	-8.834	-9.061	-9.351	-9.392	-8.818	-9.304	-9.313	-9.119	-8.764	-8.973	-9.082	-9.220	-9.061	-9.283	-9.324	-9.275	-9.307	118.005	117.802	118.276	118.140	117.944	117.423	118.170	117.342	117.729	118.161	117.616	118.282	118.348	118.041	117.603	118.070	117.998	117.358	117.286	117.816	118.090	118.161	117.457	117.459	117.187	117.702	117.907	117.651	118.039	118.425	117.589	117.685	94.463	94.537	94.555	94.565	94.567	94.643	94.545	94.568	94.519	94.497	94.554	94.402	94.480	94.540	94.380	94.356	94.468	94.632	94.655	94.357	94.581	94.583	94.516	94.344	94.455	94.489	94.548	94.480	94.573	94.579	94.587	94.598	2016_7_19_17_09_25
FLQS3057GRWM____	-9.447	-9.313	-9.339	-9.286	-9.339	-9.267	-9.309	-9.083	-9.143	-9.218	-9.138	-9.105	-8.928	-9.484	-8.915	-9.219	-9.129	-9.302	-9.206	-9.086	-9.260	-9.397	-9.185	-8.835	-9.134	-9.154	-9.294	-9.185	-9.353	-9.463	-9.345	-9.252	117.523	117.797	117.801	117.868	117.677	117.544	118.030	117.589	118.005	117.569	118.072	117.494	117.630	117.262	117.589	117.701	117.858	117.362	117.541	117.733	117.558	117.630	117.317	117.217	117.508	117.632	117.631	117.835	117.902	118.076	117.451	117.617	94.575	94.500	94.512	94.484	94.517	94.487	94.489	94.396	94.410	94.463	94.405	94.411	94.320	94.603	94.315	94.458	94.409	94.511	94.458	94.392	94.483	94.547	94.456	94.290	94.424	94.429	94.497	94.436	94.515	94.562	94.528	94.477	2016_7_19_17_09_25
FLQS3052GRWY____	-9.195	-8.933	-9.021	-9.081	-8.963	-9.064	-9.111	-8.882	-9.024	-8.881	-8.742	-8.966	-8.991	-9.095	-8.718	-8.843	-8.616	-9.283	-9.188	-8.954	-9.242	-9.196	-8.867	-8.697	-8.876	-8.543	-9.091	-8.989	-9.158	-9.282	-9.145	-9.049	117.683	117.644	118.021	118.148	117.847	117.834	118.052	117.814	117.694	117.912	118.430	117.821	118.091	117.856	117.811	117.797	117.964	117.370	117.805	117.751	117.833	117.904	117.801	117.231	118.105	118.199	117.850	117.849	117.987	117.790	117.842	117.904	94.336	94.211	94.240	94.264	94.218	94.268	94.282	94.180	94.253	94.176	94.090	94.220	94.223	94.282	94.101	94.162	94.046	94.391	94.328	94.217	94.353	94.329	94.173	94.112	94.167	94.003	94.280	94.231	94.307	94.375	94.306	94.257	2016_7_19_17_09_25
FLQS304WGRWM____	-8.902	-8.780	-8.818	-8.922	-9.117	-8.914	-8.903	-8.615	-8.794	-8.863	-8.662	-8.750	-8.572	-8.875	-8.568	-8.635	-8.450	-8.678	-9.046	-8.677	-9.105	-9.115	-8.741	-8.607	-8.739	-8.726	-9.029	-8.507	-9.078	-8.921	-8.936	-8.758	118.342	118.020	118.157	118.624	117.840	117.894	118.380	117.559	118.423	118.240	118.487	118.017	118.293	118.178	118.002	118.073	118.635	118.160	117.932	117.954	117.957	117.846	117.551	117.721	118.299	118.454	117.722	118.261	117.997	118.431	118.167	118.308	94.353	94.306	94.320	94.353	94.476	94.375	94.352	94.243	94.298	94.338	94.233	94.292	94.196	94.346	94.204	94.234	94.126	94.252	94.438	94.259	94.465	94.474	94.304	94.233	94.276	94.265	94.437	94.166	94.451	94.359	94.376	94.285	2016_7_19_17_09_25
FLQS3047GRWM____	-9.269	-9.252	-9.163	-9.351	-9.074	-9.205	-9.136	-9.149	-9.144	-9.277	-9.151	-9.274	-9.260	-9.295	-9.112	-8.851	-9.003	-9.349	-9.383	-9.085	-9.321	-9.503	-9.115	-8.817	-8.952	-9.145	-9.357	-9.187	-9.294	-9.409	-9.280	-8.915	117.679	117.871	117.954	117.817	118.640	117.567	117.730	117.860	117.934	117.768	117.938	117.736	117.758	117.784	117.662	117.731	117.939	117.617	117.734	117.870	117.643	117.756	117.653	117.593	118.097	117.966	117.767	117.903	117.856	118.086	117.773	117.899	94.593	94.577	94.531	94.627	94.463	94.566	94.526	94.528	94.523	94.593	94.526	94.593	94.586	94.601	94.518	94.388	94.454	94.634	94.646	94.496	94.619	94.703	94.519	94.377	94.424	94.522	94.632	94.544	94.598	94.645	94.595	94.413	2016_7_19_17_09_26
FLQS303BGRWM____	-9.192	-8.995	-9.154	-9.151	-9.077	-9.133	-9.174	-9.140	-9.076	-9.079	-9.015	-9.145	-9.190	-9.157	-9.048	-8.915	-8.682	-9.212	-9.384	-8.948	-9.127	-9.265	-8.865	-8.570	-8.694	-9.071	-9.106	-9.119	-9.273	-9.448	-9.151	-9.174	118.282	118.245	118.369	118.438	118.586	118.179	118.325	118.288	118.226	118.319	118.434	118.410	117.990	118.330	117.705	118.151	118.655	118.290	117.775	118.438	118.190	118.190	118.154	117.959	118.677	118.396	118.001	118.136	118.395	118.432	118.138	118.314	94.367	94.274	94.346	94.342	94.301	94.343	94.357	94.342	94.313	94.312	94.277	94.340	94.377	94.349	94.319	94.239	94.109	94.377	94.479	94.244	94.339	94.406	94.214	94.079	94.114	94.305	94.336	94.338	94.402	94.485	94.353	94.357	2016_7_19_17_09_26
FLQS3024GRWM____	-9.226	-9.032	-9.064	-9.130	-8.988	-8.990	-9.091	-8.937	-8.863	-8.868	-8.919	-8.997	-9.034	-8.805	-8.824	-8.700	-8.801	-9.140	-9.044	-8.727	-9.166	-9.174	-8.853	-8.667	-8.739	-8.584	-9.067	-9.089	-9.196	-9.363	-9.014	-9.101	117.625	117.782	117.415	117.783	118.149	117.338	118.018	117.512	117.925	117.744	118.059	117.980	117.853	117.963	117.773	117.511	117.148	117.334	117.713	118.074	117.731	117.676	117.372	117.362	117.956	118.164	118.033	117.541	117.452	117.858	117.380	117.533	94.616	94.516	94.545	94.563	94.482	94.512	94.536	94.480	94.429	94.438	94.451	94.492	94.514	94.400	94.416	94.366	94.428	94.585	94.524	94.358	94.583	94.589	94.445	94.355	94.368	94.286	94.524	94.553	94.608	94.673	94.522	94.559	2016_7_19_17_09_26
FLQS301GGRWM____	-9.183	-8.848	-9.276	-9.416	-9.271	-9.447	-9.183	-9.198	-8.801	-9.147	-9.215	-9.276	-9.191	-9.458	-9.026	-9.095	-9.067	-9.351	-9.447	-8.871	-9.236	-9.519	-9.125	-8.771	-9.012	-9.196	-9.408	-9.312	-9.352	-9.325	-9.207	-9.302	117.658	117.552	117.602	117.070	117.619	116.750	117.569	117.599	117.950	117.287	116.943	117.589	117.273	117.549	117.664	117.515	117.602	117.258	116.933	117.827	117.824	117.080	117.174	116.792	117.839	117.835	117.703	117.081	117.565	118.090	117.901	117.685	94.281	94.123	94.328	94.417	94.325	94.444	94.284	94.291	94.086	94.278	94.324	94.329	94.300	94.419	94.205	94.244	94.227	94.378	94.437	94.124	94.301	94.467	94.271	94.113	94.192	94.281	94.388	94.366	94.366	94.333	94.284	94.338	2016_7_19_17_09_26
FLQS301EGRWQ____	-9.321	-9.365	-9.166	-9.284	-9.220	-9.151	-9.241	-9.214	-9.153	-9.088	-9.013	-9.224	-9.185	-9.223	-9.114	-9.110	-9.012	-9.343	-9.382	-9.020	-9.246	-9.449	-9.066	-8.704	-8.901	-9.148	-9.409	-9.361	-9.348	-9.516	-9.332	-9.252	117.966	117.585	117.794	117.724	117.563	117.294	118.086	117.515	117.476	117.883	118.056	117.469	117.732	117.820	117.454	117.381	117.418	117.586	117.522	118.058	117.738	117.557	117.327	117.446	117.629	117.557	117.813	117.489	117.643	117.992	117.441	117.493	94.656	94.692	94.588	94.647	94.622	94.599	94.613	94.621	94.593	94.547	94.504	94.628	94.599	94.614	94.575	94.576	94.527	94.681	94.702	94.507	94.628	94.733	94.556	94.377	94.466	94.588	94.704	94.693	94.681	94.749	94.681	94.640	2016_7_19_17_09_26
