SN	Distance_X_LOGO_MainBoard_LU1	Distance_X_LOGO_MainBoard_LU2	Distance_X_LOGO_MainBoard_LU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_MainBoard_LU1	Distance_Y_LOGO_MainBoard_LU2	Distance_Y_LOGO_MainBoard_LU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_MainBoard_LU1	Angle_MainBoard_LU2	Angle_MainBoard_LU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS300VGRWQ____	-30.339	-30.302	-30.300	-30.072	-30.300	-30.299	-30.370	-30.272	-30.373	-30.335	-30.300	-30.299	-30.193	-30.368	-30.476	-30.443	-30.297	-30.334	-30.407	-30.409	-30.053	-30.339	-30.408	-30.333	-30.253	-30.297	-30.295	-30.025	-30.290	-30.336	-30.406	-30.441	131.423	131.611	131.501	131.453	131.502	131.403	131.649	131.646	131.437	131.504	131.574	131.683	131.575	131.505	131.646	131.504	131.574	131.610	131.681	131.611	131.633	131.577	131.576	131.510	131.554	131.613	131.738	131.633	131.740	131.610	131.503	131.647	102.969	102.935	102.945	102.855	102.945	102.954	102.960	102.920	102.981	102.959	102.938	102.927	102.894	102.973	103.004	103.004	102.937	102.949	102.972	102.980	102.830	102.954	102.983	102.958	102.921	102.933	102.920	102.819	102.918	102.949	102.989	102.989	2016_7_19_17_04_46
FLQS300RGRWY____	-31.021	-30.996	-30.992	-30.760	-30.988	-30.959	-31.063	-30.930	-31.030	-30.994	-30.960	-30.963	-30.858	-31.026	-31.167	-31.132	-30.991	-30.993	-31.097	-31.066	-30.769	-30.995	-31.102	-30.993	-30.938	-30.962	-30.982	-30.710	-30.979	-30.993	-31.063	-31.132	131.183	131.395	131.255	131.208	131.255	131.187	131.430	131.466	131.222	131.257	131.327	131.467	131.360	131.292	131.431	131.256	131.327	131.362	131.467	131.395	131.390	131.397	131.361	131.292	131.313	131.397	131.485	131.423	131.520	131.396	131.291	131.430	103.127	103.096	103.108	103.016	103.106	103.101	103.120	103.062	103.127	103.108	103.087	103.075	103.042	103.118	103.163	103.166	103.100	103.098	103.130	103.125	103.002	103.095	103.143	103.104	103.080	103.081	103.081	102.975	103.076	103.094	103.133	103.148	2016_7_19_17_04_46
FLQS300LGRWQ____	-30.671	-30.610	-30.610	-30.410	-30.608	-30.608	-30.678	-30.579	-30.681	-30.641	-30.608	-30.609	-30.504	-30.678	-30.781	-30.752	-30.607	-30.640	-30.747	-30.715	-30.387	-30.643	-30.717	-30.643	-30.588	-30.610	-30.631	-30.354	-30.635	-30.643	-30.715	-30.783	131.248	131.463	131.322	131.304	131.323	131.254	131.499	131.535	131.288	131.324	131.394	131.534	131.427	131.358	131.499	131.323	131.393	131.429	131.532	131.464	131.487	131.463	131.429	131.358	131.379	131.464	131.553	131.455	131.556	131.463	131.357	131.496	103.127	103.081	103.094	103.013	103.094	103.100	103.106	103.061	103.127	103.107	103.087	103.074	103.041	103.119	103.148	103.153	103.086	103.097	103.131	103.124	102.986	103.094	103.128	103.105	103.080	103.081	103.081	102.976	103.082	103.095	103.134	103.149	2016_7_19_17_04_46
FLQS300LGRWM____	-30.799	-30.739	-30.736	-30.535	-30.735	-30.734	-30.805	-30.705	-30.805	-30.771	-30.735	-30.739	-30.634	-30.799	-30.908	-30.876	-30.732	-30.770	-30.840	-30.839	-30.514	-30.769	-30.839	-30.766	-30.714	-30.738	-30.755	-30.481	-30.756	-30.771	-30.840	-30.874	131.241	131.455	131.284	131.262	131.285	131.216	131.461	131.495	131.249	131.314	131.384	131.525	131.417	131.320	131.460	131.286	131.384	131.419	131.494	131.425	131.448	131.426	131.390	131.320	131.369	131.454	131.517	131.447	131.544	131.425	131.321	131.458	103.012	102.967	102.982	102.901	102.981	102.988	102.993	102.949	103.014	102.993	102.972	102.960	102.927	103.005	103.036	103.040	102.971	102.983	103.005	103.011	102.874	102.982	103.014	102.991	102.965	102.966	102.967	102.861	102.965	102.983	103.022	103.022	2016_7_19_17_04_47
FLQS3009GRWQ____	-30.862	-30.801	-30.798	-30.570	-30.799	-30.801	-30.868	-30.767	-30.872	-30.834	-30.797	-30.799	-30.696	-30.871	-30.976	-30.943	-30.798	-30.832	-30.907	-30.904	-30.578	-30.834	-30.906	-30.836	-30.753	-30.800	-30.792	-30.516	-30.791	-30.838	-30.907	-30.942	131.237	131.452	131.311	131.262	131.312	131.242	131.488	131.522	131.276	131.312	131.382	131.522	131.415	131.346	131.487	131.312	131.381	131.417	131.521	131.452	131.445	131.452	131.417	131.346	131.367	131.453	131.542	131.476	131.573	131.451	131.346	131.483	103.332	103.286	103.298	103.208	103.299	103.306	103.310	103.265	103.332	103.313	103.291	103.278	103.246	103.325	103.355	103.358	103.291	103.302	103.323	103.328	103.194	103.299	103.333	103.310	103.274	103.285	103.273	103.166	103.270	103.301	103.340	103.341	2016_7_19_17_04_47
FLQS2F0LGRX5____	-30.802	-30.743	-30.742	-30.513	-30.740	-30.739	-30.812	-30.708	-30.812	-30.776	-30.743	-30.745	-30.637	-30.809	-30.915	-30.882	-30.743	-30.777	-30.847	-30.846	-30.515	-30.779	-30.849	-30.778	-30.717	-30.746	-30.762	-30.483	-30.726	-30.774	-30.847	-30.880	131.162	131.379	131.237	131.189	131.240	131.171	131.416	131.452	131.204	131.240	131.310	131.450	131.343	131.274	131.417	131.242	131.310	131.345	131.450	131.378	131.367	131.380	131.345	131.274	131.295	131.381	131.472	131.368	131.508	131.382	131.276	131.412	103.348	103.303	103.316	103.225	103.315	103.321	103.327	103.281	103.348	103.330	103.309	103.296	103.262	103.340	103.370	103.373	103.309	103.320	103.339	103.345	103.210	103.317	103.350	103.327	103.300	103.304	103.301	103.196	103.283	103.315	103.356	103.356	2016_7_19_17_04_47
FLQS2EQUGRX5____	-30.720	-30.662	-30.658	-30.433	-30.656	-30.656	-30.730	-30.627	-30.729	-30.691	-30.657	-30.661	-30.555	-30.727	-30.832	-30.798	-30.661	-30.692	-30.764	-30.764	-30.402	-30.693	-30.766	-30.693	-30.605	-30.661	-30.683	-30.374	-30.682	-30.689	-30.761	-30.797	131.240	131.455	131.284	131.266	131.284	131.214	131.494	131.495	131.247	131.285	131.386	131.527	131.389	131.350	131.460	131.318	131.386	131.423	131.526	131.456	131.445	131.457	131.422	131.320	131.371	131.456	131.516	131.446	131.550	131.458	131.352	131.490	103.048	103.003	103.018	102.926	103.017	103.024	103.027	102.985	103.051	103.031	103.008	102.996	102.965	103.040	103.073	103.073	103.009	103.019	103.039	103.045	102.897	103.016	103.049	103.029	102.987	103.003	103.006	102.885	103.002	103.014	103.054	103.056	2016_7_19_17_04_47
FLQS2DERGRX5____	-30.613	-30.546	-30.575	-30.351	-30.574	-30.577	-30.646	-30.513	-30.648	-30.579	-30.545	-30.579	-30.477	-30.644	-30.716	-30.720	-30.577	-30.580	-30.685	-30.680	-30.327	-30.613	-30.653	-30.580	-30.525	-30.547	-30.571	-30.297	-30.574	-30.580	-30.682	-30.718	131.286	131.467	131.326	131.306	131.326	131.258	131.503	131.538	131.293	131.327	131.428	131.539	131.430	131.362	131.502	131.328	131.398	131.434	131.537	131.467	131.491	131.467	131.433	131.363	131.411	131.469	131.558	131.490	131.589	131.467	131.364	131.502	103.239	103.194	103.220	103.129	103.219	103.227	103.232	103.174	103.253	103.221	103.198	103.201	103.169	103.245	103.261	103.280	103.213	103.212	103.245	103.250	103.101	103.222	103.242	103.218	103.191	103.194	103.196	103.089	103.194	103.208	103.260	103.262	2016_7_19_17_04_47
FLQS2CKUGRX5	-30.716	-30.659	-30.655	-30.427	-30.654	-30.656	-30.727	-30.625	-30.728	-30.689	-30.658	-30.657	-30.552	-30.723	-30.828	-30.796	-30.653	-30.689	-30.761	-30.761	-30.401	-30.692	-30.763	-30.690	-30.605	-30.660	-30.680	-30.402	-30.676	-30.691	-30.761	-30.794	131.272	131.455	131.313	131.293	131.312	131.243	131.491	131.523	131.278	131.315	131.387	131.525	131.418	131.350	131.491	131.314	131.384	131.420	131.524	131.454	131.478	131.455	131.420	131.351	131.397	131.456	131.546	131.477	131.576	131.453	131.349	131.489	103.332	103.291	103.303	103.210	103.303	103.310	103.315	103.270	103.336	103.317	103.297	103.283	103.250	103.327	103.357	103.361	103.295	103.306	103.326	103.333	103.182	103.305	103.337	103.314	103.274	103.291	103.291	103.182	103.286	103.304	103.343	103.343	2016_7_19_17_04_47
FLQS2C9EGRX5____	-30.717	-30.655	-30.654	-30.422	-30.650	-30.652	-30.722	-30.622	-30.724	-30.686	-30.652	-30.655	-30.548	-30.719	-30.825	-30.792	-30.649	-30.686	-30.758	-30.757	-30.432	-30.689	-30.760	-30.689	-30.599	-30.654	-30.676	-30.399	-30.677	-30.688	-30.756	-30.792	131.244	131.457	131.316	131.269	131.317	131.247	131.492	131.528	131.282	131.317	131.389	131.528	131.421	131.353	131.492	131.316	131.387	131.422	131.527	131.456	131.483	131.457	131.422	131.353	131.402	131.458	131.547	131.452	131.551	131.457	131.352	131.491	103.186	103.140	103.153	103.061	103.151	103.159	103.164	103.119	103.185	103.166	103.145	103.133	103.099	103.176	103.207	103.210	103.144	103.156	103.176	103.182	103.045	103.154	103.187	103.164	103.122	103.139	103.140	103.034	103.140	103.153	103.192	103.193	2016_7_19_17_04_47
FLQS2C6NGRX5____	-30.943	-30.881	-30.880	-30.675	-30.877	-30.875	-30.950	-30.846	-30.980	-30.912	-30.877	-30.878	-30.774	-30.942	-31.052	-31.020	-30.875	-30.913	-30.983	-30.988	-30.658	-30.915	-30.986	-30.913	-30.855	-30.877	-30.902	-30.626	-30.898	-30.909	-30.982	-31.017	131.438	131.657	131.516	131.467	131.515	131.447	131.690	131.725	131.481	131.517	131.588	131.726	131.621	131.551	131.689	131.515	131.587	131.621	131.723	131.654	131.652	131.657	131.620	131.553	131.569	131.656	131.747	131.653	131.780	131.654	131.549	131.689	103.254	103.208	103.221	103.141	103.220	103.226	103.233	103.187	103.266	103.234	103.213	103.200	103.167	103.243	103.275	103.279	103.212	103.224	103.243	103.252	103.116	103.222	103.255	103.231	103.206	103.206	103.208	103.103	103.203	103.220	103.260	103.261	2016_7_19_17_04_47
FLQS2BJ4GRX5____	-30.821	-30.740	-30.754	-30.565	-30.751	-30.786	-30.880	-30.775	-30.826	-30.789	-30.755	-30.754	-30.648	-30.850	-30.961	-30.950	-30.752	-30.845	-30.915	-30.915	-30.600	-30.794	-30.863	-30.789	-30.740	-30.740	-30.776	-30.504	-30.771	-30.818	-30.887	-30.926	131.372	131.606	131.460	131.396	131.462	131.393	131.641	131.676	131.426	131.462	131.571	131.673	131.564	131.496	131.634	131.466	131.533	131.571	131.676	131.606	131.571	131.641	131.566	131.499	131.501	131.606	131.694	131.629	131.733	131.600	131.495	131.635	103.119	103.063	103.083	103.011	103.082	103.103	103.118	103.071	103.116	103.097	103.073	103.062	103.029	103.120	103.152	103.163	103.075	103.110	103.129	103.135	103.009	103.082	103.118	103.094	103.073	103.063	103.070	102.964	103.064	103.096	103.135	103.137	2016_7_19_17_04_48
FLQS224TGRWM____	-31.074	-31.016	-31.046	-30.811	-31.044	-31.042	-31.113	-30.982	-31.116	-31.081	-31.042	-31.042	-30.937	-31.112	-31.186	-31.186	-31.039	-31.076	-31.149	-31.153	-30.793	-31.078	-31.121	-31.078	-30.995	-31.041	-31.038	-30.763	-31.029	-31.046	-31.151	-31.151	131.268	131.457	131.313	131.292	131.314	131.248	131.490	131.523	131.281	131.316	131.388	131.526	131.418	131.351	131.489	131.314	131.386	131.420	131.524	131.455	131.475	131.456	131.420	131.352	131.397	131.457	131.548	131.474	131.579	131.454	131.349	131.489	103.424	103.382	103.408	103.313	103.407	103.413	103.419	103.361	103.440	103.422	103.399	103.386	103.353	103.432	103.449	103.466	103.398	103.410	103.430	103.438	103.288	103.408	103.429	103.417	103.379	103.392	103.382	103.276	103.375	103.395	103.448	103.435	2016_7_19_17_04_48
FLQS224LGRWM____	-30.731	-30.699	-30.700	-30.466	-30.698	-30.697	-30.767	-30.640	-30.770	-30.733	-30.667	-30.668	-30.565	-30.769	-30.876	-30.838	-30.694	-30.731	-30.770	-30.804	-30.447	-30.732	-30.807	-30.699	-30.647	-30.667	-30.687	-30.416	-30.689	-30.736	-30.807	-30.837	131.283	131.473	131.331	131.309	131.331	131.263	131.507	131.539	131.296	131.363	131.432	131.543	131.434	131.365	131.505	131.332	131.430	131.466	131.540	131.471	131.493	131.472	131.436	131.368	131.412	131.501	131.564	131.493	131.593	131.469	131.365	131.504	103.186	103.154	103.168	103.074	103.168	103.174	103.179	103.123	103.201	103.179	103.145	103.135	103.102	103.194	103.224	103.226	103.156	103.168	103.177	103.198	103.048	103.168	103.202	103.165	103.139	103.139	103.140	103.035	103.138	103.170	103.209	103.208	2016_7_19_17_04_48
FLQS200ZGRX8____	-30.589	-30.534	-30.532	-30.330	-30.532	-30.531	-30.599	-30.498	-30.603	-30.565	-30.533	-30.534	-30.429	-30.601	-30.702	-30.672	-30.533	-30.568	-30.637	-30.636	-30.336	-30.567	-30.639	-30.566	-30.506	-30.534	-30.553	-30.276	-30.553	-30.597	-30.669	-30.671	131.365	131.578	131.407	131.390	131.409	131.338	131.585	131.619	131.372	131.439	131.509	131.650	131.543	131.442	131.615	131.440	131.509	131.546	131.650	131.578	131.570	131.578	131.512	131.474	131.495	131.579	131.639	131.570	131.671	131.549	131.445	131.581	103.211	103.168	103.184	103.102	103.183	103.190	103.195	103.150	103.216	103.194	103.175	103.161	103.128	103.209	103.234	103.239	103.174	103.185	103.204	103.210	103.087	103.182	103.218	103.191	103.165	103.168	103.170	103.062	103.167	103.197	103.237	103.225	2016_7_19_17_04_48
FLNS2037GRWV____	-30.362	-30.301	-30.299	-30.070	-30.299	-30.299	-30.373	-30.265	-30.371	-30.334	-30.301	-30.302	-30.195	-30.367	-30.474	-30.443	-30.337	-30.335	-30.405	-30.407	-30.043	-30.336	-30.410	-30.336	-30.248	-30.304	-30.323	-30.045	-30.323	-30.333	-30.406	-30.472	131.247	131.465	131.324	131.276	131.294	131.221	131.502	131.537	131.291	131.327	131.396	131.503	131.431	131.324	131.500	131.327	131.365	131.433	131.537	131.465	131.451	131.433	131.397	131.361	131.383	131.467	131.560	131.452	131.596	131.466	131.327	131.502	102.907	102.861	102.874	102.783	102.877	102.884	102.887	102.839	102.907	102.888	102.867	102.858	102.820	102.902	102.929	102.933	102.886	102.878	102.897	102.905	102.756	102.879	102.912	102.885	102.847	102.862	102.861	102.756	102.857	102.874	102.917	102.928	2016_7_19_17_04_48
