SN	Distance_X_LOGO_Earphone_LD1	Distance_X_LOGO_Earphone_LD2	Distance_X_LOGO_Earphone_LD3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Earphone_LD1	Distance_Y_LOGO_Earphone_LD2	Distance_Y_LOGO_Earphone_LD3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Earphone_LD1	Angle_Earphone_LD2	Angle_Earphone_LD3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS300VGRWQ____	-29.240	-29.168	-29.223	-29.328	-29.259	-29.258	-29.292	-29.256	-29.259	-29.257	-29.361	-29.397	-29.227	-29.133	-29.047	-29.153	-29.188	-29.256	-29.189	-29.153	-29.173	-29.153	-29.154	-29.221	-29.188	-29.116	-29.191	-29.192	-29.188	-29.120	-29.294	-29.225	139.055	138.887	139.275	139.097	139.098	138.990	139.240	139.133	139.100	139.193	139.198	139.269	138.986	138.987	138.915	139.097	139.131	139.127	139.096	139.018	138.763	139.234	139.166	139.197	139.131	139.157	138.988	139.024	139.131	138.996	139.130	139.052	101.844	101.830	101.820	101.876	101.849	101.857	101.850	101.844	101.848	101.840	101.880	101.889	101.845	101.808	101.780	101.807	101.818	101.845	101.821	101.814	101.842	101.796	101.801	101.825	101.818	101.787	101.831	101.828	101.818	101.802	101.860	101.839	2016_7_19_17_07_28
FLQS300RGRWY____	-29.732	-29.657	-29.706	-29.815	-29.744	-29.722	-29.779	-29.743	-29.746	-29.744	-29.847	-29.883	-29.709	-29.636	-29.535	-29.639	-29.675	-29.780	-29.674	-29.603	-29.659	-29.639	-29.640	-29.744	-29.675	-29.601	-29.640	-29.687	-29.675	-29.604	-29.779	-29.674	138.789	138.695	138.987	138.954	138.955	138.753	138.988	138.983	138.994	139.019	138.988	139.126	138.920	138.984	138.728	138.918	138.981	138.987	138.917	138.911	138.612	139.027	138.988	138.981	138.981	138.944	138.883	138.823	138.981	138.852	138.950	138.981	101.914	101.892	101.887	101.932	101.904	101.913	101.916	101.902	101.902	101.899	101.942	101.945	101.893	101.859	101.841	101.866	101.875	101.916	101.880	101.853	101.900	101.857	101.860	101.902	101.875	101.849	101.869	101.893	101.875	101.858	101.919	101.875	2016_7_19_17_07_28
FLQS300LGRWQ____	-29.657	-29.530	-29.583	-29.690	-29.617	-29.654	-29.652	-29.653	-29.584	-29.655	-29.758	-29.758	-29.580	-29.548	-29.443	-29.550	-29.548	-29.653	-29.585	-29.515	-29.569	-29.550	-29.515	-29.583	-29.548	-29.512	-29.550	-29.551	-29.548	-29.512	-29.688	-29.546	138.952	138.804	139.103	139.063	139.033	138.931	139.100	139.031	139.037	139.132	139.134	139.209	139.076	139.098	138.850	138.932	139.065	138.991	139.068	138.963	138.733	139.171	139.036	139.100	139.065	139.061	138.929	138.962	139.065	138.930	139.098	139.097	102.021	101.984	101.980	102.025	101.999	102.022	102.007	102.013	101.986	102.006	102.046	102.040	101.981	101.966	101.946	101.981	101.969	102.017	101.984	101.964	102.005	101.961	101.959	101.980	101.969	101.955	101.981	101.979	101.969	101.966	102.021	101.966	2016_7_19_17_07_28
FLQS300LGRWM____	-29.678	-29.524	-29.616	-29.720	-29.649	-29.651	-29.684	-29.650	-29.616	-29.652	-29.755	-29.789	-29.615	-29.546	-29.441	-29.547	-29.581	-29.650	-29.580	-29.511	-29.525	-29.546	-29.546	-29.615	-29.581	-29.512	-29.547	-29.548	-29.581	-29.510	-29.685	-29.581	138.897	138.845	139.111	139.035	139.033	138.930	139.102	139.061	139.099	139.033	139.036	139.209	138.992	139.094	138.812	138.965	139.031	138.998	138.960	138.959	138.695	139.103	139.063	139.095	139.031	139.057	138.962	138.997	139.031	138.959	139.064	139.097	101.866	101.810	101.824	101.871	101.844	101.853	101.852	101.841	101.825	101.845	101.885	101.884	101.834	101.798	101.780	101.809	101.817	101.847	101.823	101.795	101.823	101.797	101.800	101.825	101.817	101.787	101.809	101.807	101.817	101.795	101.855	101.811	2016_7_19_17_07_29
FLQS3009GRWQ____	-29.726	-29.656	-29.706	-29.812	-29.742	-29.744	-29.776	-29.741	-29.707	-29.742	-29.848	-29.882	-29.708	-29.637	-29.534	-29.639	-29.673	-29.742	-29.672	-29.603	-29.656	-29.638	-29.638	-29.708	-29.673	-29.603	-29.638	-29.639	-29.673	-29.603	-29.778	-29.674	138.877	138.779	139.073	138.963	139.002	138.930	139.066	139.002	139.004	139.034	139.105	139.173	138.967	139.027	138.749	138.933	139.032	139.033	138.965	138.963	138.702	139.073	139.004	139.068	139.032	139.064	138.965	139.001	139.032	138.934	139.031	139.032	102.180	102.161	102.155	102.207	102.176	102.183	102.184	102.175	102.162	102.173	102.209	102.216	102.165	102.132	102.115	102.141	102.146	102.173	102.151	102.124	102.167	102.129	102.135	102.157	102.146	102.116	102.138	102.135	102.146	102.127	102.188	102.146	2016_7_19_17_07_29
FLQS2F0LGRX5____	-29.595	-29.522	-29.574	-29.714	-29.608	-29.609	-29.645	-29.642	-29.574	-29.610	-29.748	-29.782	-29.572	-29.505	-29.437	-29.540	-29.574	-29.653	-29.574	-29.505	-29.523	-29.539	-29.539	-29.608	-29.574	-29.469	-29.539	-29.540	-29.574	-29.467	-29.680	-29.540	138.894	138.832	139.161	139.057	139.029	138.982	139.121	139.027	139.089	139.125	139.061	139.197	138.992	139.049	138.806	139.017	139.022	138.870	139.015	138.950	138.721	139.090	139.021	139.057	139.022	139.078	138.985	138.987	139.022	138.958	139.021	139.081	102.161	102.137	102.130	102.194	102.154	102.159	102.161	102.168	102.136	102.147	102.207	102.209	102.143	102.112	102.106	102.129	102.141	102.186	102.142	102.120	102.147	102.122	102.128	102.152	102.141	102.096	102.131	102.131	102.141	102.105	102.183	102.123	2016_7_19_17_07_29
FLQS2EQUGRX5____	-29.507	-29.438	-29.485	-29.592	-29.508	-29.578	-29.543	-29.508	-29.525	-29.508	-29.626	-29.661	-29.473	-29.415	-29.314	-29.473	-29.452	-29.519	-29.453	-29.438	-29.439	-29.415	-29.453	-29.543	-29.452	-29.381	-29.455	-29.473	-29.452	-29.382	-29.555	-29.508	138.898	138.831	139.126	139.057	138.960	138.890	139.030	138.995	139.025	139.030	139.126	139.234	138.925	139.053	138.821	138.925	139.058	139.020	138.987	138.925	138.729	139.132	139.026	139.030	139.058	139.056	138.953	138.960	139.058	138.955	139.094	138.995	101.867	101.845	101.839	101.887	101.862	101.896	101.870	101.859	101.864	101.856	101.895	101.899	101.851	101.818	101.797	101.851	101.832	101.862	101.838	101.838	101.854	101.811	101.835	101.870	101.832	101.804	101.842	101.849	101.832	101.813	101.870	101.859	2016_7_19_17_07_29
FLQS2DERGRX5____	-29.436	-29.365	-29.412	-29.518	-29.447	-29.450	-29.482	-29.447	-29.414	-29.449	-29.551	-29.586	-29.409	-29.341	-29.238	-29.343	-29.379	-29.447	-29.379	-29.348	-29.364	-29.345	-29.343	-29.415	-29.379	-29.306	-29.345	-29.344	-29.379	-29.309	-29.483	-29.379	138.953	138.856	139.151	139.117	139.084	139.010	139.185	139.081	139.115	139.154	139.185	139.259	138.906	139.108	138.905	139.011	139.113	139.110	139.043	139.001	138.863	139.224	139.119	139.182	139.113	139.113	139.044	139.042	139.113	139.013	139.149	139.114	102.075	102.054	102.048	102.093	102.068	102.075	102.073	102.068	102.052	102.063	102.101	102.108	102.068	102.024	102.000	102.033	102.038	102.066	102.044	102.036	102.053	102.016	102.024	102.047	102.038	102.010	102.031	102.031	102.038	102.019	102.077	102.038	2016_7_19_17_07_29
FLQS2CKUGRX5	-29.622	-29.550	-29.601	-29.707	-29.635	-29.638	-29.667	-29.632	-29.600	-29.633	-29.740	-29.774	-29.600	-29.529	-29.427	-29.533	-29.565	-29.631	-29.563	-29.493	-29.552	-29.529	-29.530	-29.598	-29.565	-29.493	-29.530	-29.533	-29.565	-29.531	-29.669	-29.565	138.948	138.815	139.267	139.149	139.018	138.797	139.188	139.122	139.087	139.159	139.182	139.260	138.981	139.077	138.831	138.902	139.086	139.116	139.046	139.043	138.739	139.115	139.048	139.119	139.086	139.073	139.046	138.937	139.086	138.979	139.113	139.185	102.197	102.180	102.162	102.214	102.196	102.216	102.195	102.186	102.177	102.184	102.224	102.231	102.186	102.149	102.130	102.166	102.163	102.187	102.166	102.138	102.187	102.146	102.152	102.173	102.163	102.136	102.153	102.163	102.163	102.158	102.202	102.155	2016_7_19_17_07_29
FLQS2C9EGRX5____	-29.573	-29.500	-29.551	-29.659	-29.588	-29.624	-29.622	-29.622	-29.589	-29.624	-29.691	-29.726	-29.553	-29.463	-29.377	-29.533	-29.518	-29.587	-29.518	-29.449	-29.501	-29.484	-29.484	-29.587	-29.518	-29.445	-29.485	-29.533	-29.518	-29.448	-29.622	-29.555	138.845	138.778	139.075	138.978	139.007	138.868	139.073	139.005	139.008	139.039	139.073	139.179	138.972	138.914	138.837	138.844	139.071	139.000	138.968	138.941	138.678	139.145	139.042	139.039	139.071	138.999	138.968	138.879	139.071	138.938	139.039	138.969	102.037	102.014	102.009	102.060	102.029	102.056	102.037	102.043	102.030	102.041	102.065	102.070	102.019	101.988	101.961	102.022	101.997	102.030	102.005	101.980	102.023	101.977	101.985	102.027	101.997	101.974	101.992	102.019	101.997	101.980	102.040	102.020	2016_7_19_17_07_29
FLQS2C6NGRX5____	-29.959	-29.841	-29.891	-29.999	-29.926	-29.927	-29.962	-29.928	-29.894	-29.930	-30.033	-30.067	-29.892	-29.824	-29.716	-29.823	-29.859	-29.927	-29.857	-29.788	-29.843	-29.823	-29.822	-29.892	-29.859	-29.788	-29.824	-29.823	-29.859	-29.786	-29.963	-29.859	138.801	138.792	139.167	139.054	139.018	138.914	139.086	139.021	139.092	139.022	139.124	139.194	139.022	139.023	138.840	138.916	139.049	139.053	138.915	138.983	138.679	139.093	139.091	139.085	139.049	139.046	138.912	139.056	139.049	138.918	139.050	139.140	102.187	102.141	102.129	102.182	102.156	102.165	102.164	102.157	102.137	102.157	102.189	102.197	102.142	102.115	102.088	102.124	102.127	102.153	102.138	102.104	102.152	102.109	102.109	102.137	102.127	102.099	102.125	102.112	102.127	102.109	102.168	102.119	2016_7_19_17_07_29
FLQS2BJ4GRX5____	-29.682	-29.650	-29.696	-29.801	-29.732	-29.725	-29.767	-29.731	-29.690	-29.733	-29.835	-29.869	-29.690	-29.620	-29.524	-29.620	-29.663	-29.732	-29.655	-29.585	-29.650	-29.627	-29.627	-29.696	-29.663	-29.585	-29.620	-29.620	-29.663	-29.585	-29.760	-29.655	138.883	138.711	139.116	139.085	138.981	138.816	139.118	139.046	138.921	139.081	139.081	139.187	138.851	138.991	138.795	138.851	139.045	139.043	138.851	138.851	138.671	139.086	139.045	139.080	139.045	138.991	138.851	138.886	139.045	138.886	138.921	138.991	101.980	101.982	101.966	102.010	101.991	102.002	101.993	101.986	101.980	101.983	102.024	102.028	101.986	101.946	101.925	101.958	101.959	101.986	101.972	101.944	101.985	101.941	101.945	101.969	101.959	101.932	101.958	101.955	101.959	101.941	102.007	101.960	2016_7_19_17_07_29
FLQS224TGRWM____	-29.871	-29.759	-29.806	-29.909	-29.839	-29.840	-29.873	-29.838	-29.768	-29.841	-29.944	-29.943	-29.803	-29.698	-29.631	-29.736	-29.771	-29.841	-29.768	-29.699	-29.758	-29.735	-29.736	-29.806	-29.771	-29.699	-29.736	-29.735	-29.771	-29.698	-29.876	-29.771	138.898	138.763	139.047	139.063	139.033	138.960	139.098	139.066	139.104	139.012	139.130	139.235	138.998	139.097	138.852	139.031	139.047	139.012	138.997	139.028	138.726	139.170	138.977	139.082	139.047	139.127	138.996	139.032	139.047	138.963	139.134	139.098	102.243	102.211	102.205	102.244	102.219	102.226	102.227	102.216	102.185	102.222	102.252	102.243	102.208	102.158	102.153	102.179	102.191	102.222	102.194	102.165	102.213	102.167	102.183	102.202	102.191	102.156	102.182	102.178	102.191	102.170	102.225	102.187	2016_7_19_17_07_30
FLQS224LGRWM____	-29.558	-29.494	-29.532	-29.637	-29.567	-29.576	-29.572	-29.572	-29.541	-29.574	-29.678	-29.707	-29.542	-29.462	-29.366	-29.471	-29.507	-29.577	-29.567	-29.435	-29.495	-29.462	-29.462	-29.539	-29.507	-29.427	-29.472	-29.473	-29.507	-29.427	-29.602	-29.508	138.988	138.811	139.054	138.984	139.019	139.000	139.148	139.107	139.147	139.149	139.146	139.194	139.074	139.054	138.855	139.036	139.138	139.153	138.984	139.031	138.730	139.124	139.054	139.177	139.138	139.054	139.066	139.146	139.138	138.949	138.984	139.183	102.017	102.007	102.001	102.049	102.018	102.023	102.009	102.013	101.997	102.010	102.051	102.058	102.004	101.974	101.953	101.979	101.984	102.011	102.021	101.965	102.014	101.968	101.974	101.994	101.984	101.960	101.977	101.970	101.984	101.969	102.035	101.981	2016_7_19_17_07_30
FLQS200ZGRX8____	-29.432	-29.353	-29.402	-29.508	-29.442	-29.439	-29.473	-29.438	-29.404	-29.442	-29.544	-29.578	-29.402	-29.335	-29.232	-29.333	-29.369	-29.438	-29.369	-29.299	-29.369	-29.334	-29.334	-29.405	-29.369	-29.299	-29.336	-29.334	-29.369	-29.296	-29.473	-29.369	138.871	138.860	139.159	139.120	139.156	138.944	139.086	139.087	139.090	139.185	139.122	139.263	139.018	139.117	138.839	139.017	139.119	139.048	139.080	139.016	138.907	139.154	139.123	139.186	139.119	139.078	139.079	139.049	139.119	138.982	139.120	139.123	102.069	102.039	102.033	102.079	102.050	102.066	102.068	102.054	102.040	102.047	102.093	102.094	102.045	102.011	101.993	102.018	102.024	102.057	102.027	102.005	102.041	102.007	102.010	102.033	102.024	102.000	102.014	102.016	102.024	102.007	102.065	102.024	2016_7_19_17_07_30
FLNS2037GRWV____	-29.019	-28.945	-28.998	-29.103	-29.032	-29.033	-29.066	-29.028	-28.997	-29.030	-29.138	-29.172	-28.997	-28.927	-28.859	-28.928	-28.962	-29.030	-28.997	-28.894	-28.945	-28.926	-28.927	-28.996	-28.962	-28.891	-28.973	-28.929	-28.962	-28.892	-29.113	-28.938	138.963	138.868	139.236	139.131	139.029	138.993	139.196	139.160	139.099	139.200	139.131	139.233	139.056	139.116	138.863	139.084	139.092	139.093	139.049	139.016	138.786	139.230	139.088	139.190	139.092	139.081	138.925	139.055	139.092	139.022	139.065	138.995	101.677	101.655	101.646	101.696	101.677	101.680	101.676	101.665	101.657	101.662	101.710	101.715	101.661	101.628	101.622	101.631	101.644	101.671	101.661	101.623	101.662	101.618	101.630	101.649	101.644	101.617	101.662	101.634	101.644	101.622	101.706	101.642	2016_7_19_17_07_30
