SN	Distance_X_LOGO_Button_RU1	Distance_X_LOGO_Button_RU2	Distance_X_LOGO_Button_RU3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Button_RU1	Distance_Y_LOGO_Button_RU2	Distance_Y_LOGO_Button_RU3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Button_RU1	Angle_Button_RU2	Angle_Button_RU3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS304WGRWM____	-37.215	-37.155	-37.191	-37.191	-37.106	-37.223	-37.224	-37.224	-37.191	-37.216	-37.187	-37.191	-37.188	-37.190	-37.223	-37.191	-37.191	-37.221	-37.191	-37.185	-37.188	-37.218	-37.216	-37.193	-37.149	-37.223	-37.187	-37.222	-37.152	-37.106	-37.111	-37.187	-139.338	-139.340	-139.304	-139.304	-139.265	-139.304	-139.270	-139.270	-139.269	-139.236	-139.231	-139.304	-139.302	-139.271	-139.338	-139.304	-139.304	-139.304	-139.304	-139.269	-139.269	-139.235	-139.304	-139.304	-139.232	-139.304	-139.338	-139.341	-139.268	-139.265	-139.267	-139.338	254.843	254.866	254.849	254.849	254.877	254.836	254.832	254.832	254.845	254.832	254.843	254.849	254.850	254.846	254.840	254.849	254.849	254.837	254.849	254.847	254.846	254.831	254.839	254.848	254.857	254.836	254.854	254.841	254.860	254.877	254.876	254.854	2016_7_19_17_01_07
FLQS3047GRWM____	-37.197	-37.096	-37.128	-37.128	-37.086	-37.163	-37.173	-37.173	-37.141	-37.195	-37.124	-37.128	-37.133	-37.130	-37.167	-37.128	-37.132	-37.172	-37.128	-37.165	-37.127	-37.194	-37.165	-37.131	-37.131	-37.163	-37.126	-37.163	-37.091	-37.086	-37.100	-37.126	-139.340	-139.340	-139.304	-139.304	-139.268	-139.304	-139.230	-139.230	-139.230	-139.236	-139.233	-139.304	-139.264	-139.271	-139.339	-139.304	-139.305	-139.264	-139.304	-139.270	-139.269	-139.234	-139.264	-139.305	-139.237	-139.304	-139.340	-139.340	-139.269	-139.268	-139.229	-139.340	254.860	254.899	254.883	254.883	254.895	254.869	254.858	254.858	254.870	254.850	254.877	254.883	254.876	254.879	254.871	254.883	254.881	254.862	254.883	254.865	254.880	254.850	254.864	254.882	254.875	254.869	254.887	254.873	254.893	254.895	254.886	254.887	2016_7_19_17_01_07
FLQS303BGRWM____	-37.472	-37.377	-37.409	-37.409	-37.366	-37.439	-37.441	-37.441	-37.410	-37.473	-37.406	-37.409	-37.403	-37.408	-37.443	-37.409	-37.408	-37.442	-37.409	-37.440	-37.406	-37.473	-37.435	-37.409	-37.407	-37.439	-37.401	-37.444	-37.373	-37.366	-37.331	-37.401	-139.214	-139.215	-139.179	-139.179	-139.143	-139.178	-139.145	-139.145	-139.147	-139.108	-139.109	-139.179	-139.179	-139.147	-139.213	-139.179	-139.178	-139.180	-139.179	-139.144	-139.143	-139.109	-139.180	-139.180	-139.111	-139.178	-139.214	-139.214	-139.145	-139.143	-139.146	-139.214	254.805	254.841	254.825	254.825	254.838	254.814	254.810	254.810	254.822	254.793	254.819	254.825	254.828	254.823	254.816	254.825	254.826	254.813	254.825	254.810	254.823	254.794	254.815	254.826	254.819	254.814	254.832	254.815	254.836	254.838	254.852	254.832	2016_7_19_17_01_07
FLQS3024GRWM____	-37.276	-37.167	-37.236	-37.236	-37.161	-37.233	-37.236	-37.236	-37.205	-37.271	-37.191	-37.236	-37.204	-37.196	-37.245	-37.236	-37.202	-37.246	-37.236	-37.237	-37.197	-37.264	-37.280	-37.205	-37.199	-37.233	-37.202	-37.236	-37.158	-37.161	-37.122	-37.202	-139.402	-139.401	-139.363	-139.363	-139.329	-139.358	-139.328	-139.328	-139.283	-139.296	-139.290	-139.363	-139.320	-139.330	-139.401	-139.363	-139.366	-139.322	-139.363	-139.327	-139.326	-139.293	-139.320	-139.365	-139.295	-139.358	-139.401	-139.400	-139.329	-139.329	-139.331	-139.401	254.776	254.818	254.787	254.787	254.813	254.788	254.784	254.784	254.791	254.767	254.797	254.787	254.795	254.799	254.788	254.787	254.800	254.779	254.787	254.783	254.798	254.769	254.766	254.799	254.795	254.788	254.804	254.791	254.814	254.813	254.828	254.804	2016_7_19_17_01_07
FLQS301GGRWM____	-37.204	-37.109	-37.179	-37.179	-37.095	-37.165	-37.172	-37.172	-37.180	-37.239	-37.177	-37.179	-37.133	-37.140	-37.171	-37.179	-37.172	-37.172	-37.179	-37.169	-37.167	-37.201	-37.168	-37.142	-37.139	-37.165	-37.129	-37.170	-37.100	-37.095	-37.098	-37.129	-139.448	-139.445	-139.368	-139.368	-139.372	-139.409	-139.337	-139.337	-139.335	-139.342	-139.298	-139.368	-139.370	-139.336	-139.444	-139.368	-139.410	-139.370	-139.368	-139.374	-139.375	-139.341	-139.371	-139.369	-139.301	-139.409	-139.445	-139.445	-139.333	-139.372	-139.336	-139.445	255.322	255.359	255.324	255.324	255.356	255.333	255.323	255.323	255.320	255.298	255.317	255.324	255.341	255.335	255.334	255.324	255.330	255.327	255.324	255.328	255.329	255.312	255.328	255.338	255.332	255.333	255.351	255.335	255.350	255.356	255.351	255.351	2016_7_19_17_01_07
FLQS301EGRWQ____	-37.113	-37.013	-37.052	-37.052	-37.009	-37.039	-37.076	-37.076	-37.040	-37.112	-37.047	-37.052	-37.051	-37.040	-37.047	-37.052	-37.047	-37.079	-37.052	-37.098	-37.058	-37.121	-37.077	-37.054	-37.039	-37.039	-37.050	-37.083	-37.003	-37.009	-37.005	-37.050	-139.398	-139.398	-139.320	-139.320	-139.284	-139.320	-139.329	-139.329	-139.330	-139.296	-139.249	-139.320	-139.322	-139.330	-139.358	-139.320	-139.364	-139.363	-139.320	-139.286	-139.286	-139.251	-139.365	-139.321	-139.295	-139.320	-139.357	-139.398	-139.327	-139.284	-139.329	-139.357	254.878	254.917	254.894	254.894	254.907	254.899	254.885	254.885	254.899	254.868	254.888	254.894	254.894	254.899	254.900	254.894	254.900	254.888	254.894	254.873	254.888	254.860	254.889	254.893	254.896	254.899	254.898	254.890	254.913	254.907	254.913	254.898	2016_7_19_17_01_07
FLQS300VGRWQ____	-37.296	-37.193	-37.272	-37.272	-37.186	-37.265	-37.268	-37.268	-37.273	-37.300	-37.267	-37.272	-37.227	-37.274	-37.305	-37.272	-37.275	-37.305	-37.272	-37.295	-37.228	-37.338	-37.302	-37.275	-37.271	-37.265	-37.268	-37.309	-37.233	-37.186	-37.190	-37.268	-139.278	-139.278	-139.239	-139.239	-139.208	-139.241	-139.208	-139.208	-139.206	-139.175	-139.168	-139.239	-139.242	-139.207	-139.275	-139.239	-139.244	-139.241	-139.239	-139.250	-139.210	-139.173	-139.243	-139.241	-139.175	-139.241	-139.276	-139.278	-139.206	-139.208	-139.208	-139.276	254.777	254.816	254.782	254.782	254.812	254.785	254.780	254.780	254.778	254.765	254.776	254.782	254.799	254.778	254.773	254.782	254.781	254.769	254.782	254.774	254.796	254.750	254.771	254.781	254.776	254.785	254.787	254.772	254.793	254.812	254.810	254.787	2016_7_19_17_01_08
FLQS300RGRWY____	-36.936	-36.876	-36.916	-36.916	-36.865	-36.948	-36.948	-36.948	-36.910	-36.982	-36.907	-36.916	-36.913	-36.950	-36.951	-36.916	-36.917	-36.949	-36.916	-36.979	-36.913	-37.024	-36.945	-36.960	-36.951	-36.948	-36.911	-36.948	-36.869	-36.865	-36.873	-36.911	-139.417	-139.414	-139.335	-139.335	-139.342	-139.376	-139.345	-139.345	-139.346	-139.314	-139.309	-139.335	-139.381	-139.344	-139.459	-139.335	-139.381	-139.381	-139.335	-139.384	-139.344	-139.312	-139.382	-139.335	-139.311	-139.376	-139.416	-139.415	-139.344	-139.342	-139.347	-139.416	255.050	255.073	255.050	255.050	255.070	255.042	255.038	255.038	255.053	255.022	255.051	255.050	255.056	255.038	255.049	255.050	255.054	255.042	255.050	255.030	255.052	255.006	255.043	255.033	255.034	255.042	255.060	255.046	255.069	255.070	255.068	255.060	2016_7_19_17_01_08
FLQS300LGRWQ____	-37.058	-36.953	-36.992	-36.992	-36.952	-37.027	-37.027	-37.027	-36.992	-37.061	-36.989	-36.992	-36.988	-36.993	-37.025	-36.992	-36.995	-37.027	-36.992	-37.029	-36.994	-37.062	-37.022	-36.993	-36.995	-37.027	-36.986	-37.026	-36.951	-36.952	-36.952	-36.986	-139.395	-139.396	-139.359	-139.359	-139.324	-139.360	-139.326	-139.326	-139.327	-139.291	-139.289	-139.359	-139.359	-139.328	-139.394	-139.359	-139.361	-139.360	-139.359	-139.326	-139.325	-139.290	-139.362	-139.360	-139.293	-139.360	-139.393	-139.398	-139.327	-139.324	-139.325	-139.393	255.420	255.461	255.442	255.442	255.454	255.428	255.425	255.425	255.439	255.408	255.436	255.442	255.443	255.439	255.433	255.442	255.441	255.429	255.442	255.424	255.438	255.408	255.431	255.442	255.434	255.428	255.448	255.433	255.454	255.454	255.454	255.448	2016_7_19_17_01_08
FLQS300LGRWM____	-36.993	-36.896	-36.924	-36.924	-36.885	-36.961	-36.966	-36.966	-36.928	-36.992	-36.923	-36.924	-36.927	-36.930	-36.963	-36.924	-36.929	-36.961	-36.924	-36.959	-36.922	-36.993	-36.958	-36.933	-36.926	-36.961	-36.924	-36.959	-36.892	-36.885	-36.891	-36.924	-139.399	-139.400	-139.363	-139.363	-139.326	-139.359	-139.329	-139.329	-139.329	-139.296	-139.291	-139.363	-139.363	-139.328	-139.398	-139.363	-139.365	-139.363	-139.363	-139.326	-139.327	-139.294	-139.364	-139.362	-139.292	-139.359	-139.400	-139.398	-139.327	-139.326	-139.329	-139.400	254.881	254.918	254.904	254.904	254.915	254.889	254.884	254.884	254.899	254.871	254.897	254.904	254.903	254.898	254.892	254.904	254.902	254.890	254.904	254.887	254.901	254.870	254.891	254.900	254.896	254.889	254.907	254.894	254.912	254.915	254.913	254.907	2016_7_19_17_01_08
FLQS3009GRWQ____	-36.995	-36.933	-36.927	-36.927	-36.880	-36.960	-36.925	-36.925	-36.929	-36.995	-36.923	-36.927	-36.929	-36.965	-36.961	-36.927	-36.927	-36.963	-36.927	-36.957	-36.962	-36.993	-36.958	-36.967	-36.962	-36.960	-36.927	-36.963	-36.891	-36.880	-36.933	-36.927	-139.419	-139.418	-139.383	-139.383	-139.347	-139.380	-139.349	-139.349	-139.350	-139.316	-139.312	-139.383	-139.387	-139.348	-139.420	-139.383	-139.384	-139.386	-139.383	-139.348	-139.346	-139.313	-139.385	-139.380	-139.312	-139.380	-139.420	-139.420	-139.350	-139.347	-139.350	-139.420	254.986	255.010	255.009	255.009	255.023	254.996	255.006	255.006	255.005	254.976	255.003	255.009	255.008	254.990	254.999	255.009	255.009	254.995	255.009	254.993	254.991	254.976	254.997	254.993	254.988	254.996	255.012	254.998	255.019	255.023	255.003	255.012	2016_7_19_17_01_08
FLQS2F0LGRX5____	-37.072	-36.976	-37.043	-37.043	-36.951	-37.030	-37.041	-37.041	-37.042	-37.074	-36.987	-37.043	-37.001	-37.008	-37.041	-37.043	-36.998	-37.042	-37.043	-37.028	-36.991	-37.070	-37.035	-37.013	-37.003	-37.030	-36.962	-37.041	-36.969	-36.951	-36.966	-36.962	-139.400	-139.404	-139.364	-139.364	-139.371	-139.404	-139.331	-139.331	-139.330	-139.298	-139.338	-139.364	-139.367	-139.332	-139.443	-139.364	-139.409	-139.367	-139.364	-139.373	-139.373	-139.295	-139.368	-139.365	-139.296	-139.404	-139.404	-139.402	-139.330	-139.371	-139.332	-139.404	255.394	255.431	255.401	255.401	255.437	255.410	255.398	255.398	255.398	255.382	255.420	255.401	255.417	255.411	255.410	255.401	255.423	255.402	255.401	255.407	255.422	255.384	255.404	255.412	255.409	255.410	255.436	255.406	255.426	255.437	255.427	255.436	2016_7_19_17_01_08
FLQS2EQUGRX5____	-36.931	-36.800	-36.869	-36.869	-36.786	-36.898	-36.905	-36.905	-36.832	-36.929	-36.858	-36.869	-36.869	-36.869	-36.899	-36.869	-36.864	-36.907	-36.869	-36.896	-36.858	-36.925	-36.902	-36.871	-36.865	-36.898	-36.862	-36.897	-36.793	-36.786	-36.833	-36.862	-139.397	-139.356	-139.319	-139.319	-139.325	-139.358	-139.287	-139.287	-139.286	-139.293	-139.290	-139.319	-139.319	-139.287	-139.394	-139.319	-139.360	-139.321	-139.319	-139.324	-139.325	-139.292	-139.322	-139.320	-139.253	-139.358	-139.394	-139.395	-139.284	-139.325	-139.285	-139.394	254.950	254.996	254.966	254.966	254.998	254.959	254.949	254.949	254.977	254.940	254.967	254.966	254.966	254.963	254.962	254.966	254.972	254.952	254.966	254.956	254.971	254.942	254.954	254.965	254.961	254.959	254.977	254.963	254.992	254.998	254.976	254.977	2016_7_19_17_01_08
FLQS2DERGRX5____	-37.145	-37.049	-37.087	-37.087	-37.074	-37.123	-37.118	-37.118	-37.081	-37.147	-37.111	-37.087	-37.114	-37.085	-37.124	-37.087	-37.083	-37.152	-37.087	-37.164	-37.112	-37.143	-37.115	-37.124	-37.113	-37.123	-37.082	-37.116	-37.045	-37.074	-37.044	-37.082	-139.399	-139.399	-139.323	-139.323	-139.326	-139.321	-139.328	-139.328	-139.328	-139.296	-139.291	-139.323	-139.361	-139.290	-139.356	-139.323	-139.364	-139.361	-139.323	-139.288	-139.328	-139.294	-139.364	-139.322	-139.294	-139.321	-139.357	-139.398	-139.329	-139.326	-139.328	-139.357	254.836	254.873	254.850	254.850	254.855	254.836	254.839	254.839	254.853	254.824	254.838	254.850	254.844	254.848	254.839	254.850	254.856	254.829	254.850	254.817	254.841	254.826	254.844	254.836	254.837	254.836	254.855	254.847	254.867	254.855	254.867	254.855	2016_7_19_17_01_09
FLQS2CKUGRX5	-37.267	-37.162	-37.198	-37.198	-37.159	-37.234	-37.233	-37.233	-37.199	-37.269	-37.193	-37.198	-37.195	-37.197	-37.235	-37.198	-37.241	-37.234	-37.198	-37.236	-37.199	-37.266	-37.232	-37.195	-37.203	-37.234	-37.194	-37.228	-37.160	-37.159	-37.199	-37.194	-139.339	-139.339	-139.301	-139.301	-139.269	-139.302	-139.268	-139.268	-139.269	-139.235	-139.231	-139.301	-139.303	-139.270	-139.336	-139.301	-139.302	-139.303	-139.301	-139.269	-139.271	-139.231	-139.304	-139.301	-139.238	-139.302	-139.336	-139.337	-139.268	-139.269	-139.268	-139.336	254.699	254.739	254.722	254.722	254.734	254.708	254.705	254.705	254.718	254.688	254.717	254.722	254.723	254.719	254.711	254.722	254.705	254.708	254.722	254.704	254.718	254.688	254.709	254.723	254.713	254.708	254.727	254.714	254.733	254.734	254.718	254.727	2016_7_19_17_01_09
FLQS2C9EGRX5____	-37.044	-36.978	-37.016	-37.016	-36.895	-37.015	-37.025	-37.025	-36.939	-37.053	-36.935	-37.016	-36.938	-36.985	-36.979	-37.016	-37.022	-37.023	-37.016	-37.011	-36.975	-37.041	-36.975	-36.978	-36.983	-37.015	-36.941	-36.976	-36.948	-36.895	-36.900	-36.941	-139.332	-139.331	-139.297	-139.297	-139.221	-139.296	-139.223	-139.223	-139.221	-139.189	-139.226	-139.297	-139.256	-139.224	-139.332	-139.297	-139.299	-139.256	-139.297	-139.262	-139.261	-139.226	-139.258	-139.299	-139.188	-139.296	-139.332	-139.293	-139.219	-139.221	-139.220	-139.332	254.907	254.932	254.914	254.914	254.953	254.914	254.903	254.903	254.935	254.889	254.938	254.914	254.939	254.918	254.931	254.914	254.912	254.907	254.914	254.912	254.926	254.897	254.925	254.929	254.915	254.914	254.946	254.929	254.932	254.953	254.951	254.946	2016_7_19_17_01_09
FLQS2C6NGRX5____	-37.212	-37.154	-37.182	-37.182	-37.141	-37.179	-37.217	-37.217	-37.184	-37.251	-37.179	-37.182	-37.180	-37.182	-37.219	-37.182	-37.188	-37.180	-37.182	-37.216	-37.183	-37.250	-37.177	-37.182	-37.147	-37.179	-37.179	-37.216	-37.145	-37.141	-37.111	-37.179	-139.409	-139.410	-139.370	-139.370	-139.336	-139.371	-139.338	-139.338	-139.337	-139.301	-139.300	-139.370	-139.370	-139.339	-139.406	-139.370	-139.373	-139.371	-139.370	-139.336	-139.337	-139.302	-139.373	-139.371	-139.304	-139.371	-139.407	-139.408	-139.336	-139.336	-139.337	-139.407	254.791	254.813	254.798	254.798	254.810	254.799	254.781	254.781	254.794	254.765	254.792	254.798	254.799	254.795	254.787	254.798	254.796	254.799	254.798	254.781	254.794	254.765	254.800	254.798	254.805	254.799	254.803	254.789	254.809	254.810	254.822	254.803	2016_7_19_17_01_09
FLQS2BJ4GRX5____	-36.864	-36.801	-36.834	-36.834	-36.798	-36.869	-36.875	-36.875	-36.835	-36.868	-36.831	-36.834	-36.832	-36.836	-36.833	-36.834	-36.841	-36.871	-36.834	-36.906	-36.831	-36.870	-36.872	-36.836	-36.799	-36.869	-36.794	-36.835	-36.799	-36.798	-36.800	-36.794	-139.414	-139.413	-139.377	-139.377	-139.341	-139.419	-139.344	-139.344	-139.344	-139.311	-139.308	-139.377	-139.379	-139.346	-139.414	-139.377	-139.378	-139.379	-139.377	-139.387	-139.382	-139.310	-139.379	-139.379	-139.311	-139.419	-139.415	-139.415	-139.342	-139.341	-139.343	-139.415	254.900	254.924	254.908	254.908	254.918	254.899	254.889	254.889	254.904	254.888	254.902	254.908	254.909	254.904	254.912	254.908	254.906	254.894	254.908	254.881	254.909	254.887	254.894	254.907	254.915	254.899	254.927	254.911	254.918	254.918	254.918	254.927	2016_7_19_17_01_09
FLQS224TGRWM____	-37.264	-37.163	-37.244	-37.244	-37.157	-37.235	-37.243	-37.243	-37.206	-37.268	-37.194	-37.244	-37.206	-37.204	-37.234	-37.244	-37.202	-37.240	-37.244	-37.228	-37.191	-37.272	-37.236	-37.232	-37.204	-37.235	-37.164	-37.229	-37.167	-37.157	-37.169	-37.164	-139.399	-139.397	-139.318	-139.318	-139.328	-139.361	-139.288	-139.288	-139.286	-139.250	-139.290	-139.318	-139.322	-139.287	-139.396	-139.318	-139.364	-139.322	-139.318	-139.325	-139.327	-139.249	-139.321	-139.357	-139.252	-139.361	-139.357	-139.397	-139.284	-139.328	-139.287	-139.357	254.802	254.841	254.802	254.802	254.836	254.809	254.799	254.799	254.813	254.785	254.818	254.802	254.817	254.814	254.813	254.802	254.822	254.803	254.802	254.808	254.822	254.784	254.805	254.810	254.810	254.809	254.836	254.815	254.827	254.836	254.827	254.836	2016_7_19_17_01_09
FLQS224LGRWM____	-37.259	-37.167	-37.187	-37.187	-37.152	-37.223	-37.236	-37.236	-37.189	-37.248	-37.183	-37.187	-37.186	-37.193	-37.227	-37.187	-37.190	-37.233	-37.187	-37.224	-37.193	-37.252	-37.226	-37.195	-37.200	-37.223	-37.189	-37.230	-37.123	-37.152	-37.156	-37.189	-139.382	-139.378	-139.343	-139.343	-139.306	-139.339	-139.265	-139.265	-139.308	-139.277	-139.270	-139.343	-139.343	-139.308	-139.379	-139.343	-139.342	-139.300	-139.343	-139.307	-139.265	-139.275	-139.346	-139.341	-139.228	-139.339	-139.378	-139.377	-139.307	-139.306	-139.311	-139.378	255.362	255.397	255.385	255.385	255.395	255.371	255.359	255.359	255.381	255.355	255.379	255.385	255.385	255.379	255.373	255.385	255.384	255.363	255.385	255.367	255.375	255.353	255.371	255.382	255.368	255.371	255.388	255.372	255.406	255.395	255.394	255.388	2016_7_19_17_01_09
FLQS200ZGRX8____	-37.205	-37.100	-37.169	-37.169	-37.134	-37.208	-37.204	-37.204	-37.166	-37.240	-37.161	-37.169	-37.169	-37.166	-37.218	-37.169	-37.220	-37.207	-37.169	-37.210	-37.167	-37.238	-37.168	-37.171	-37.172	-37.208	-37.169	-37.206	-37.096	-37.134	-37.173	-37.169	-139.228	-139.273	-139.190	-139.190	-139.201	-139.190	-139.202	-139.202	-139.202	-139.168	-139.164	-139.190	-139.237	-139.205	-139.226	-139.190	-139.233	-139.238	-139.190	-139.157	-139.198	-139.166	-139.237	-139.192	-139.168	-139.190	-139.271	-139.271	-139.202	-139.201	-139.203	-139.271	254.893	254.938	254.903	254.903	254.918	254.889	254.891	254.891	254.906	254.874	254.904	254.903	254.908	254.906	254.888	254.903	254.888	254.894	254.903	254.884	254.905	254.875	254.909	254.903	254.900	254.889	254.912	254.898	254.933	254.918	254.903	254.912	2016_7_19_17_01_09
FLNS2037GRWV____	-37.463	-37.315	-37.394	-37.394	-37.304	-37.431	-37.423	-37.423	-37.347	-37.450	-37.341	-37.394	-37.382	-37.390	-37.347	-37.394	-37.385	-37.420	-37.394	-37.411	-37.421	-37.448	-37.415	-37.389	-37.388	-37.431	-37.350	-37.385	-37.313	-37.304	-37.348	-37.350	-139.213	-139.255	-139.177	-139.177	-139.184	-139.177	-139.185	-139.185	-139.185	-139.152	-139.148	-139.177	-139.217	-139.186	-139.212	-139.177	-139.220	-139.218	-139.177	-139.226	-139.186	-139.148	-139.218	-139.219	-139.152	-139.177	-139.211	-139.255	-139.185	-139.184	-139.186	-139.211	254.653	254.714	254.676	254.676	254.712	254.662	254.666	254.666	254.695	254.652	254.694	254.676	254.685	254.679	254.698	254.676	254.684	254.670	254.676	254.675	254.667	254.652	254.672	254.682	254.676	254.662	254.697	254.688	254.708	254.712	254.695	254.697	2016_7_19_17_01_10
