SN	Distance_X_LOGO_Battery_Rigth1	Distance_X_LOGO_Battery_Rigth2	Distance_X_LOGO_3	Distance_X_LOGO_4	Distance_X_LOGO_5	Distance_X_LOGO_6	Distance_X_LOGO_7	Distance_X_LOGO_8	Distance_X_LOGO_9	Distance_X_LOGO_10	Distance_X_LOGO_11	Distance_X_LOGO_12	Distance_X_LOGO_13	Distance_X_LOGO_14	Distance_X_LOGO_15	Distance_X_LOGO_16	Distance_X_LOGO_17	Distance_X_LOGO_18	Distance_X_LOGO_19	Distance_X_LOGO_20	Distance_X_LOGO_21	Distance_X_LOGO_22	Distance_X_LOGO_23	Distance_X_LOGO_24	Distance_X_LOGO_25	Distance_X_LOGO_26	Distance_X_LOGO_27	Distance_X_LOGO_28	Distance_X_LOGO_29	Distance_X_LOGO_30	Distance_X_LOGO_31	Distance_X_LOGO_32	Distance_Y_LOGO_Battery_Rigth1	Distance_Y_LOGO_Battery_Rigth2	Distance_Y_LOGO_3	Distance_Y_LOGO_4	Distance_Y_LOGO_5	Distance_Y_LOGO_6	Distance_Y_LOGO_7	Distance_Y_LOGO_8	Distance_Y_LOGO_9	Distance_Y_LOGO_10	Distance_Y_LOGO_11	Distance_Y_LOGO_12	Distance_Y_LOGO_13	Distance_Y_LOGO_14	Distance_Y_LOGO_15	Distance_Y_LOGO_16	Distance_Y_LOGO_17	Distance_Y_LOGO_18	Distance_Y_LOGO_19	Distance_Y_LOGO_20	Distance_Y_LOGO_21	Distance_Y_LOGO_22	Distance_Y_LOGO_23	Distance_Y_LOGO_24	Distance_Y_LOGO_25	Distance_Y_LOGO_26	Distance_Y_LOGO_27	Distance_Y_LOGO_28	Distance_Y_LOGO_29	Distance_Y_LOGO_30	Distance_Y_LOGO_31	Distance_Y_LOGO_32	Angle_Battery_Rigth1	Angle_Battery_Rigth2	Angle_3	Angle_4	Angle_5	Angle_6	Angle_7	Angle_8	Angle_9	Angle_10	Angle_11	Angle_12	Angle_13	Angle_14	Angle_15	Angle_16	Angle_17	Angle_18	Angle_19	Angle_20	Angle_21	Angle_22	Angle_23	Angle_24	Angle_25	Angle_26	Angle_27	Angle_28	Angle_29	Angle_30	Angle_31	Angle_32	Date_time
FLQS304WGRWM____	-43.535	-43.774	-43.615	-43.639	-43.372	-43.455	-43.151	-43.275	-43.464	-43.491	-43.796	-43.536	-43.427	-43.525	-43.764	-43.781	-43.536	-43.606	-43.508	-43.401	-43.781	-43.417	-43.806	-43.711	-43.913	-43.560	-43.422	-43.455	-43.571	-43.587	-43.591	-43.536	-125.301	-125.675	-125.103	-125.369	-125.441	-125.438	-125.383	-125.097	-125.077	-125.475	-125.499	-125.112	-125.135	-125.075	-125.180	-125.147	-125.147	-125.323	-125.244	-125.374	-125.427	-125.452	-125.226	-125.882	-125.559	-125.284	-125.482	-125.311	-125.322	-125.227	-125.243	-125.567	250.706	250.662	250.645	250.673	250.792	250.758	250.875	250.784	250.703	250.749	250.628	250.679	250.727	250.678	250.596	250.584	250.684	250.680	250.709	250.771	250.624	250.776	250.585	250.716	250.589	250.694	250.778	250.740	250.694	250.675	250.675	250.743	2016_7_19_17_02_10
FLQS3047GRWM____	-42.924	-43.494	-42.855	-42.959	-42.785	-42.754	-42.682	-42.651	-42.704	-43.179	-43.037	-42.483	-42.665	-43.029	-43.029	-43.380	-43.029	-43.096	-42.862	-42.997	-43.181	-42.500	-42.959	-43.110	-43.729	-42.803	-42.709	-42.867	-42.921	-43.064	-43.064	-42.822	-125.392	-125.843	-125.256	-125.392	-125.398	-125.460	-125.526	-125.114	-125.081	-125.566	-125.659	-125.114	-125.208	-125.847	-125.322	-125.363	-125.917	-125.590	-125.326	-125.567	-125.827	-125.455	-125.357	-125.961	-125.917	-125.406	-125.422	-125.388	-125.583	-125.357	-125.252	-125.432	250.980	250.811	250.989	250.966	251.038	251.059	251.098	251.053	251.027	250.901	250.971	251.122	251.061	251.001	250.928	250.790	251.011	250.938	250.996	250.975	250.936	251.163	250.961	250.984	250.726	251.032	251.072	251.003	251.008	250.918	250.903	251.028	2016_7_19_17_02_10
FLQS303BGRWM____	-43.395	-43.482	-43.369	-43.503	-43.175	-43.258	-43.140	-43.331	-43.321	-43.584	-43.517	-43.445	-43.222	-43.441	-43.444	-43.688	-43.488	-43.516	-43.548	-43.554	-43.730	-43.450	-43.514	-43.506	-43.626	-43.247	-43.416	-43.611	-43.482	-43.519	-43.662	-43.531	-124.894	-124.991	-124.815	-124.887	-124.851	-125.030	-124.978	-124.877	-124.786	-125.123	-124.827	-124.650	-124.667	-124.666	-124.817	-124.665	-124.920	-124.922	-124.961	-124.970	-125.009	-124.984	-124.809	-125.183	-124.904	-124.867	-125.342	-124.855	-125.045	-124.873	-124.840	-124.956	250.794	250.772	250.793	250.748	250.878	250.869	250.910	250.818	250.809	250.749	250.734	250.739	250.832	250.742	250.763	250.641	250.759	250.748	250.741	250.739	250.673	250.784	250.733	250.789	250.700	250.851	250.849	250.700	250.780	250.740	250.677	250.747	2016_7_19_17_02_10
FLQS3024GRWM____	-43.340	-43.681	-43.438	-43.436	-43.163	-43.195	-42.963	-43.063	-43.263	-43.607	-43.478	-43.237	-43.224	-43.206	-43.500	-43.614	-43.384	-43.398	-43.242	-43.204	-43.718	-43.339	-43.509	-43.474	-43.543	-43.408	-43.223	-43.578	-43.425	-43.453	-43.451	-43.575	-125.665	-125.766	-125.471	-125.799	-125.743	-125.804	-125.866	-125.518	-125.440	-125.907	-125.489	-125.483	-125.440	-125.493	-125.600	-125.693	-125.569	-125.933	-125.559	-125.795	-125.856	-126.008	-125.595	-126.220	-126.136	-125.653	-125.842	-126.031	-126.075	-125.704	-125.667	-125.850	250.935	250.810	250.867	250.914	251.017	251.013	251.116	251.027	250.934	250.860	250.853	250.951	250.950	250.965	250.860	250.827	250.903	250.948	250.959	251.008	250.807	250.983	250.856	250.957	250.918	250.905	251.007	250.889	250.957	250.894	250.890	250.865	2016_7_19_17_02_10
FLQS301GGRWM____	-43.255	-43.671	-43.209	-43.421	-43.280	-43.172	-43.061	-43.059	-43.391	-43.566	-43.529	-43.410	-43.088	-43.243	-43.484	-43.599	-43.188	-43.454	-43.415	-43.486	-43.474	-43.391	-43.424	-43.286	-43.799	-43.344	-43.326	-43.302	-43.342	-43.490	-43.367	-43.320	-126.219	-126.283	-125.842	-126.095	-126.237	-126.184	-126.174	-125.830	-126.073	-126.283	-126.088	-125.911	-126.041	-126.106	-126.086	-126.052	-126.048	-126.175	-126.160	-126.232	-126.093	-126.245	-126.197	-126.388	-126.274	-126.251	-126.272	-126.158	-126.246	-126.197	-126.159	-126.259	251.116	250.956	251.082	251.031	251.108	251.145	251.188	251.141	251.040	250.998	250.986	251.010	251.159	251.105	251.004	250.953	251.119	251.029	251.042	251.024	251.009	251.064	251.044	251.127	250.903	251.084	251.094	251.088	251.084	251.017	251.062	251.095	2016_7_19_17_02_10
FLQS301EGRWQ____	-43.311	-43.382	-43.203	-43.293	-42.701	-43.189	-42.655	-43.224	-43.104	-43.268	-43.327	-43.204	-42.885	-43.047	-43.344	-43.407	-43.231	-43.310	-43.204	-43.154	-43.339	-43.084	-43.226	-43.337	-43.602	-43.132	-42.948	-43.148	-43.025	-43.172	-43.434	-43.231	-125.597	-125.707	-125.729	-125.882	-125.599	-125.749	-125.548	-125.679	-125.571	-125.704	-125.805	-125.865	-125.419	-125.363	-125.657	-125.377	-125.831	-125.749	-125.538	-125.918	-125.777	-125.749	-125.974	-126.042	-125.849	-125.571	-125.823	-125.669	-125.673	-125.630	-125.679	-125.844	250.916	250.902	250.978	250.963	251.165	250.987	251.176	250.963	250.997	250.948	250.938	250.996	251.064	250.990	250.911	250.845	250.981	250.937	250.951	251.024	250.929	251.029	251.003	250.967	250.833	250.985	251.095	250.992	251.043	250.977	250.877	250.983	2016_7_19_17_02_10
FLQS300VGRWQ____	-43.070	-43.268	-43.176	-43.302	-42.965	-42.989	-42.694	-43.046	-42.998	-43.411	-43.346	-43.140	-42.898	-43.002	-43.284	-43.346	-43.000	-43.301	-43.103	-43.353	-43.463	-43.133	-43.172	-43.201	-43.376	-43.155	-43.080	-43.111	-43.215	-43.310	-43.177	-43.247	-125.055	-125.454	-124.851	-125.036	-125.356	-125.357	-125.123	-125.206	-124.933	-125.154	-125.030	-125.211	-124.881	-124.881	-125.090	-124.938	-125.004	-125.182	-125.120	-125.357	-125.219	-125.305	-125.086	-125.578	-125.232	-125.084	-125.335	-125.125	-125.253	-125.206	-125.107	-125.223	250.888	250.864	250.816	250.790	250.974	250.964	251.052	250.920	250.901	250.763	250.772	250.882	250.935	250.892	250.806	250.759	250.910	250.812	250.884	250.815	250.751	250.898	250.851	250.909	250.788	250.858	250.924	250.881	250.857	250.812	250.852	250.840	2016_7_19_17_02_10
FLQS300RGRWY____	-42.829	-43.075	-43.058	-42.929	-42.727	-42.682	-42.381	-42.723	-42.819	-43.003	-42.970	-42.905	-42.710	-42.942	-43.050	-43.213	-42.824	-42.903	-42.800	-42.863	-43.110	-42.863	-42.934	-42.973	-43.210	-42.848	-42.717	-42.865	-42.668	-42.939	-42.996	-42.876	-125.866	-126.121	-125.536	-125.812	-125.747	-125.934	-125.867	-125.540	-125.570	-126.065	-125.606	-125.601	-125.446	-125.978	-125.735	-125.575	-125.692	-125.762	-125.672	-125.748	-126.040	-126.030	-125.845	-126.037	-126.128	-125.778	-125.782	-125.689	-125.761	-125.654	-125.861	-125.798	251.162	251.097	251.022	251.114	251.187	251.231	251.345	251.160	251.125	251.119	251.068	251.094	251.152	251.131	251.053	250.965	251.140	251.117	251.147	251.131	251.072	251.171	251.116	251.127	251.043	251.142	251.196	251.122	251.213	251.087	251.093	251.133	2016_7_19_17_02_11
FLQS300LGRWQ____	-42.908	-43.070	-42.962	-42.944	-42.927	-42.950	-42.645	-42.773	-42.896	-43.166	-43.038	-43.009	-42.729	-42.902	-43.014	-43.189	-42.837	-42.977	-42.937	-42.831	-43.130	-42.856	-43.010	-43.091	-43.235	-42.930	-42.681	-43.007	-43.045	-43.020	-43.018	-43.029	-125.434	-125.610	-125.176	-125.584	-125.714	-125.517	-125.519	-125.362	-125.208	-125.429	-125.575	-125.246	-125.284	-125.539	-125.262	-125.159	-125.273	-125.577	-125.501	-125.458	-125.616	-125.516	-125.357	-125.933	-125.812	-125.295	-125.477	-125.280	-125.529	-125.353	-125.314	-125.495	250.966	250.924	250.908	250.972	250.997	250.961	251.086	251.011	250.939	250.860	250.933	250.898	251.018	250.983	250.898	250.813	250.973	250.958	250.964	251.001	250.901	250.999	250.913	250.961	250.886	250.938	251.065	250.904	250.924	250.909	250.904	250.925	2016_7_19_17_02_11
FLQS300LGRWM____	-42.885	-42.975	-42.788	-42.917	-42.551	-42.634	-42.376	-42.752	-42.693	-43.059	-42.988	-42.886	-42.602	-42.814	-42.926	-43.054	-42.756	-42.897	-42.742	-42.866	-43.209	-42.889	-42.915	-42.966	-43.105	-42.786	-42.769	-42.814	-42.849	-42.999	-42.990	-42.991	-125.433	-125.413	-125.009	-125.580	-125.274	-125.509	-125.331	-125.171	-125.140	-125.483	-125.366	-125.304	-125.146	-125.334	-125.565	-125.154	-125.397	-125.580	-125.431	-125.508	-125.614	-125.585	-125.417	-125.673	-125.814	-125.294	-125.488	-125.389	-125.532	-125.416	-125.439	-125.566	250.983	250.944	250.964	250.991	251.098	251.097	251.178	251.001	251.021	250.919	250.932	250.965	251.059	250.999	250.985	250.875	251.031	250.999	251.042	251.002	250.876	251.003	250.969	250.984	250.947	251.004	251.038	251.006	251.012	250.934	250.941	250.958	2016_7_19_17_02_11
FLQS3009GRWQ____	-43.217	-43.264	-43.101	-43.256	-43.002	-42.969	-42.731	-43.079	-42.923	-43.311	-43.288	-43.131	-42.945	-43.097	-43.214	-43.429	-43.098	-43.290	-43.265	-43.100	-43.451	-43.258	-43.292	-43.330	-43.393	-43.196	-42.823	-43.032	-43.141	-43.346	-43.165	-43.233	-125.582	-125.494	-125.507	-125.339	-125.542	-125.606	-125.543	-125.371	-125.349	-125.687	-125.575	-125.384	-125.293	-125.417	-125.399	-125.351	-125.481	-125.654	-125.472	-125.653	-125.577	-125.666	-125.677	-125.741	-125.822	-125.500	-125.565	-125.416	-125.609	-125.561	-125.460	-125.638	250.925	250.894	250.962	250.876	251.008	251.030	251.118	250.952	251.013	250.902	250.896	250.933	250.996	250.951	250.901	250.806	250.960	250.906	250.890	250.983	250.829	250.920	250.908	250.902	250.887	250.922	251.084	250.978	250.960	250.870	250.930	250.927	2016_7_19_17_02_11
FLQS2F0LGRX5____	-43.280	-43.448	-43.210	-43.282	-43.009	-42.908	-42.793	-43.210	-43.105	-43.455	-43.350	-43.071	-42.830	-43.099	-43.339	-43.402	-43.175	-43.246	-43.147	-43.213	-43.518	-43.184	-43.175	-43.134	-43.385	-43.280	-43.054	-43.210	-43.081	-43.406	-43.420	-43.221	-124.906	-125.289	-124.696	-125.032	-124.961	-124.905	-125.093	-124.766	-124.661	-125.203	-124.766	-124.759	-124.649	-124.667	-124.951	-124.666	-124.731	-125.097	-124.828	-125.213	-125.135	-125.307	-124.731	-125.314	-125.291	-124.801	-125.060	-124.793	-124.916	-124.993	-125.046	-125.070	250.796	250.782	250.795	250.813	250.915	250.949	251.022	250.805	250.833	250.767	250.748	250.861	250.945	250.836	250.779	250.712	250.815	250.837	250.840	250.867	250.731	250.892	250.815	250.914	250.808	250.781	250.911	250.809	250.879	250.757	250.759	250.844	2016_7_19_17_02_11
FLQS2EQUGRX5____	-42.996	-43.149	-43.071	-43.173	-42.994	-42.959	-42.661	-43.000	-42.790	-43.242	-43.217	-43.002	-42.694	-42.980	-43.256	-43.362	-42.838	-43.153	-42.960	-43.032	-43.428	-43.153	-43.186	-43.245	-43.285	-42.884	-42.990	-43.134	-43.010	-43.217	-43.083	-43.110	-125.409	-125.771	-125.644	-125.597	-125.676	-125.610	-125.736	-125.657	-125.356	-125.844	-125.594	-125.401	-125.350	-125.628	-125.786	-125.304	-125.231	-125.546	-125.460	-125.721	-125.650	-125.559	-125.638	-125.879	-125.783	-125.437	-125.771	-125.552	-125.678	-125.636	-125.336	-125.582	251.081	251.070	251.084	251.036	251.119	251.125	251.264	251.114	251.158	251.042	251.017	251.078	251.197	251.119	251.028	250.917	251.121	251.037	251.103	251.110	250.939	251.038	251.036	251.046	251.016	251.131	251.134	251.045	251.113	251.023	251.036	251.059	2016_7_19_17_02_11
FLQS2DERGRX5____	-42.877	-43.187	-43.040	-43.139	-42.851	-42.821	-42.274	-42.731	-42.775	-43.128	-43.122	-43.000	-42.681	-42.963	-43.024	-43.206	-42.906	-42.985	-42.884	-43.013	-43.198	-42.877	-42.972	-43.006	-43.292	-42.876	-42.545	-42.829	-42.928	-43.016	-42.962	-43.074	-124.972	-125.051	-124.687	-124.703	-124.841	-124.858	-124.882	-124.610	-124.531	-125.191	-124.764	-124.748	-124.594	-124.660	-124.761	-124.604	-124.721	-125.032	-124.936	-124.954	-124.998	-124.902	-124.747	-125.193	-124.894	-124.801	-124.810	-124.772	-124.925	-124.697	-124.825	-124.948	250.942	250.826	250.835	250.796	250.934	250.949	251.177	250.951	250.921	250.870	250.812	250.860	250.969	250.863	250.852	250.755	250.895	250.906	250.934	250.883	250.814	250.932	250.871	250.920	250.761	250.918	251.056	250.934	250.915	250.846	250.887	250.858	2016_7_19_17_02_11
FLQS2CKUGRX5	-43.312	-43.942	-43.336	-43.486	-43.137	-43.298	-43.275	-43.318	-43.235	-43.415	-43.452	-43.170	-43.133	-43.380	-43.230	-43.625	-43.304	-43.275	-43.345	-43.411	-43.592	-42.995	-43.290	-43.330	-43.578	-43.385	-43.185	-43.415	-43.100	-43.359	-43.296	-43.420	-125.782	-125.826	-125.451	-125.800	-125.714	-125.584	-125.671	-125.436	-125.558	-125.706	-125.722	-125.321	-125.219	-125.776	-125.497	-125.636	-125.537	-125.601	-125.461	-125.697	-125.683	-125.642	-125.552	-125.684	-125.838	-125.426	-125.500	-125.391	-125.517	-125.539	-125.384	-125.617	250.857	250.607	250.801	250.789	250.919	250.835	250.857	250.806	250.857	250.804	250.792	250.850	250.851	250.829	250.851	250.709	250.826	250.847	250.799	250.805	250.730	250.967	250.834	250.836	250.757	250.778	250.869	250.760	250.907	250.804	250.808	250.790	2016_7_19_17_02_11
FLQS2C9EGRX5____	-43.362	-43.526	-43.277	-43.429	-43.211	-43.057	-43.051	-43.292	-43.072	-43.432	-43.432	-43.327	-43.085	-43.190	-43.366	-43.483	-43.307	-43.402	-43.226	-43.302	-43.603	-43.497	-43.437	-43.285	-43.670	-43.338	-43.088	-43.291	-43.228	-43.554	-43.251	-43.372	-125.252	-125.311	-125.019	-125.034	-125.170	-125.180	-125.173	-125.112	-124.797	-125.287	-124.902	-124.832	-124.875	-124.917	-125.087	-124.872	-124.993	-125.077	-125.041	-125.228	-125.272	-125.243	-125.019	-125.333	-125.402	-125.075	-125.150	-124.998	-125.297	-125.194	-124.983	-125.274	250.773	250.715	250.775	250.715	250.823	250.888	250.889	250.782	250.828	250.750	250.695	250.728	250.833	250.796	250.748	250.670	250.759	250.732	250.799	250.794	250.678	250.717	250.709	250.816	250.669	250.758	250.871	250.766	250.834	250.687	250.781	250.772	2016_7_19_17_02_11
FLQS2C6NGRX5____	-43.117	-43.458	-43.143	-43.340	-43.076	-42.971	-42.990	-43.159	-43.108	-43.329	-43.353	-43.137	-43.003	-43.101	-43.285	-43.508	-43.112	-43.305	-43.332	-43.221	-43.390	-43.240	-43.337	-43.324	-43.525	-43.140	-43.062	-43.262	-43.268	-43.284	-43.222	-43.114	-125.924	-126.049	-125.594	-125.860	-125.936	-126.060	-126.128	-125.659	-125.749	-125.848	-125.874	-125.612	-125.839	-125.635	-125.853	-125.887	-125.819	-125.885	-125.874	-125.999	-126.157	-126.190	-125.962	-126.159	-126.163	-125.901	-126.103	-126.002	-126.016	-125.965	-125.868	-125.976	250.888	250.767	250.832	250.789	250.907	250.967	250.969	250.835	250.868	250.792	250.786	250.837	250.923	250.855	250.811	250.725	250.876	250.807	250.794	250.857	250.810	250.876	250.805	250.837	250.756	250.876	250.936	250.840	250.840	250.827	250.838	250.897	2016_7_19_17_02_12
FLQS2BJ4GRX5____	-42.946	-43.119	-42.943	-42.974	-42.864	-42.758	-42.778	-42.703	-42.783	-43.183	-42.967	-42.860	-42.743	-43.013	-43.178	-43.215	-43.000	-43.014	-43.143	-43.058	-43.175	-43.073	-42.989	-43.022	-43.178	-42.929	-42.793	-43.009	-43.044	-43.172	-43.173	-42.902	-125.711	-125.875	-125.513	-125.703	-125.917	-125.844	-125.918	-125.437	-125.413	-125.757	-125.519	-125.349	-125.475	-125.809	-125.737	-125.432	-125.616	-125.783	-125.737	-125.838	-125.763	-125.947	-125.629	-126.007	-125.842	-125.690	-125.982	-125.664	-125.859	-125.692	-125.713	-125.823	250.967	250.919	250.941	250.955	251.029	251.062	251.064	251.028	250.992	250.877	250.932	250.952	251.017	250.953	250.876	250.818	250.932	250.950	250.890	250.939	250.881	250.948	250.938	250.977	250.891	250.971	251.067	250.935	250.948	250.872	250.875	251.001	2016_7_19_17_02_12
FLQS224TGRWM____	-43.348	-43.855	-43.622	-43.473	-43.294	-43.318	-43.137	-43.368	-43.205	-43.813	-43.477	-43.364	-43.349	-43.266	-43.439	-43.648	-43.385	-43.351	-43.367	-43.325	-43.620	-43.280	-43.385	-43.480	-43.532	-43.303	-43.290	-43.429	-43.364	-43.629	-43.448	-43.452	-125.721	-126.035	-125.781	-125.597	-125.801	-125.865	-125.802	-125.597	-125.428	-125.837	-125.719	-125.645	-125.627	-125.553	-125.658	-125.632	-125.682	-125.797	-125.789	-125.807	-125.901	-125.870	-125.697	-126.205	-125.910	-125.641	-125.890	-125.738	-125.867	-125.768	-125.668	-125.900	250.800	250.638	250.697	250.732	250.833	250.833	250.897	250.775	250.817	250.627	250.747	250.783	250.787	250.810	250.754	250.665	250.779	250.810	250.802	250.822	250.715	250.849	250.782	250.814	250.752	250.807	250.847	250.770	250.814	250.692	250.752	250.783	2016_7_19_17_02_12
FLQS224LGRWM____	-43.310	-43.465	-43.151	-43.349	-43.203	-43.045	-42.857	-43.178	-43.174	-43.395	-43.260	-43.205	-43.011	-43.113	-43.348	-43.470	-43.117	-43.248	-43.272	-43.285	-43.526	-43.194	-43.288	-43.262	-43.559	-43.331	-43.263	-43.291	-43.151	-43.501	-43.236	-43.396	-125.587	-125.815	-125.460	-125.651	-125.717	-125.906	-125.544	-125.499	-125.417	-125.758	-125.458	-125.381	-125.413	-125.293	-125.637	-125.546	-125.418	-125.787	-125.644	-125.834	-125.642	-125.731	-125.819	-126.135	-125.888	-125.755	-125.894	-125.880	-125.950	-125.635	-125.774	-125.845	250.824	250.793	250.871	250.817	250.886	250.976	251.003	250.865	250.855	250.813	250.826	250.837	250.921	250.863	250.815	250.753	250.879	250.877	250.847	250.869	250.743	250.891	250.865	250.920	250.764	250.839	250.886	250.872	250.939	250.753	250.880	250.825	2016_7_19_17_02_12
FLQS200ZGRX8____	-43.452	-43.537	-43.432	-43.537	-43.226	-43.377	-42.823	-43.253	-43.133	-43.403	-43.572	-43.467	-43.159	-43.376	-43.309	-43.712	-43.321	-43.392	-43.302	-43.437	-43.664	-43.331	-43.434	-43.463	-43.671	-43.411	-43.272	-43.486	-43.412	-43.324	-43.433	-43.389	-125.595	-125.787	-125.332	-125.612	-125.603	-125.722	-125.536	-125.508	-125.170	-125.822	-125.402	-125.402	-125.292	-125.302	-125.400	-125.297	-125.420	-125.608	-125.469	-125.711	-125.708	-125.677	-125.507	-125.940	-125.896	-125.448	-125.700	-125.488	-125.738	-125.495	-125.365	-125.647	250.884	250.876	250.855	250.852	250.977	250.932	251.132	250.953	250.954	250.936	250.808	250.851	250.961	250.874	250.915	250.736	250.913	250.910	250.927	250.906	250.813	250.945	250.879	250.928	250.837	250.880	250.972	250.855	250.920	250.922	250.859	250.917	2016_7_19_17_02_12
FLNS2037GRWV____	-43.409	-41.992	-43.428	-43.179	-43.173	-43.205	-43.126	-43.427	-43.156	-43.555	-43.556	-43.492	-43.173	-43.395	-43.701	-43.637	-43.393	-43.535	-43.366	-43.505	-43.637	-43.079	-43.589	-43.622	-43.737	-43.414	-43.163	-43.428	-43.541	-43.457	-43.564	-43.452	-124.950	-125.064	-124.820	-124.884	-125.014	-125.133	-125.029	-124.889	-124.760	-125.188	-124.832	-124.818	-124.775	-124.782	-124.892	-124.854	-124.846	-125.085	-124.956	-125.136	-125.064	-125.088	-124.938	-125.260	-125.408	-124.981	-125.055	-124.908	-125.161	-124.930	-124.905	-125.068	250.586	251.184	250.560	250.671	250.692	250.696	250.714	250.571	250.663	250.561	250.510	250.534	250.659	250.569	250.459	250.480	250.578	250.554	250.605	250.574	250.510	250.741	250.511	250.543	250.518	250.589	250.702	250.573	250.563	250.564	250.517	250.586	2016_7_19_17_02_12
